unique_id,plate,sheet,well,RFU,population,treatment,incubator,location,time
52_A1,52,Sheet1,A1,22,17,S7,NA,NA,6.992349537037037
53_A1,53,Sheet1,A1,5,3,S7,NA,NA,4.513888888888889e-4
53_A1,53,Sheet1,A1,6,3,S7,NA,NA,1.0096296296296297
53_A1,53,Sheet1,A1,4,3,S7,NA,NA,2.0435879629629627
53_A1,53,Sheet1,A1,4,3,S7,NA,NA,3.0742129629629633
53_A1,53,Sheet1,A1,2,3,S7,NA,NA,4.088993055555556
53_A1,53,Sheet1,A1,2,3,S7,NA,NA,5.047291666666667
53_A1,53,Sheet1,A1,3,3,S7,NA,NA,6.005891203703704
53_A1,53,Sheet1,A1,3,3,S7,NA,NA,6.992349537037037
54_A1,54,Sheet1,A1,20,18,S7,NA,NA,4.513888888888889e-4
54_A1,54,Sheet1,A1,23,18,S7,NA,NA,1.0096064814814814
54_A1,54,Sheet1,A1,46,18,S7,NA,NA,2.0437847222222225
54_A1,54,Sheet1,A1,119,18,S7,NA,NA,3.074189814814815
54_A1,54,Sheet1,A1,291,18,S7,NA,NA,4.089027777777778
54_A1,54,Sheet1,A1,383,18,S7,NA,NA,5.047280092592593
54_A1,54,Sheet1,A1,484,18,S7,NA,NA,6.005868055555556
54_A1,54,Sheet1,A1,582,18,S7,NA,NA,6.992372685185185
55_A1,55,Sheet1,A1,4,19,S7,NA,NA,4.513888888888889e-4
55_A1,55,Sheet1,A1,6,19,S7,NA,NA,1.0028472222222222
55_A1,55,Sheet1,A1,4,19,S7,NA,NA,2.037048611111111
55_A1,55,Sheet1,A1,4,19,S7,NA,NA,3.0674421296296295
55_A1,55,Sheet1,A1,4,19,S7,NA,NA,4.082592592592593
55_A1,55,Sheet1,A1,4,19,S7,NA,NA,5.040497685185185
55_A1,55,Sheet1,A1,4,19,S7,NA,NA,5.9991666666666665
55_A1,55,Sheet1,A1,3,19,S7,NA,NA,6.985752314814815
56_A1,56,Sheet1,A1,28,26,S7,NA,NA,4.513888888888889e-4
56_A1,56,Sheet1,A1,30,26,S7,NA,NA,1.0028124999999999
56_A1,56,Sheet1,A1,26,26,S7,NA,NA,2.0369907407407406
56_A1,56,Sheet1,A1,19,26,S7,NA,NA,3.0674421296296295
56_A1,56,Sheet1,A1,18,26,S7,NA,NA,4.082592592592593
56_A1,56,Sheet1,A1,16,26,S7,NA,NA,5.040451388888889
56_A1,56,Sheet1,A1,15,26,S7,NA,NA,5.99912037037037
56_A1,56,Sheet1,A1,14,26,S7,NA,NA,6.985752314814815
58_A1,58,Sheet1,A1,19,14,S8,NA,NA,4.513888888888889e-4
58_A1,58,Sheet1,A1,31,14,S8,NA,NA,1.0023032407407408
58_A1,58,Sheet1,A1,91,14,S8,NA,NA,2.0428472222222225
58_A1,58,Sheet1,A1,165,14,S8,NA,NA,3.073425925925926
58_A1,58,Sheet1,A1,297,14,S8,NA,NA,4.092268518518519
58_A1,58,Sheet1,A1,340,14,S8,NA,NA,5.04599537037037
58_A1,58,Sheet1,A1,407,14,S8,NA,NA,6.006921296296297
58_A1,58,Sheet1,A1,466,14,S8,NA,NA,6.990798611111111
59_A1,59,Sheet1,A1,14,17,S8,NA,NA,4.629629629629629e-4
59_A1,59,Sheet1,A1,15,17,S8,NA,NA,1.0025810185185187
59_A1,59,Sheet1,A1,16,17,S8,NA,NA,2.042824074074074
59_A1,59,Sheet1,A1,14,17,S8,NA,NA,3.074652777777778
59_A1,59,Sheet1,A1,14,17,S8,NA,NA,4.0923032407407405
59_A1,59,Sheet1,A1,9,17,S8,NA,NA,5.0460416666666665
59_A1,59,Sheet1,A1,10,17,S8,NA,NA,6.006967592592592
59_A1,59,Sheet1,A1,6,17,S8,NA,NA,6.990833333333334
60_A1,60,Sheet1,A1,5,3,S8,NA,NA,4.513888888888889e-4
60_A1,60,Sheet1,A1,4,3,S8,NA,NA,1.0026388888888889
60_A1,60,Sheet1,A1,4,3,S8,NA,NA,2.042685185185185
60_A1,60,Sheet1,A1,5,3,S8,NA,NA,3.074502314814815
60_A1,60,Sheet1,A1,8,3,S8,NA,NA,4.092314814814815
60_A1,60,Sheet1,A1,8,3,S8,NA,NA,5.045972222222223
60_A1,60,Sheet1,A1,4,3,S8,NA,NA,6.006863425925926
60_A1,60,Sheet1,A1,5,3,S8,NA,NA,6.9907407407407405
61_A1,61,Sheet1,A1,30,18,S8,NA,NA,4.513888888888889e-4
61_A1,61,Sheet1,A1,52,18,S8,NA,NA,1.0026967592592593
61_A1,61,Sheet1,A1,114,18,S8,NA,NA,2.0426736111111112
61_A1,61,Sheet1,A1,221,18,S8,NA,NA,3.0745138888888888
61_A1,61,Sheet1,A1,514,18,S8,NA,NA,4.092372685185185
61_A1,61,Sheet1,A1,690,18,S8,NA,NA,5.04599537037037
61_A1,61,Sheet1,A1,835,18,S8,NA,NA,6.00693287037037
61_A1,61,Sheet1,A1,895,18,S8,NA,NA,6.990775462962962
62_A1,62,Sheet1,A1,6,19,S8,NA,NA,4.513888888888889e-4
62_A1,62,Sheet1,A1,5,19,S8,NA,NA,1.0023842592592593
62_A1,62,Sheet1,A1,4,19,S8,NA,NA,2.042291666666667
62_A1,62,Sheet1,A1,3,19,S8,NA,NA,3.0740972222222225
62_A1,62,Sheet1,A1,3,19,S8,NA,NA,4.092025462962963
62_A1,62,Sheet1,A1,4,19,S8,NA,NA,5.045613425925926
62_A1,62,Sheet1,A1,3,19,S8,NA,NA,6.0065277777777775
62_A1,62,Sheet1,A1,3,19,S8,NA,NA,6.990613425925925
63_A1,63,Sheet1,A1,3,26,S8,NA,NA,4.398148148148148e-4
63_A1,63,Sheet1,A1,3,26,S8,NA,NA,1.0022800925925925
63_A1,63,Sheet1,A1,3,26,S8,NA,NA,2.042199074074074
63_A1,63,Sheet1,A1,2,26,S8,NA,NA,3.074050925925926
63_A1,63,Sheet1,A1,3,26,S8,NA,NA,4.092025462962963
63_A1,63,Sheet1,A1,1,26,S8,NA,NA,5.045543981481481
63_A1,63,Sheet1,A1,3,26,S8,NA,NA,6.006435185185185
63_A1,63,Sheet1,A1,2,26,S8,NA,NA,6.991030092592593
65_A1,65,Sheet1,A1,21,14,S9,NA,NA,4.629629629629629e-4
65_A1,65,Sheet1,A1,32,14,S9,NA,NA,1.002337962962963
65_A1,65,Sheet1,A1,80,14,S9,NA,NA,2.0423263888888887
65_A1,65,Sheet1,A1,169,14,S9,NA,NA,3.0740393518518516
65_A1,65,Sheet1,A1,265,14,S9,NA,NA,4.093854166666667
65_A1,65,Sheet1,A1,320,14,S9,NA,NA,5.045694444444444
65_A1,65,Sheet1,A1,376,14,S9,NA,NA,6.007233796296297
65_A1,65,Sheet1,A1,458,14,S9,NA,NA,6.991412037037037
66_A1,66,Sheet1,A1,12,17,S9,NA,NA,4.513888888888889e-4
66_A1,66,Sheet1,A1,13,17,S9,NA,NA,1.0022685185185185
66_A1,66,Sheet1,A1,12,17,S9,NA,NA,2.0422453703703702
66_A1,66,Sheet1,A1,10,17,S9,NA,NA,3.0740162037037035
66_A1,66,Sheet1,A1,8,17,S9,NA,NA,4.093865740740741
66_A1,66,Sheet1,A1,7,17,S9,NA,NA,5.0456365740740745
66_A1,66,Sheet1,A1,6,17,S9,NA,NA,6.007800925925927
66_A1,66,Sheet1,A1,5,17,S9,NA,NA,6.991365740740741
67_A1,67,Sheet1,A1,6,3,S9,NA,NA,4.513888888888889e-4
67_A1,67,Sheet1,A1,6,3,S9,NA,NA,1.002326388888889
67_A1,67,Sheet1,A1,6,3,S9,NA,NA,2.0422337962962964
67_A1,67,Sheet1,A1,5,3,S9,NA,NA,3.0740162037037035
67_A1,67,Sheet1,A1,3,3,S9,NA,NA,4.094039351851852
67_A1,67,Sheet1,A1,3,3,S9,NA,NA,5.0456365740740745
67_A1,67,Sheet1,A1,2,3,S9,NA,NA,6.00775462962963
67_A1,67,Sheet1,A1,3,3,S9,NA,NA,6.991331018518519
68_A1,68,Sheet1,A1,29,18,S9,NA,NA,4.513888888888889e-4
68_A1,68,Sheet1,A1,46,18,S9,NA,NA,1.0022916666666666
68_A1,68,Sheet1,A1,90,18,S9,NA,NA,2.0423032407407407
68_A1,68,Sheet1,A1,152,18,S9,NA,NA,3.0739467592592593
68_A1,68,Sheet1,A1,334,18,S9,NA,NA,4.095150462962963
68_A1,68,Sheet1,A1,423,18,S9,NA,NA,5.045810185185185
68_A1,68,Sheet1,A1,490,18,S9,NA,NA,6.007708333333333
68_A1,68,Sheet1,A1,509,18,S9,NA,NA,6.9913541666666665
69_A1,69,Sheet1,A1,10,19,S9,NA,NA,4.513888888888889e-4
69_A1,69,Sheet1,A1,9,19,S9,NA,NA,1.0022916666666666
69_A1,69,Sheet1,A1,6,19,S9,NA,NA,2.042210648148148
69_A1,69,Sheet1,A1,4,19,S9,NA,NA,3.0738310185185185
69_A1,69,Sheet1,A1,5,19,S9,NA,NA,4.095046296296297
69_A1,69,Sheet1,A1,4,19,S9,NA,NA,5.045763888888889
69_A1,69,Sheet1,A1,6,19,S9,NA,NA,6.007604166666667
69_A1,69,Sheet1,A1,5,19,S9,NA,NA,6.991226851851852
70_A1,70,Sheet1,A1,3,26,S9,NA,NA,4.513888888888889e-4
70_A1,70,Sheet1,A1,4,26,S9,NA,NA,1.0023611111111113
70_A1,70,Sheet1,A1,2,26,S9,NA,NA,2.0421412037037037
70_A1,70,Sheet1,A1,3,26,S9,NA,NA,3.0737615740740742
70_A1,70,Sheet1,A1,2,26,S9,NA,NA,4.095231481481481
70_A1,70,Sheet1,A1,2,26,S9,NA,NA,5.045810185185185
70_A1,70,Sheet1,A1,3,26,S9,NA,NA,6.007581018518518
70_A1,70,Sheet1,A1,2,26,S9,NA,NA,6.991157407407408
1_A2,1,Sheet1,A2,35,1,S0,NA,NA,4.513888888888889e-4
1_A2,1,Sheet1,A2,102,1,S0,NA,NA,1.0000925925925925
1_A2,1,Sheet1,A2,335,1,S0,NA,NA,2.0042245370370373
1_A2,1,Sheet1,A2,561,1,S0,NA,NA,3.0412268518518517
1_A2,1,Sheet1,A2,763,1,S0,NA,NA,4.0829050925925925
1_A2,1,Sheet1,A2,949,1,S0,NA,NA,5.0865277777777775
1_A2,1,Sheet1,A2,1129,1,S0,NA,NA,6.0428125
1_A2,1,Sheet1,A2,1248,1,S0,NA,NA,7.011284722222222
1_A2,1,Sheet1,A2,1356,1,S0,NA,NA,7.995833333333334
2_A2,2,Sheet1,A2,11,33,S0,NA,NA,4.513888888888889e-4
2_A2,2,Sheet1,A2,36,33,S0,NA,NA,0.9987268518518518
2_A2,2,Sheet1,A2,210,33,S0,NA,NA,2.002997685185185
2_A2,2,Sheet1,A2,310,33,S0,NA,NA,3.0401736111111113
2_A2,2,Sheet1,A2,366,33,S0,NA,NA,4.081585648148148
2_A2,2,Sheet1,A2,440,33,S0,NA,NA,5.0851041666666665
2_A2,2,Sheet1,A2,565,33,S0,NA,NA,6.041365740740741
2_A2,2,Sheet1,A2,650,33,S0,NA,NA,7.010254629629629
2_A2,2,Sheet1,A2,757,33,S0,NA,NA,7.994398148148147
3_A2,3,Sheet1,A2,8,2,S0,NA,NA,4.513888888888889e-4
3_A2,3,Sheet1,A2,25,2,S0,NA,NA,0.9984953703703704
3_A2,3,Sheet1,A2,86,2,S0,NA,NA,2.0023032407407406
3_A2,3,Sheet1,A2,292,2,S0,NA,NA,3.0394212962962963
3_A2,3,Sheet1,A2,384,2,S0,NA,NA,4.080925925925926
3_A2,3,Sheet1,A2,548,2,S0,NA,NA,5.08443287037037
3_A2,3,Sheet1,A2,1290,2,S0,NA,NA,6.040601851851853
3_A2,3,Sheet1,A2,1613,2,S0,NA,NA,7.009502314814815
3_A2,3,Sheet1,A2,1856,2,S0,NA,NA,7.994178240740741
6_A2,6,Sheet1,A2,12,10,S0,NA,NA,4.629629629629629e-4
6_A2,6,Sheet1,A2,56,10,S0,NA,NA,0.9988425925925926
6_A2,6,Sheet1,A2,176,10,S0,NA,NA,1.9999537037037038
6_A2,6,Sheet1,A2,357,10,S0,NA,NA,3.037199074074074
6_A2,6,Sheet1,A2,437,10,S0,NA,NA,4.078703703703703
6_A2,6,Sheet1,A2,613,10,S0,NA,NA,5.082048611111111
6_A2,6,Sheet1,A2,1025,10,S0,NA,NA,6.04630787037037
6_A2,6,Sheet1,A2,2299,10,S0,NA,NA,7.007523148148148
6_A2,6,Sheet1,A2,2520,10,S0,NA,NA,7.991759259259259
7_A2,7,Sheet1,A2,62,6,S0,NA,NA,4.513888888888889e-4
7_A2,7,Sheet1,A2,192,6,S0,NA,NA,0.9982638888888888
7_A2,7,Sheet1,A2,525,6,S0,NA,NA,2.0000810185185185
7_A2,7,Sheet1,A2,772,6,S0,NA,NA,3.0366435185185185
7_A2,7,Sheet1,A2,946,6,S0,NA,NA,4.078136574074074
7_A2,7,Sheet1,A2,1147,6,S0,NA,NA,5.081412037037037
7_A2,7,Sheet1,A2,1390,6,S0,NA,NA,6.045706018518518
7_A2,7,Sheet1,A2,1621,6,S0,NA,NA,7.0068981481481485
7_A2,7,Sheet1,A2,1843,6,S0,NA,NA,7.9912731481481485
8_A2,8,Sheet1,A2,22,1,S1,2,6,4.513888888888889e-4
8_A2,8,Sheet1,A2,116,1,S1,2,6,0.9978356481481482
8_A2,8,Sheet1,A2,299,1,S1,2,6,1.9996643518518518
8_A2,8,Sheet1,A2,543,1,S1,2,6,3.0362037037037037
8_A2,8,Sheet1,A2,694,1,S1,2,6,4.077766203703704
8_A2,8,Sheet1,A2,844,1,S1,2,6,5.081018518518518
8_A2,8,Sheet1,A2,770,1,S1,2,6,6.045289351851852
8_A2,8,Sheet1,A2,1011,1,S1,2,6,7.006446759259259
8_A2,8,Sheet1,A2,953,1,S1,2,6,7.991388888888888
9_A2,9,Sheet1,A2,17,33,S1,1,17,4.513888888888889e-4
9_A2,9,Sheet1,A2,33,33,S1,1,17,0.9973263888888889
9_A2,9,Sheet1,A2,177,33,S1,1,17,1.9991782407407408
9_A2,9,Sheet1,A2,344,33,S1,1,17,3.0357175925925923
9_A2,9,Sheet1,A2,472,33,S1,1,17,4.0772106481481485
9_A2,9,Sheet1,A2,568,33,S1,1,17,5.0809375
9_A2,9,Sheet1,A2,677,33,S1,1,17,6.0447800925925925
9_A2,9,Sheet1,A2,762,33,S1,1,17,7.005937500000001
9_A2,9,Sheet1,A2,720,33,S1,1,17,7.990891203703704
10_A2,10,Sheet1,A2,10,2,S1,NA,NA,4.513888888888889e-4
10_A2,10,Sheet1,A2,17,2,S1,NA,NA,0.9972453703703703
10_A2,10,Sheet1,A2,78,2,S1,NA,NA,1.9991087962962963
10_A2,10,Sheet1,A2,245,2,S1,NA,NA,3.035671296296296
10_A2,10,Sheet1,A2,320,2,S1,NA,NA,4.077083333333333
10_A2,10,Sheet1,A2,392,2,S1,NA,NA,5.080798611111111
10_A2,10,Sheet1,A2,469,2,S1,NA,NA,6.044641203703704
10_A2,10,Sheet1,A2,615,2,S1,NA,NA,7.005798611111111
10_A2,10,Sheet1,A2,658,2,S1,NA,NA,7.990798611111111
13_A2,13,Sheet1,A2,17,10,S1,NA,NA,4.513888888888889e-4
13_A2,13,Sheet1,A2,51,10,S1,NA,NA,0.98875
13_A2,13,Sheet1,A2,173,10,S1,NA,NA,1.9904976851851852
13_A2,13,Sheet1,A2,312,10,S1,NA,NA,3.0269328703703704
13_A2,13,Sheet1,A2,456,10,S1,NA,NA,4.068333333333333
13_A2,13,Sheet1,A2,655,10,S1,NA,NA,5.075659722222222
13_A2,13,Sheet1,A2,864,10,S1,NA,NA,6.035914351851852
13_A2,13,Sheet1,A2,853,10,S1,NA,NA,6.997233796296296
13_A2,13,Sheet1,A2,782,10,S1,NA,NA,7.98255787037037
14_A2,14,Sheet1,A2,62,6,S1,NA,NA,4.513888888888889e-4
14_A2,14,Sheet1,A2,183,6,S1,NA,NA,0.9885648148148148
14_A2,14,Sheet1,A2,521,6,S1,NA,NA,1.9903125
14_A2,14,Sheet1,A2,732,6,S1,NA,NA,3.0267013888888887
14_A2,14,Sheet1,A2,914,6,S1,NA,NA,4.06806712962963
14_A2,14,Sheet1,A2,1072,6,S1,NA,NA,5.075694444444444
14_A2,14,Sheet1,A2,1068,6,S1,NA,NA,6.0356597222222215
14_A2,14,Sheet1,A2,1242,6,S1,NA,NA,6.997025462962963
14_A2,14,Sheet1,A2,1328,6,S1,NA,NA,7.982314814814814
15_A2,15,Sheet1,A2,2,1,S2,2,2,4.629629629629629e-4
15_A2,15,Sheet1,A2,1,1,S2,2,2,0.9932291666666666
15_A2,15,Sheet1,A2,2,1,S2,2,2,1.9942476851851854
15_A2,15,Sheet1,A2,2,1,S2,2,2,3.0266087962962964
15_A2,15,Sheet1,A2,4,1,S2,2,2,4.068020833333333
15_A2,15,Sheet1,A2,2,1,S2,2,2,5.075671296296297
15_A2,15,Sheet1,A2,2,1,S2,2,2,6.035613425925926
15_A2,15,Sheet1,A2,3,1,S2,2,2,6.996990740740741
15_A2,15,Sheet1,A2,1,1,S2,2,2,7.982476851851852
16_A2,16,Sheet1,A2,4,33,S2,NA,NA,4.398148148148148e-4
16_A2,16,Sheet1,A2,5,33,S2,NA,NA,0.9931597222222223
16_A2,16,Sheet1,A2,11,33,S2,NA,NA,1.9941666666666666
16_A2,16,Sheet1,A2,119,33,S2,NA,NA,3.0265625000000003
16_A2,16,Sheet1,A2,338,33,S2,NA,NA,4.067847222222222
16_A2,16,Sheet1,A2,406,33,S2,NA,NA,5.075520833333333
16_A2,16,Sheet1,A2,489,33,S2,NA,NA,6.035486111111111
16_A2,16,Sheet1,A2,556,33,S2,NA,NA,6.996805555555556
16_A2,16,Sheet1,A2,560,33,S2,NA,NA,7.982604166666667
17_A2,17,Sheet1,A2,13,2,S2,NA,NA,4.629629629629629e-4
17_A2,17,Sheet1,A2,21,2,S2,NA,NA,0.988275462962963
17_A2,17,Sheet1,A2,172,2,S2,NA,NA,1.9891666666666667
17_A2,17,Sheet1,A2,419,2,S2,NA,NA,3.0215972222222223
17_A2,17,Sheet1,A2,564,2,S2,NA,NA,4.0628472222222225
17_A2,17,Sheet1,A2,723,2,S2,NA,NA,5.070520833333333
17_A2,17,Sheet1,A2,678,2,S2,NA,NA,6.030543981481482
17_A2,17,Sheet1,A2,810,2,S2,NA,NA,6.991886574074074
17_A2,17,Sheet1,A2,928,2,S2,NA,NA,7.977673611111111
20_A2,20,Sheet1,A2,9,10,S2,NA,NA,4.513888888888889e-4
20_A2,20,Sheet1,A2,11,10,S2,NA,NA,0.9851736111111111
20_A2,20,Sheet1,A2,56,10,S2,NA,NA,1.9859143518518518
20_A2,20,Sheet1,A2,266,10,S2,NA,NA,3.0184374999999997
20_A2,20,Sheet1,A2,386,10,S2,NA,NA,4.059560185185185
20_A2,20,Sheet1,A2,482,10,S2,NA,NA,5.067569444444445
20_A2,20,Sheet1,A2,524,10,S2,NA,NA,6.028032407407408
20_A2,20,Sheet1,A2,740,10,S2,NA,NA,6.988599537037037
20_A2,20,Sheet1,A2,824,10,S2,NA,NA,7.974479166666666
21_A2,21,Sheet1,A2,40,6,S2,NA,NA,4.513888888888889e-4
21_A2,21,Sheet1,A2,96,6,S2,NA,NA,0.9849768518518518
21_A2,21,Sheet1,A2,313,6,S2,NA,NA,1.9858333333333331
21_A2,21,Sheet1,A2,598,6,S2,NA,NA,3.0186805555555556
21_A2,21,Sheet1,A2,757,6,S2,NA,NA,4.059421296296296
21_A2,21,Sheet1,A2,864,6,S2,NA,NA,5.067395833333333
21_A2,21,Sheet1,A2,770,6,S2,NA,NA,6.027858796296297
21_A2,21,Sheet1,A2,935,6,S2,NA,NA,6.98863425925926
21_A2,21,Sheet1,A2,959,6,S2,NA,NA,7.974490740740741
22_A2,22,Sheet1,A2,5,1,S3,3,16,4.629629629629629e-4
22_A2,22,Sheet1,A2,11,1,S3,3,16,1.001412037037037
22_A2,22,Sheet1,A2,20,1,S3,3,16,2.040763888888889
22_A2,22,Sheet1,A2,44,1,S3,3,16,3.074837962962963
22_A2,22,Sheet1,A2,83,1,S3,3,16,4.083668981481481
22_A2,22,Sheet1,A2,159,1,S3,3,16,5.043263888888888
22_A2,22,Sheet1,A2,65,1,S3,3,16,6.004143518518519
22_A2,22,Sheet1,A2,38,1,S3,3,16,6.990046296296296
23_A2,23,Sheet1,A2,3,33,S3,NA,NA,4.513888888888889e-4
23_A2,23,Sheet1,A2,4,33,S3,NA,NA,1.001400462962963
23_A2,23,Sheet1,A2,8,33,S3,NA,NA,2.041111111111111
23_A2,23,Sheet1,A2,18,33,S3,NA,NA,3.0747569444444447
23_A2,23,Sheet1,A2,42,33,S3,NA,NA,4.083715277777778
23_A2,23,Sheet1,A2,107,33,S3,NA,NA,5.043206018518519
23_A2,23,Sheet1,A2,218,33,S3,NA,NA,6.004189814814815
23_A2,23,Sheet1,A2,418,33,S3,NA,NA,6.990115740740741
24_A2,24,Sheet1,A2,6,2,S3,NA,NA,4.513888888888889e-4
24_A2,24,Sheet1,A2,18,2,S3,NA,NA,1.0013888888888889
24_A2,24,Sheet1,A2,80,2,S3,NA,NA,2.041076388888889
24_A2,24,Sheet1,A2,261,2,S3,NA,NA,3.0747569444444447
24_A2,24,Sheet1,A2,442,2,S3,NA,NA,4.083831018518518
24_A2,24,Sheet1,A2,588,2,S3,NA,NA,5.043217592592593
24_A2,24,Sheet1,A2,657,2,S3,NA,NA,6.004305555555555
24_A2,24,Sheet1,A2,657,2,S3,NA,NA,6.990243055555556
27_A2,27,Sheet1,A2,4,10,S3,NA,NA,4.398148148148148e-4
27_A2,27,Sheet1,A2,8,10,S3,NA,NA,1.0012847222222223
27_A2,27,Sheet1,A2,15,10,S3,NA,NA,2.0411342592592594
27_A2,27,Sheet1,A2,44,10,S3,NA,NA,3.074444444444444
27_A2,27,Sheet1,A2,87,10,S3,NA,NA,4.083564814814815
27_A2,27,Sheet1,A2,188,10,S3,NA,NA,5.0431944444444445
27_A2,27,Sheet1,A2,391,10,S3,NA,NA,6.004004629629629
27_A2,27,Sheet1,A2,437,10,S3,NA,NA,6.991585648148148
28_A2,28,Sheet1,A2,32,6,S3,NA,NA,4.513888888888889e-4
28_A2,28,Sheet1,A2,86,6,S3,NA,NA,1.0012962962962964
28_A2,28,Sheet1,A2,196,6,S3,NA,NA,2.0411689814814813
28_A2,28,Sheet1,A2,483,6,S3,NA,NA,3.074375
28_A2,28,Sheet1,A2,715,6,S3,NA,NA,4.083611111111111
28_A2,28,Sheet1,A2,829,6,S3,NA,NA,5.043136574074074
28_A2,28,Sheet1,A2,944,6,S3,NA,NA,6.003923611111111
28_A2,28,Sheet1,A2,980,6,S3,NA,NA,6.991608796296297
29_A2,29,Sheet1,A2,8,1,S4,NA,NA,4.629629629629629e-4
29_A2,29,Sheet1,A2,8,1,S4,NA,NA,1.006539351851852
29_A2,29,Sheet1,A2,11,1,S4,NA,NA,2.041215277777778
29_A2,29,Sheet1,A2,10,1,S4,NA,NA,3.0820254629629633
29_A2,29,Sheet1,A2,13,1,S4,NA,NA,4.0929976851851855
29_A2,29,Sheet1,A2,16,1,S4,NA,NA,5.052939814814815
29_A2,29,Sheet1,A2,14,1,S4,NA,NA,6.011956018518519
29_A2,29,Sheet1,A2,14,1,S4,NA,NA,6.999259259259259
30_A2,30,Sheet1,A2,4,33,S4,NA,NA,4.513888888888889e-4
30_A2,30,Sheet1,A2,4,33,S4,NA,NA,1.006585648148148
30_A2,30,Sheet1,A2,5,33,S4,NA,NA,2.0413194444444445
30_A2,30,Sheet1,A2,3,33,S4,NA,NA,3.0819675925925925
30_A2,30,Sheet1,A2,5,33,S4,NA,NA,4.093032407407407
30_A2,30,Sheet1,A2,6,33,S4,NA,NA,5.05287037037037
30_A2,30,Sheet1,A2,5,33,S4,NA,NA,6.011898148148148
30_A2,30,Sheet1,A2,7,33,S4,NA,NA,6.999560185185185
31_A2,31,Sheet1,A2,8,2,S4,NA,NA,4.513888888888889e-4
31_A2,31,Sheet1,A2,12,2,S4,NA,NA,1.0065972222222224
31_A2,31,Sheet1,A2,74,2,S4,NA,NA,2.0413194444444445
31_A2,31,Sheet1,A2,224,2,S4,NA,NA,3.0819097222222225
31_A2,31,Sheet1,A2,388,2,S4,NA,NA,4.093043981481482
31_A2,31,Sheet1,A2,537,2,S4,NA,NA,5.05287037037037
31_A2,31,Sheet1,A2,643,2,S4,NA,NA,6.011840277777778
31_A2,31,Sheet1,A2,723,2,S4,NA,NA,6.999548611111112
34_A2,34,Sheet1,A2,11,10,S4,NA,NA,4.513888888888889e-4
34_A2,34,Sheet1,A2,14,10,S4,NA,NA,1.0065625
34_A2,34,Sheet1,A2,19,10,S4,NA,NA,2.041354166666667
34_A2,34,Sheet1,A2,24,10,S4,NA,NA,3.081631944444444
34_A2,34,Sheet1,A2,26,10,S4,NA,NA,4.09369212962963
34_A2,34,Sheet1,A2,25,10,S4,NA,NA,5.052708333333333
34_A2,34,Sheet1,A2,30,10,S4,NA,NA,6.011631944444445
34_A2,34,Sheet1,A2,26,10,S4,NA,NA,6.999456018518519
35_A2,35,Sheet1,A2,27,6,S4,NA,NA,4.513888888888889e-4
35_A2,35,Sheet1,A2,34,6,S4,NA,NA,1.006724537037037
35_A2,35,Sheet1,A2,54,6,S4,NA,NA,2.0413194444444445
35_A2,35,Sheet1,A2,63,6,S4,NA,NA,3.081597222222222
35_A2,35,Sheet1,A2,74,6,S4,NA,NA,4.093668981481481
35_A2,35,Sheet1,A2,82,6,S4,NA,NA,5.052708333333333
35_A2,35,Sheet1,A2,89,6,S4,NA,NA,6.011805555555555
35_A2,35,Sheet1,A2,86,6,S4,NA,NA,6.999479166666667
36_A2,36,Sheet1,A2,6,1,S5,NA,NA,4.513888888888889e-4
36_A2,36,Sheet1,A2,7,1,S5,NA,NA,1.0003587962962963
36_A2,36,Sheet1,A2,6,1,S5,NA,NA,2.0347453703703704
36_A2,36,Sheet1,A2,8,1,S5,NA,NA,3.075011574074074
36_A2,36,Sheet1,A2,5,1,S5,NA,NA,4.087060185185185
36_A2,36,Sheet1,A2,7,1,S5,NA,NA,5.046157407407407
36_A2,36,Sheet1,A2,7,1,S5,NA,NA,6.005300925925926
36_A2,36,Sheet1,A2,6,1,S5,NA,NA,6.993009259259259
37_A2,37,Sheet1,A2,2,33,S5,NA,NA,4.513888888888889e-4
37_A2,37,Sheet1,A2,3,33,S5,NA,NA,1.0002430555555555
37_A2,37,Sheet1,A2,2,33,S5,NA,NA,2.0346759259259257
37_A2,37,Sheet1,A2,3,33,S5,NA,NA,3.074895833333333
37_A2,37,Sheet1,A2,2,33,S5,NA,NA,4.086921296296296
37_A2,37,Sheet1,A2,3,33,S5,NA,NA,5.046006944444445
37_A2,37,Sheet1,A2,4,33,S5,NA,NA,6.005451388888889
37_A2,37,Sheet1,A2,2,33,S5,NA,NA,6.992824074074075
38_A2,38,Sheet1,A2,9,2,S5,NA,NA,4.513888888888889e-4
38_A2,38,Sheet1,A2,15,2,S5,NA,NA,1.0001851851851853
38_A2,38,Sheet1,A2,59,2,S5,NA,NA,2.0346296296296296
38_A2,38,Sheet1,A2,202,2,S5,NA,NA,3.074849537037037
38_A2,38,Sheet1,A2,335,2,S5,NA,NA,4.08681712962963
38_A2,38,Sheet1,A2,439,2,S5,NA,NA,5.045891203703704
38_A2,38,Sheet1,A2,541,2,S5,NA,NA,6.005393518518518
38_A2,38,Sheet1,A2,589,2,S5,NA,NA,6.992789351851852
41_A2,41,Sheet1,A2,12,10,S5,NA,NA,4.513888888888889e-4
41_A2,41,Sheet1,A2,13,10,S5,NA,NA,1.000162037037037
41_A2,41,Sheet1,A2,16,10,S5,NA,NA,2.034664351851852
41_A2,41,Sheet1,A2,13,10,S5,NA,NA,3.074733796296296
