ancestor_id,treatment,population,phosphate_concentration.x,growth_rate_q2.5,growth_rate_q97.5,growth_rate_mean
anc3,B,7,25,1.258519851284663,1.2925056983761352,1.2750218967505649
anc3,B,7,26,1.2592826267348785,1.2939671011224037,1.2760341953949783
anc3,B,7,27,1.260070777978373,1.2951302402452125,1.2769729871615942
anc3,B,7,28,1.2607577415171565,1.2962789182820231,1.2778459980543975
anc3,B,7,29,1.2613590638392291,1.2973865567780116,1.2786599079853165
anc3,B,7,30,1.2617568727150845,1.2985645831790325,1.279420522028584
anc3,B,7,31,1.262129722418824,1.299606374418488,1.2801329090984197
anc3,B,7,32,1.2625974343630464,1.300489001850051,1.2808015150576042
anc3,B,7,33,1.263068406676825,1.3013112095833004,1.2814302555931176
anc3,B,7,34,1.2635144616869711,1.3018715463546862,1.2820225929591258
anc3,B,7,35,1.2639364498720773,1.3024910579464066,1.282581599764665
anc3,B,7,36,1.2643352532552303,1.3032406254255657,1.2831100122877614
anc3,B,7,37,1.2647390357010966,1.3039504704342202,1.2836102752688703
anc3,B,7,38,1.2652383007754535,1.3046236690366984,1.2840845797311637
anc3,B,7,39,1.2657123280016724,1.3052629876800648,1.2845348950621065
anc3,B,7,40,1.2661629838648736,1.3058709211930952,1.2849629963471618
anc3,B,7,41,1.2665356699766666,1.3064497253230378,1.2853704877556666
anc3,B,7,42,1.2667894469789536,1.3070014447047675,1.2857588226284606
anc3,B,7,43,1.2670315772251082,1.3075040189929472,1.286129320797508
anc3,B,7,44,1.267263192794639,1.3079726726010683,1.286483183572514
anc3,B,7,45,1.2674845938075472,1.308420811263038,1.286821506753131
anc3,B,7,46,1.2676964413989968,1.3088497531662935,1.2871452919637036
anc3,B,7,47,1.2679064793568315,1.309260705932915,1.2874554565575371
anc3,B,7,48,1.268155118597802,1.309654777973872,1.287752842296973
anc3,B,7,49,1.2683948605362578,1.3100320050189793,1.2880382229822382
anc3,B,7,50,1.2686250980918543,1.3103940073385179,1.288312311174662
anc3,BS,2,0,0,0,0
anc3,BS,2,1,0.8565085497948974,0.9902962421890396,0.9213882605020177
anc3,BS,2,2,1.0651629847798652,1.154799698603964,1.1082984829637974
anc3,BS,2,3,1.158900238432961,1.2219596046391008,1.1888665578306912
anc3,BS,2,4,1.211164294484326,1.2593619434692003,1.2337606337880325
anc3,BS,2,5,1.2438172488479742,1.2839098763568821,1.262382023569649
anc3,BS,2,6,1.2668260876434125,1.3005217281590347,1.2822214428609449
anc3,BS,2,7,1.283543227835603,1.3131282384359924,1.296783403296619
anc3,BS,2,8,1.2961844358005026,1.323684554299837,1.307926578355576
anc3,BS,2,9,1.3054193423743243,1.3316209561093926,1.3167284982040202
anc3,BS,2,10,1.3130007166749218,1.3382775875752009,1.3238569091194285
anc3,BS,2,11,1.3188712186677902,1.3438827582150228,1.3297476665193433
anc3,BS,2,12,1.323861333492137,1.348852011543358,1.334697358054148
anc3,BS,2,13,1.3281247936973117,1.3534674779394575,1.338914814792842
anc3,BS,2,14,1.331778055337249,1.3570647323900948,1.342551333782741
anc3,BS,2,15,1.3348535975886056,1.3605059436626803,1.3457192152338902
anc3,BS,2,16,1.3376813365300635,1.3637130545933396,1.348503566382879
anc3,BS,2,17,1.340056731425591,1.3663079697958382,1.3509700625817775
anc3,BS,2,18,1.3423330510035194,1.368652809082643,1.3531701938029577
anc3,BS,2,19,1.3442025882078827,1.3707459116113934,1.3551448983806094
anc3,BS,2,20,1.3458602864262739,1.372626631115881,1.3569271341919207
anc3,BS,2,21,1.3472935667024126,1.3744862130759743,1.3585437329285992
anc3,BS,2,22,1.348738039354558,1.376188635858432,1.360016760312047
anc3,BS,2,23,1.3500596153198856,1.377517385533187,1.3613645293003565
anc3,BS,2,24,1.3511798103034456,1.3787466085579005,1.362602365356049
anc3,BS,2,25,1.3521988322243776,1.3801444292481047,1.363743191785831
anc3,BS,2,26,1.353232555691083,1.3814372447532937,1.364797982646473
anc3,BS,2,27,1.353997679574406,1.3825431922264124,1.3657761169039226
anc3,BS,2,28,1.3547812035180486,1.3835348386206605,1.3666856580830005
anc3,BS,2,29,1.3555469434914036,1.3844376927488682,1.367533577076408
anc3,BS,2,30,1.3562537999238287,1.385343235085222,1.3683259311502527
anc3,BS,2,31,1.3569074088833755,1.3861637847803745,1.3690680088742533
anc3,BS,2,32,1.3575230295843728,1.3869332956258846,1.369764448311579
anc3,BS,2,33,1.3581076028964623,1.3876544873503203,1.370419334052642
anc3,BS,2,34,1.3586525451574492,1.38832658547817,1.3710362773829696
anc3,BS,2,35,1.3591661325673032,1.3890515182993988,1.3716184829090177
anc3,BS,2,36,1.3596515440257408,1.3895976943147734,1.372168804237651
anc3,BS,2,37,1.3600727445716216,1.3901426805362778,1.3726897907515505
anc3,BS,2,38,1.360469947426044,1.3907006169435367,1.3731837270986504
anc3,BS,2,39,1.3608566529945958,1.3912977501835115,1.3736526666861542
anc3,BS,2,40,1.3612866323155333,1.3919354745113819,1.3740984602148751
anc3,BS,2,41,1.3616958894632376,1.3925419795034333,1.374522780090083
anc3,BS,2,42,1.3620838118189547,1.3931122663178155,1.3749271413877033
anc3,BS,2,43,1.3624159088855474,1.393541576167947,1.375312919929937
anc3,BS,2,44,1.36268709834349,1.3939018971939312,1.3756813679247926
anc3,BS,2,45,1.3629463359469924,1.394244123717408,1.3760336275441565
anc3,BS,2,46,1.3631943947733154,1.3945690597410192,1.3763707427505973
anc3,BS,2,47,1.3634319826340162,1.3949556170635642,1.3766936696308762
anc3,BS,2,48,1.363691428736116,1.3953302980996507,1.3770032854516068
anc3,BS,2,49,1.3639412780308469,1.3956898752229674,1.3773003966176955
anc3,BS,2,50,1.3641816578919186,1.3960352436787802,1.3775857456855964
anc3,L,26,0,0,0,0
anc3,L,26,1,0.6248182683324547,0.7126910969453165,0.6661248173202483
anc3,L,26,2,0.8627185123237701,0.9375888218012719,0.8980118032687388
anc3,L,26,3,0.9893307709848912,1.0467625783346386,1.0160291731405768
anc3,L,26,4,1.066004829144222,1.1127004092197343,1.0875356953628843
anc3,L,26,5,1.1179645926160102,1.1568942678369825,1.1355046398286115
anc3,L,26,6,1.1544889510621035,1.1888046428738386,1.1699166522853381
anc3,L,26,7,1.1815717392331244,1.2128475136706576,1.1958078594252781
anc3,L,26,8,1.2026346640233463,1.2318738248749148,1.2159946186981752
anc3,L,26,9,1.2195448342671866,1.2478413270451534,1.2321752109681658
anc3,L,26,10,1.2331648845355583,1.2611367851394517,1.2454346110530987
anc3,L,26,11,1.2443140843418257,1.2718894664841849,1.256498430716136
anc3,L,26,12,1.2535177152830048,1.2811489558301514,1.2658703306975778
anc3,L,26,13,1.2616293519860018,1.2896767843837238,1.2739108582663174
anc3,L,26,14,1.2680474149908876,1.2973438718063628,1.2808849087628145
anc3,L,26,15,1.2737544238792176,1.3040041176843102,1.2869914735920214
anc3,L,26,16,1.2791206192228533,1.3094910606679133,1.2923829360414518
anc3,L,26,17,1.2836110675163335,1.3144333701994928,1.2971779625129853
anc3,L,26,18,1.287465020599763,1.3192242895954556,1.3014703392889657
anc3,L,26,19,1.2909851761303073,1.3231827272999805,1.305335168471392
anc3,L,26,20,1.2944701094511724,1.326830113068075,1.3088333001563663
anc3,L,26,21,1.2972807482062816,1.3302100911681574,1.3120145600812831
anc3,L,26,22,1.299900885855941,1.3333190148453877,1.314920138112383
anc3,L,26,23,1.3022635649964522,1.3363952221257798,1.317584381540538
anc3,L,26,24,1.3044463504240595,1.339140383658617,1.320036159323588
anc3,L,26,25,1.3064564411446173,1.3416310380470102,1.32229991244557
anc3,L,26,26,1.3083174158034834,1.343969653434892,1.3243964715361969
anc3,L,26,27,1.3100476831885035,1.3459649104907305,1.3263436997741462
anc3,L,26,28,1.3116615884502685,1.3478467899368243,1.328157003133956
anc3,L,26,29,1.3131621515784122,1.3496036237638511,1.3298497388493622
anc3,L,26,30,1.3145657781598428,1.3513288804681203,1.33143354501869
anc3,L,26,31,1.3158815674557696,1.3532575735726888,1.3329186085604183
anc3,L,26,32,1.3171175144379943,1.355066265589621,1.334313884565214
anc3,L,26,33,1.3182806723771416,1.3564969021966673,1.3356272770280468
anc3,L,26,34,1.3193772875264895,1.357777329228149,1.3368657886671051
anc3,L,26,35,1.320412911333332,1.358986805000378,1.3380356458273466
anc3,L,26,36,1.3213931355656008,1.3601310678723506,1.3391424031724226
anc3,L,26,37,1.3223223413253273,1.36121525364224,1.3401910318804895
anc3,L,26,38,1.3232038478028092,1.3623126819259495,1.3411859942987958
anc3,L,26,39,1.3240412359360414,1.3633977084688353,1.342131307422108
anc3,L,26,40,1.3248377369705406,1.3644300864034387,1.3430305970994476
anc3,L,26,41,1.3255962741281,1.3654135569562447,1.3438871445115306
anc3,L,26,42,1.326319498456017,1.3663083702068244,1.3447039261748646
anc3,L,26,43,1.3270098197834577,1.3671313389940352,1.3454836485005164
anc3,L,26,44,1.3276694335467214,1.3679178258899825,1.3462287777531166
anc3,L,26,45,1.3283003441125913,1.3686702041353893,1.346941566108872
anc3,L,26,46,1.3289043851217581,1.36939157496375,1.3476240743926056
anc3,L,26,47,1.3294832372872558,1.3701431952790384,1.3482781919773439
anc3,L,26,48,1.3300384440117512,1.37086427272403,1.3489056542511448
anc3,L,26,49,1.330571425129305,1.3715538532309852,1.349508057991219
anc3,L,26,50,1.3310834890292094,1.3722164196047353,1.3500868749321329
anc3,N,27,0,0,0,0
anc3,N,27,1,0.5474434880636209,0.6701176536161514,0.6081361501823435
anc3,N,27,2,0.7903700084846795,0.899832084619529,0.8456872519888391
anc3,N,27,3,0.9269989279908865,1.0159111027946368,0.9725554514931591
anc3,N,27,4,1.01403319950997,1.0860314969584413,1.0515237500250083
anc3,N,27,5,1.0750830719079258,1.1349559308826078,1.1054228278943417
anc3,N,27,6,1.119283030073943,1.1701109527334435,1.144558835637071
anc3,N,27,7,1.1532077296874306,1.196359769936976,1.1742681249619613
anc3,N,27,8,1.1781412220563363,1.2170448340292113,1.197591210701091
anc3,N,27,9,1.198515278202161,1.2339892449155456,1.2163877353330073
anc3,N,27,10,1.2153128256052768,1.2476697834261317,1.2318590946427812
anc3,N,27,11,1.2277757518679902,1.2607195698372964,1.244816039484246
anc3,N,27,12,1.2393912464785202,1.2716639024529883,1.2558255325869292
anc3,N,27,13,1.2487264172849848,1.2809711960416457,1.2652959821120187
anc3,N,27,14,1.256859832059506,1.2896787525069633,1.2735290500834542
anc3,N,27,15,1.263668075393957,1.2971436285958897,1.280752391174433
anc3,N,27,16,1.2697984943671754,1.303755783121672,1.2871410380331685
anc3,N,27,17,1.275104404145461,1.310042666852133,1.292831775881735
anc3,N,27,18,1.2800566493969856,1.3156448449460556,1.2979330489779342
anc3,N,27,19,1.2843579058035348,1.320681938200211,1.302531939537045
anc3,N,27,20,1.2883811804536578,1.3253867889223236,1.3066991811076027
anc3,N,27,21,1.2919260321257668,1.3298186673057892,1.3104928233088722
anc3,N,27,22,1.2951378264980997,1.3339730498334883,1.3139609530424943
anc3,N,27,23,1.2980815818203975,1.3374479293975887,1.3171437439342528
anc3,N,27,24,1.3008643316727486,1.3407357569093226,1.3200750198411821
anc3,N,27,25,1.303236369829691,1.343519400039542,1.3227834617385748
anc3,N,27,26,1.3054803197381974,1.346500095574461,1.3252935494121916
anc3,N,27,27,1.3074378065031043,1.3491873616511492,1.3276263035400264
anc3,N,27,28,1.309291096746804,1.3518813513078887,1.32979987584362
anc3,N,27,29,1.3110992283364953,1.354305612832786,1.3318300224020438
anc3,N,27,30,1.3127913302779008,1.35658760479522,1.3337304862535668
anc3,N,27,31,1.3143782239750088,1.3587199310583047,1.3355133089404487
anc3,N,27,32,1.3158707999358596,1.3607211118364222,1.3371890859310185
anc3,N,27,33,1.3172828264933996,1.3625708589629855,1.33876717737057
anc3,N,27,34,1.3186145640732878,1.36416225605825,1.3402558830177793
anc3,N,27,35,1.3198726713135098,1.3659355778660769,1.3416625882717663
anc3,N,27,36,1.321063090360972,1.3675300312429637,1.3429938867141789
anc3,N,27,37,1.3221911407179279,1.3689709664086545,1.3442556834578228
anc3,N,27,38,1.3232024039715242,1.3703388667290595,1.345453282719918
anc3,N,27,39,1.324105114665542,1.3716391476963878,1.3465914623596336
anc3,N,27,40,1.3250558998099697,1.372876702309487,1.3476745375889656
anc3,N,27,41,1.3258374767648682,1.374053305668891,1.3487064156482904
anc3,N,27,42,1.326582693548389,1.3751692411368726,1.3496906429070203
anc3,N,27,43,1.3273853019981687,1.3763000940913328,1.3506304455860965
anc3,N,27,44,1.3281879457522456,1.3774543269695627,1.3515287650877403
anc3,N,27,45,1.328862679732781,1.3785419320080021,1.3523882887476444
anc3,N,27,46,1.329508719250002,1.3795816677520798,1.353211476686935
anc3,N,27,47,1.33012785663015,1.3805026169492423,1.3540005853290613
anc3,N,27,48,1.330721737973251,1.3813546419823597,1.3547576880550767
anc3,N,27,49,1.3312918777673,1.382172880062879,1.3554846933954838
anc3,N,27,50,1.3318396717841046,1.3829593018456952,1.3561833610947331
anc3,none,anc3,0,0,0,0
anc3,none,anc3,1,0.5234010356266107,0.5818174482322538,0.5517457677502786
anc3,none,anc3,2,0.7639505347130116,0.8159413997319753,0.7895170029753514
anc3,none,anc3,3,0.9008277094182251,0.942064689669645,0.9220370017847891
anc3,none,anc3,4,0.9892895366058492,1.022724132054753,1.0065418375527972
anc3,none,anc3,5,1.0508963722829618,1.0782676926233967,1.0651288704344575
anc3,none,anc3,6,1.095632287139982,1.1201642200295674,1.1081377810229869
anc3,none,anc3,7,1.1288112249901199,1.1530425530745914,1.1410533408301757
anc3,none,anc3,8,1.1540079176660856,1.1798616174828238,1.1670557699812643
anc3,none,anc3,9,1.1748709089369074,1.201656528092217,1.1881161478613544
anc3,none,anc3,10,1.1914589320194642,1.2201075228365832,1.2055212188624804
anc3,none,anc3,11,1.2053079110844722,1.2355354128310279,1.2201466784806367
anc3,none,anc3,12,1.2178124811891557,1.248840016803027,1.2326091775648054
anc3,none,anc3,13,1.2278945247550779,1.2599103407958718,1.2433555166504089
anc3,none,anc3,14,1.2359629480831413,1.2696678043225211,1.2527173598075896
anc3,none,anc3,15,1.2436657215167906,1.2784732701658472,1.2609460780749009
anc3,none,anc3,16,1.250508675267506,1.2865336558039029,1.2682356612380539
anc3,none,anc3,17,1.2564585062530074,1.2937379947041299,1.2747382074981641
anc3,none,anc3,18,1.2617585112170822,1.3002273445896613,1.28057465246171
anc3,none,anc3,19,1.2664313011352908,1.3061281456286973,1.285842361337638
anc3,none,anc3,20,1.2707420149950257,1.311686913767938,1.290620604586783
anc3,none,anc3,21,1.2748222787525725,1.31647838010304,1.2949745748608288
anc3,none,anc3,22,1.2786133688551415,1.3208694967229315,1.2989583793299444
anc3,none,anc3,23,1.2817016013354277,1.3250162891197617,1.3026172998780687
anc3,none,anc3,24,1.284583161612335,1.3288336717994356,1.3059895219660005
anc3,none,anc3,25,1.2875081729950686,1.332362450392953,1.309107472394311
anc3,none,anc3,26,1.290227055109272,1.3356332852271064,1.3119988654364676
anc3,none,anc3,27,1.29275479735607,1.33867618799287,1.3146875289130593
anc3,none,anc3,28,1.295082124026167,1.3414913405238267,1.3171940623838276
anc3,none,anc3,29,1.2971846031263186,1.3440836451449558,1.3195363659586992
anc3,none,anc3,30,1.2992052697009029,1.3465121852355062,1.3217300684580189
anc3,none,anc3,31,1.3010005704030307,1.348834261689571,1.3237888765851138
anc3,none,anc3,32,1.302720015469818,1.3510597748919884,1.325724861604589
anc3,none,anc3,33,1.3043486654616698,1.3531571087836844,1.3275486961977536
anc3,none,anc3,34,1.305885237001747,1.3551035494467571,1.329269851312917
anc3,none,anc3,35,1.307337324133436,1.3568424428610397,1.330896760677825
anc3,none,anc3,36,1.3087117081654593,1.358488835100284,1.332436959006845
anc3,none,anc3,37,1.30997478840169,1.3601309908301005,1.333897198682733
anc3,none,anc3,38,1.311166727569911,1.3617459573115622,1.3352835487253316
anc3,none,anc3,39,1.3122995484757778,1.363280722264847,1.3366014791069165
anc3,none,anc3,40,1.3133775429414354,1.364741956891892,1.3378559328844295
anc3,none,anc3,41,1.3144045971720446,1.3661348218088691,1.3390513881541026
anc3,none,anc3,42,1.3153842385679453,1.3674640057511538,1.340191911465347
anc3,none,anc3,43,1.3163196761999838,1.368733778303233,1.3412812040366786
anc3,none,anc3,44,1.3172138359267027,1.36994803571247,1.3423226418804672
anc3,none,anc3,45,1.3180693909630474,1.3711103408224115,1.3433193107529964
anc3,none,anc3,46,1.3188887885733966,1.3722239579877755,1.3442740366920278
anc3,none,anc3,47,1.3196742734503273,1.3732918836917816,1.3451894127784128
anc3,none,anc3,48,1.3204279082494703,1.3743168734705675,1.3460678226554619
anc3,none,anc3,49,1.3211515916760446,1.375296556638418,1.3469114612552813
anc3,none,anc3,50,1.3218470744569912,1.3762218625752871,1.3477223531115277
anc3,P,29,0,0,0,0
anc3,P,29,1,0.8743053106144703,0.979059974301588,0.9243418893304983
anc3,P,29,2,1.0814327698538757,1.1506344563976687,1.1146521882279028
anc3,P,29,3,1.173404975026093,1.2221557902040363,1.196923248214695
anc3,P,29,4,1.2249651230302574,1.2623533315193491,1.2428246564031387
anc3,P,29,5,1.2578823951785463,1.2867954079025006,1.2721093927098357
anc3,P,29,6,1.2804209605081356,1.3047367040796365,1.2924180947124868
anc3,P,29,7,1.2957545046064145,1.3181682636384757,1.3073293740808343
anc3,P,29,8,1.3075240346429942,1.3287465418082645,1.3187426136790916
anc3,P,29,9,1.3167502988867912,1.3377893119197755,1.32775953273636
anc3,P,29,10,1.3239743844068326,1.345363192931166,1.3350631433901643
anc3,P,29,11,1.3304049037849932,1.351848671713078,1.3410994066304034
anc3,P,29,12,1.3349834650999752,1.3570936075503872,1.3461718640447067
anc3,P,29,13,1.3388156552061572,1.362023118326443,1.3504942879055326
anc3,P,29,14,1.3423131370782095,1.366094375995105,1.354221582363183
anc3,P,29,15,1.3454218378781442,1.3698066947141505,1.3574687421824154
anc3,P,29,16,1.3480062570821876,1.3730782931771421,1.3603229278912163
anc3,P,29,17,1.350183914780209,1.3759108823142274,1.3628514068474948
anc3,P,29,18,1.352071985750142,1.3784585298135692,1.3651069223497976
anc3,P,29,19,1.3537887874761607,1.3805885203130026,1.3671314128658787
anc3,P,29,20,1.3555468982644312,1.3825179385385933,1.3689586440590475
anc3,P,29,21,1.3570379881539094,1.384265014417844,1.370616107167817
anc3,P,29,22,1.3582330797283124,1.3859594577585241,1.3721264117266891
anc3,P,29,23,1.3593341771929655,1.3876665934001196,1.3735083230865963
anc3,P,29,24,1.3605152433636438,1.389210083521058,1.3747775461150584
anc3,P,29,25,1.3615995887063645,1.3904316794315097,1.3759473246823277
anc3,P,29,26,1.3624701788186018,1.3916441209127253,1.377028905546774
anc3,P,29,27,1.3632810405505602,1.3927787011532535,1.3780319011238535
anc3,P,29,28,1.3641836995353598,1.3938689559611763,1.3789645759518785
anc3,P,29,29,1.3649281752118025,1.394855981808557,1.3798340749446303
anc3,P,29,30,1.3656879352443707,1.395783287612231,1.3806466067799281
anc3,P,29,31,1.3663067261425728,1.3966170761495458,1.3814075923857736
anc3,P,29,32,1.3668884397156986,1.3974502914755405,1.382121786035543
anc3,P,29,33,1.367435349782991,1.3982712538859332,1.3827933747712917
anc3,P,29,34,1.3680137495725608,1.3990617462470398,1.3834260605490705
anc3,P,29,35,1.3685643994506433,1.399807886749516,1.3840231285106894
anc3,P,29,36,1.3690848651879508,1.4005133061873154,1.384587504040728
anc3,P,29,37,1.3695337977658675,1.4011812495759095,1.3851218007007577
anc3,P,29,38,1.3699457144753913,1.4018146260635838,1.3856283606983524
anc3,P,29,39,1.3703367363679784,1.4024006004848688,1.3861092892129614
anc3,P,29,40,1.3707043122534586,1.4029519839770888,1.386566483639743
anc3,P,29,41,1.3710525018492161,1.4034768732635587,1.3870016586080331
anc3,P,29,42,1.3713842757228918,1.403977133128858,1.3874163674699604
anc3,P,29,43,1.371700768040718,1.404454457366409,1.387812020826899
anc3,P,29,44,1.3720221169409303,1.4049103879380318,1.3881899025594346
anc3,P,29,45,1.3723314783473204,1.4053463316137729,1.388551183744707
anc3,P,29,46,1.3726121308944885,1.4057635744703194,1.388896934778973
anc3,P,29,47,1.3728809483723496,1.4061632945627653,1.3892281359697434
anc3,P,29,48,1.3731386639464094,1.4065465730326987,1.3895456868182592
anc3,P,29,49,1.3733859514493036,1.4069144038731913,1.3898504141774148
anc3,P,29,50,1.3736234312638145,1.407266741649646,1.3901430794409244
anc3,S,4,0,0,0,0
anc3,S,4,1,0.6903810752892056,0.8545472988268267,0.7635480098679217
anc3,S,4,2,0.9428585726153256,1.0691170440294147,1.0000475837812939
anc3,S,4,3,1.0747124746639416,1.1665885692127032,1.1155185643270278
anc3,S,4,4,1.155452039013142,1.2214619936922801,1.1839756178916159
anc3,S,4,5,1.2065039948566618,1.2605607248312618,1.2292835063004202
anc3,S,4,6,1.243045906042851,1.288724066748196,1.2614887872529463
anc3,S,4,7,1.269343538184938,1.3106815748018292,1.2855581943175474
anc3,S,4,8,1.2886717500012388,1.3294713536897456,1.3042294207159129
anc3,S,4,9,1.3039249572525395,1.3439789891911702,1.319135593096338
anc3,S,4,10,1.315862989450221,1.3560617087667144,1.3313113540519854
anc3,S,4,11,1.3256004297696982,1.3674475996368318,1.341444030467457
anc3,S,4,12,1.3337080302055648,1.3768258156722173,1.3500080970288675
anc3,S,4,13,1.3406338071315047,1.3858448313066927,1.3573416560759544
anc3,S,4,14,1.3464375416285774,1.393623686560846,1.3636921505585364
anc3,S,4,15,1.3518381303417786,1.4008477946107039,1.369244843448593
anc3,S,4,16,1.35633226729133,1.4062326860093999,1.3741411956118936
anc3,S,4,17,1.3600454618861357,1.4110185610093127,1.378491089120178
anc3,S,4,18,1.3633474578281275,1.4153001052696537,1.3823811735833287
anc3,S,4,19,1.3663141712659415,1.419153047508927,1.3858806981610872
anc3,S,4,20,1.3690052139496607,1.4231097764794791,1.3890456707076
anc3,S,4,21,1.3713600893909488,1.4268260184843045,1.3919218783447145
anc3,S,4,22,1.3734079426855668,1.429248143943984,1.394547117238741
anc3,S,4,23,1.3753051008029618,1.4320845422471127,1.3969528630261703
anc3,S,4,24,1.377074179417814,1.4352383496513306,1.3991655390242164
anc3,S,4,25,1.3784926691526684,1.437720389742804,1.4012074908579863
anc3,S,4,26,1.3800999562869054,1.4404144478629501,1.4030977438501087
anc3,S,4,27,1.3815182548422056,1.4427313644729978,1.4048525976411765
anc3,S,4,28,1.3827445710023025,1.4448894754588568,1.4064860974409168
anc3,S,4,29,1.3839122910859885,1.446897616434388,1.408010410774557
anc3,S,4,30,1.38503975748115,1.4488227905256656,1.4094361311202517
anc3,S,4,31,1.3860831838281915,1.450508614449011,1.4107725244707872
anc3,S,4,32,1.3870609282242425,1.452152262992115,1.412027730956313
anc3,S,4,33,1.3879722966459416,1.4537093808991493,1.4132089308022995
anc3,S,4,34,1.3888341398587285,1.455177957263883,1.414322481772164
anc3,S,4,35,1.3896546080183105,1.4565653353425576,1.4153740336516634
anc3,S,4,36,1.3904303854485827,1.4578780682118053,1.4163686241279787
anc3,S,4,37,1.3911650267819122,1.459122022269564,1.4173107594980505
anc3,S,4,38,1.391861719413746,1.4603024648829233,1.4182044829347487
anc3,S,4,39,1.3925233297336248,1.461424138945282,1.419053432492627
anc3,S,4,40,1.3931813212957087,1.462491326568438,1.4198608906084795
anc3,S,4,41,1.3938197414187108,1.4635079037130447,1.4206298265169377
anc3,S,4,42,1.39442830492025,1.4644773872266883,1.4213629327366242
anc3,S,4,43,1.3950090583757635,1.4654029754927411,1.4220626565719046
anc3,S,4,44,1.3955638654908342,1.4662875836800786,1.4227312274069657
anc3,S,4,45,1.3960944270800981,1.4671338744121936,1.4233706804336312
anc3,S,4,46,1.3966035559390269,1.467944284535426,1.423982877344967
anc3,S,4,47,1.3970922452810028,1.4687210485531552,1.4245695244378969
anc3,S,4,48,1.3975608935982542,1.46946621920057,1.4251321884955765
anc3,S,4,49,1.3980107089359095,1.4701816855589587,1.4256723107608544
anc3,S,4,50,1.3984428041591586,1.4708691890460956,1.426191219263235
anc4,B,21,0,0,0,0
anc4,B,21,1,0.9339392880221923,1.0367140222754025,0.9838637091760979
anc4,B,21,2,1.1212239215846067,1.1846427114405929,1.1519399567132727
anc4,B,21,3,1.2009522116458249,1.2432011651472987,1.2216077131531529
anc4,B,21,4,1.2442638953834035,1.2761539424251815,1.259728364734699
anc4,B,21,5,1.272037297777266,1.2969470019403007,1.283774964854144
anc4,B,21,6,1.2900430322026337,1.3124296623231038,1.3003273752887137
anc4,B,21,7,1.3024773489380816,1.323438182976013,1.3124167531128268
anc4,B,21,8,1.3120434401584544,1.3322892129334578,1.3216337531683484
anc4,B,21,9,1.3193707578165705,1.339579657249367,1.3288933892863144
anc4,B,21,10,1.3249196748592644,1.345456968677843,1.3347593319580715
anc4,B,21,11,1.3294716280554206,1.3503687035152123,1.3395977746608279
anc4,B,21,12,1.333303089175977,1.3544325752429467,1.3436569507721632
anc4,B,21,13,1.336641496397636,1.3584231376015696,1.3471110914404523
anc4,B,21,14,1.3394402821262879,1.36165292092394,1.350086089628334
anc4,B,21,15,1.3417395580191571,1.364717920683382,1.3526751764475988
anc4,B,21,16,1.3436605571350468,1.3670618775886854,1.3549488683480528
anc4,B,21,17,1.345414443318207,1.3693099198857834,1.3569614876927052
anc4,B,21,18,1.3471473826631495,1.3711890020336677,1.3587555590886657
anc4,B,21,19,1.3485728150366487,1.3730387828663142,1.360364847263115
anc4,B,21,20,1.3498601989639132,1.3746606682239972,1.3618165022201725
anc4,B,21,21,1.3510306592550987,1.3761586724768309,1.3631326034496318
anc4,B,21,22,1.3520964769733712,1.377452371793162,1.3643312908360394
anc4,B,21,23,1.353071084691393,1.378706101401892,1.3654276058114097
anc4,B,21,24,1.3539435763739809,1.3799169869874763,1.366434125818078
anc4,B,21,25,1.3546752899974404,1.3809766379388926,1.367361449003681
anc4,B,21,26,1.355370052132757,1.3819802763581182,1.368218568832714
anc4,B,21,27,1.3560706135674756,1.3828628189081127,1.3690131667199041
anc4,B,21,28,1.3567434889486223,1.383724473840606,1.3697518428786086
anc4,B,21,29,1.3573705600565265,1.384526443653394,1.370440300086015
anc4,B,21,30,1.357956349956938,1.385271816236702,1.3710834912003043
anc4,B,21,31,1.3585048051700637,1.3859535805289183,1.3716857385059391
anc4,B,21,32,1.3589841184129972,1.3865516319895894,1.3722508309702355
anc4,B,21,33,1.3593208062007787,1.3872350634135018,1.3727821040381043
anc4,B,21,34,1.3596378418786184,1.3878325280414179,1.3732825055163869
anc4,B,21,35,1.3599368972651713,1.3883791169237414,1.3737546502970381
anc4,B,21,36,1.3602194597777253,1.388846706618556,1.3742008660644724
anc4,B,21,37,1.3605586689264062,1.3892892223446858,1.3746232316737155
anc4,B,21,38,1.3609093138716106,1.3897581206618117,1.3750236095347894
anc4,B,21,39,1.3612658282562304,1.3901731750818307,1.3754036730677266
anc4,B,21,40,1.3616046901510805,1.3905677065891326,1.3757649300819277
anc4,B,21,41,1.361927178952953,1.3909444330644782,1.3761087427686882
anc4,B,21,42,1.3622344533395512,1.3913190461991045,1.376436344865801
anc4,B,21,43,1.362527565179613,1.3916764234616685,1.3767488564501598
anc4,B,21,44,1.3628072519564056,1.392017727630894,1.3770472967321787
anc4,B,21,45,1.3630258118112621,1.3923440191935208,1.3773325951599933
anc4,B,21,46,1.3632349346819301,1.392656267350781,1.3776056010883337
anc4,B,21,47,1.3634352188575354,1.3929553596336726,1.3778670922239589
anc4,B,21,48,1.3636272130998048,1.3932417785750753,1.3781177820245276
anc4,B,21,49,1.3638114216641088,1.3935165486247705,1.3783583261991503
anc4,B,21,50,1.363988308721807,1.3937804298564107,1.3785893284353459
anc4,BS,35,0,0,0,0
