population,well_plate,term,estimate,std.error,statistic,p.value,conf.low,conf.high,light,ancestor_id,treatment,note
16,E11_30,K,387.2378356836646,84.90266427184878,4.560962120620534,0.0038470052446652283,179.48850028309533,594.987171084234,250,anc5,B,NA
16,E11_30,r,1.8720706292175062,0.27113421783301234,6.90459007416942,4.561747655388678e-4,1.2086290983509866,2.535512160084026,250,anc5,B,NA
16,E11_6,K,3e3,5559899.804779566,5.395780689107115e-4,0.9995869716029986,-13601584.723493716,13607584.723493716,1.5,anc5,B,NA
16,E11_6,r,0.13269318442858313,0.5092405394395412,0.2605707404493411,0.8031357222418405,-1.1133735266094869,1.378759895466653,1.5,anc5,B,NA
16,E11_9,K,17.132683643346297,14.228667123329409,1.2040961739315306,0.2824389451979098,-19.44326960919988,53.708636895892475,5,anc5,B,NA
16,E11_9,r,0.4521430014784213,0.4266827459008402,1.0596702252954422,0.33777737449224493,-0.6446799147137032,1.548965917670546,5,anc5,B,NA
17,B08_11,K,3e3,100478.05630736992,0.02985726545926381,0.9771492528458554,-242860.94675851494,248860.94675851494,12.5,anc2,P,NA
17,B08_11,r,0.34595600924658454,0.07965451302010419,4.34320663236329,0.004858326653447482,0.15104843734051038,0.5408635811526588,12.5,anc2,P,NA
17,B08_14,K,3e3,1713.6662458182384,1.7506326026556969,0.13057628514050337,-1193.1902457997548,7193.190245799755,27.5,anc2,P,NA
17,B08_14,r,1.0630597618742703,0.026679274936238062,39.84590152524468,1.6699425450478594e-8,0.9977779278528345,1.1283415958957062,27.5,anc2,P,NA
17,B08_17,K,3e3,390.31069881757566,7.686184388714763,2.5388175448323193e-4,2044.9441254345993,3955.0558745654007,50,anc2,P,NA
17,B08_17,r,1.5642977724924163,0.0234353249878998,66.74956602053095,7.604644043936346e-10,1.5069535980440905,1.6216419469407422,50,anc2,P,NA
17,B08_2,K,11.497992799369166,1.8806228313376119,6.113928113480949,8.736868030246687e-4,6.8962745058353585,16.099711092902975,0.25,anc2,P,NA
17,B08_2,r,1.6907843151673287,2.3518610270182303,0.7189133608421424,0.499222777684725,-4.064012304089557,7.445580934424214,0.25,anc2,P,NA
17,B08_20,K,1299.9805558508433,138.43478918913047,9.390562614104189,8.280358816651366e-5,961.2428295732045,1638.718282128482,82.5,anc2,P,NA
17,B08_20,r,2.090525859548724,0.12660624369182702,16.512028147974164,3.145420163644466e-6,1.7807315414302447,2.4003201776672034,82.5,anc2,P,NA
17,B08_23,K,1383.7947620082923,126.92795435508694,10.902206444902289,3.532151520184656e-5,1073.2132462552424,1694.3762777613422,125,anc2,P,NA
17,B08_23,r,1.860444032079254,0.07180857631816477,25.908382082888252,2.1802983256776547e-7,1.6847347756724886,2.036153288486019,125,anc2,P,NA
17,B08_26,K,1046.9362243270134,130.66440532275598,8.012405687233349,2.0172237302033821e-4,727.211942419952,1366.6605062340748,175,anc2,P,NA
17,B08_26,r,1.6793108057075499,0.07922632985514103,21.196372579394183,7.188003823675811e-7,1.485450960262285,1.8731706511528148,175,anc2,P,NA
17,B08_29,K,1735.4994839623776,296.3913097516922,5.855433094230487,0.0010957883177541792,1010.2560755545826,2460.7428923701727,250,anc2,P,NA
17,B08_29,r,1.5001326544760056,0.04456165358823252,33.66420529044615,4.5737601961053466e-8,1.3910942162043427,1.6091710927476686,250,anc2,P,NA
17,B08_5,K,16.96819697921974,6.51327432148886,2.605171552998708,0.04038108706476298,1.0307888522104456,32.90560510622903,1.5,anc2,P,NA
17,B08_5,r,0.48853943036495073,0.5580442586857092,0.875449254716007,0.41499668479302937,-0.8769456796765195,1.8540245404064208,1.5,anc2,P,NA
17,B08_8,K,17.796732041807708,0.9269811506055874,19.19859107186946,1.292038763200986e-6,15.528490878602897,20.06497320501252,5,anc2,P,NA
17,B08_8,r,1.3326901761313594,0.35527499265453394,3.7511510905223067,0.009496889058348614,0.46336358618953855,2.2020167660731804,5,anc2,P,NA
17,C11_11,K,62.905073154098815,16.267144929134723,3.8670014577318237,0.008294660685579509,23.100803442706287,102.70934286549135,12.5,anc2,P,NA
17,C11_11,r,0.6608494144539373,0.10558314965807868,6.259042438059836,7.718039262905321e-4,0.4024967542743717,0.9192020746335029,12.5,anc2,P,NA
17,C11_14,K,3e3,3502.211167922348,0.8566016885211751,0.4245498451777397,-5569.602012001456,11569.602012001456,27.5,anc2,P,NA
17,C11_14,r,0.9618333320325594,0.04053812023673464,23.72663869009323,3.6795839032441013e-7,0.8626401252021537,1.0610265388629652,27.5,anc2,P,NA
17,C11_17,K,3e3,494.0473109770998,6.072292943092361,9.057024841540784e-4,1791.1097797438306,4208.890220256169,50,anc2,P,NA
17,C11_17,r,1.473285307926841,0.026768776558888544,55.03745397873398,2.4160049093024e-9,1.4077844713242451,1.538786144529437,50,anc2,P,NA
17,C11_2,K,11.528814412667762,1.420675364280324,8.115023813697192,1.879531980230326e-4,8.052547027180541,15.005081798154983,0.25,anc2,P,NA
17,C11_2,r,2.0705447415476166,5.153975341396958,0.4017374171189586,0.7017958064163485,-10.540778601825536,14.681868084920769,0.25,anc2,P,NA
17,C11_20,K,1457.9742023342383,102.55912696256681,14.21593811798326,7.573290333147387e-6,1207.021059126452,1708.9273455420246,82.5,anc2,P,NA
17,C11_20,r,1.9778382037163622,0.05873749353173517,33.672499195897075,4.567036056519105e-8,1.8341127346870085,2.121563672745716,82.5,anc2,P,NA
17,C11_23,K,1508.171448186551,78.63557553338335,19.179251095406347,1.299765374015197e-6,1315.75712649231,1700.5857698807922,125,anc2,P,NA
17,C11_23,r,1.9327569495962775,0.04640100110260296,41.65334591213929,1.2807625095999552e-8,1.8192177900933275,2.0462961090992273,125,anc2,P,NA
17,C11_26,K,1022.2818817477789,103.92044965721465,9.837157990749777,6.359955925048312e-5,767.9977019052263,1276.5660615903316,175,anc2,P,NA
17,C11_26,r,1.9606218758246106,0.10937913202807134,17.92500854113042,1.9384313996245454e-6,1.6929807813971727,2.2282629702520484,175,anc2,P,NA
17,C11_29,K,1254.5392777782372,118.41269395899604,10.5946350499606,4.162777472169505e-5,964.7938536039676,1544.2847019525068,250,anc2,P,NA
17,C11_29,r,1.7751196176243547,0.06488844602320566,27.35648218466396,1.5770223433641504e-7,1.6163433100477922,1.9338959252009171,250,anc2,P,NA
17,C11_5,K,12.465179916487957,1.116181333620681,11.167701466618576,3.0755500787386616e-5,9.733982583224716,15.196377249751198,1.5,anc2,P,NA
17,C11_5,r,2.5,2.990115617946239,0.8360880713091372,0.43513121092429047,-4.816549341846314,9.816549341846315,1.5,anc2,P,NA
17,C11_8,K,18.460710106721958,2.653922218950712,6.95601023078243,4.3820940792813464e-4,11.966796377154509,24.954623836289407,5,anc2,P,NA
17,C11_8,r,1.0863752291759927,0.63418613940716,1.7130226627020595,0.13754382168018298,-0.4654223511712623,2.6381728095232475,5,anc2,P,NA
17,E07_11,K,3e3,49821.2567553376,0.06021526142410278,0.9539397624526303,-118908.22359357191,124908.22359357191,12.5,anc2,P,NA
17,E07_11,r,0.4905395887614856,0.07037650680039463,6.970217918783303,4.333897794379007e-4,0.3183344802294155,0.6627446972935558,12.5,anc2,P,NA
17,E07_14,K,1769.5049596229185,287.2943692382882,6.159205153635478,8.403311845271404e-4,1066.5209627665326,2472.4889564793043,27.5,anc2,P,NA
17,E07_14,r,1.241262555593483,0.019979869469822113,62.12565890224179,1.1692485122698765e-9,1.1923735762034458,1.2901515349835204,27.5,anc2,P,NA
17,E07_17,K,3e3,673.1901908526239,4.456392919511161,0.00429958928008547,1352.762943928171,4647.237056071829,50,anc2,P,NA
17,E07_17,r,1.4826385310031753,0.037630935257639345,39.399460067955374,1.7863396119823196e-8,1.3905589495515887,1.574718112454762,50,anc2,P,NA
17,E07_2,K,12.340840083650546,0.7239067531065397,17.047554855223602,2.606324377682675e-6,10.569504070350279,14.112176096950813,0.25,anc2,P,NA
17,E07_2,r,2.5,7.679777608128458,0.32553025980256783,0.755832615635138,-16.291738843487288,21.291738843487288,0.25,anc2,P,NA
17,E07_20,K,1253.4633552276212,129.11605437560266,9.708036396320297,6.856460647631313e-5,937.5277516028808,1569.3989588523614,82.5,anc2,P,NA
17,E07_20,r,1.906453783282431,0.1004551528995786,18.97815819551083,1.3833770448322185e-6,1.6606488791438723,2.1522586874209897,82.5,anc2,P,NA
17,E07_23,K,1506.5951524806774,97.83706909870402,15.399021724176263,4.740775865326378e-6,1267.1964686217693,1745.9938363395854,125,anc2,P,NA
17,E07_23,r,1.7682114434818528,0.03852615476722248,45.896390495379066,7.167866215340602e-9,1.6739413388028908,1.8624815481608148,125,anc2,P,NA
17,E07_26,K,1275.1632072924606,193.81443648110982,6.579299408466638,5.915612025514485e-4,800.9163657438492,1749.410048841072,175,anc2,P,NA
17,E07_26,r,1.6472013978512634,0.08854432102889362,18.60312867850386,1.5566399543723082e-6,1.430541249374079,1.8638615463284478,175,anc2,P,NA
17,E07_29,K,826.3147797176063,136.11183062111846,6.070852004171041,9.068343018319242e-4,493.2611282897548,1159.3684311454576,250,anc2,P,NA
17,E07_29,r,2.019136728386849,0.2203567425494631,9.163035834647161,9.51284947894162e-5,1.479943203562867,2.558330253210831,250,anc2,P,NA
17,E07_5,K,16.853492140367525,1.7542166690382806,9.607417622822593,7.274619592898183e-5,12.561078583421704,21.145905697313346,1.5,anc2,P,NA
17,E07_5,r,0.7083397823100992,0.47747480918237356,1.4835123627214137,0.18846463902054672,-0.45999898690143315,1.8766785515216315,1.5,anc2,P,NA
17,E07_8,K,364.5620203883347,12876.285684183158,0.028312669455303537,0.9783310044776854,-31142.574018967738,31871.698059744405,5,anc2,P,NA
17,E07_8,r,0.18577485967417215,0.27748106362438507,0.6695046402360922,0.5280815979136011,-0.4931968433766467,0.8647465627249911,5,anc2,P,NA
17,F05_11,K,3e3,44128.30786376286,0.06798357211570151,0.9480076356745759,-104978.07948281505,110978.07948281505,12.5,anc2,P,NA
17,F05_11,r,0.503295251193512,0.06590465251060297,7.636718077112085,2.630795714132438e-4,0.34203237591972657,0.6645581264672975,12.5,anc2,P,NA
17,F05_14,K,936.9999929798689,27.942921672373227,33.532642146947275,4.6819819459613944e-8,868.6261267841232,1005.3738591756146,27.5,anc2,P,NA
17,F05_14,r,1.410334468467597,0.008137757689548612,173.30750340218424,2.489842430136165e-12,1.3904220927352944,1.4302468441998994,27.5,anc2,P,NA
17,F05_17,K,2993.941633702495,345.83872312601227,8.657045708012289,1.309786435310053e-4,2147.704763500612,3840.178503904378,50,anc2,P,NA
17,F05_17,r,1.5244344403533547,0.022271437138370532,68.44796008816917,6.541564921458735e-10,1.4699381968774456,1.5789306838292638,50,anc2,P,NA
17,F05_2,K,10,1.1723147177333557,8.530132607508994,1.4228156402642137e-4,7.131449223906583,12.868550776093418,0.25,anc2,P,NA
17,F05_2,r,2.5,4.715449007901394,0.5301722054062934,0.615030443061258,-9.038288060903707,14.038288060903707,0.25,anc2,P,NA
17,F05_20,K,1379.741703333089,97.47244664315298,14.15519719520665,7.765319522816205e-6,1141.2352184818624,1618.2481881843155,82.5,anc2,P,NA
17,F05_20,r,1.959253541771723,0.0653766461512074,29.96870682598542,9.155971134854801e-8,1.7992826515162226,2.1192244320272233,82.5,anc2,P,NA
17,F05_23,K,1423.7164973369454,135.4168567087503,10.513583994930732,4.350090628884274e-5,1092.3633858115043,1755.0696088623865,125,anc2,P,NA
17,F05_23,r,1.6261375772572033,0.03634411860873838,44.742798546398745,8.347435948178407e-9,1.537206722714063,1.7150684318003437,125,anc2,P,NA
17,F05_26,K,1484.5851215627408,154.04170616436485,9.637553092138994,7.146359264092452e-5,1107.6586451785654,1861.5115979469163,175,anc2,P,NA
17,F05_26,r,1.6131559785045277,0.04255816271913998,37.90473731562269,2.251084061926661e-8,1.509019905784108,1.7172920512249474,175,anc2,P,NA
17,F05_29,K,607.7557517820626,121.50766309578817,5.001789486338407,0.0024479768148493344,310.43721094804835,905.0742926160768,250,anc2,P,NA
17,F05_29,r,1.7299370725582313,0.21371007936996142,8.094784661810326,1.9058079483750737e-4,1.2070073466387408,2.2528667984777218,250,anc2,P,NA
17,F05_5,K,14.554417875378725,1.2371087768671376,11.764865101221275,2.277082621074265e-5,11.52732174810707,17.58151400265038,1.5,anc2,P,NA
17,F05_5,r,2.5,2.030995361859201,1.2309235397324914,0.26441145622538864,-2.4696666205537436,7.469666620553744,1.5,anc2,P,NA
17,F05_8,K,21.04407175669486,1.3559059145584367,15.520303828417221,4.5273621453286575e-6,17.726289505324264,24.361854008065453,5,anc2,P,NA
17,F05_8,r,1.712813949797114,0.47306496740009624,3.6206738351616217,0.011088220674950926,0.5552656747043101,2.870362224889918,5,anc2,P,NA
18,B11_11,K,3e3,1448331.7238861227,0.002071348676911174,0.9984144552796888,-3540940.0595661765,3546940.0595661765,12.5,anc5,S,NA
18,B11_11,r,0.26855996297095086,0.34472450798584864,0.7790567735960786,0.46555326685635134,-0.5749505209997406,1.1120704469416425,12.5,anc5,S,NA
18,B11_14,K,3e3,31501.123281102606,0.09523469919562162,0.927229417568449,-74080.47188090866,80080.47188090866,27.5,anc5,S,NA
18,B11_14,r,0.8005932682893553,0.10695977676538487,7.484993821980837,2.9377933218056407e-4,0.5388721229263147,1.0623144136523959,27.5,anc5,S,NA
18,B11_17,K,3e3,806.8723839989834,3.7180600792550855,0.009874991131510592,1025.6544012312934,4974.345598768707,50,anc5,S,NA
18,B11_17,r,1.5390252021325332,0.04948463806319148,31.101070198133222,7.338402448642631e-8,1.4179406548060907,1.6601097494589758,50,anc5,S,NA
18,B11_2,K,20.31655262719757,237.54935917675763,0.0855256048578951,0.9346260561547157,-560.9457895743036,601.5788948286987,0.25,anc5,S,NA
18,B11_2,r,0.19049440052030017,0.986416380002459,0.19311763711773045,0.8532381609127577,-2.223179529871236,2.604168330911836,0.25,anc5,S,NA
18,B11_20,K,1025.1766574406688,147.5812238822479,6.946524974333027,4.4146135158213703e-4,664.0584117167175,1386.29490316462,82.5,anc5,S,NA
18,B11_20,r,1.734857266202271,0.10463783169598423,16.57963700206195,3.0706548383111685e-6,1.4788177157472546,1.9908968166572873,82.5,anc5,S,NA
18,B11_23,K,1042.0965371693333,142.56723742733098,7.309509225080609,3.3456489035984247e-4,693.2470743233985,1390.946000015268,125,anc5,S,NA
18,B11_23,r,1.8364770010061902,0.10057796479422298,18.25923804248298,1.7380786684924407e-6,1.5903715869871644,2.082582415025216,125,anc5,S,NA
18,B11_26,K,1856.3845805927092,1196.2630812884329,1.5518196704635352,0.1716901509357314,-1070.7657300991543,4783.534891284573,175,anc5,S,NA
18,B11_26,r,1.415566510254437,0.12433775050293192,11.384848966051205,2.752472828018716e-5,1.1113229950041066,1.7198100255047675,175,anc5,S,NA
18,B11_29,K,566.1612010580192,84.63700623942566,6.68928671054872,5.411886731816762e-4,359.0619074453379,773.2604946707004,250,anc5,S,NA
18,B11_29,r,1.8290506107481168,0.14591329931886748,12.535187808693525,1.5768040343925848e-5,1.472013629405117,2.1860875920911167,250,anc5,S,NA
18,B11_5,K,10,289.65872425720875,0.03452338618711958,0.9735796601171584,-698.7693651724967,718.7693651724967,1.5,anc5,S,NA
18,B11_5,r,0.09456184967530742,3.1555697340281044,0.02996664870232439,0.9770655674276707,-7.6268391296324385,7.815962828983054,1.5,anc5,S,NA
18,B11_8,K,3e3,1358130.9864913593,0.002208918012945349,0.9983091509744041,-3320226.8062529145,3326226.8062529145,5,anc5,S,NA
18,B11_8,r,0.3405169662728748,0.2864130450847383,1.1889017351571025,0.27939362306870386,-0.3603105080674896,1.0413444406132393,5,anc5,S,NA
18,D02_11,K,3e3,738656.4749865783,0.004061427878303661,0.9968911268685929,-1804427.2825696254,1810427.2825696254,12.5,anc5,S,NA
18,D02_11,r,0.35679879576633916,0.3367306032109041,1.0595971746080524,0.33010802881233364,-0.4671513078736161,1.1807488994062945,12.5,anc5,S,NA
18,D02_14,K,3e3,14856.55166288227,0.2019311121500169,0.8466430961154814,-33352.67233105412,39352.67233105412,27.5,anc5,S,NA
18,D02_14,r,0.8862404940737163,0.0700716813449326,12.647627073641026,1.4971028552306283e-5,0.7147812665611469,1.0576997215862858,27.5,anc5,S,NA
18,D02_17,K,3e3,875.1067099889664,3.428153350621463,0.014002870979651435,858.6910203115149,5141.308979688485,50,anc5,S,NA
18,D02_17,r,1.6976622703449942,0.06307670069097125,26.914252834216427,1.7378205974606439e-7,1.5433191438931326,1.8520053967968557,50,anc5,S,NA
18,D02_2,K,10,12.824922927412784,0.7797317813602904,0.46518459164351955,-21.381455901107167,41.38145590110717,0.25,anc5,S,NA
18,D02_2,r,0.3744860697762811,0.5839340703400552,0.6413156703773054,0.545020802570153,-1.0543491272261198,1.803321266778682,0.25,anc5,S,NA
18,D02_20,K,989.238265516721,112.48382293018143,8.794493641372235,1.1988987883647845e-4,714.0002661267679,1264.476264906674,82.5,anc5,S,NA
18,D02_20,r,1.7217072255340091,0.08225093718569096,20.932372133913283,7.742575854137639e-7,1.5204464325665614,1.9229680185014568,82.5,anc5,S,NA
18,D02_23,K,957.7479443573568,97.21660253828905,9.85169116540711,6.306723515386436e-5,719.8674874783673,1195.6284012363462,125,anc5,S,NA
18,D02_23,r,1.6214793934828964,0.05021790217406881,32.288871563419974,5.867378022924145e-8,1.4986006135135288,1.744358173452264,125,anc5,S,NA
18,D02_26,K,854.1678964572765,123.19883591124763,6.933246488405285,4.4606047063367507e-4,552.7112048187803,1155.6245880957727,175,anc5,S,NA
18,D02_26,r,1.5830764352340403,0.08462671996458934,18.706579150136655,1.5064414493706673e-6,1.37600231122916,1.7901505592389206,175,anc5,S,NA
18,D02_29,K,575.5249154006474,118.23103202223092,4.86779913493804,0.0028006149312022463,286.22400197235027,864.8258288289445,250,anc5,S,NA
18,D02_29,r,2.090715806054263,0.30823666502386,6.782826455419977,5.021957568681866e-4,1.3364878574499786,2.844943754658548,250,anc5,S,NA
18,D02_5,K,10,16.33345729974096,0.612240251190334,0.5628463376606265,-29.966530236906458,49.96653023690646,1.5,anc5,S,NA
18,D02_5,r,0.4008481511578285,0.8276880646012744,0.4842985761198946,0.6453442057039982,-1.6244315831662723,2.4261278854819293,1.5,anc5,S,NA
18,D02_8,K,3e3,2409053.0516338856,0.0012453025880709925,0.9990467640636449,-5891740.462079907,5897740.462079907,5,anc5,S,NA
18,D02_8,r,0.26106158368058585,0.4406183773564021,0.5924890950915138,0.5751565201415199,-0.8170927457050603,1.339215913066232,5,anc5,S,NA
18,E06_11,K,3e3,713604.2200357787,0.004204011013064898,0.9967819854791731,-1743126.6230326092,1749126.6230326092,12.5,anc5,S,NA
18,E06_11,r,0.3694532093100187,0.2884178179560677,1.2809652743655888,0.2474874209546025,-0.33627976752805555,1.075186186148093,12.5,anc5,S,NA
18,E06_14,K,3e3,8721.43169093222,0.34398022094458836,0.7425956728708072,-18340.574563493356,24340.574563493356,27.5,anc5,S,NA
18,E06_14,r,1.0354224509777996,0.08233219826501777,12.576154564036967,1.5472076889097923e-5,0.8339628193123104,1.236882082643289,27.5,anc5,S,NA
18,E06_17,K,3e3,1573.9697753081284,1.9060086458221248,0.1052889912192163,-851.365296545443,6851.365296545443,50,anc5,S,NA
18,E06_17,r,1.5836427106608528,0.14192835574442825,11.15804310107371,3.090911985720058e-5,1.2363565349762922,1.9309288863454135,50,anc5,S,NA
18,E06_2,K,10,7.7244674568886635,1.2945876276664252,0.2430489515690362,-8.90109096404451,28.90109096404451,0.25,anc5,S,NA
18,E06_2,r,0.5498207312607761,0.6821462143315307,0.8060159533386447,0.4509887934619753,-1.1193309248007222,2.2189723873222746,0.25,anc5,S,NA
18,E06_20,K,808.1191677038688,74.37248050091814,10.865835887965206,3.6006352591656644e-5,626.1362637671241,990.1020716406135,82.5,anc5,S,NA
18,E06_20,r,1.9119290628700767,0.09425629311613157,20.28436510349947,9.328849034724153e-7,1.6812922221992204,2.142565903540933,82.5,anc5,S,NA
18,E06_23,K,854.4874930194649,47.923678323961006,17.83017336948103,2.0000934452163318e-6,737.2224765781054,971.7525094608243,125,anc5,S,NA
18,E06_23,r,1.7192374659834238,0.03677997747868925,46.74384227069116,6.424376606461465e-9,1.629240103205974,1.8092348287608735,125,anc5,S,NA
18,E06_26,K,893.478668151533,145.7686810195218,6.1294282276717285,8.621001485736834e-4,536.7955550390944,1250.1617812639715,175,anc5,S,NA
18,E06_26,r,1.6739160049245236,0.10637745439540605,15.735627576709641,4.175379126235721e-6,1.413619751069771,1.9342122587792763,175,anc5,S,NA
18,E06_29,K,605.9582348242359,115.61111583965862,5.241349245903318,0.0019358687181449483,323.0680253520814,888.8484442963904,250,anc5,S,NA
18,E06_29,r,2.053959319279579,0.28197617141800535,7.284159186042574,3.4097984354914594e-4,1.3639884836963767,2.7439301548627815,250,anc5,S,NA
18,E06_5,K,10,30.549977371398658,0.3273324846833487,0.7545355068989006,-64.753101682286,84.753101682286,1.5,anc5,S,NA
18,E06_5,r,0.41838429327070914,1.0943857225435512,0.3823005770746973,0.7154134746212453,-2.259481100944956,3.0962496874863743,1.5,anc5,S,NA
18,E06_8,K,3e3,6936776.618065301,4.324775274134045e-4,0.9996689533659823,-16970680.9154893,16976680.9154893,5,anc5,S,NA
18,E06_8,r,0.12492107965420399,0.706566586904153,0.1768001515632804,0.865482392562803,-1.6039850754646194,1.8538272347730274,5,anc5,S,NA
18,E11_11,K,3e3,212590.99535131763,0.014111604280521594,0.9891984713890851,-517191.4259718441,523191.4259718441,12.5,anc5,S,NA
18,E11_11,r,0.4672601557970355,0.10828393452094713,4.315138324666673,0.005009226649211948,0.20229891312912412,0.7322213984649468,12.5,anc5,S,NA
18,E11_14,K,3e3,25141.023868165903,0.11932688245838163,0.9089114678056686,-58517.86925293368,64517.86925293368,27.5,anc5,S,NA
18,E11_14,r,0.7960175856011373,0.09579849118201425,8.309291469828349,1.6474861774566936e-4,0.5616071222060599,1.0304280489962148,27.5,anc5,S,NA
18,E11_17,K,3e3,646.1586367233906,4.642822721077779,0.00353005630738583,1418.9067740818587,4581.093225918141,50,anc5,S,NA
18,E11_17,r,1.558552333747883,0.046283144684987426,33.674296428121075,4.565580501503471e-8,1.44530155850993,1.671803108985836,50,anc5,S,NA
18,E11_2,K,10,23.936487833396985,0.4177722341557422,0.690651971908384,-48.57047575432644,68.57047575432644,0.25,anc5,S,NA
18,E11_2,r,0.6091513498104003,1.0655012071069043,0.5717040447700616,0.5882836027620111,-1.9980361812687537,3.2163388808895546,0.25,anc5,S,NA
18,E11_20,K,931.7319934161063,114.87264140968821,8.11099999079089,1.8847225474932422e-4,650.6487657784139,1212.8152210537987,82.5,anc5,S,NA
18,E11_20,r,1.7343675495682176,0.09463329802946098,18.327244064010948,1.7003241255940706e-6,1.5028082111069958,1.9659268880294394,82.5,anc5,S,NA
18,E11_23,K,763.3311272912716,61.32138093608251,12.448042030999256,1.6419766135848976e-5,613.2831135501962,913.3791410323471,125,anc5,S,NA
18,E11_23,r,1.7937688716245306,0.06937023898292223,25.85790243660723,2.205760953320031e-7,1.6240260117404595,1.9635117315086017,125,anc5,S,NA
18,E11_26,K,1185.8995147918824,163.23811112928783,7.264844628425199,3.459625778737429e-4,786.4702461111086,1585.3287834726561,175,anc5,S,NA
18,E11_26,r,1.739178045900732,0.07005456682744156,24.82604810311191,2.810686606991346e-7,1.567760696103838,1.910595395697626,175,anc5,S,NA
18,E11_29,K,566.5024459350466,75.27097075017552,7.526174304504045,2.850568795724099e-4,382.3210155592558,750.6838763108374,250,anc5,S,NA
18,E11_29,r,1.7580831274043756,0.1316562669839307,13.353584813542968,1.0913724154867468e-5,1.4359318474438894,2.0802344073648618,250,anc5,S,NA
18,E11_5,K,10,29.873892952670964,0.33474043760694133,0.7492130609618963,-63.098782705726734,83.09878270572673,1.5,anc5,S,NA
18,E11_5,r,0.39721560221333385,0.9796705760597741,0.4054583366287587,0.6992024672571835,-1.9999519405653459,2.794383144992014,1.5,anc5,S,NA
18,E11_8,K,12.35384435669337,7.560673812446975,1.633960763702767,0.1533855050116546,-6.146457997624546,30.85414671101129,5,anc5,S,NA
18,E11_8,r,0.49580095237901484,0.6182617152087898,0.8019273071300891,0.45317649779844027,-1.0170309656745886,2.0086328704326184,5,anc5,S,NA
19,B03_1,K,13.59889768266848,5.8587549881247165,2.3211241484295706,0.05935753858053507,-0.7369593307285882,27.93475469606555,0.25,anc2,B,NA
19,B03_1,r,1.034967717195225,0.8798431085132278,1.1763093978699555,0.2840232810804237,-1.1179308121740208,3.1878662465644707,0.25,anc2,B,NA
19,B03_10,K,3e3,1034100.0633257579,0.002901073219502311,0.9977793320421482,-2527351.7002215595,2533351.7002215595,12.5,anc2,B,NA
19,B03_10,r,0.2952745178030074,0.3952826699357684,0.7469958595730699,0.4833003103284068,-0.6719473318150493,1.262496367421064,12.5,anc2,B,NA
19,B03_13,K,3e3,5907.632514816787,0.5078176397187493,0.6297039821163795,-11455.456012714552,17455.456012714552,27.5,anc2,B,NA
19,B03_13,r,1.1966371641560085,0.11169532169168157,10.713404518939017,3.904918932618257e-5,0.9233285577911832,1.4699457705208339,27.5,anc2,B,NA
19,B03_16,K,3e3,4514.075820951776,0.6645878622764163,0.531011592652088,-8045.545623253856,14045.545623253856,50,anc2,B,NA
19,B03_16,r,1.3661417106651246,0.08791708853302552,15.53897806968371,4.495504345617184e-6,1.151016344815503,1.581267076514746,50,anc2,B,NA
19,B03_19,K,3e3,1787.4816166241364,1.6783389390408632,0.14428859356375962,-1373.8099514213663,7373.809951421366,82.5,anc2,B,NA
19,B03_19,r,1.4620371942754011,0.05641111705586878,25.917536659084767,2.1757174085845182e-7,1.3240041634150697,1.6000702251357326,82.5,anc2,B,NA
19,B03_22,K,670.4690538971724,99.83994914233001,6.715438656137174,5.299474975541816e-4,426.16949912309417,914.7686086712507,125,anc2,B,NA
19,B03_22,r,1.7847241668377165,0.08693198974175317,20.53011983436195,8.686359713900312e-7,1.5720092508950079,1.9974390827804251,125,anc2,B,NA
19,B03_25,K,714.4897418142658,118.12690306245386,6.048492962153711,9.24605716062197e-4,425.4436227716946,1003.535860856837,175,anc2,B,NA
19,B03_25,r,2.0604691945314264,0.18861429602586308,10.924247196240584,3.49138510301972e-5,1.5989466382903768,2.521991750772476,175,anc2,B,NA
19,B03_28,K,523.8729159796586,88.6624819827289,5.908620019025713,0.0010452589709235602,306.923638064192,740.8221938951252,250,anc2,B,NA
19,B03_28,r,1.7905529277642775,0.1318986344380937,13.575219602479427,9.914766549061428e-6,1.4678085960078682,2.113297259520687,250,anc2,B,NA
19,B03_4,K,10,5.634024480502471,1.774930164859374,0.12625955809714298,-3.7859612709823693,23.78596127098237,1.5,anc2,B,NA
19,B03_4,r,0.8087252993824757,1.4173319982820254,0.5705969387290676,0.5889877134268864,-2.659361164220793,4.276811762985744,1.5,anc2,B,NA
19,B03_7,K,15.90883570140879,1.493439862394768,10.652478283188836,4.0348069306222586e-5,12.254520003142721,19.563151399674858,5,anc2,B,NA
19,B03_7,r,2.5,6.632210030873078,0.37694825531194687,0.7191838897603312,-13.728433323825875,18.728433323825875,5,anc2,B,NA
19,D04_1,K,10,7.496572038295063,1.333943027415273,0.23062129802458334,-8.343450963466182,28.343450963466182,0.25,anc2,B,NA
19,D04_1,r,0.6622177690639337,1.3142396343600369,0.5038790124347434,0.6323088737567897,-2.553610767496071,3.878046305623938,0.25,anc2,B,NA
19,D04_10,K,85.95829173969236,70.0836071651214,1.2265106665695615,0.2659513416982566,-85.53011720363162,257.44670068301633,12.5,anc2,B,NA
19,D04_10,r,0.5941972684333293,0.18569789072717474,3.199806234236216,0.018604606172084967,0.13981089888038206,1.0485836379862765,12.5,anc2,B,NA
19,D04_13,K,1816.1168400508295,1964.3166063121969,0.924554032794338,0.39086618149925545,-2990.392743335351,6622.62642343701,27.5,anc2,B,NA
