ancestor_id,treatment,population,p_ks,p_umax,p_star,n_ks,n_umax,n_star,name,i_star,note,term,light_umax,std.error,statistic,p.value,nc,pc,lowN_fold_change,lowP_fold_change,COMBO_fold_change
anc3,N,27,1.2809201140570075,1.389850033021045,0.09930767773497497,26.38376195370775,2.032045711825582,1.365586838459316,1,1.0559152939892267,NA,ps,1.5870303375811545,0.013505055732056424,117.5137940241211,8.779166526465747e-217,0.20222165678619242,0.014606078402193258,56.74477339288466,0.005674477339288466,0.5674477339288466
anc3,none,anc3,1.519344139040035,1.3891129534004534,0.11785965962348549,23.477300753836996,1.8552020572877772,1.3375839354994405,1,2.5829320121193273,NA,ps,1.5481905368557785,0.008957456263536962,172.83819103398628,3.624070307683107e-252,0.228150516559102,0.048942497331120535,56.74477339288466,0.005674477339288466,0.5674477339288466
anc3,P,29,0.5188822436723838,1.404257709272569,0.03978372065454633,15.021687208153613,1.6666610164968418,0.9588345564213441,1,2.3285224441061017,NA,ps,1.6479913422435855,0.00764007651776367,215.70351270853106,1.7068470067113471e-280,0.20070752041576795,0.024540495239169135,56.74477339288466,0.005674477339288466,0.5674477339288466
anc3,S,4,0.8981284524525547,1.4515901568852247,0.06644976273889976,32.194057134336944,2.130376214961239,1.5856202853987602,1,1.2424858099099574,NA,ps,1.6219700637394496,0.013152468075722082,123.32058549021812,4.851365949461264e-205,0.20508261614644982,0.04127256111106219,56.74477339288466,0.005674477339288466,0.5674477339288466
anc4,B,21,0.4124321797575241,1.3897007859503234,0.03197890427380186,18.477333340454347,1.8235703120340472,1.0720382691349901,1,0.9931017447410395,NA,ps,1.5819994065832148,0.007760445366636058,203.85420318588862,3.8834266032278937e-246,0.22669196642176595,0.03906848252592508,100.30430670047737,0.010030430670047738,1.0030430670047736
anc4,BS,35,0.12114010027430112,1.3225583870171511,0.009908737411704631,18.952197180378167,1.6796837280056012,1.199746306452488,1,1.3822096202413625,NA,ps,1.6007170305239362,0.007329539087282996,218.3925907839465,2.2169639795885174e-273,0.23594318376028334,0.04354427129522061,100.30430670047737,0.010030430670047738,1.0030430670047736
anc4,C,24,0.5340106815481412,1.4189401935585664,0.040487861705643675,51.964546271752575,2.0160630913242397,2.712047766435424,1,1.4711013469504304,NA,ps,1.3689389861340067,0.00968785419834977,141.30466438761968,5.192511754734598e-239,0.20215504860236255,0.033771953847137395,100.30430670047737,0.010030430670047738,1.0030430670047736
anc4,L,20,1.898390852762111,1.3626020437021413,0.150355439564769,27.01386054753044,1.8690878784512794,1.526993705433068,1,1.7402629393253537,NA,ps,1.597334965115941,0.006353778526374856,251.39921992643002,1.1349088176003662e-282,0.19250017814901899,0.037767830990832425,100.30430670047737,0.010030430670047738,1.0030430670047736
anc4,N,11,1.4688421428101126,1.6105303027872626,0.09724016394108571,22.782168177621173,1.9279131286036395,1.2463485173950632,1,0.9598402738177078,NA,ps,1.4833764939796392,0.012488838240573384,118.77617960976447,3.0755043348567846e-219,0.19650016942730877,0.027762963458932796,100.30430670047737,0.010030430670047738,1.0030430670047736
anc4,none,anc4,1.196983117222797,1.3665547167352332,0.094507019823686,33.15843391799511,1.848961969573244,1.895892220348619,1,1.547260076846115,NA,ps,1.5251160557479186,0.009064944647639765,168.24328388425542,9.410726913019721e-248,0.24390387432959204,0.04510462411557201,100.30430670047737,0.010030430670047738,1.0030430670047736
anc4,P,8,0.7282505432219355,1.4638435064626187,0.053396928589760896,30.141873608154963,1.7807064802859316,1.7934049735458302,1,0.6078950004048829,NA,ps,1.5709371652426396,0.00516631775626777,304.0728889230208,4.496012680388378e-255,0.20113274215439994,0.03220365897850136,100.30430670047737,0.010030430670047738,1.0030430670047736
anc4,S,15,0.6354543865415685,1.2817440124455346,0.05377259202071531,19.04840056310906,1.708394475543942,1.1843114890497926,1,0.8936680983109484,NA,ps,1.6204162918145115,0.015307832680329113,105.85536996996188,9.477880459486393e-189,0.19311110436978948,0.035569871540301,100.30430670047737,0.010030430670047738,1.0030430670047736
anc5,B,16,1.694340810897649,1.499164182314551,0.12109663985929126,26.235017363133455,1.8627911266056847,1.4882657943513642,1,0.9233090073225305,NA,ps,1.5891293979750714,0.007682725629813729,206.84448131380174,8.829886899705862e-269,0.18725968239244045,0.03868752995319299,65.76184076200055,0.006576184076200055,0.6576184076200055
anc5,C,5,1.3637716863379536,1.44310091416195,0.10153903343807205,47.080168311781144,1.9761183999029357,2.5094454760540126,1,2.601310720170274,NA,ps,1.6213774798109735,0.00879872291963823,184.27418326722787,1.5346713902483395e-253,0.21677002404810378,0.04972322874977505,65.76184076200055,0.006576184076200055,0.6576184076200055
anc5,L,23,0.8081475697098656,1.3965107836078072,0.06233249888296565,20.881714715297797,1.9658596426398918,1.11914713401237,1,1.2318465490275443,NA,ps,1.633561205376263,0.008427176161012547,193.84443545084102,4.711095291845281e-263,0.21563904563824057,0.028812811396575717,65.76184076200055,0.006576184076200055,0.6576184076200055
anc5,N,30,0.48233347574874263,1.3255651345027386,0.03935600501106332,27.78913635414262,1.8459651209071022,1.5916203606464372,1,0.7814904041983254,NA,ps,1.6888273800018676,0.031916078822196284,52.91462617981002,4.0872696170979477e-131,0.20086604250014706,0.02471924722986138,65.76184076200055,0.006576184076200055,0.6576184076200055
anc5,none,anc5,1.9237595342234324,1.678129644153919,0.12190123551318344,27.821217148076585,1.8352580258491336,1.603289927701819,1,1.168443052014537,NA,ps,1.53131200864044,0.008126537492849703,188.43351304141467,3.7014671128930206e-260,0.22327814573865898,0.03634895356636766,65.76184076200055,0.006576184076200055,0.6576184076200055
anc5,P,28,0.8067951034269079,1.498414934416791,0.05769354170716018,21.121454322723654,1.8979503972555545,1.1747517815265693,1,0.7845573372002319,NA,ps,1.3988869278552383,0.013514679989495066,103.50869787095147,1.1809426736116112e-198,0.16036754786511068,0.023155450271106638,65.76184076200055,0.006576184076200055,0.6576184076200055
anc5,S,18,0.6024541051540878,1.3038619144134498,0.05004345581009745,25.118345077501598,1.9229253468856868,1.377914083010265,1,1.3239393804886037,NA,ps,1.5859303535820177,0.009216413763808738,172.07673116952407,1.0473831899024793e-256,0.18709930047168688,0.04333179595600535,65.76184076200055,0.006576184076200055,0.6576184076200055
cc1690,B,31,0.9793920918285738,1.3969357338679276,0.07551585373530231,41.23361022953289,2.1011111901945814,2.060535687950627,1,1.2025005547812557,NA,ps,1.6405446386203852,0.013924011069423767,117.82126791201105,1.0247922137948121e-215,0.1904591249066575,0.045779033128976444,63.33114994262262,0.006333114994262263,0.6333114994262263
cc1690,BS,9,1.4589126743261078,1.3560830738408194,0.11614778550156571,37.69148091005281,2.1180722411836865,1.8676973074038783,1,0.7808116163884389,NA,ps,1.5227360961505885,0.008322650392176735,182.96288134149617,3.8036931233873094e-257,0.23755879449528736,0.036904128284338845,63.33114994262262,0.006333114994262263,0.6333114994262263
cc1690,C,22,2.19956340697301,1.5267221986756632,0.15416900424025973,30.550069499727943,2.046466696335326,1.5695141127893697,1,1.4310959734987643,NA,ps,1.6071095887922326,0.010513382957232888,152.86322160333654,1.0249602871054845e-242,0.1997358794538731,0.054956405157987984,63.33114994262262,0.006333114994262263,0.6333114994262263
cc1690,L,33,1.524088638928291,1.5734106406214792,0.10343950266881718,23.57736422614974,1.7829040478092217,1.4009927813081433,1,1.8622421247139809,NA,ps,1.589184725269159,0.014288367169238009,111.22227658668919,1.055915845978675e-211,0.23591131790901984,0.056194116012284814,63.33114994262262,0.006333114994262263,0.6333114994262263
cc1690,N,3,1.018560050197312,1.5237383882990532,0.0715412366884474,22.33775005669981,1.8118389738955984,1.304897855308565,1,1.3010089086559653,NA,ps,1.634344279861685,0.008952741405356884,182.55238321569,6.711021267733383e-244,0.20218472952781802,0.03353879802081028,63.33114994262262,0.006333114994262263,0.6333114994262263
cc1690,none,cc1690,1.7736385278518463,1.572063315123126,0.12048656532844146,27.12055583930246,1.877102968917733,1.5261105469774245,1,1.4458846350583041,NA,ps,1.5751026924548883,0.007170686419680224,219.65856548014128,3.663842535167334e-298,0.20694095419378805,0.058248217420893554,63.33114994262262,0.006333114994262263,0.6333114994262263
cc1690,P,6,0.5447002453888133,1.445996635090064,0.040468172890518864,26.275454019650343,1.83141665194147,1.5175696727986985,1,1.8351212678094673,NA,ps,1.4183779534290273,0.009864395644396482,143.78761807214656,1.0615325841583116e-225,0.19297799976887559,0.03327517927111516,63.33114994262262,0.006333114994262263,0.6333114994262263
cc1690,S,32,1.0962361378779293,1.4711310009010672,0.07995123275292551,17.19517578480869,1.7192142005681192,1.0619457128510592,1,1.516259746487411,NA,ps,1.4928051637501873,0.009438635951705686,158.15899367115836,1.8288886380091151e-245,0.1809918621029528,0.03376556711665372,63.33114994262262,0.006333114994262263,0.6333114994262263
