date,week,doe,month,vial,level_1,level_2,treatment,id,RFU,abs_390_nm,abs_410_nm,abs_490_nm,abs_540_nm,abs_600_nm,abs_630_nm,abs_670_nm,ancestor_id,pred,cell_count
2015-09-25,25,207,6,14,8,NA,S,2,18761,0.317,0.303,0.264,0.235,0.224,0.217,0.223,anc2,495233.2326700343,13371297.282090925
2015-09-25,25,207,6,15,8,NA,S,4,35697,0.481,0.467,0.41,0.361,0.352,0.354,0.358,anc4,942142.7545905901,25437854.373945933
2015-09-25,25,207,6,18,8,NA,S,5,304,0.148,0.131,0.107,0.103,0.098,0.092,0.089,anc5,8187.35134695332,221058.48636773965
2015-09-25,25,207,6,32,8,NA,S,pop,524,0.158,0.142,0.115,0.11,0.104,0.101,0.097,cc1690,13992.741924570364,377804.03196339984
2015-10-02,26,214,7,4,8,NA,S,3,7475,0.36,0.344,0.305,0.27,0.249,0.238,0.231,anc3,197416.69603827986,5330250.793033556
2015-10-02,26,214,7,14,8,NA,S,2,24198,0.469,0.457,0.401,0.364,0.345,0.333,0.34,anc2,638705.5443541427,17245049.697561853
2015-10-02,26,214,7,15,8,NA,S,4,10677,0.258,0.24,0.205,0.188,0.178,0.175,0.175,anc4,281911.517081597,7611610.961203119
2015-10-02,26,214,7,18,8,NA,S,5,2845,0.162,0.145,0.119,0.112,0.107,0.102,0.1,anc5,75239.612518430193,2031469.5379976153
2015-10-02,26,214,7,32,8,NA,S,pop,240,0.145,0.13,0.107,0.103,0.099,0.097,0.093,cc1690,6498.510451646543,175459.78219445664
2015-10-09,27,221,7,4,8,NA,S,3,12016,0.507,0.486,0.434,0.379,0.349,0.337,0.323,anc3,317245.2351880935,8565621.350078525
2015-10-09,27,221,7,14,8,NA,S,2,30610,0.727,0.704,0.609,0.543,0.514,0.494,0.502,anc2,807906.2915526904,21813469.871922642
2015-10-09,27,221,7,15,8,NA,S,4,7587,0.268,0.25,0.205,0.191,0.177,0.169,0.168,anc4,200372.1676050667,5410048.525336801
2015-10-09,27,221,7,18,8,NA,S,5,666,0.184,0.165,0.133,0.124,0.116,0.109,0.105,anc5,17739.857661032278,478976.1568478715
2015-10-09,27,221,7,32,8,NA,S,pop,231,0.146,0.13,0.107,0.103,0.098,0.096,0.092,cc1690,6261.017200744027,169047.46442008874
2015-10-16,28,228,7,4,8,NA,S,3,19547,0.804,0.776,0.7,0.612,0.563,0.538,0.522,anc3,515974.30991552066,13931306.367719058
2015-10-16,28,228,7,14,8,NA,S,2,24229,0.467,0.452,0.396,0.354,0.333,0.323,0.328,anc2,639523.576662807,17267136.56989579
2015-10-16,28,228,7,15,8,NA,S,4,27167,0.408,0.391,0.343,0.313,0.297,0.288,0.292,anc4,717051.9290129837,19360402.083350558
2015-10-16,28,228,7,18,8,NA,S,5,7216,0.277,0.254,0.206,0.187,0.175,0.166,0.164,anc5,190582.16804008523,5145718.537082301
2015-10-16,28,228,7,32,8,NA,S,pop,186,0.159,0.142,0.116,0.111,0.104,0.102,0.098,cc1690,5073.550946231449,136985.87554824914
2015-10-23,29,235,7,4,8,NA,S,3,20016,0.819,0.798,0.716,0.63,0.576,0.565,0.544,anc3,528350.3471014405,14265459.371738894
2015-10-23,29,235,7,14,8,NA,S,2,20634,0.508,0.493,0.451,0.418,0.402,0.395,0.4,anc2,544658.2169967466,14705771.858912159
2015-10-23,29,235,7,15,8,NA,S,4,27419,0.453,0.444,0.412,0.389,0.382,0.379,0.389,anc4,723701.7400382542,19539946.981032863
2015-10-23,29,235,7,18,8,NA,S,5,18159,0.438,0.418,0.377,0.353,0.345,0.339,0.343,anc5,479347.5729985549,12942384.470960982
2015-10-23,29,235,7,32,8,NA,S,pop,192,0.163,0.145,0.117,0.112,0.106,0.103,0.099,cc1690,5231.87978016646,141260.7540644944
2015-10-30,30,242,8,4,8,NA,S,3,16924,0.532,0.509,0.447,0.395,0.373,0.355,0.348,anc3,446758.22134693194,12062471.976367163
2015-10-30,30,242,8,14,8,NA,S,2,27953,0.519,0.506,0.433,0.376,0.353,0.344,0.356,anc2,737793.0062584701,19920411.168978695
2015-10-30,30,242,8,15,8,NA,S,4,28528,0.376,0.362,0.324,0.289,0.283,0.272,0.279,anc4,752966.1861772418,20330087.02678553
2015-10-30,30,242,8,18,8,NA,S,5,2235,0.176,0.158,0.128,0.121,0.114,0.11,0.107,anc5,59142.84773503748,1596856.888846012
2015-10-30,30,242,8,32,8,NA,S,pop,219,0.166,0.149,0.12,0.115,0.108,0.106,0.101,cc1690,5944.359532874007,160497.70738759817
2015-11-06,31,249,8,4,8,NA,S,3,20112,0.841,0.816,0.742,0.655,0.619,0.592,0.58,anc3,530883.6084444007,14333857.427998818
2015-11-06,31,249,8,14,8,NA,S,2,23888,0.457,0.445,0.388,0.344,0.33,0.318,0.325,anc2,630525.2212675005,17024180.974222515
2015-11-06,31,249,8,15,8,NA,S,4,16141,0.29,0.292,0.241,0.223,0.211,0.206,0.21,anc4,426096.3085184131,11504600.329997154
2015-11-06,31,249,8,18,8,NA,S,5,48479,0.75,0.734,0.628,0.533,0.511,0.502,0.539,anc5,1279435.9471501405,34544770.57305379
2015-11-06,31,249,8,32,8,NA,S,pop,17388,0.523,0.504,0.414,0.352,0.323,0.309,0.323,cc1690,459002.31783790607,12393062.581623465
2015-11-13,32,256,8,4,8,NA,S,3,10578,0.724,0.699,0.619,0.553,0.519,0.496,0.475,anc3,279299.09132166934,7541075.465685072
2015-11-13,32,256,8,14,8,NA,S,2,10972,0.428,0.409,0.351,0.318,0.3,0.286,0.284,anc2,289696.0180834017,7821792.488251846
2015-11-13,32,256,8,15,8,NA,S,4,10152,0.272,0.255,0.215,0.198,0.187,0.182,0.181,anc4,268057.74411228363,7237559.091031658
2015-11-13,32,256,8,18,8,NA,S,5,4970,0.294,0.27,0.213,0.194,0.177,0.17,0.165,anc5,131314.40787041304,3545489.0125011522
2015-11-13,32,256,8,32,8,NA,S,pop,871,0.203,0.185,0.146,0.136,0.125,0.12,0.114,cc1690,23149.426153811797,625034.5061529186
2015-11-20,33,263,8,4,8,NA,S,3,2904,0.373,0.341,0.299,0.27,0.253,0.239,0.227,anc3,76796.51271879113,2073505.8434073604
2015-11-20,33,263,8,14,8,NA,S,2,15549,0.407,0.391,0.335,0.306,0.288,0.28,0.279,anc2,410474.5302368254,11082812.316394286
2015-11-20,33,263,8,15,8,NA,S,4,10547,0.316,0.298,0.256,0.233,0.222,0.214,0.208,anc4,278481.0590130051,7518988.593351138
2015-11-20,33,263,8,18,8,NA,S,5,13893,0.264,0.247,0.207,0.189,0.182,0.175,0.173,anc5,366775.7720707626,9902945.84591059
2015-11-20,33,263,8,32,8,NA,S,pop,740,0.189,0.17,0.135,0.127,0.118,0.114,0.109,cc1690,19692.579946230737,531699.6585482298
2015-11-27,34,270,8,4,8,NA,S,3,2908,0.435,0.417,0.367,0.335,0.308,0.296,0.284,anc3,76902.0652747478,2076355.7624181907
2015-11-27,34,270,8,14,8,NA,S,2,25644,0.665,0.655,0.567,0.502,0.473,0.468,0.48,anc2,676862.7933324802,18275295.41997697
2015-11-27,34,270,8,15,8,NA,S,4,2640,0.275,0.253,0.218,0.206,0.197,0.195,0.188,anc4,69830.04402565067,1885411.188692568
2015-11-27,34,270,8,18,8,NA,S,5,11826,0.225,0.209,0.179,0.17,0.163,0.154,0.155,anc5,312231.4887801515,8430250.19706409
2015-11-27,34,270,8,32,8,NA,S,pop,944,0.195,0.177,0.141,0.131,0.122,0.116,0.111,cc1690,25075.76030002109,677045.5281005695
