well_plate,mu,best.model,best.se,population,light,ancestor_id,treatment,note
C06_10,0.2428938611269365,gr,0.048856100450840385,1,12.5,anc2,N,NA
C06_11,0.2766906631556581,gr,0.03922298522312848,26,12.5,anc3,L,NA
C06_11,0.2766906631556581,gr,0.03922298522312848,26,12.5,anc3,L,NA
C06_11,0.2766906631556581,gr,0.03922298522312848,26,12.5,anc3,L,NA
C06_11,0.2766906631556581,gr,0.03922298522312848,26,12.5,anc3,L,NA
C06_11,0.2766906631556581,gr,0.03922298522312848,26,12.5,anc3,L,NA
C06_11,0.2766906631556581,gr,0.03922298522312848,26,12.5,anc3,L,NA
C06_11,0.2766906631556581,gr,0.03922298522312848,26,12.5,anc3,L,NA
C06_11,0.2766906631556581,gr,0.03922298522312848,26,12.5,anc3,L,NA
C06_12,0.1881116749309793,gr,0.09113946857909648,anc3,12.5,anc3,none,NA
C06_12,0.1881116749309793,gr,0.09113946857909648,anc3,12.5,anc3,none,NA
C06_12,0.1881116749309793,gr,0.09113946857909648,anc3,12.5,anc3,none,NA
C06_12,0.1881116749309793,gr,0.09113946857909648,anc3,12.5,anc3,none,NA
C06_12,0.1881116749309793,gr,0.09113946857909648,anc3,12.5,anc3,none,NA
C06_12,0.1881116749309793,gr,0.09113946857909648,anc3,12.5,anc3,none,NA
C06_12,0.1881116749309793,gr,0.09113946857909648,anc3,12.5,anc3,none,NA
C06_12,0.1881116749309793,gr,0.09113946857909648,anc3,12.5,anc3,none,NA
C06_13,1.2377344185094996,gr.lag,0.03027108924162985,1,27.5,anc2,N,NA
C06_13,1.2377344185094996,gr.lag,0.03027108924162985,1,27.5,anc2,N,NA
C06_13,1.2377344185094996,gr.lag,0.03027108924162985,1,27.5,anc2,N,NA
C06_13,1.2377344185094996,gr.lag,0.03027108924162985,1,27.5,anc2,N,NA
C06_13,1.2377344185094996,gr.lag,0.03027108924162985,1,27.5,anc2,N,NA
C06_13,1.2377344185094996,gr.lag,0.03027108924162985,1,27.5,anc2,N,NA
C06_13,1.2377344185094996,gr.lag,0.03027108924162985,1,27.5,anc2,N,NA
C06_13,1.2377344185094996,gr.lag,0.03027108924162985,1,27.5,anc2,N,NA
C06_14,1.007057701512476,gr,0.04693665607364784,26,27.5,anc3,L,NA
C06_14,1.007057701512476,gr,0.04693665607364784,26,27.5,anc3,L,NA
C06_14,1.007057701512476,gr,0.04693665607364784,26,27.5,anc3,L,NA
C06_14,1.007057701512476,gr,0.04693665607364784,26,27.5,anc3,L,NA
C06_14,1.007057701512476,gr,0.04693665607364784,26,27.5,anc3,L,NA
C06_14,1.007057701512476,gr,0.04693665607364784,26,27.5,anc3,L,NA
C06_14,1.007057701512476,gr,0.04693665607364784,26,27.5,anc3,L,NA
C06_14,1.007057701512476,gr,0.04693665607364784,26,27.5,anc3,L,NA
C06_15,1.0221186383920247,gr,0.0435900868590198,anc3,27.5,anc3,none,NA
C06_15,1.0221186383920247,gr,0.0435900868590198,anc3,27.5,anc3,none,NA
C06_15,1.0221186383920247,gr,0.0435900868590198,anc3,27.5,anc3,none,NA
C06_15,1.0221186383920247,gr,0.0435900868590198,anc3,27.5,anc3,none,NA
C06_15,1.0221186383920247,gr,0.0435900868590198,anc3,27.5,anc3,none,NA
C06_15,1.0221186383920247,gr,0.0435900868590198,anc3,27.5,anc3,none,NA
C06_15,1.0221186383920247,gr,0.0435900868590198,anc3,27.5,anc3,none,NA
C06_15,1.0221186383920247,gr,0.0435900868590198,anc3,27.5,anc3,none,NA
C06_16,1.4239853789980463,gr,0.08930239148115604,1,50,anc2,N,NA
C06_16,1.4239853789980463,gr,0.08930239148115604,1,50,anc2,N,NA
C06_16,1.4239853789980463,gr,0.08930239148115604,1,50,anc2,N,NA
C06_16,1.4239853789980463,gr,0.08930239148115604,1,50,anc2,N,NA
C06_16,1.4239853789980463,gr,0.08930239148115604,1,50,anc2,N,NA
C06_16,1.4239853789980463,gr,0.08930239148115604,1,50,anc2,N,NA
C06_16,1.4239853789980463,gr,0.08930239148115604,1,50,anc2,N,NA
C06_16,1.4239853789980463,gr,0.08930239148115604,1,50,anc2,N,NA
C06_17,1.7777467162048335,gr.lag,0.0990702027025688,26,50,anc3,L,NA
C06_17,1.7777467162048335,gr.lag,0.0990702027025688,26,50,anc3,L,NA
C06_17,1.7777467162048335,gr.lag,0.0990702027025688,26,50,anc3,L,NA
C06_17,1.7777467162048335,gr.lag,0.0990702027025688,26,50,anc3,L,NA
C06_17,1.7777467162048335,gr.lag,0.0990702027025688,26,50,anc3,L,NA
C06_17,1.7777467162048335,gr.lag,0.0990702027025688,26,50,anc3,L,NA
C06_17,1.7777467162048335,gr.lag,0.0990702027025688,26,50,anc3,L,NA
C06_17,1.7777467162048335,gr.lag,0.0990702027025688,26,50,anc3,L,NA
C06_18,1.4566094701791068,gr.lag,0.04612532398511763,anc3,50,anc3,none,NA
C06_18,1.4566094701791068,gr.lag,0.04612532398511763,anc3,50,anc3,none,NA
C06_18,1.4566094701791068,gr.lag,0.04612532398511763,anc3,50,anc3,none,NA
C06_18,1.4566094701791068,gr.lag,0.04612532398511763,anc3,50,anc3,none,NA
C06_18,1.4566094701791068,gr.lag,0.04612532398511763,anc3,50,anc3,none,NA
C06_18,1.4566094701791068,gr.lag,0.04612532398511763,anc3,50,anc3,none,NA
C06_18,1.4566094701791068,gr.lag,0.04612532398511763,anc3,50,anc3,none,NA
C06_18,1.4566094701791068,gr.lag,0.04612532398511763,anc3,50,anc3,none,NA
C06_19,1.3823812018078214,gr,0.09710609415939479,1,82.5,anc2,N,NA
C06_19,1.3823812018078214,gr,0.09710609415939479,1,82.5,anc2,N,NA
C06_19,1.3823812018078214,gr,0.09710609415939479,1,82.5,anc2,N,NA
C06_19,1.3823812018078214,gr,0.09710609415939479,1,82.5,anc2,N,NA
C06_19,1.3823812018078214,gr,0.09710609415939479,1,82.5,anc2,N,NA
C06_19,1.3823812018078214,gr,0.09710609415939479,1,82.5,anc2,N,NA
C06_19,1.3823812018078214,gr,0.09710609415939479,1,82.5,anc2,N,NA
C06_19,1.3823812018078214,gr,0.09710609415939479,1,82.5,anc2,N,NA
C06_2,0.04925736052293921,gr,0.09691556238575581,26,0.25,anc3,L,NA
C06_2,0.04925736052293921,gr,0.09691556238575581,26,0.25,anc3,L,NA
C06_2,0.04925736052293921,gr,0.09691556238575581,26,0.25,anc3,L,NA
C06_2,0.04925736052293921,gr,0.09691556238575581,26,0.25,anc3,L,NA
C06_2,0.04925736052293921,gr,0.09691556238575581,26,0.25,anc3,L,NA
C06_2,0.04925736052293921,gr,0.09691556238575581,26,0.25,anc3,L,NA
C06_2,0.04925736052293921,gr,0.09691556238575581,26,0.25,anc3,L,NA
C06_2,0.04925736052293921,gr,0.09691556238575581,26,0.25,anc3,L,NA
C06_20,1.6297235177199716,gr,0.09465033545889442,26,82.5,anc3,L,NA
C06_20,1.6297235177199716,gr,0.09465033545889442,26,82.5,anc3,L,NA
C06_20,1.6297235177199716,gr,0.09465033545889442,26,82.5,anc3,L,NA
C06_20,1.6297235177199716,gr,0.09465033545889442,26,82.5,anc3,L,NA
C06_20,1.6297235177199716,gr,0.09465033545889442,26,82.5,anc3,L,NA
C06_20,1.6297235177199716,gr,0.09465033545889442,26,82.5,anc3,L,NA
C06_20,1.6297235177199716,gr,0.09465033545889442,26,82.5,anc3,L,NA
C06_20,1.6297235177199716,gr,0.09465033545889442,26,82.5,anc3,L,NA
C06_21,2.0007648192197856,gr.lag,0.07262127323908879,anc3,82.5,anc3,none,NA
C06_21,2.0007648192197856,gr.lag,0.07262127323908879,anc3,82.5,anc3,none,NA
C06_21,2.0007648192197856,gr.lag,0.07262127323908879,anc3,82.5,anc3,none,NA
C06_21,2.0007648192197856,gr.lag,0.07262127323908879,anc3,82.5,anc3,none,NA
C06_21,2.0007648192197856,gr.lag,0.07262127323908879,anc3,82.5,anc3,none,NA
C06_21,2.0007648192197856,gr.lag,0.07262127323908879,anc3,82.5,anc3,none,NA
C06_21,2.0007648192197856,gr.lag,0.07262127323908879,anc3,82.5,anc3,none,NA
C06_21,2.0007648192197856,gr.lag,0.07262127323908879,anc3,82.5,anc3,none,NA
C06_21,2.0007648192197856,gr.lag,0.07262127323908879,anc3,82.5,anc3,none,NA
C06_22,1.4166831451203434,gr,0.13420937867429453,1,125,anc2,N,NA
C06_22,1.4166831451203434,gr,0.13420937867429453,1,125,anc2,N,NA
C06_22,1.4166831451203434,gr,0.13420937867429453,1,125,anc2,N,NA
C06_22,1.4166831451203434,gr,0.13420937867429453,1,125,anc2,N,NA
C06_22,1.4166831451203434,gr,0.13420937867429453,1,125,anc2,N,NA
C06_22,1.4166831451203434,gr,0.13420937867429453,1,125,anc2,N,NA
C06_22,1.4166831451203434,gr,0.13420937867429453,1,125,anc2,N,NA
C06_22,1.4166831451203434,gr,0.13420937867429453,1,125,anc2,N,NA
C06_23,1.6378494552892233,gr,0.12834017093837902,26,125,anc3,L,NA
C06_23,1.6378494552892233,gr,0.12834017093837902,26,125,anc3,L,NA
C06_23,1.6378494552892233,gr,0.12834017093837902,26,125,anc3,L,NA
C06_23,1.6378494552892233,gr,0.12834017093837902,26,125,anc3,L,NA
C06_23,1.6378494552892233,gr,0.12834017093837902,26,125,anc3,L,NA
C06_23,1.6378494552892233,gr,0.12834017093837902,26,125,anc3,L,NA
C06_23,1.6378494552892233,gr,0.12834017093837902,26,125,anc3,L,NA
C06_23,1.6378494552892233,gr,0.12834017093837902,26,125,anc3,L,NA
C06_24,1.5243538253001807,gr,0.08815899874028942,anc3,125,anc3,none,NA
C06_24,1.5243538253001807,gr,0.08815899874028942,anc3,125,anc3,none,NA
C06_24,1.5243538253001807,gr,0.08815899874028942,anc3,125,anc3,none,NA
C06_24,1.5243538253001807,gr,0.08815899874028942,anc3,125,anc3,none,NA
C06_24,1.5243538253001807,gr,0.08815899874028942,anc3,125,anc3,none,NA
C06_24,1.5243538253001807,gr,0.08815899874028942,anc3,125,anc3,none,NA
C06_24,1.5243538253001807,gr,0.08815899874028942,anc3,125,anc3,none,NA
C06_24,1.5243538253001807,gr,0.08815899874028942,anc3,125,anc3,none,NA
C06_25,1.3618939057946298,gr,0.11787575949769874,1,175,anc2,N,NA
C06_25,1.3618939057946298,gr,0.11787575949769874,1,175,anc2,N,NA
C06_25,1.3618939057946298,gr,0.11787575949769874,1,175,anc2,N,NA
C06_25,1.3618939057946298,gr,0.11787575949769874,1,175,anc2,N,NA
C06_25,1.3618939057946298,gr,0.11787575949769874,1,175,anc2,N,NA
C06_25,1.3618939057946298,gr,0.11787575949769874,1,175,anc2,N,NA
C06_25,1.3618939057946298,gr,0.11787575949769874,1,175,anc2,N,NA
C06_25,1.3618939057946298,gr,0.11787575949769874,1,175,anc2,N,NA
C06_26,1.4413149303274853,gr,0.21943120011307365,26,175,anc3,L,NA
C06_26,1.4413149303274853,gr,0.21943120011307365,26,175,anc3,L,NA
C06_26,1.4413149303274853,gr,0.21943120011307365,26,175,anc3,L,NA
C06_26,1.4413149303274853,gr,0.21943120011307365,26,175,anc3,L,NA
C06_26,1.4413149303274853,gr,0.21943120011307365,26,175,anc3,L,NA
C06_26,1.4413149303274853,gr,0.21943120011307365,26,175,anc3,L,NA
C06_26,1.4413149303274853,gr,0.21943120011307365,26,175,anc3,L,NA
C06_26,1.4413149303274853,gr,0.21943120011307365,26,175,anc3,L,NA
C06_27,2.4443169374406546,gr.lagsat,0.09096897682560967,anc3,175,anc3,none,NA
C06_27,2.4443169374406546,gr.lagsat,0.09096897682560967,anc3,175,anc3,none,NA
C06_27,2.4443169374406546,gr.lagsat,0.09096897682560967,anc3,175,anc3,none,NA
C06_27,2.4443169374406546,gr.lagsat,0.09096897682560967,anc3,175,anc3,none,NA
C06_27,2.4443169374406546,gr.lagsat,0.09096897682560967,anc3,175,anc3,none,NA
C06_27,2.4443169374406546,gr.lagsat,0.09096897682560967,anc3,175,anc3,none,NA
C06_27,2.4443169374406546,gr.lagsat,0.09096897682560967,anc3,175,anc3,none,NA
C06_27,2.4443169374406546,gr.lagsat,0.09096897682560967,anc3,175,anc3,none,NA
C06_28,1.4601061017838481,gr,0.2051341017495926,1,250,anc2,N,NA
C06_28,1.4601061017838481,gr,0.2051341017495926,1,250,anc2,N,NA
C06_28,1.4601061017838481,gr,0.2051341017495926,1,250,anc2,N,NA
C06_28,1.4601061017838481,gr,0.2051341017495926,1,250,anc2,N,NA
C06_28,1.4601061017838481,gr,0.2051341017495926,1,250,anc2,N,NA
C06_28,1.4601061017838481,gr,0.2051341017495926,1,250,anc2,N,NA
C06_28,1.4601061017838481,gr,0.2051341017495926,1,250,anc2,N,NA
C06_28,1.4601061017838481,gr,0.2051341017495926,1,250,anc2,N,NA
C06_29,1.5521540543826304,gr,0.2330522470504075,26,250,anc3,L,NA
C06_29,1.5521540543826304,gr,0.2330522470504075,26,250,anc3,L,NA
C06_29,1.5521540543826304,gr,0.2330522470504075,26,250,anc3,L,NA
C06_29,1.5521540543826304,gr,0.2330522470504075,26,250,anc3,L,NA
C06_29,1.5521540543826304,gr,0.2330522470504075,26,250,anc3,L,NA
C06_29,1.5521540543826304,gr,0.2330522470504075,26,250,anc3,L,NA
C06_29,1.5521540543826304,gr,0.2330522470504075,26,250,anc3,L,NA
C06_29,1.5521540543826304,gr,0.2330522470504075,26,250,anc3,L,NA
C06_3,0.09366515198560459,gr,0.08911307399571342,anc3,0.25,anc3,none,NA
C06_3,0.09366515198560459,gr,0.08911307399571342,anc3,0.25,anc3,none,NA
C06_3,0.09366515198560459,gr,0.08911307399571342,anc3,0.25,anc3,none,NA
C06_3,0.09366515198560459,gr,0.08911307399571342,anc3,0.25,anc3,none,NA
C06_3,0.09366515198560459,gr,0.08911307399571342,anc3,0.25,anc3,none,NA
C06_3,0.09366515198560459,gr,0.08911307399571342,anc3,0.25,anc3,none,NA
C06_3,0.09366515198560459,gr,0.08911307399571342,anc3,0.25,anc3,none,NA
C06_3,0.09366515198560459,gr,0.08911307399571342,anc3,0.25,anc3,none,NA
C06_30,1.5829994020762477,gr,0.22382139485939972,anc3,250,anc3,none,NA
C06_30,1.5829994020762477,gr,0.22382139485939972,anc3,250,anc3,none,NA
C06_30,1.5829994020762477,gr,0.22382139485939972,anc3,250,anc3,none,NA
C06_30,1.5829994020762477,gr,0.22382139485939972,anc3,250,anc3,none,NA
C06_30,1.5829994020762477,gr,0.22382139485939972,anc3,250,anc3,none,NA
C06_30,1.5829994020762477,gr,0.22382139485939972,anc3,250,anc3,none,NA
C06_30,1.5829994020762477,gr,0.22382139485939972,anc3,250,anc3,none,NA
C06_30,1.5829994020762477,gr,0.22382139485939972,anc3,250,anc3,none,NA
C06_4,-0.04603296283007448,gr,0.0680402934198325,1,1.5,anc2,N,NA
C06_4,-0.04603296283007448,gr,0.0680402934198325,1,1.5,anc2,N,NA
C06_4,-0.04603296283007448,gr,0.0680402934198325,1,1.5,anc2,N,NA
C06_4,-0.04603296283007448,gr,0.0680402934198325,1,1.5,anc2,N,NA
C06_4,-0.04603296283007448,gr,0.0680402934198325,1,1.5,anc2,N,NA
C06_4,-0.04603296283007448,gr,0.0680402934198325,1,1.5,anc2,N,NA
C06_4,-0.04603296283007448,gr,0.0680402934198325,1,1.5,anc2,N,NA
C06_4,-0.04603296283007448,gr,0.0680402934198325,1,1.5,anc2,N,NA
C06_5,0.015059016807857178,gr,0.0938988375746018,26,1.5,anc3,L,NA
C06_5,0.015059016807857178,gr,0.0938988375746018,26,1.5,anc3,L,NA
C06_5,0.015059016807857178,gr,0.0938988375746018,26,1.5,anc3,L,NA
C06_5,0.015059016807857178,gr,0.0938988375746018,26,1.5,anc3,L,NA
C06_5,0.015059016807857178,gr,0.0938988375746018,26,1.5,anc3,L,NA
C06_5,0.015059016807857178,gr,0.0938988375746018,26,1.5,anc3,L,NA
C06_5,0.015059016807857178,gr,0.0938988375746018,26,1.5,anc3,L,NA
C06_5,0.015059016807857178,gr,0.0938988375746018,26,1.5,anc3,L,NA
C06_6,0.12004236894080053,gr,0.08728532160511772,anc3,1.5,anc3,none,NA
C06_6,0.12004236894080053,gr,0.08728532160511772,anc3,1.5,anc3,none,NA
C06_6,0.12004236894080053,gr,0.08728532160511772,anc3,1.5,anc3,none,NA
C06_6,0.12004236894080053,gr,0.08728532160511772,anc3,1.5,anc3,none,NA
C06_6,0.12004236894080053,gr,0.08728532160511772,anc3,1.5,anc3,none,NA
C06_6,0.12004236894080053,gr,0.08728532160511772,anc3,1.5,anc3,none,NA
C06_6,0.12004236894080053,gr,0.08728532160511772,anc3,1.5,anc3,none,NA
C06_6,0.12004236894080053,gr,0.08728532160511772,anc3,1.5,anc3,none,NA
C06_7,0.1734206195422533,gr,0.09894830040685253,1,5,anc2,N,NA
C06_7,0.1734206195422533,gr,0.09894830040685253,1,5,anc2,N,NA
C06_7,0.1734206195422533,gr,0.09894830040685253,1,5,anc2,N,NA
C06_7,0.1734206195422533,gr,0.09894830040685253,1,5,anc2,N,NA
C06_7,0.1734206195422533,gr,0.09894830040685253,1,5,anc2,N,NA
C06_7,0.1734206195422533,gr,0.09894830040685253,1,5,anc2,N,NA
C06_7,0.1734206195422533,gr,0.09894830040685253,1,5,anc2,N,NA
C06_7,0.1734206195422533,gr,0.09894830040685253,1,5,anc2,N,NA
C06_8,-0.06368760724765227,gr,0.10987225455877118,26,5,anc3,L,NA
C06_8,-0.06368760724765227,gr,0.10987225455877118,26,5,anc3,L,NA
C06_8,-0.06368760724765227,gr,0.10987225455877118,26,5,anc3,L,NA
C06_8,-0.06368760724765227,gr,0.10987225455877118,26,5,anc3,L,NA
C06_8,-0.06368760724765227,gr,0.10987225455877118,26,5,anc3,L,NA
C06_8,-0.06368760724765227,gr,0.10987225455877118,26,5,anc3,L,NA
C06_8,-0.06368760724765227,gr,0.10987225455877118,26,5,anc3,L,NA
C06_8,-0.06368760724765227,gr,0.10987225455877118,26,5,anc3,L,NA
C06_9,0.13248150850686802,gr,0.12142307041831059,anc3,5,anc3,none,NA
C06_9,0.13248150850686802,gr,0.12142307041831059,anc3,5,anc3,none,NA
C06_9,0.13248150850686802,gr,0.12142307041831059,anc3,5,anc3,none,NA
C06_9,0.13248150850686802,gr,0.12142307041831059,anc3,5,anc3,none,NA
C06_9,0.13248150850686802,gr,0.12142307041831059,anc3,5,anc3,none,NA
C06_9,0.13248150850686802,gr,0.12142307041831059,anc3,5,anc3,none,NA
C06_9,0.13248150850686802,gr,0.12142307041831059,anc3,5,anc3,none,NA
C07_1,0.1622530497024259,gr,0.08684447742303526,11,0.25,anc4,N,NA
C07_1,0.1622530497024259,gr,0.08684447742303526,11,0.25,anc4,N,NA
C07_1,0.1622530497024259,gr,0.08684447742303526,11,0.25,anc4,N,NA
C07_1,0.1622530497024259,gr,0.08684447742303526,11,0.25,anc4,N,NA
C07_1,0.1622530497024259,gr,0.08684447742303526,11,0.25,anc4,N,NA
C07_1,0.1622530497024259,gr,0.08684447742303526,11,0.25,anc4,N,NA
C07_1,0.1622530497024259,gr,0.08684447742303526,11,0.25,anc4,N,NA
C07_1,0.1622530497024259,gr,0.08684447742303526,11,0.25,anc4,N,NA
C07_10,0.6532642572139736,gr,0.11624824977624604,11,12.5,anc4,N,NA
C07_10,0.6532642572139736,gr,0.11624824977624604,11,12.5,anc4,N,NA
C07_10,0.6532642572139736,gr,0.11624824977624604,11,12.5,anc4,N,NA
C07_10,0.6532642572139736,gr,0.11624824977624604,11,12.5,anc4,N,NA
C07_10,0.6532642572139736,gr,0.11624824977624604,11,12.5,anc4,N,NA
C07_10,0.6532642572139736,gr,0.11624824977624604,11,12.5,anc4,N,NA
C07_10,0.6532642572139736,gr,0.11624824977624604,11,12.5,anc4,N,NA
C07_10,0.6532642572139736,gr,0.11624824977624604,11,12.5,anc4,N,NA
C07_11,0.4221196432069111,gr,0.09513564340492052,27,12.5,anc3,N,NA
C07_11,0.4221196432069111,gr,0.09513564340492052,27,12.5,anc3,N,NA
C07_11,0.4221196432069111,gr,0.09513564340492052,27,12.5,anc3,N,NA
C07_11,0.4221196432069111,gr,0.09513564340492052,27,12.5,anc3,N,NA
C07_11,0.4221196432069111,gr,0.09513564340492052,27,12.5,anc3,N,NA
C07_11,0.4221196432069111,gr,0.09513564340492052,27,12.5,anc3,N,NA
C07_11,0.4221196432069111,gr,0.09513564340492052,27,12.5,anc3,N,NA
C07_11,0.4221196432069111,gr,0.09513564340492052,27,12.5,anc3,N,NA
C07_12,0.3263405902561413,gr,0.0713248354672648,7,12.5,anc3,B,NA
C07_12,0.3263405902561413,gr,0.0713248354672648,7,12.5,anc3,B,NA
C07_12,0.3263405902561413,gr,0.0713248354672648,7,12.5,anc3,B,NA
C07_12,0.3263405902561413,gr,0.0713248354672648,7,12.5,anc3,B,NA
C07_12,0.3263405902561413,gr,0.0713248354672648,7,12.5,anc3,B,NA
C07_12,0.3263405902561413,gr,0.0713248354672648,7,12.5,anc3,B,NA
C07_12,0.3263405902561413,gr,0.0713248354672648,7,12.5,anc3,B,NA
C07_12,0.3263405902561413,gr,0.0713248354672648,7,12.5,anc3,B,NA
C07_13,1.267857960852125,gr,0.14559624423771794,11,27.5,anc4,N,NA
C07_13,1.267857960852125,gr,0.14559624423771794,11,27.5,anc4,N,NA
C07_13,1.267857960852125,gr,0.14559624423771794,11,27.5,anc4,N,NA
C07_13,1.267857960852125,gr,0.14559624423771794,11,27.5,anc4,N,NA
C07_13,1.267857960852125,gr,0.14559624423771794,11,27.5,anc4,N,NA
C07_13,1.267857960852125,gr,0.14559624423771794,11,27.5,anc4,N,NA
C07_13,1.267857960852125,gr,0.14559624423771794,11,27.5,anc4,N,NA
C07_13,1.267857960852125,gr,0.14559624423771794,11,27.5,anc4,N,NA
C07_14,1.2145684565700359,gr,0.14181828488430945,27,27.5,anc3,N,NA
C07_14,1.2145684565700359,gr,0.14181828488430945,27,27.5,anc3,N,NA
C07_14,1.2145684565700359,gr,0.14181828488430945,27,27.5,anc3,N,NA
C07_14,1.2145684565700359,gr,0.14181828488430945,27,27.5,anc3,N,NA
C07_14,1.2145684565700359,gr,0.14181828488430945,27,27.5,anc3,N,NA
C07_14,1.2145684565700359,gr,0.14181828488430945,27,27.5,anc3,N,NA
C07_14,1.2145684565700359,gr,0.14181828488430945,27,27.5,anc3,N,NA
C07_14,1.2145684565700359,gr,0.14181828488430945,27,27.5,anc3,N,NA
C07_15,1.0698666812728366,gr,0.0491636232061668,7,27.5,anc3,B,NA
C07_15,1.0698666812728366,gr,0.0491636232061668,7,27.5,anc3,B,NA
C07_15,1.0698666812728366,gr,0.0491636232061668,7,27.5,anc3,B,NA
C07_15,1.0698666812728366,gr,0.0491636232061668,7,27.5,anc3,B,NA
C07_15,1.0698666812728366,gr,0.0491636232061668,7,27.5,anc3,B,NA
C07_15,1.0698666812728366,gr,0.0491636232061668,7,27.5,anc3,B,NA
C07_15,1.0698666812728366,gr,0.0491636232061668,7,27.5,anc3,B,NA
C07_15,1.0698666812728366,gr,0.0491636232061668,7,27.5,anc3,B,NA
C07_16,1.5703463402875204,gr,0.10975998811796521,11,50,anc4,N,NA
C07_16,1.5703463402875204,gr,0.10975998811796521,11,50,anc4,N,NA
C07_16,1.5703463402875204,gr,0.10975998811796521,11,50,anc4,N,NA
C07_16,1.5703463402875204,gr,0.10975998811796521,11,50,anc4,N,NA
C07_16,1.5703463402875204,gr,0.10975998811796521,11,50,anc4,N,NA
C07_16,1.5703463402875204,gr,0.10975998811796521,11,50,anc4,N,NA
C07_16,1.5703463402875204,gr,0.10975998811796521,11,50,anc4,N,NA
C07_16,1.5703463402875204,gr,0.10975998811796521,11,50,anc4,N,NA
C07_17,1.8039542797874144,gr.lag,0.11015305511964128,27,50,anc3,N,NA
C07_17,1.8039542797874144,gr.lag,0.11015305511964128,27,50,anc3,N,NA
C07_17,1.8039542797874144,gr.lag,0.11015305511964128,27,50,anc3,N,NA
C07_17,1.8039542797874144,gr.lag,0.11015305511964128,27,50,anc3,N,NA
C07_17,1.8039542797874144,gr.lag,0.11015305511964128,27,50,anc3,N,NA
C07_17,1.8039542797874144,gr.lag,0.11015305511964128,27,50,anc3,N,NA
C07_17,1.8039542797874144,gr.lag,0.11015305511964128,27,50,anc3,N,NA
C07_17,1.8039542797874144,gr.lag,0.11015305511964128,27,50,anc3,N,NA
C07_18,1.4458401357902462,gr,0.03813942467371333,7,50,anc3,B,NA
C07_18,1.4458401357902462,gr,0.03813942467371333,7,50,anc3,B,NA
C07_18,1.4458401357902462,gr,0.03813942467371333,7,50,anc3,B,NA
C07_18,1.4458401357902462,gr,0.03813942467371333,7,50,anc3,B,NA
C07_18,1.4458401357902462,gr,0.03813942467371333,7,50,anc3,B,NA
C07_18,1.4458401357902462,gr,0.03813942467371333,7,50,anc3,B,NA
C07_18,1.4458401357902462,gr,0.03813942467371333,7,50,anc3,B,NA
C07_18,1.4458401357902462,gr,0.03813942467371333,7,50,anc3,B,NA
C07_19,1.4854036571620848,gr,0.15749363911199096,11,82.5,anc4,N,NA
C07_19,1.4854036571620848,gr,0.15749363911199096,11,82.5,anc4,N,NA
C07_19,1.4854036571620848,gr,0.15749363911199096,11,82.5,anc4,N,NA
C07_19,1.4854036571620848,gr,0.15749363911199096,11,82.5,anc4,N,NA
C07_19,1.4854036571620848,gr,0.15749363911199096,11,82.5,anc4,N,NA
C07_19,1.4854036571620848,gr,0.15749363911199096,11,82.5,anc4,N,NA
C07_19,1.4854036571620848,gr,0.15749363911199096,11,82.5,anc4,N,NA
C07_19,1.4854036571620848,gr,0.15749363911199096,11,82.5,anc4,N,NA
C07_2,-0.21834471284024742,gr,0.09037370330060322,27,0.25,anc3,N,NA
C07_2,-0.21834471284024742,gr,0.09037370330060322,27,0.25,anc3,N,NA
C07_2,-0.21834471284024742,gr,0.09037370330060322,27,0.25,anc3,N,NA
C07_2,-0.21834471284024742,gr,0.09037370330060322,27,0.25,anc3,N,NA
C07_2,-0.21834471284024742,gr,0.09037370330060322,27,0.25,anc3,N,NA
C07_2,-0.21834471284024742,gr,0.09037370330060322,27,0.25,anc3,N,NA
C07_2,-0.21834471284024742,gr,0.09037370330060322,27,0.25,anc3,N,NA
C07_2,-0.21834471284024742,gr,0.09037370330060322,27,0.25,anc3,N,NA
C07_20,1.7558502864280494,gr,0.19002059041755004,27,82.5,anc3,N,NA
C07_20,1.7558502864280494,gr,0.19002059041755004,27,82.5,anc3,N,NA
C07_20,1.7558502864280494,gr,0.19002059041755004,27,82.5,anc3,N,NA
C07_20,1.7558502864280494,gr,0.19002059041755004,27,82.5,anc3,N,NA
C07_20,1.7558502864280494,gr,0.19002059041755004,27,82.5,anc3,N,NA
C07_20,1.7558502864280494,gr,0.19002059041755004,27,82.5,anc3,N,NA
C07_20,1.7558502864280494,gr,0.19002059041755004,27,82.5,anc3,N,NA
C07_20,1.7558502864280494,gr,0.19002059041755004,27,82.5,anc3,N,NA
C07_21,2.0132121644607106,gr.lag,0.12121506971756751,7,82.5,anc3,B,NA
C07_21,2.0132121644607106,gr.lag,0.12121506971756751,7,82.5,anc3,B,NA
C07_21,2.0132121644607106,gr.lag,0.12121506971756751,7,82.5,anc3,B,NA
C07_21,2.0132121644607106,gr.lag,0.12121506971756751,7,82.5,anc3,B,NA
C07_21,2.0132121644607106,gr.lag,0.12121506971756751,7,82.5,anc3,B,NA
C07_21,2.0132121644607106,gr.lag,0.12121506971756751,7,82.5,anc3,B,NA
C07_21,2.0132121644607106,gr.lag,0.12121506971756751,7,82.5,anc3,B,NA
C07_21,2.0132121644607106,gr.lag,0.12121506971756751,7,82.5,anc3,B,NA
C07_21,2.0132121644607106,gr.lag,0.12121506971756751,7,82.5,anc3,B,NA
