file_name,path,well_plate,well,plate,date_time,RFU,plate_key,population,acclimation_level,percentage,expt_light_level,multitron,slot,read_at_19_12_18_0900,read_at_19_12_18_1500,start_time,days,light_level
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate14_181222_105612_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_14,C06,14,2018-12-22T10:48:50Z,152,2,26,LL,11,L5,6,2,1,NA,2018-12-18T19:55:09Z,3.6206134259259257,5
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate14_181222_105612_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_14,D06,14,2018-12-22T10:48:50Z,170,2,31,LL,11,L5,6,2,1,NA,2018-12-18T19:55:09Z,3.6206134259259257,5
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate14_181222_105612_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_14,E06,14,2018-12-22T10:48:50Z,324,2,18,LL,11,L5,6,2,1,NA,2018-12-18T19:55:09Z,3.6206134259259257,5
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate14_181222_105612_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_14,F06,14,2018-12-22T10:48:50Z,150,2,22,LL,11,L5,6,2,1,NA,2018-12-18T19:55:09Z,3.6206134259259257,5
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate15_181222_134856_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_15,B06,15,2018-12-22T13:42:07Z,244,3,20,LL,11,L5,6,13,1,NA,2018-12-18T19:55:09Z,3.740949074074074,5
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate15_181222_134856_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_15,C06,15,2018-12-22T13:42:07Z,134,3,anc3,LL,11,L5,6,13,1,NA,2018-12-18T19:55:09Z,3.740949074074074,5
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate15_181222_134856_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_15,D06,15,2018-12-22T13:42:07Z,81,3,5,LL,11,L5,6,13,1,NA,2018-12-18T19:55:09Z,3.740949074074074,5
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate15_181222_134856_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_15,E06,15,2018-12-22T13:42:07Z,355,3,29,LL,11,L5,6,13,1,NA,2018-12-18T19:55:09Z,3.740949074074074,5
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate15_181222_134856_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_15,F06,15,2018-12-22T13:42:07Z,186,3,anc4,LL,11,L5,6,13,1,NA,2018-12-18T19:55:09Z,3.740949074074074,5
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate16_181222_130506_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_16,B06,16,2018-12-22T12:58:15Z,1245,1,23,HL,20,L6,4,8,1,1,2018-12-18T22:43:37Z,3.5934953703703703,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate16_181222_130506_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_16,C06,16,2018-12-22T12:58:15Z,1051,1,1,HL,20,L6,4,8,1,1,2018-12-18T22:43:37Z,3.5934953703703703,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate16_181222_130506_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_16,D06,16,2018-12-22T12:58:15Z,888,1,14,HL,20,L6,4,8,1,1,2018-12-18T22:43:37Z,3.5934953703703703,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate16_181222_130506_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_16,E06,16,2018-12-22T12:58:15Z,815,1,24,HL,20,L6,4,8,1,1,2018-12-18T22:43:37Z,3.5934953703703703,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate16_181222_130506_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_16,F06,16,2018-12-22T12:58:15Z,1463,1,8,HL,20,L6,4,8,1,1,2018-12-18T22:43:37Z,3.5934953703703703,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate17_181222_125747_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_17,B06,17,2018-12-22T12:50:54Z,1285,2,anc2,HL,20,L6,4,2,1,NA,2018-12-18T22:43:37Z,3.588391203703704,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate17_181222_125747_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_17,C06,17,2018-12-22T12:50:54Z,705,2,26,HL,20,L6,4,2,1,NA,2018-12-18T22:43:37Z,3.588391203703704,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate17_181222_125747_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_17,D06,17,2018-12-22T12:50:54Z,2071,2,31,HL,20,L6,4,2,1,NA,2018-12-18T22:43:37Z,3.588391203703704,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate17_181222_125747_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_17,E06,17,2018-12-22T12:50:54Z,1895,2,18,HL,20,L6,4,2,1,NA,2018-12-18T22:43:37Z,3.588391203703704,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate17_181222_125747_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_17,F06,17,2018-12-22T12:50:54Z,1271,2,22,HL,20,L6,4,2,1,NA,2018-12-18T22:43:37Z,3.588391203703704,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate18_181222_113332_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_18,B06,18,2018-12-22T11:18:22Z,461,3,20,HL,20,L6,4,17,1,1,2018-12-18T22:43:37Z,3.5241319444444446,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate18_181222_113332_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_18,C06,18,2018-12-22T11:18:22Z,384,3,anc3,HL,20,L6,4,17,1,1,2018-12-18T22:43:37Z,3.5241319444444446,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate18_181222_113332_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_18,D06,18,2018-12-22T11:18:22Z,261,3,5,HL,20,L6,4,17,1,1,2018-12-18T22:43:37Z,3.5241319444444446,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate18_181222_113332_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_18,E06,18,2018-12-22T11:18:22Z,363,3,29,HL,20,L6,4,17,1,1,2018-12-18T22:43:37Z,3.5241319444444446,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate18_181222_113332_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_18,F06,18,2018-12-22T11:18:22Z,510,3,anc4,HL,20,L6,4,17,1,1,2018-12-18T22:43:37Z,3.5241319444444446,6
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate19_181222_122729_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_19,B06,19,2018-12-22T12:20:33Z,1069,1,23,HL,33,L7,6,17,1,NA,2018-12-18T22:51:15Z,3.562013888888889,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate19_181222_122729_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_19,C06,19,2018-12-22T12:20:33Z,646,1,1,HL,33,L7,6,17,1,NA,2018-12-18T22:51:15Z,3.562013888888889,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate19_181222_122729_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_19,D06,19,2018-12-22T12:20:33Z,885,1,14,HL,33,L7,6,17,1,NA,2018-12-18T22:51:15Z,3.562013888888889,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate19_181222_122729_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_19,E06,19,2018-12-22T12:20:33Z,833,1,24,HL,33,L7,6,17,1,NA,2018-12-18T22:51:15Z,3.562013888888889,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate19_181222_122729_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_19,F06,19,2018-12-22T12:20:33Z,1041,1,8,HL,33,L7,6,17,1,NA,2018-12-18T22:51:15Z,3.562013888888889,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate2_181222_131926_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_2,B06,2,2018-12-22T13:12:37Z,6,2,anc2,LL,0.1,L1,5,16,1,NA,2018-12-18T19:36:21Z,3.7335185185185185,1
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate2_181222_131926_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_2,C06,2,2018-12-22T13:12:37Z,5,2,26,LL,0.1,L1,5,16,1,NA,2018-12-18T19:36:21Z,3.7335185185185185,1
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate2_181222_131926_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_2,D06,2,2018-12-22T13:12:37Z,4,2,31,LL,0.1,L1,5,16,1,NA,2018-12-18T19:36:21Z,3.7335185185185185,1
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate2_181222_131926_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_2,E06,2,2018-12-22T13:12:37Z,8,2,18,LL,0.1,L1,5,16,1,NA,2018-12-18T19:36:21Z,3.7335185185185185,1
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate2_181222_131926_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_2,F06,2,2018-12-22T13:12:37Z,8,2,22,LL,0.1,L1,5,16,1,NA,2018-12-18T19:36:21Z,3.7335185185185185,1
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate20_181222_115657_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_20,B06,20,2018-12-22T11:49:57Z,790,2,anc2,HL,33,L7,6,6,1,NA,2018-12-18T22:51:15Z,3.540763888888889,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate20_181222_115657_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_20,C06,20,2018-12-22T11:49:57Z,1007,2,26,HL,33,L7,6,6,1,NA,2018-12-18T22:51:15Z,3.540763888888889,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate20_181222_115657_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_20,D06,20,2018-12-22T11:49:57Z,792,2,31,HL,33,L7,6,6,1,NA,2018-12-18T22:51:15Z,3.540763888888889,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate20_181222_115657_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_20,E06,20,2018-12-22T11:49:57Z,714,2,18,HL,33,L7,6,6,1,NA,2018-12-18T22:51:15Z,3.540763888888889,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate20_181222_115657_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_20,F06,20,2018-12-22T11:49:57Z,840,2,22,HL,33,L7,6,6,1,NA,2018-12-18T22:51:15Z,3.540763888888889,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate21_181222_104132_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_21,B06,21,2018-12-22T10:34:45Z,575,3,20,HL,33,L7,6,1,1,1,2018-12-18T22:51:15Z,3.488541666666667,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate21_181222_104132_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_21,C06,21,2018-12-22T10:34:45Z,1404,3,anc3,HL,33,L7,6,1,1,1,2018-12-18T22:51:15Z,3.488541666666667,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate21_181222_104132_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_21,D06,21,2018-12-22T10:34:45Z,988,3,5,HL,33,L7,6,1,1,1,2018-12-18T22:51:15Z,3.488541666666667,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate21_181222_104132_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_21,E06,21,2018-12-22T10:34:45Z,739,3,29,HL,33,L7,6,1,1,1,2018-12-18T22:51:15Z,3.488541666666667,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate21_181222_104132_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_21,F06,21,2018-12-22T10:34:45Z,944,3,anc4,HL,33,L7,6,1,1,1,2018-12-18T22:51:15Z,3.488541666666667,7
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate22_181222_125036_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_22,B06,22,2018-12-22T12:43:47Z,872,1,23,HL,50,L8,4,15,1,1,2018-12-18T22:58:39Z,3.5730092592592593,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate22_181222_125036_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_22,C06,22,2018-12-22T12:43:47Z,648,1,1,HL,50,L8,4,15,1,1,2018-12-18T22:58:39Z,3.5730092592592593,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate22_181222_125036_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_22,D06,22,2018-12-22T12:43:47Z,798,1,14,HL,50,L8,4,15,1,1,2018-12-18T22:58:39Z,3.5730092592592593,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate22_181222_125036_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_22,E06,22,2018-12-22T12:43:47Z,499,1,24,HL,50,L8,4,15,1,1,2018-12-18T22:58:39Z,3.5730092592592593,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate22_181222_125036_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_22,F06,22,2018-12-22T12:43:47Z,875,1,8,HL,50,L8,4,15,1,1,2018-12-18T22:58:39Z,3.5730092592592593,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate23_181222_122017_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_23,B06,23,2018-12-22T12:13:24Z,1174,2,anc2,HL,50,L8,4,3,1,1,2018-12-18T22:58:39Z,3.5519097222222222,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate23_181222_122017_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_23,C06,23,2018-12-22T12:13:24Z,720,2,26,HL,50,L8,4,3,1,1,2018-12-18T22:58:39Z,3.5519097222222222,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate23_181222_122017_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_23,D06,23,2018-12-22T12:13:24Z,831,2,31,HL,50,L8,4,3,1,1,2018-12-18T22:58:39Z,3.5519097222222222,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate23_181222_122017_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_23,E06,23,2018-12-22T12:13:24Z,689,2,18,HL,50,L8,4,3,1,1,2018-12-18T22:58:39Z,3.5519097222222222,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate23_181222_122017_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_23,F06,23,2018-12-22T12:13:24Z,839,2,22,HL,50,L8,4,3,1,1,2018-12-18T22:58:39Z,3.5519097222222222,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate24_181222_120405_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_24,B06,24,2018-12-22T11:57:07Z,955,3,20,HL,50,L8,4,16,1,1,2018-12-18T22:58:39Z,3.540601851851852,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate24_181222_120405_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_24,C06,24,2018-12-22T11:57:07Z,732,3,anc3,HL,50,L8,4,16,1,1,2018-12-18T22:58:39Z,3.540601851851852,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate24_181222_120405_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_24,D06,24,2018-12-22T11:57:07Z,835,3,5,HL,50,L8,4,16,1,1,2018-12-18T22:58:39Z,3.540601851851852,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate24_181222_120405_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_24,E06,24,2018-12-22T11:57:07Z,1177,3,29,HL,50,L8,4,16,1,1,2018-12-18T22:58:39Z,3.540601851851852,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate24_181222_120405_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_24,F06,24,2018-12-22T11:57:07Z,701,3,anc4,HL,50,L8,4,16,1,1,2018-12-18T22:58:39Z,3.540601851851852,8
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate25_181222_123516_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_25,B06,25,2018-12-22T12:28:17Z,785,1,23,HL,70,L9,6,3,1,NA,2018-12-18T23:05:55Z,3.557199074074074,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate25_181222_123516_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_25,C06,25,2018-12-22T12:28:17Z,573,1,1,HL,70,L9,6,3,1,NA,2018-12-18T23:05:55Z,3.557199074074074,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate25_181222_123516_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_25,D06,25,2018-12-22T12:28:17Z,623,1,14,HL,70,L9,6,3,1,NA,2018-12-18T23:05:55Z,3.557199074074074,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate25_181222_123516_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_25,E06,25,2018-12-22T12:28:17Z,588,1,24,HL,70,L9,6,3,1,NA,2018-12-18T23:05:55Z,3.557199074074074,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate25_181222_123516_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_25,F06,25,2018-12-22T12:28:17Z,945,1,8,HL,70,L9,6,3,1,NA,2018-12-18T23:05:55Z,3.557199074074074,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate26_181222_114210_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_26,B06,26,2018-12-22T11:35:14Z,459,2,anc2,HL,70,L9,6,10,1,NA,2018-12-18T23:05:55Z,3.5203587962962963,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate26_181222_114210_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_26,C06,26,2018-12-22T11:35:14Z,415,2,26,HL,70,L9,6,10,1,NA,2018-12-18T23:05:55Z,3.5203587962962963,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate26_181222_114210_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_26,D06,26,2018-12-22T11:35:14Z,640,2,31,HL,70,L9,6,10,1,NA,2018-12-18T23:05:55Z,3.5203587962962963,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate26_181222_114210_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_26,E06,26,2018-12-22T11:35:14Z,723,2,18,HL,70,L9,6,10,1,NA,2018-12-18T23:05:55Z,3.5203587962962963,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate26_181222_114210_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_26,F06,26,2018-12-22T11:35:14Z,583,2,22,HL,70,L9,6,10,1,NA,2018-12-18T23:05:55Z,3.5203587962962963,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate27_181222_121123_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_27,B06,27,2018-12-22T12:04:18Z,937,3,20,HL,70,L9,4,10,1,1,2018-12-18T23:05:55Z,3.5405439814814814,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate27_181222_121123_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_27,C06,27,2018-12-22T12:04:18Z,806,3,anc3,HL,70,L9,4,10,1,1,2018-12-18T23:05:55Z,3.5405439814814814,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate27_181222_121123_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_27,D06,27,2018-12-22T12:04:18Z,777,3,5,HL,70,L9,4,10,1,1,2018-12-18T23:05:55Z,3.5405439814814814,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate27_181222_121123_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_27,E06,27,2018-12-22T12:04:18Z,867,3,29,HL,70,L9,4,10,1,1,2018-12-18T23:05:55Z,3.5405439814814814,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate27_181222_121123_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_27,F06,27,2018-12-22T12:04:18Z,805,3,anc4,HL,70,L9,4,10,1,1,2018-12-18T23:05:55Z,3.5405439814814814,9
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate28_181222_132630_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_28,B06,28,2018-12-22T13:19:35Z,498,1,23,HL,100,L10,5,3,1,NA,2018-12-18T23:13:04Z,3.5878587962962962,10
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate28_181222_132630_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_28,C06,28,2018-12-22T13:19:35Z,646,1,1,HL,100,L10,5,3,1,NA,2018-12-18T23:13:04Z,3.5878587962962962,10
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate28_181222_132630_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_28,D06,28,2018-12-22T13:19:35Z,618,1,14,HL,100,L10,5,3,1,NA,2018-12-18T23:13:04Z,3.5878587962962962,10
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate28_181222_132630_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_28,E06,28,2018-12-22T13:19:35Z,430,1,24,HL,100,L10,5,3,1,NA,2018-12-18T23:13:04Z,3.5878587962962962,10
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate28_181222_132630_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_28,F06,28,2018-12-22T13:19:35Z,631,1,8,HL,100,L10,5,3,1,NA,2018-12-18T23:13:04Z,3.5878587962962962,10
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate29_181222_134055_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_29,B06,29,2018-12-22T13:34:02Z,468,2,anc2,HL,100,L10,4,4,1,1,2018-12-18T23:13:04Z,3.5978935185185184,10
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate29_181222_134055_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_29,C06,29,2018-12-22T13:34:02Z,371,2,26,HL,100,L10,4,4,1,1,2018-12-18T23:13:04Z,3.5978935185185184,10
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate29_181222_134055_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_29,D06,29,2018-12-22T13:34:02Z,556,2,31,HL,100,L10,4,4,1,1,2018-12-18T23:13:04Z,3.5978935185185184,10
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate29_181222_134055_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_29,E06,29,2018-12-22T13:34:02Z,465,2,18,HL,100,L10,4,4,1,1,2018-12-18T23:13:04Z,3.5978935185185184,10
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate29_181222_134055_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,F06_29,F06,29,2018-12-22T13:34:02Z,315,2,22,HL,100,L10,4,4,1,1,2018-12-18T23:13:04Z,3.5978935185185184,10
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate3_181222_141113_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,B06_3,B06,3,2018-12-22T14:03:50Z,10,3,20,LL,0.1,L1,5,17,1,NA,2018-12-18T19:36:21Z,3.769085648148148,1
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate3_181222_141113_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,C06_3,C06,3,2018-12-22T14:03:50Z,7,3,anc3,LL,0.1,L1,5,17,1,NA,2018-12-18T19:36:21Z,3.769085648148148,1
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate3_181222_141113_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,D06_3,D06,3,2018-12-22T14:03:50Z,7,3,5,LL,0.1,L1,5,17,1,NA,2018-12-18T19:36:21Z,3.769085648148148,1
data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-plate3_181222_141113_0001_,data-raw/light-rstar-rfu/chlamee-acute-imaging-2018-12-22-,E06_3,E06,3,2018-12-22T14:03:50Z,4,3,29,LL,0.1,L1,5,17,1,NA,2018-12-18T19:36:21Z,3.769085648148148,1
