iteration,nitrate_concentration,population,well_plate,term,estimate,std.error,statistic,p.value,number_of_points
3,5,25,C05_1,days,0.9234525207203442,0.21368706321114989,4.321518143603556,0.022834635764407474,5
3,5,25,E03_1,days,0.9471781193904493,0.23367472449066953,4.053404241536912,0.02705134807375527,5
3,5,25,F02_1,days,0.9161574922207149,0.16956612163870752,5.402951269787018,0.012429500751889894,5
3,5,26,B09_2,days,0.8783170864121629,0.20910358249002078,4.200392341217203,0.024625986074353668,5
3,5,26,C06_2,days,0.9556197724904779,0.25481017555361757,3.750320293976623,0.0331090273184032,5
3,5,26,E02_2,days,0.8795837865607061,0.04131427784208244,21.290068046760535,2.2672582988240698e-4,5
3,5,26,F11_2,days,0.8560392632786012,0.23641483475671007,3.6209202529931535,0.036223930647491964,5
3,5,28,C05_2,days,0.8828180279885827,0.09823724648769062,8.986591741445054,0.002908420411321987,5
3,5,28,F02_2,days,0.7875628382614009,0.031123873212836606,25.30413977963969,1.3535042548224922e-4,5
3,5,29,F04_3,days,0.9037760771349981,0.15153830634936724,5.964010677612881,0.009431008272089937,5
3,5,3,F09_3,days,1.003146425823435,0.2487982143654317,4.031967947929185,0.02743038984461726,5
3,5,30,C09_3,days,0.8871607468115733,0.2966160897024617,2.990939391391385,0.0580870594457386,5
3,5,31,D06_2,days,0.9422392878153555,0.16787371717296443,5.6127862281416165,0.011179088599966372,5
3,5,31,D09_2,days,1.0536111957632803,0.09569988609991077,11.009534480148798,0.0016047715795412941,5
3,5,31,F08_2,days,1.0333972001607818,0.21379354837702394,4.8336220059287784,0.016884090512045844,5
3,5,32,D07_1,days,0.857021724066991,0.176361830770773,4.859451278779865,0.01664054303326132,5
3,5,32,D08_1,days,0.5387360863399914,0.18347845251764838,2.9362362661532235,0.060694215720961904,5
3,5,32,F07_1,days,0.6818235587506755,0.2413235945566626,2.8253497549763367,0.06644413145607488,5
3,5,33,E08_1,days,0.7675845308096855,0.16192049849210863,4.740502517950774,0.01780158207675797,5
3,5,33,G03_1,days,0.9270668442652082,0.16383824211177336,5.658427680350395,0.010929163589193599,5
3,5,35,C04_2,days,0.9356598332743834,0.14825663878948486,6.311082194457152,0.008039611253470687,5
3,5,35,D07_2,days,0.872876074177371,0.06284723267244945,13.888854561451783,8.080258777474348e-4,5
3,5,35,D08_2,days,0.8553636259581806,0.11970471734272264,7.145613347126639,0.005643508923272097,5
3,5,35,F07_2,days,1.071062225565997,0.1029404926073801,10.404673597697641,0.0018946484248083752,5
3,5,4,F03_2,days,0.8235005468098692,0.10429978895584104,7.895514986694047,0.0042344919241910535,5
3,5,6,C02_1,days,0.8647640012710754,0.19761603855690738,4.375980854519811,0.02208407970399173,5
3,5,6,C09_1,days,1.1695644872822564,0.19482418482355293,6.003179165571768,0.009258899881219616,5
3,5,6,F04_1,days,1.1381496849355341,0.20452837832105314,5.564751915007868,0.011450258511923371,5
3,5,7,F03_3,days,0.8980211141561038,0.13253552847167796,6.775701010223877,0.006569917946597149,5
3,5,9,D05_2,days,1.1832008372818061,0.11906189434255116,9.937695379494274,0.0021677280540902065,5
3,5,9,E08_2,days,0.9537176927160956,0.1633956346331479,5.8368615223862035,0.010019464160700271,5
3,5,9,G03_2,days,0.8646661110514924,0.25821681042647127,3.3486050332021704,0.04410451161632264,5
3,5,anc2,F10_2,days,0.7762085803882035,0.031186529311986854,24.889226134241877,1.4220617546890004e-4,5
3,5,anc3,B07_3,days,0.7572102000321826,0.19941584454123878,3.79714160514258,0.03206684237056597,5
3,5,anc3,D07_3,days,0.8455010992317764,0.1612706568152255,5.242746051443829,0.013509777249670932,5
3,5,anc4,B11_3,days,0.7931041419711389,0.055135299380153206,14.384689135407667,7.282233057526942e-4,5
3,5,anc4,D04_3,days,0.7135301637772009,0.23907598083404374,2.984533039613473,0.05838502955322131,5
3,5,anc4,F06_3,days,0.8862135408931988,0.18652725090188305,4.751121011049288,0.01769373657522574,5
3,5,anc5,B08_1,days,0.901262346249875,0.20721014322397907,4.349508823396141,0.022444841249633023,5
3,5,anc5,C11_1,days,0.852340363920859,0.30515177377884933,2.7931686365964565,0.06823888951268707,5
3,5,anc5,F05_1,days,0.8687428137077211,0.2517931905432828,3.4502236213508155,0.040930026823168285,5
3,10,1,C06_4,days,0.8733069422570827,0.12274076397213225,7.1150521961502795,0.005713256788209727,5
3,10,10,C02_6,days,0.9379832521117707,0.20046735477340238,4.678982536443487,0.018443509009311947,5
3,10,10,D05_6,days,1.3982219294199891,0.08743830350377872,15.99095446035917,5.318228225412685e-4,5
3,10,10,D11_6,days,0.8794567594750148,0.13821567001011947,6.362930913771392,0.007855434387518645,5
3,10,11,B07_4,days,1.16595932241502,0.20157742038369178,5.784176224676748,0.010277395888053736,5
3,10,11,C07_4,days,1.0398411304459907,0.37955138031494334,2.739658408258596,0.07135882621834785,5
3,10,11,D11_4,days,1.002173328210407,0.14443425597980716,6.93861246012523,0.006138970755807875,5
3,10,11,G02_4,days,1.092966532346736,0.27549113916444284,3.967338244205145,0.028615362513831923,5
3,10,14,B04_4,days,0.90221730777329745,0.2601417971553653,3.468175116951558,0.040399773283836385,5
3,10,14,D06_4,days,0.9321266793006646,0.18992415592070702,4.907889019076782,0.016196006860978822,5
3,10,15,C11_6,days,0.7040128759416168,0.13268760715935798,5.305792236467845,0.013070553785483255,5
3,10,16,B05_6,days,0.8834332958574168,0.22941508529425841,3.8508073465364507,0.030923470984353815,5
3,10,16,E11_6,days,0.9784902873783485,0.19868134403030563,4.924922831350968,0.016043357688044168,5
3,10,18,B11_5,days,1.2137919727552666,0.18710873183855056,6.487094219646598,0.007436380015232819,5
3,10,18,D02_5,days,1.161998437836819,0.21717437209538004,5.350532047706279,0.012770123997336206,5
3,10,18,E06_5,days,0.9904114162191064,0.1677862255937058,5.902817187254613,0.00970839126744959,5
3,10,18,E11_5,days,1.34901736275951,0.06957765655405386,19.388657646316073,2.996981506301982e-4,5
3,10,19,B03_4,days,1.0447414978954843,0.11760186200752008,8.88371561522281,0.003007618295774036,5
3,10,19,D04_4,days,1.0725670375138796,0.09873210236901728,10.86340725841221,0.0016690933607388968,5
3,10,2,B10_5,days,0.9126389517981662,0.17655785130579932,5.169064672278266,0.01404783930106866,5
3,10,2,E04_5,days,0.8844031747239532,0.23154933546292386,3.8195021072110382,0.031583960246899606,5
3,10,2,F09_5,days,1.111844033417715,0.26283743210185906,4.23015863656298,0.024169405631639475,5
3,10,20,B06_6,days,1.045563291945981,0.2734441892789798,3.8236807836470472,0.03149475700824534,5
3,10,20,D03_6,days,0.9335080844180436,0.2671829259511101,3.493891239849883,0.03965530823171313,5
3,10,20,D08_6,days,0.9701315060277527,0.15021815228155844,6.4581509710584495,0.007531386350827105,5
3,10,20,E09_6,days,0.9916637915774216,0.19382878648625407,5.116184285907131,0.014451342396185783,5
3,10,21,C02_5,days,1.3338969208424962,0.1770940806930206,7.53213724378912,0.004850899093939436,5
3,10,22,D03_5,days,0.8376783189945629,0.17874397664371466,4.686470194541344,0.01836378917240639,5
3,10,22,E10_5,days,1.0863868281492612,0.08146261783168249,13.336016654828677,9.113193382345492e-4,5
3,10,23,B06_4,days,0.9844255155329771,0.14913365908991266,6.600961322483659,0.00707754653209862,5
3,10,23,F10_4,days,1.2487348661651938,0.1198177246961571,10.421954425623008,0.001885441855778215,5
3,10,25,B02_4,days,1.086836751416002,0.19136380373638925,5.6794269877346295,0.010816631031636475,5
3,10,25,C05_4,days,0.9731690785737865,0.3161879087271615,3.077818764453558,0.054228580842279245,5
3,10,25,E03_4,days,1.1103400524348668,0.1309457583047802,8.479389228099446,0.003443884905883639,5
3,10,25,F02_4,days,1.1354437244096718,0.2549747765292176,4.453160974844746,0.021074223701603435,5
3,10,26,B09_5,days,0.9639116233288597,0.158691477640509,6.074123435364641,0.008957515846594507,5
3,10,26,E02_5,days,0.9414849209651605,0.16538673021286251,5.692626728597957,0.010746671068406724,5
3,10,26,F11_5,days,1.0892066095678636,0.1819547759776407,5.986139158566025,0.009333263912563911,5
3,10,3,B03_6,days,1.0313528735099302,0.1543446868482462,6.682140438847567,0.006835525439271299,5
3,10,3,C10_6,days,1.2007855701490884,0.16064504186724657,7.474775170100739,0.004958818400942981,5
3,10,30,C09_6,days,0.9654733033644031,0.18860801073233135,5.1189411288292685,0.014429935567231916,5
3,10,30,E08_6,days,1.15784812112459,0.11994713439916382,9.652986933989325,0.002360240053850699,5
3,10,31,B04_5,days,0.9379707569593958,0.1208273965219787,7.762898017824769,0.004446772487991053,5
3,10,31,D06_5,days,1.083476697382731,0.1001230287156383,10.821453478599192,0.0016881907507450193,5
3,10,31,D09_5,days,1.1362751387121155,0.23590499519483069,4.816664173531728,0.017046513966158847,5
3,10,32,D08_4,days,0.9154478265882604,0.19569229170341856,4.6779963514131016,0.01845404223106313,5
3,10,33,C03_4,days,1.1035003400019294,0.17719639830403214,6.227555134097887,0.00834842997340396,5
3,10,33,E08_4,days,1.0227154813614128,0.18751250701692423,5.454118755231116,0.012108375542937812,5
3,10,35,D07_5,days,1.0731925442446804,0.23464710628650298,4.573644913968457,0.01961418641986054,5
3,10,35,D08_5,days,1.1781075462427293,0.09737620651957074,12.098515523974045,0.001215332405086935,5
3,10,35,F07_5,days,1.0793592429774856,0.17790624317896747,6.067011610670053,0.008987142172361408,5
3,10,4,D04_5,days,1.002575153798376,0.19932212104275268,5.0299241677411874,0.01514259223777068,5
3,10,6,F04_4,days,1.0837510724470938,0.06330843440077423,17.1185890585511,4.34267394611112e-4,5
3,10,anc2,B06_5,days,1.0709577004742683,0.017921239334327904,59.759131636775955,1.0323341221240176e-5,5
3,10,anc2,C10_5,days,1.0010024179052615,0.0327858479824398,30.53153965825137,7.718802891275908e-5,5
3,10,anc2,F10_5,days,0.9726963127558049,0.1685012946618684,5.772634060217253,0.010335061532951613,5
3,10,anc3,B07_6,days,0.9898852390814649,0.21795619957998438,4.541670486955808,0.019988527622123376,5
3,10,anc4,B11_6,days,1.0097762534679022,0.37575783949263014,2.687305885171578,0.07458451388665495,5
3,10,anc4,D04_6,days,0.9807007667265694,0.14294125713884337,6.860865689560738,0.006339835463139251,5
3,10,anc4,F06_6,days,1.1604270183735532,0.25803094685547784,4.4972397013428935,0.02052423178026901,5
3,10,anc5,B08_4,days,1.2041430164367055,0.2682363148708012,4.489112583494497,0.020624226985881282,5
3,10,anc5,C11_4,days,1.039042024456268,0.23288769915467009,4.4615582026348175,0.020967988012798894,5
3,10,anc5,E07_4,days,0.880284044137532,0.18433611816797718,4.775428998322341,0.017450033559465027,5
3,10,anc5,F05_4,days,1.0265359215515553,0.18864382985218436,5.441661793846732,0.012185546629895936,5
3,10,cc1690,B04_6,days,0.8910100987381379,0.1444936673583916,6.166430093632693,0.008584360038078236,5
3,10,cc1690,E05_6,days,0.9941211306078463,0.18717145073174926,5.311286132160202,0.013033168206486244,5
3,10,cc1690,F07_6,days,0.8711215540216729,0.0944613869648163,9.221985638916529,0.0026971954694960487,5
3,20,10,D11_9,days,0.9845193285385213,0.19485014588096594,5.052699981759135,0.014955962161868204,5
3,20,10,F08_9,days,1.1644634187502103,0.25366390529420785,4.590575933141244,0.019419645650496333,5
3,20,11,B07_7,days,1.1432554236957204,0.21192061428231138,5.394734379982145,0.01248210315977496,5
3,20,11,D11_7,days,1.4344679818559831,0.19016293226153563,7.543362761587653,0.004830143267000698,5
3,20,11,G02_7,days,1.3690461385824997,0.27222277577228804,5.029138854008655,0.015149081261449426,5
3,20,14,B04_7,days,1.1461665984701273,0.16657168547270007,6.880920939339212,0.006287202648238135,5
3,20,14,D06_7,days,1.2723214873795246,0.32207657078447266,3.9503695791363143,0.02893734935004212,5
3,20,16,B05_9,days,1.2222961778879984,0.14483257537008587,8.439373357579989,0.0034915068019423148,5
3,20,16,C08_9,days,1.2838773700632533,0.21261213130756168,6.038589435924588,0.00910683489188629,5
3,20,16,E04_9,days,1.1623847451080682,0.25053772323300066,4.639559784085081,0.018870732190388474,5
3,20,16,E11_9,days,1.1375026689518104,0.2452205828021169,4.638691646327785,0.01888028403031889,5
3,20,18,D02_8,days,1.1482998690422284,0.18323377523242063,6.266857011408958,0.008201216142464086,5
3,20,18,E06_8,days,1.0411612207355485,0.20428714490969696,5.09655769674486,0.014604945803210758,5
3,20,18,E11_8,days,0.9522753486335098,0.15228949156203525,6.253060134786777,0.008252504089391417,5
3,20,2,B10_8,days,0.9730422366594523,0.2563776177798353,3.7953478352975956,0.03210598839803151,5
3,20,2,C08_8,days,1.4669997695967818,0.1701828403961151,8.620139176089754,0.0032830507892648094,5
3,20,20,B06_9,days,1.0866034787897236,0.17657330279027852,6.153837877067495,0.008634047403290615,5
3,20,20,D03_9,days,0.9297975882396526,0.19421275355900142,4.787520753405014,0.017330430571412144,5
3,20,20,D08_9,days,1.0650245751430225,0.15360422101580135,6.933563206140428,0.006151759245993587,5
3,20,20,E09_9,days,1.04364240419092,0.19866130658877706,5.253375315562725,0.013434390082070854,5
3,20,22,D03_8,days,0.9935587446094676,0.08940343295510036,11.113205743547303,0.0015611195168898381,5
3,20,22,E10_8,days,0.9863969238063144,0.16415034582352567,6.0091065837093485,0.009233214404870887,5
3,20,22,F06_8,days,1.2136207138141424,0.1559314586487359,7.78303957604889,0.0044136404714463775,5
3,20,23,B06_7,days,1.2657380166296592,0.1308830260718714,9.670757581159593,0.0023475758776980325,5
3,20,23,C10_7,days,1.2371397791245728,0.1694507314227151,7.3008819067200115,0.005305962243103195,5
3,20,23,E05_7,days,1.3560913062410218,0.08853307572053565,15.317340950874367,6.043613407911994e-4,5
3,20,23,F10_7,days,1.1668973917223824,0.22861135990716228,5.10428437237875,0.014544221673781884,5
3,20,25,B02_7,days,1.0419904886664506,0.17742807083312487,5.872748792080743,0.00984861172087572,5
3,20,25,C05_7,days,1.233841790064269,0.2594118883527365,4.756303953142453,0.017641404976909286,5
3,20,25,E03_7,days,1.2654287185649722,0.19588917630668135,6.459921586396559,0.007525528623217647,5
3,20,25,F02_7,days,1.1785966949042086,0.15834564659907857,7.44318975745726,0.005019596827161209,5
3,20,26,B09_8,days,1.116664706552064,0.19838439529088217,5.628793055596679,0.011090594100515945,5
3,20,26,C06_8,days,1.1447932552177764,0.23007138040036731,4.975817736328707,0.015598280011488339,5
3,20,26,E02_8,days,1.1845212162440697,0.09415288846295057,12.580827158692877,0.0010828102744257465,5
3,20,26,F11_8,days,1.0996238783234096,0.19216826007100404,5.722193029780833,0.010592103381119905,5
3,20,28,B02_8,days,0.9449058270922718,0.17126696936973962,5.5171515591682025,0.01172753230092798,5
3,20,28,C05_8,days,1.5484864258380329,0.3374792776483154,4.58838965351733,0.019444625252230133,5
3,20,28,E03_8,days,1.3295064158370098,0.23415622096453795,5.67786074766879,0.010824971801337159,5
3,20,29,B10_9,days,1.1179846425709292,0.13290468843873873,8.411927793549996,0.003524673556294609,5
3,20,3,D09_9,days,1.2786282184703592,0.15386548199811875,8.310039404978385,0.0036515084018171134,5
3,20,3,F09_9,days,1.3594925383319485,0.20537707803639796,6.619494986149391,0.007021310740432528,5
3,20,30,C09_9,days,1.2887568621576264,0.3458264877637609,3.7265996323508768,0.033653596771176623,5
3,20,30,E08_9,days,1.3416122435133813,0.08645840144423463,15.517430592083253,5.815085660735931e-4,5
3,20,31,B04_8,days,0.8918232873402291,0.21345393638163493,4.178059690338695,0.024975876581169072,5
3,20,31,D06_8,days,1.1174481622254993,0.12119709960073001,9.220089968380469,0.0026988139883478636,5
3,20,31,D09_8,days,1.110075496995007,0.2494911199368493,4.449358747822316,0.021122556088007328,5
3,20,32,C04_7,days,1.1102177057379998,0.0968535470107838,11.462850251776393,0.0014250179722599284,5
3,20,32,D08_7,days,1.1280365241008805,0.1970771659871342,5.723831669948624,0.01058362224969022,5
3,20,33,C03_7,days,0.8999914177465868,0.2424298324663295,3.7123789947410226,0.033985574420456306,5
3,20,33,D05_7,days,1.0938472328989017,0.18983983534631466,5.761947859380802,0.010388829220080524,5
3,20,33,E08_7,days,1.053214799394505,0.20066217760786625,5.248696151661903,0.013467508812829623,5
3,20,4,D10_8,days,1.1175417260318783,0.11464777402296072,9.747609454746728,0.002293832437048024,5
3,20,4,F03_8,days,1.0244054000495701,0.23478750003978566,4.363117286380155,0.02225844013934526,5
3,20,9,C03_8,days,0.9963558797784421,0.22992852815797765,4.333328655476249,0.02266910474452732,5
3,20,9,D05_8,days,1.0123302439803694,0.1315488640324545,7.695469295201339,0.004560108714857757,5
3,20,9,E08_8,days,1.0837184702686158,0.1492579580941062,7.260708133132427,0.0053906876399201515,5
3,20,anc2,B06_8,days,0.8901103416542409,0.06136483550733968,14.505218408803152,7.104222828479993e-4,5
3,20,anc2,C10_8,days,1.1380984665406133,0.04118032687188515,27.63694591549301,1.0398182442378886e-4,5
3,20,anc3,B07_9,days,1.1104497451348838,0.09466876032780734,11.729843522718106,0.0013315148812007918,5
3,20,anc3,C06_9,days,1.1060149476263215,0.20206281022601424,5.4736195462648745,0.011988846072935298,5
3,20,anc3,D07_9,days,1.1411515402916503,0.2308946980604003,4.942302919372942,0.01588953039584801,5
3,20,anc3,F05_9,days,1.002606413693171,0.2641549120899107,3.7955243980165423,0.03210213249396377,5
3,20,anc4,B11_9,days,1.2482148806491737,0.15575249339994665,8.01409244501765,0.004055877662098791,5
3,20,anc4,D04_9,days,1.0978676374002927,0.25136215673857293,4.367672730235684,0.02219648990521389,5
3,20,anc4,E02_9,days,1.0752765997321296,0.19244710059675368,5.5873878920380475,0.011321410715340782,5
3,20,anc4,F06_9,days,1.3562299525291386,0.14659120036431025,9.25178284343548,0.002671922714222106,5
3,20,anc5,B08_7,days,0.9860577644235078,0.21573365733266053,4.570718248673688,0.019648070314737733,5
3,20,anc5,E07_7,days,1.069112816729623,0.06710744807550638,15.931358550942123,5.377573660812883e-4,5
3,20,cc1690,F07_9,days,1.1551440083230649,0.22702278464791786,5.088229404438588,0.014670768797547874,5
3,40,11,D11_10,days,1.5189909220016755,0.10288912438753212,14.76337689764365,6.741965395725857e-4,5
3,40,11,G02_10,days,1.3518169821710557,0.2181657109296376,6.19628527512759,0.008468046342276145,5
3,40,15,B02_12,days,1.2263473884744276,0.29119513075005177,4.211428210752145,0.024455419974774645,5
3,40,15,C11_12,days,1.3348990184720035,0.24877491829689735,5.365890691918085,0.012669072435583795,5
3,40,15,E07_12,days,1.2369628587128465,0.20446098770038748,6.049872264754311,0.009059071240241072,5
3,40,15,F02_12,days,1.1564564410528,0.26731020603583416,4.3262711820953506,0.022767831882815885,5
3,40,16,C08_12,days,1.3890087342953839,0.0718057639262596,19.343972661050106,3.0176661223799085e-4,5
3,40,17,B08_11,days,1.6199494030189068,0.21272634678763788,7.6151799129803255,0.00470008937088725,5
3,40,17,C11_11,days,1.6586757337543374,0.23883966710404944,6.944724692786239,0.006123536816158108,5
3,40,17,E07_11,days,1.4455556087797972,0.12154070096115538,11.89359282403513,0.0012781683238113069,5
3,40,17,F05_11,days,1.6556975556102702,0.12266165751164364,13.498085621850523,8.793039567803164e-4,5
3,40,18,D02_11,days,1.3593360922859066,0.15608454450393613,8.708973054354058,0.0031866264368394324,5
3,40,18,E06_11,days,1.1649800615080081,0.07841318636684945,14.856940719864994,6.616744838706209e-4,5
3,40,18,E11_11,days,1.2669670572148108,0.11609318100984868,10.913363267282069,0.0016467253443314673,5
3,40,2,F09_11,days,1.3480621677521616,0.10971846346061544,12.286557113844948,0.0011612323161262364,5
3,40,22,B05_11,days,1.339863730061793,0.2381945789409245,5.6250807051074725,0.011111036100085729,5
3,40,22,F06_11,days,1.4281478654605935,0.17901385962446548,7.97786198485724,0.004109378129361116,5
3,40,23,E05_10,days,1.4013609223259715,0.2203906883605072,6.358530538430351,0.007870848712261557,5
3,40,23,F10_10,days,1.5821279659346423,0.20199208499347784,7.8326235703034,0.004333454316026696,5
3,40,25,E03_10,days,1.2840136332583758,0.18094169847420205,7.096283742696521,0.005756654728261597,5
3,40,25,F02_10,days,1.5957670683973784,0.10935747198836823,14.592208830203313,6.979325478757209e-4,5
3,40,26,B09_11,days,1.1806354636598755,0.18000824547578156,6.5587854630732405,0.0072077449127117225,5
3,40,28,B02_11,days,1.4255215585861432,0.12621442508462108,11.294442435010065,0.0014885175731054162,5
3,40,28,C05_11,days,1.3166088671259828,0.3437651088097611,3.829966548043686,0.031361181103259084,5
3,40,28,E03_11,days,1.3861366913078514,0.17111390534922202,8.100666561720512,0.003931710977034168,5
3,40,28,F02_11,days,1.4157864729215508,0.19296749568217045,7.3369168621716465,0.0052314532995505975,5
3,40,29,D02_12,days,1.5112296406255914,0.16200635742779443,9.328211957972947,0.0026085165879682465,5
3,40,29,E06_12,days,1.267867088345118,0.1371454001010227,9.244692767028235,0.0026779077002578415,5
3,40,29,F04_12,days,1.508487624136928,0.3425064491885437,4.4042604970236114,0.02170693053585119,5
3,40,3,B03_12,days,1.5121703050483668,0.2808564821178133,5.38413887992104,0.012550363145141848,5
3,40,3,C10_12,days,1.2534446580544565,0.18095325712316054,6.926897465025103,0.006168695683649479,5
3,40,3,D09_12,days,1.4045486626160635,0.14879626681783922,9.439407941165307,0.0025197780595205854,5
3,40,3,F09_12,days,1.3913840626475877,0.09635674495326155,14.439923882054002,7.199929170134841e-4,5
3,40,30,E08_12,days,1.5096632692907,0.1197905844744044,12.602520272478252,0.0010773110724201264,5
3,40,32,C04_10,days,1.3331099594536613,0.23388141145727395,5.699939773525769,0.010708166167551781,5
3,40,32,D08_10,days,1.1902939693338586,0.17563795695567894,6.776974578645442,0.006566396966888302,5
3,40,33,G03_10,days,1.3360067651782395,0.07362556072649025,18.145963874439442,3.650923386972852e-4,5
3,40,anc2,B06_11,days,1.3829004855577518,0.1712169089141791,8.076892021517091,0.003965302896297205,5
3,40,anc2,C10_11,days,1.3778046093337264,0.1893950380180456,7.274766138289477,0.005360838131344015,5
3,40,anc2,E05_11,days,1.4676289478622875,0.10154339730837662,14.453218887341858,7.180303475162737e-4,5
3,40,anc2,F10_11,days,1.302559504627882,0.226335142694052,5.755003350887554,0.010423967145215693,5
3,40,cc1690,C05_12,days,1.1016001167963951,0.1861123829736113,5.919004953864838,0.009633984502634233,5
3,40,cc1690,E05_12,days,1.2854900191135572,0.2113168588630892,6.083234560790143,0.008919747864082499,5
3,40,cc1690,F07_12,days,1.2983143210843233,0.16733846943454977,7.758612382863501,0.00445386451263578,5
3,60,11,B07_13,days,1.4196351401820984,0.16935941715943642,8.382380879627387,0.0035608469590468457,5
3,60,11,C07_13,days,1.6755067959541978,0.06617748524287607,25.31838116551224,1.3512300401765338e-4,5
3,60,15,B02_15,days,1.5159904157530737,0.26294869125287124,5.76534687634244,0.010371687381783989,5
3,60,15,C11_15,days,1.3300249136573647,0.22161023831326884,6.001640193975325,0.009265584082418073,5
3,60,15,E07_15,days,1.480167918763631,0.29400240710456427,5.034543537724158,0.015104495753066908,5
3,60,15,F02_15,days,1.2663106504519055,0.22281299626979204,5.683288998630041,0.010796100417536326,5
3,60,16,E04_15,days,1.4147974635000908,0.23117623156068354,6.119995355702075,0.008769470258821938,5
3,60,17,B08_14,days,1.4771485416719212,0.20172866114158602,7.32245251276002,0.005261194206453204,5
3,60,17,C11_14,days,1.8974470577966958,0.16648551634905517,11.397069843712348,0.0014493849194049443,5
3,60,17,E07_14,days,1.7010039813793203,0.0847595548883505,20.068580865248375,2.704284273020376e-4,5
3,60,17,F05_14,days,1.6834049215904032,0.14203748201533212,11.851835851389492,0.0012914984261637374,5
3,60,18,B11_14,days,1.2931515554281503,0.06930392669006512,18.65913833730184,3.3598782479453914e-4,5
3,60,18,E11_14,days,1.508156425508473,0.16254492809221927,9.278397321956586,0.002649613867948428,5
3,60,22,B05_14,days,1.5048948819682244,0.31118540150223944,4.836007327796817,0.016861405455498725,5
3,60,22,D03_14,days,1.3600377908917374,0.11606951605943154,11.717441728587476,0.0013356746748110855,5
3,60,23,B06_13,days,1.5077966184372598,0.20002500981868362,7.538040467059744,0.004839969475988719,5
3,60,23,C10_13,days,1.5053093975294134,0.14949380929109382,10.069376147866299,0.002085711328393643,5
3,60,23,E05_13,days,1.4699269013559253,0.20300558783124967,7.240819905794003,0.0054332919713028695,5
3,60,23,F10_13,days,1.4821021154307283,0.07734534706581689,19.162136723874756,3.103825679697613e-4,5
3,60,25,C05_13,days,1.5451909631966196,0.095332160595222315,16.2084962047326,5.10885081248632e-4,5
3,60,25,F02_13,days,1.4830256738791523,0.15791362114391527,9.391372720961103,0.002557613572689489,5
3,60,26,F11_14,days,1.5145907605405307,0.20042434710091556,7.556920017196912,0.00480523203361955,5
3,60,29,D02_15,days,1.5478045074062932,0.14327315498485058,10.803171798443016,0.0016966032782526823,5
3,60,29,F04_15,days,1.4820809344976364,0.25324556772907314,5.852346983948775,0.009945268090264194,5
3,60,3,D09_15,days,1.3339855070750164,0.23908631681755801,5.579514230807922,0.011366012696881382,5
3,60,3,F09_15,days,1.4875723914668775,0.17796696377967983,8.35869961409505,0.003590194353505916,5
3,60,32,C04_13,days,1.7202329319576448,0.2066741776857347,8.32340523243016,0.0036345298390058557,5
3,60,32,D07_13,days,1.3273907660018898,0.1475766831738496,8.994583273281627,0.0029008969708481814,5
3,60,32,D08_13,days,1.4229311399417108,0.21824856527660008,6.5197731684437015,0.0073309961506974565,5
3,60,32,F07_13,days,1.2760257022629415,0.24049320248175013,5.305870141422284,0.013070022669289706,5
3,60,cc1690,E05_15,days,1.5499970982130802,0.29380694642022154,5.275563144773899,0.013278785929615285,5
3,80,1,B09_16,days,1.7496006613245971,0.33401157004999854,5.2381438794551265,0.013542589100482113,5
3,80,1,C06_16,days,1.5141285651000587,0.275430095048256,5.497324338630388,0.011845617542603057,5
3,80,1,E02_16,days,1.7289502256115439,0.25295184175614466,6.835096410479267,0.006408319190967395,5
3,80,1,F11_16,days,1.6729700156927736,0.29471021329150066,5.676661141152998,0.010831365816979131,5
3,80,10,C02_18,days,1.6855598372544267,0.29358302682904747,5.741339529944704,0.010493559373136577,5
3,80,10,D11_18,days,1.8736180805225404,0.14318371276336733,13.085413447959523,9.639446700410801e-4,5
3,80,11,B07_16,days,1.8015137980130171,0.29968705963585424,6.01131660540169,0.00922366157164614,5
3,80,11,C07_16,days,1.748271393209246,0.337013344152265,5.187543530678015,0.013910306588137206,5
3,80,11,D11_16,days,1.8649694623198418,0.15382945032097425,12.12361780158788,0.0012079194555100008,5
3,80,11,G02_16,days,1.7216756472816275,0.34289452027048595,5.021006593874746,0.015216491429589588,5
3,80,14,B04_16,days,1.6891273087602239,0.29107812399796273,5.8030032815933845,0.01018423572549514,5
3,80,14,D06_16,days,1.4811523714959762,0.23298223743078286,6.357361779290211,0.0078749495047528,5
3,80,14,D09_16,days,1.6091950154594872,0.2790970878787925,5.765717685160282,0.010369819570382128,5
3,80,14,F08_16,days,1.6879972701704105,0.2416125540394374,6.986380641027807,0.006019701091908112,5
3,80,15,B02_18,days,1.561635443761528,0.3315836148130948,4.709627900768806,0.018120048601940674,5
3,80,15,C11_18,days,1.5582176382040271,0.2405506105342951,6.4777122566557495,0.0074670028540144715,5
3,80,15,E07_18,days,1.4197317397916478,0.23055466891330875,6.157896287606666,0.008617992264381084,5
3,80,15,F02_18,days,1.3675209218044462,0.26128356948407583,5.2338573164195505,0.013573244410432405,5
3,80,16,C08_18,days,1.4099183645352353,0.2553547097822124,5.521411239047559,0.011702364039156428,5
3,80,17,B08_17,days,1.7994160404810444,0.16605309388510905,10.836389725602146,0.001681358690212715,5
3,80,17,C11_17,days,1.5909542062277522,0.1870813717733821,8.504076013270462,0.003414933522023286,5
3,80,17,E07_17,days,1.6814506830002254,0.11505490100504843,14.614333403550066,6.948026275836656e-4,5
3,80,18,B11_17,days,1.6661432511646632,0.2863498857480777,5.818557415561491,0.010108103790436135,5
