method,estimate,well_plate
AICc,0.6160360523835274,D09_1
AICc,1.1558294794751325,D09_10
AICc,0.9911720250509651,D09_11
AICc,1.4045486590926217,D09_12
AICc,1.2720303072334023,D09_13
AICc,1.0441005486256887,D09_14
AICc,1.0595145573870872,D09_15
AICc,1.6092017321473138,D09_16
AICc,1.7343627963035575,D09_17
AICc,1.4132145574489834,D09_18
AICc,1.7495922231436776,D09_19
AICc,1.053611202139718,D09_2
AICc,1.5877448257170412,D09_20
AICc,1.489176649363605,D09_21
AICc,2.3807029827993422,D09_22
AICc,1.931921487700246,D09_23
AICc,1.083453919281229,D09_24
AICc,1.2184450051621494,D09_25
AICc,1.2501646929906198,D09_26
AICc,1.0880558381622258,D09_27
AICc,1.3014139209054718,D09_28
AICc,1.118350714904387,D09_29
AICc,0.8550055613083966,D09_3
AICc,1.1980348759032617,D09_30
AICc,0.8099867850086291,D09_4
AICc,0.780437618143254,D09_5
AICc,1.1837171279573087,D09_6
AICc,0.8830303735578505,D09_7
AICc,0.8460446674239923,D09_8
AICc,1.2786282231471597,D09_9
AICc,1.7285038245321536,D10_1
AICc,1.156227055272018,D10_10
AICc,1.0636525806230797,D10_11
AICc,1.219207307691979,D10_12
AICc,1.5461868465201418,D10_13
AICc,1.0653495081180837,D10_14
AICc,1.0981447501258443,D10_15
AICc,2.6842887790246293,D10_16
AICc,1.7590880200416266,D10_17
AICc,1.3012033700354424,D10_18
AICc,1.1252393286737934,D10_19
AICc,0.5500777847450026,D10_2
AICc,1.6342434998440984,D10_20
AICc,1.5393587114386966,D10_21
AICc,1.2965796069606639,D10_22
AICc,2.0335043345007002,D10_23
AICc,1.1373726791337493,D10_24
AICc,1.3378579351754127,D10_25
AICc,1.238867550948226,D10_26
AICc,1.3595412822734456,D10_27
AICc,1.2639672482695354,D10_28
AICc,1.2355255036193173,D10_29
AICc,0.706048248398282,D10_3
AICc,1.0743648451075545,D10_30
AICc,0.6668492790903532,D10_4
AICc,0.7085668644079326,D10_5
AICc,1.1972849392937697,D10_6
AICc,1.0295494407486652,D10_7
AICc,1.0955628648525941,D10_8
AICc,0.9649309879634972,D10_9
AICc,0.9234050605224468,D11_1
AICc,1.4256095423660755,D11_10
AICc,0.8977498119263954,D11_11
AICc,1.0327132516138622,D11_12
AICc,1.45236733082893,D11_13
AICc,1.1187507966300487,D11_14
AICc,1.265625469711071,D11_15
AICc,1.864976142177393,D11_16
AICc,1.7709647605791554,D11_17
AICc,1.8736180840636059,D11_18
AICc,1.62572503546906,D11_19
AICc,0.8323824023499282,D11_2
AICc,1.145972708401433,D11_20
AICc,0.9473857426345833,D11_21
AICc,1.745040360788355,D11_22
AICc,1.85075980724089,D11_23
AICc,1.1227322451101895,D11_24
AICc,1.0774340841431091,D11_25
AICc,1.2047956881599566,D11_26
AICc,1.3471222690184619,D11_27
AICc,1.3440447217836031,D11_28
AICc,1.3406182498889572,D11_29
AICc,0.612470213870235,D11_3
AICc,1.114436282363262,D11_30
AICc,1.0021778596182007,D11_4
AICc,0.7129454765290935,D11_5
AICc,0.8794567546143393,D11_6
AICc,1.4344735896747545,D11_7
AICc,0.9836289041073064,D11_8
AICc,0.7407876297302328,D11_9
AICc,0.7331199478722833,E02_1
AICc,1.2209210429408976,E02_10
AICc,0.9270559590657078,E02_11
AICc,0.9024547542356521,E02_12
AICc,1.19386730126515,E02_13
AICc,1.0315730543297967,E02_14
AICc,1.119408366879976,E02_15
AICc,1.728956925415676,E02_16
AICc,1.7143844745152865,E02_17
AICc,1.378921725614879,E02_18
AICc,1.1612216945609872,E02_19
AICc,0.8795837935076126,E02_2
AICc,1.0073424066532872,E02_20
AICc,1.732603666769296,E02_21
AICc,1.2079412813678891,E02_22
AICc,1.849365438834326,E02_23
AICc,1.5637748772345033,E02_24
AICc,1.3606251013308692,E02_25
AICc,3.0914008818167433,E02_26
AICc,1.894786314486735,E02_27
AICc,1.3136255126688985,E02_28
AICc,1.3066831338247367,E02_29
AICc,0.8856079217460889,E02_3
AICc,1.5301188132205852,E02_30
AICc,0.8905324369467373,E02_4
AICc,1.242318781179459,E02_5
AICc,1.1901673498375922,E02_6
AICc,0.8899077412793108,E02_7
AICc,1.1845212213454455,E02_8
AICc,0.7727259073044651,E02_9
AICc,0.6385846117526232,E03_1
AICc,1.063198913322071,E03_10
AICc,1.0445094426098,E03_11
AICc,1.1915611075913097,E03_12
AICc,1.1282392997159987,E03_13
AICc,1.2008380959800629,E03_14
AICc,1.3190398545273658,E03_15
AICc,1.8383535532252284,E03_16
AICc,1.8053299573512271,E03_17
AICc,1.4534032655830758,E03_18
AICc,1.6501452226359294,E03_19
AICc,0.6099374465156919,E03_2
AICc,1.2535019353047734,E03_20
AICc,1.7515270052338467,E03_21
AICc,1.1846646070675513,E03_22
AICc,1.508714228555523,E03_23
AICc,1.31902295046222,E03_24
AICc,1.2929158055572894,E03_25
AICc,1.3733869477908078,E03_26
AICc,1.1964018131320417,E03_27
AICc,1.3110441481533675,E03_28
AICc,1.434022056745023,E03_29
AICc,0.74438493011174,E03_3
AICc,1.2748474070899547,E03_30
AICc,1.1103447541399052,E03_4
AICc,1.102313389311941,E03_5
AICc,1.2707387705089486,E03_6
AICc,1.2654339329257627,E03_7
AICc,0.9743473422692511,E03_8
AICc,0.962672739652467,E03_9
AICc,1.316594141411106,E04_11
AICc,0.8822733665346262,E04_12
AICc,1.3548490906163015,E04_14
AICc,1.1075722460398278,E04_15
AICc,1.666490084284476,E04_17
AICc,1.223634286343138,E04_18
AICc,0.6011094302186634,E04_2
AICc,1.6701798348594732,E04_20
AICc,1.76526875138946,E04_21
AICc,1.8822250155074862,E04_23
AICc,1.6181983069204027,E04_24
AICc,1.9085246369008313,E04_26
AICc,1.1412304894237328,E04_27
AICc,1.168444110978959,E04_29
AICc,0.5441105847316514,E04_3
AICc,1.2238796996239947,E04_30
AICc,0.6711124253400385,E04_5
AICc,1.2183588664302605,E04_6
AICc,0.8297163976280285,E04_8
AICc,1.5762646377101799,E04_9
AICc,0.7770958202603206,E05_1
AICc,1.0719446778563184,E05_10
AICc,1.4676289564929768,E05_11
AICc,1.2854900164774685,E05_12
AICc,1.1997649560142902,E05_13
AICc,1.1108748611441532,E05_14
AICc,1.2601499448230802,E05_15
AICc,2.3130023451936848,E05_16
AICc,1.7905274301787246,E05_17
AICc,1.2881671476577115,E05_18
AICc,1.7650502129584154,E05_19
AICc,0.8270078318388386,E05_2
AICc,1.7671009532228317,E05_20
AICc,2.095055142305505,E05_21
AICc,1.1624151154919058,E05_22
AICc,1.2169225877774088,E05_23
AICc,1.125118814873444,E05_24
AICc,1.1500079048967315,E05_25
AICc,1.4698866387011882,E05_26
AICc,1.169568700463601,E05_27
AICc,1.242588776903696,E05_28
AICc,1.200807979492694,E05_29
AICc,0.7659128810251733,E05_3
AICc,1.035355060691212,E05_30
AICc,1.0659013359403249,E05_4
AICc,0.7482163274347037,E05_5
AICc,0.9795215643836629,E05_6
AICc,1.3560965031964285,E05_7
AICc,1.290587760524433,E05_8
AICc,1.1158251051931525,E05_9
AICc,0.7170337837222938,E06_1
AICc,1.3396880737216768,E06_10
AICc,1.1557345509653683,E06_11
AICc,1.082830681135799,E06_12
AICc,1.56403438710019,E06_13
AICc,0.9485533003276712,E06_14
AICc,1.55192035561426,E06_15
AICc,1.587289932284253,E06_16
AICc,1.7028804750368742,E06_17
AICc,1.4627479760646724,E06_18
AICc,1.2261050224272252,E06_19
AICc,0.9821130236257619,E06_2
AICc,2.5400720269482386,E06_20
AICc,1.6281215769820974,E06_21
AICc,1.4235867969840006,E06_22
AICc,1.2993613714825567,E06_23
AICc,1.5197453105949885,E06_24
AICc,1.2986077518080172,E06_25
AICc,1.2121005571657144,E06_26
AICc,1.283000474196391,E06_27
AICc,1.3909356005917988,E06_28
AICc,1.1566791448159233,E06_29
AICc,1.1235655668948485,E06_3
AICc,1.2638150437918754,E06_30
AICc,0.8494793321935339,E06_4
AICc,0.6413406343226842,E06_5
AICc,0.9960539486139331,E06_6
AICc,1.4189096777611714,E06_7
AICc,0.7354511590297439,E06_8
AICc,1.3327393588539969,E06_9
AICc,0.916222597712957,E07_1
AICc,1.0360417896021963,E07_10
AICc,1.4455556141135617,E07_11
AICc,1.2369628642388886,E07_12
AICc,1.2183037507268202,E07_13
AICc,1.5382172719693508,E07_14
AICc,0.9784148970903883,E07_15
AICc,1.5114589089113655,E07_16
AICc,1.6814506952947719,E07_17
AICc,1.8515037033915793,E07_18
AICc,1.6666215931341117,E07_19
AICc,0.9089915411985549,E07_2
AICc,1.3889558131754514,E07_20
AICc,2.5187809855506633,E07_21
AICc,1.4221687653002382,E07_22
AICc,1.8116692835878885,E07_23
AICc,1.2141888201130602,E07_24
AICc,1.2530212869388866,E07_25
AICc,1.3907955984649494,E07_26
AICc,1.2347727342390271,E07_27
AICc,1.1654845480133562,E07_28
AICc,1.4407587387101977,E07_29
AICc,0.35904599988971153,E07_3
AICc,1.2615807499581626,E07_30
AICc,0.6609071122971102,E07_4
AICc,0.982367567809742,E07_5
AICc,1.0179187180666747,E07_6
AICc,1.0390422196579623,E07_7
AICc,0.9279388484024111,E07_8
AICc,0.9317051032121515,E07_9
AICc,0.4790582331620863,E08_1
AICc,0.9540018429793359,E08_10
AICc,1.0452830690933825,E08_11
AICc,1.377504010347936,E08_12
AICc,1.1919965573972415,E08_13
AICc,1.16091575489301,E08_14
AICc,1.1670556197511364,E08_15
AICc,2.770453071602639,E08_16
AICc,1.5999151330701906,E08_17
AICc,1.5312137520010036,E08_18
AICc,0.9324394022343211,E08_19
AICc,0.6531323882151755,E08_2
AICc,1.686638351390438,E08_20
AICc,1.1234592677226656,E08_21
AICc,1.5902169569727302,E08_22
AICc,1.7309099185440613,E08_23
AICc,1.250998729100724,E08_24
AICc,1.228912297745808,E08_25
AICc,1.0783807128446707,E08_26
AICc,1.1679180832458158,E08_27
AICc,1.2591562810576882,E08_28
AICc,1.3723541835938156,E08_29
AICc,0.59409966838962,E08_3
AICc,1.2452376878852993,E08_30
AICc,0.7440388558901309,E08_4
AICc,0.8621358159193655,E08_5
AICc,1.1578481245845822,E08_6
AICc,0.8365076457951348,E08_7
AICc,1.035732171252843,E08_8
AICc,1.2065277646059223,E08_9
AICc,0.9157532744958984,E09_1
AICc,1.114067826800747,E09_10
AICc,1.3362524716660014,E09_11
AICc,1.0082310850936216,E09_12
AICc,1.2957298886895494,E09_13
AICc,1.4277696709145131,E09_14
AICc,1.0480134483398045,E09_15
AICc,1.6551939641501374,E09_16
AICc,1.6842423044064967,E09_17
AICc,1.3854179173169172,E09_18
AICc,1.3696855988280774,E09_19
AICc,1.1440647018409704,E09_2
AICc,1.4662914741629725,E09_20
AICc,1.5708962148141328,E09_21
AICc,1.6065147727839117,E09_22
AICc,1.6755895134944394,E09_23
AICc,1.2167847442744646,E09_24
AICc,1.3184918297309625,E09_25
AICc,1.6109757814882546,E09_26
AICc,1.4149684731156942,E09_27
AICc,1.4182697908926951,E09_28
AICc,1.3615361728981086,E09_29
AICc,0.5078615089080496,E09_3
AICc,1.1366912802800944,E09_30
AICc,0.7958775707237504,E09_4
AICc,0.8962148827643612,E09_5
AICc,0.9916637973801684,E09_6
AICc,0.9340645804651998,E09_7
AICc,1.1476553746025802,E09_8
AICc,0.6919250209733936,E09_9
AICc,0.9512145157352103,E10_1
AICc,1.179467847668264,E10_10
AICc,1.2240156992792024,E10_11
AICc,1.0693342993317991,E10_12
AICc,1.4260925531421973,E10_13
AICc,1.5698451536639944,E10_14
AICc,1.4762953128536795,E10_15
AICc,1.4317654461807565,E10_16
AICc,1.5270148513365818,E10_17
AICc,1.3514902919283942,E10_18
AICc,1.5324913287616888,E10_19
AICc,0.5566560897579969,E10_2
AICc,1.0622588550380758,E10_20
AICc,1.1040016293396664,E10_21
AICc,1.4702011884406634,E10_22
AICc,1.8355569024651217,E10_23
AICc,1.1724381436329225,E10_24
AICc,1.2449075365369322,E10_25
AICc,1.2245668758812887,E10_26
AICc,1.2658738671725072,E10_27
AICc,1.4552705422452221,E10_28
AICc,1.5585666917002006,E10_29
AICc,0.7450225236025008,E10_3
AICc,1.2239899709491966,E10_30
AICc,1.0180643163646195,E10_4
AICc,1.0863868343491028,E10_5
AICc,0.8189918216142875,E10_6
AICc,1.2599367796212253,E10_7
AICc,0.7866221560064508,E10_8
AICc,0.8789796667572127,E10_9
AICc,0.7081511403353179,E11_1
AICc,1.4877065939800806,E11_10
AICc,1.206104820904146,E11_11
AICc,1.003935131340557,E11_12
AICc,1.2229029815415005,E11_13
AICc,1.5081564337630133,E11_14
AICc,1.1847636892562066,E11_15
AICc,1.6471591029334096,E11_16
AICc,2.1887977456682512,E11_17
AICc,1.3995076492570904,E11_18
AICc,1.637730734457029,E11_19
AICc,0.6775595304050336,E11_2
AICc,1.0549885534662449,E11_20
AICc,1.8118864845646365,E11_21
AICc,2.6828311853428453,E11_22
AICc,1.6619501647313346,E11_23
AICc,1.0451049429281367,E11_24
AICc,1.395701635507131,E11_25
AICc,1.5104994489326131,E11_26
AICc,1.007260922433643,E11_27
AICc,1.5905989393062132,E11_28
AICc,1.1060274907123193,E11_29
AICc,0.9268119376555317,E11_3
AICc,1.1025792679910333,E11_30
AICc,0.8521767412958925,E11_4
AICc,1.349017369798845,E11_5
AICc,0.6509671712694348,E11_6
AICc,1.1659476929826265,E11_7
AICc,0.7614621732690839,E11_8
AICc,0.6497855475312827,E11_9
AICc,0.6562768273753803,F02_1
AICc,1.5098531057609292,F02_10
AICc,1.4157864846658166,F02_11
AICc,0.7878375416895727,F02_12
AICc,1.4568305373676305,F02_13
AICc,1.333150225279136,F02_14
AICc,1.845777084375464,F02_15
AICc,2.4798873731154867,F02_16
AICc,1.420379971094881,F02_17
AICc,0.9923279877303743,F02_18
AICc,1.0012233281327505,F02_19
AICc,0.6768937935815313,F02_2
AICc,1.1382988780441763,F02_20
AICc,1.3968837460336083,F02_21
AICc,1.1745425944030055,F02_22
AICc,1.5001534444671234,F02_23
AICc,1.3020107067531643,F02_24
AICc,1.2095193692727984,F02_25
AICc,1.3962360812943873,F02_26
AICc,1.210762612801867,F02_27
AICc,1.3126632722486045,F02_28
AICc,1.4160815163712128,F02_29
AICc,0.4103853414789543,F02_3
AICc,1.5201502504349873,F02_30
AICc,0.7506611788164049,F02_4
AICc,1.0648696717836643,F02_5
AICc,0.9180623986696207,F02_6
AICc,1.178601654945227,F02_7
AICc,0.9174946734630262,F02_8
AICc,0.6250523766302296,F02_9
AICc,1.1939386770429063,F03_1
AICc,1.0242605017067028,F03_10
AICc,1.0913743090887067,F03_11
AICc,1.1647959132716186,F03_12
AICc,1.1354592114087985,F03_13
AICc,1.1501509209234553,F03_14
AICc,1.2311038011733941,F03_15
AICc,1.1767239841251649,F03_16
AICc,1.7452693845724112,F03_17
AICc,1.2558086199973726,F03_18
AICc,1.1083072918855281,F03_19
AICc,0.66248860680255,F03_2
AICc,1.9174845302001893,F03_20
AICc,1.5438844269530865,F03_21
AICc,1.2752772951739013,F03_22
AICc,1.317673151867169,F03_23
AICc,1.5998874029648353,F03_24
AICc,1.1188731641537617,F03_25
AICc,2.047884751005901,F03_26
AICc,1.4089449009500894,F03_27
AICc,1.31206262313816,F03_28
AICc,1.2864538694387322,F03_29
AICc,0.7162074144255655,F03_3
AICc,1.2132976913215232,F03_30
AICc,0.7129295306111859,F03_4
AICc,0.7828544003645511,F03_5
AICc,0.8538584863893327,F03_6
AICc,1.0172422662422513,F03_7
AICc,0.8702362082430392,F03_8
AICc,1.3362551543194368,F03_9
AICc,1.1381544826781016,F04_1
AICc,1.140439322232535,F04_10
AICc,1.3537783575263775,F04_11
AICc,1.1524558482234522,F04_12
AICc,1.3432821542461726,F04_13
AICc,1.4297982772579592,F04_14
AICc,1.0588614138756474,F04_15
AICc,1.0438597841487598,F04_16
AICc,1.5969186118062029,F04_17
AICc,1.3934988018902272,F04_18
AICc,0.8897549418105514,F04_19
AICc,1.2272667669586443,F04_2
AICc,1.589980505752721,F04_20
AICc,1.3371922795542057,F04_21
AICc,1.2395764589185283,F04_22
AICc,1.6932840488382666,F04_23
AICc,1.4484028920939658,F04_24
AICc,1.193373655978517,F04_25
AICc,1.7179112555379208,F04_26
AICc,1.1734385656122073,F04_27
AICc,1.1800350574132306,F04_28
AICc,1.4899709123197904,F04_29
AICc,0.9037760770366394,F04_3
AICc,1.1957993980297092,F04_30
AICc,1.0795944675717737,F04_4
AICc,1.0211096255848013,F04_5
AICc,0.7796262727928347,F04_6
AICc,0.9488328734171391,F04_7
AICc,1.1862978529823556,F04_8
AICc,1.3648628219714054,F04_9
AICc,0.6232359642463272,F05_1
AICc,1.009826780405007,F05_10
AICc,1.6556975566992873,F05_11
AICc,1.6823632227378928,F05_12
AICc,1.2291925079962809,F05_13
AICc,1.683404923690674,F05_14
AICc,1.4106500774059685,F05_15
AICc,1.8174039081463726,F05_16
AICc,1.6428619829241085,F05_17
AICc,1.3426271828345673,F05_18
AICc,0.9155770392458623,F05_19
AICc,0.9388452138597374,F05_2
AICc,1.6958637543098554,F05_20
AICc,1.291684690125786,F05_21
AICc,1.1661028919056888,F05_22
AICc,1.7100275926304462,F05_23
AICc,1.17098750262605,F05_24
AICc,1.1365364069846293,F05_25
AICc,1.4049717378178526,F05_26
AICc,1.2110774636565012,F05_27
AICc,1.139448880146843,F05_28
AICc,1.460829793290078,F05_29
AICc,0.4801989309952582,F05_3
AICc,1.2050933125330467,F05_30
AICc,0.7705354230639665,F05_4
AICc,1.1725258781446766,F05_5
AICc,1.1894782652727902,F05_6
AICc,0.9022637254663066,F05_7
AICc,1.6013000573581748,F05_8
AICc,0.7797977141136174,F05_9
AICc,0.9573247709793657,F06_1
AICc,1.4291039072299054,F06_10
AICc,1.3782880105551303,F06_11
AICc,1.0452050959356118,F06_12
AICc,1.286059907652169,F06_13
AICc,1.084741021095533,F06_14
AICc,1.1793817566772946,F06_15
AICc,1.4074423141748529,F06_16
AICc,1.7331362350865387,F06_17
AICc,1.5341619322530078,F06_18
AICc,1.474233672604327,F06_19
AICc,0.5612231204186119,F06_2
AICc,1.6430402532604667,F06_20
AICc,1.563605866691817,F06_21
AICc,1.2236758936227576,F06_22
AICc,1.7430476374621022,F06_23
AICc,1.1216454968420666,F06_24
AICc,1.3709349374041344,F06_25
AICc,1.1771088699734011,F06_26
AICc,1.0786574322322426,F06_27
AICc,1.4485827668669644,F06_28
AICc,0.9874880142568947,F06_29
AICc,0.5821454421304731,F06_3
AICc,1.0523973458457305,F06_30
AICc,1.1348884604252327,F06_4
AICc,1.269223854374882,F06_5
AICc,0.6458381339930602,F06_6
AICc,1.1745337023381244,F06_7
AICc,1.2136207174679163,F06_8
AICc,1.356229949369453,F06_9
AICc,0.45093457263001974,F07_1
AICc,0.965720365366187,F07_10
AICc,1.0271401564336187,F07_11
AICc,0.942346501527331,F07_12
AICc,1.1026421275209854,F07_13
AICc,1.254362637316582,F07_14
AICc,1.1513678676890915,F07_15
AICc,1.8869654988145808,F07_16
AICc,1.1106751940950028,F07_17
AICc,1.3356791198737696,F07_18
AICc,1.7456101186591573,F07_19
AICc,1.0710622345292227,F07_2
AICc,1.4815716438582247,F07_20
AICc,1.538636383091425,F07_21
AICc,1.6650427487553505,F07_22
AICc,1.331467327138206,F07_23
AICc,1.0493677878959726,F07_24
AICc,1.228829695206925,F07_25
AICc,1.5331264477139512,F07_26
AICc,1.168284992622335,F07_27
AICc,1.2078598778477847,F07_28
AICc,1.3071265705217086,F07_29
AICc,0.6840261554293215,F07_3
AICc,0.9654387260514561,F07_30
AICc,1.0427352224293502,F07_4
AICc,1.0793592409960324,F07_5
AICc,0.8711215546462191,F07_6
AICc,1.1908546245716936,F07_7
AICc,0.956009266423074,F07_8
AICc,1.1551440134587518,F07_9
AICc,1.0220254736472996,F08_1
AICc,1.1511907126615228,F08_10
AICc,1.244900774261422,F08_11
AICc,1.1352954410261373,F08_12
AICc,1.162286015317693,F08_13
AICc,1.0948113274892295,F08_14
AICc,1.21406229075861,F08_15
AICc,1.6880039843512566,F08_16
AICc,1.701204622450656,F08_17
AICc,1.5339648467877223,F08_18
AICc,1.0887663003678727,F08_19
AICc,1.3724028940601902,F08_2
AICc,1.0923830572056263,F08_20
AICc,1.3723163724788368,F08_21
AICc,1.7906888087267783,F08_22
AICc,1.1829893847829953,F08_23
AICc,1.1056403523112635,F08_24
AICc,1.184043946449407,F08_25
AICc,1.1974713885550778,F08_26
AICc,1.2508486333115907,F08_27
AICc,1.1914618085522442,F08_28
AICc,1.007537831099299,F08_29
AICc,0.5798830619566179,F08_3
AICc,1.1040645638825897,F08_30
AICc,0.81541277910428,F08_4
AICc,1.099557602187857,F08_5
AICc,1.120587992541644,F08_6
AICc,0.8900311779756997,F08_7
AICc,0.9024679643319733,F08_8
AICc,0.9560981141513352,F08_9
AICc,1.3257235011086401,F09_11
AICc,1.3189533504495186,F09_12
AICc,2.0960724486178504,F09_14
AICc,1.4690640802564232,F09_15
AICc,1.7845363564120889,F09_17
AICc,1.448304706851526,F09_18
AICc,0.7558760731765755,F09_2
AICc,1.5585700190326688,F09_20
AICc,1.4255816223243143,F09_21
AICc,1.9743287803723493,F09_23
AICc,1.0243935543825409,F09_24
AICc,1.1649255118631177,F09_26
AICc,1.026043039196064,F09_27
AICc,0.9373942154650137,F09_29
AICc,0.6058155858459502,F09_3
AICc,1.1086732894902844,F09_30
AICc,0.8544056837656054,F09_5
AICc,1.6737101146904474,F09_6
AICc,1.1089503707046153,F09_8
AICc,1.359492534737873,F09_9
AICc,1.0578839693362168,F10_1
AICc,1.189771993068895,F10_10
AICc,0.9290117254609698,F10_11
AICc,1.2436013120089846,F10_13
AICc,1.0392158062135897,F10_14
AICc,1.8998906172501604,F10_16
AICc,1.6217021286025848,F10_17
AICc,1.0268884857968374,F10_19
AICc,0.7762085869204051,F10_2
AICc,1.584693880125249,F10_20
AICc,1.8673299294617054,F10_22
AICc,1.2210138372070598,F10_23
AICc,1.188203724766241,F10_25
AICc,1.2486051760714163,F10_26
AICc,1.4408340113988656,F10_28
AICc,1.2149908459496757,F10_29
AICc,1.2487398256743287,F10_4
AICc,1.2789468870154375,F10_5
AICc,0.8224081254013732,F10_7
AICc,1.3170075018397052,F10_8
AICc,0.5964978416151023,F11_1
AICc,1.1081110529343745,F11_10
AICc,0.9822099518324838,F11_11
AICc,1.2458112953613574,F11_13
AICc,1.5145907628674737,F11_14
AICc,1.6729768693082172,F11_16
AICc,1.8729381406896184,F11_17
AICc,1.117743370468853,F11_19
AICc,0.6307122335759613,F11_2
AICc,1.0064042124946708,F11_20
AICc,1.270568623112518,F11_22
AICc,1.1857573614023837,F11_23
AICc,1.2943067790058767,F11_25
AICc,1.4229257055527227,F11_26
AICc,1.3748062775426253,F11_28
AICc,1.0616343115147713,F11_29
AICc,0.832765156387173,F11_4
AICc,0.8075511731017768,F11_5
AICc,0.9420402061832316,F11_7
AICc,1.460257815255937,F11_8
AICc,1.050390958171978,G02_1
AICc,1.0427891676741112,G02_10
AICc,0.841401218635849,G02_11
AICc,1.4725124986842675,G02_13
AICc,2.066110893915597,G02_14
AICc,0.984624824771595,G02_16
AICc,0.9288878302548407,G02_17
AICc,1.0695203447420745,G02_19
AICc,0.8721429537597928,G02_2
AICc,0.9577232542818376,G02_20
AICc,1.004324378827357,G02_22
AICc,1.9282553513954555,G02_23
AICc,1.6320210581277894,G02_25
AICc,1.4854945532800143,G02_26
AICc,1.4232630515766849,G02_28
AICc,1.3528423868685855,G02_29
AICc,0.7299057399992513,G02_4
AICc,0.7472570311203189,G02_5
AICc,2.0333112250044514,G02_7
AICc,0.8647970055793099,G02_8
AICc,1.2704082448366132,G03_1
AICc,1.3218113686867883,G03_10
AICc,1.1566987163138243,G03_11
AICc,1.1826320768749827,G03_13
AICc,2.146600994330284,G03_14
AICc,1.8185375639799781,G03_16
AICc,1.4923645467062308,G03_17
AICc,1.0126963907945683,G03_19
AICc,0.6310329596831823,G03_2
AICc,1.640219714366764,G03_20
AICc,1.2110879396375,G03_22
AICc,1.6001630004894396,G03_23
AICc,1.1189928969205412,G03_25
AICc,1.7229074258364034,G03_26
AICc,1.2911985115966074,G03_28
AICc,1.2006347941282798,G03_29
AICc,1.2499127042732663,G03_4
AICc,0.8102058613348343,G03_5
AICc,0.997997172687069,G03_7
AICc,0.9104352776478525,G03_8
cutoff,0.8828215080284405,B09_1
cutoff,1.1148979599976274,C06_1
cutoff,0.9468286940331604,E02_1
cutoff,0.5102199293444473,F11_1
cutoff,0.9559102179163264,C02_3
cutoff,1.019889088464022,D05_3
cutoff,0.585945894812918,D11_3
cutoff,0.6170889482116905,F08_3
cutoff,0.8590131055229406,B07_1
cutoff,0.8514962596885036,C07_1
cutoff,0.8957401405739982,D11_1
cutoff,1.0309616191163544,G02_1
cutoff,0.6222361311156184,B04_1
cutoff,0.7844260843837224,D06_1
cutoff,0.7131061086064083,D09_1
cutoff,0.9863817383728098,F08_1
cutoff,0.24604076453765103,B02_3
cutoff,0.3232182458960614,C11_3
cutoff,0.24851509545397,E07_3
cutoff,0.407001855272624,F02_3
cutoff,0.6320891811921954,B05_3
cutoff,0.7373548711676651,C08_3
cutoff,0.6639523899490358,E04_3
cutoff,0.8077228972129445,E11_3
cutoff,0.9697795871651548,B08_2
cutoff,0.9746703766970057,C11_2
cutoff,0.9811988084524388,E07_2
cutoff,1.0105460233419912,F05_2
cutoff,0.7759486321986628,B11_2
cutoff,0.7284415994811912,D02_2
cutoff,0.9469931916369033,E06_2
cutoff,0.7540958955429988,E11_2
cutoff,0.596778284112576,B03_1
cutoff,0.7536524711954588,D04_1
cutoff,0.742226714785721,D10_1
cutoff,0.910136927337182,F03_1
cutoff,0.7909270389631639,B10_2
cutoff,0.7375820605966357,C08_2
cutoff,0.5727267836222091,E04_2
cutoff,0.800997728393648,F09_2
cutoff,0.47880241863448453,B06_3
cutoff,0.7967159330627347,D03_3
cutoff,0.6381056044417898,D08_3
cutoff,0.49721006307726984,E09_3
cutoff,1.1109472115076846,C02_2
cutoff,1.250392315846986,C09_2
cutoff,1.1262975435361071,E09_2
cutoff,1.1973912795113961,F04_2
cutoff,0.46262379854462654,B05_2
cutoff,0.8289969773627704,D03_2
cutoff,0.7136689526342263,E10_2
cutoff,0.7492337538143083,F06_2
cutoff,0.4480560924838945,B06_1
cutoff,0.8093621861869663,C10_1
cutoff,0.7654246397343483,E05_1
cutoff,0.9755629313777936,F10_1
cutoff,0.690306562409197,B11_1
cutoff,0.5487117358366218,D02_1
cutoff,0.6577420202723077,E06_1
cutoff,0.48685015200558523,E11_1
cutoff,0.8190893161861401,B02_1
cutoff,0.8394982687257194,C05_1
cutoff,0.788417478513499,E03_1
cutoff,0.8050219753588636,F02_1
cutoff,0.7598299377601266,B09_2
cutoff,0.7811940988376425,C06_2
cutoff,0.8706890515405079,E02_2
cutoff,0.693767480451898,F11_2
cutoff,0.47656675626391193,B07_2
cutoff,0.5375166849997214,C07_2
cutoff,0.9227498501992086,D11_2
cutoff,0.8192770075560393,G02_2
cutoff,0.8107213840627213,B02_2
cutoff,0.8175162636284637,C05_2
cutoff,0.6282406664605109,E03_2
cutoff,0.6925142263542653,F02_2
cutoff,0.9698886358629282,B10_3
cutoff,1.1540628689652228,D02_3
cutoff,1.0697190849309228,E06_3
cutoff,0.8097003826302702,F04_3
cutoff,0.6755790291852695,B03_3
cutoff,1.1737121483694801,C10_3
cutoff,0.8179571655685934,D09_3
cutoff,0.8220767832806527,F09_3
cutoff,0.6435010119374704,C03_3
cutoff,0.8519606489691315,C09_3
cutoff,1.1394585384578215,E03_3
cutoff,0.785537612080882,E08_3
cutoff,0.6585556341616683,B04_2
cutoff,0.8494503172172768,D06_2
