well_plate,mu,n_obs,slope_r2,best.model_r2,best.model,best.se,IC_method,population,nitrate_concentration
C08_20,2.0743915222573732,4,0.9874092220712803,0.9959557718589963,gr.lagsat,0.11823688061423238,AIC,2,100
C08_21,2.0406129934153547,3,0.9156885635825353,0.9671026578407115,gr.lagsat,0.38500846127722155,AIC,16,100
C08_23,1.9392957044648618,5,0.988424015853635,0.9916771366031902,gr.sat,0.10554577951698217,AIC,2,400
C08_24,1.018441740467304,8,0.9525617933656435,0.9525617933656435,gr,0.09278507376227914,AIC,16,400
C08_26,1.5441973844715648,4,0.9374094334763488,0.9835799655063753,gr.lagsat,0.2051509214010936,AIC,2,600
C08_27,1.053631402168375,8,0.9698491728770071,0.9698491728770071,gr,0.07584214300304838,AIC,16,600
C08_29,2.329635089046154,3,0.9420230659363437,0.9872697222470321,gr.lagsat,0.38615304645687754,AIC,2,1000
C08_3,0.9075517112199766,4,0.9850234700040688,0.9886846605275089,gr.lagsat,0.08680429041942536,AIC,16,5
C08_30,1.675043056062143,4,0.9663333062701455,0.9896056815702421,gr.lagsat,0.21844808404506694,AIC,16,1000
C08_5,0.8714954441173046,6,0.986978060744817,0.9896249780154317,gr.sat,0.05085151060630659,AIC,2,10
C08_6,1.4001379124068356,3,0.9994762985598615,0.9907667556152605,gr.lagsat,0.12428025342951768,AIC,16,10
C08_8,1.4669997760722384,5,0.9611935820082718,0.9809952666365651,gr.sat,0.13909713320342154,AIC,2,20
C08_9,1.7561346295803923,3,0.9541825752378055,0.9854947014270402,gr.lagsat,0.20413979539720672,AIC,16,20
C09_1,1.468290433126734,4,0.968401383163284,0.9674847712387522,gr.lagsat,0.23958143332186804,AIC,6,5
C09_10,1.648350806385619,5,0.9867699256310416,0.9875550245418231,gr.lagsat,0.15328778224154174,AIC,6,40
C09_11,1.7190238108833464,5,0.9980004548302396,0.9934955968408604,gr.lagsat,0.11744070322464707,AIC,21,40
C09_12,1.473276660771324,6,0.9825906524161773,0.990708991187982,gr.lagsat,0.09805263415675798,AIC,30,40
C09_13,1.4984749706363254,6,0.9716919321519112,0.9831876872424532,gr.lagsat,0.17551235136481266,AIC,6,60
C09_14,1.6350656553213196,6,0.9945273411801568,0.9975017074323547,gr.lagsat,0.06064515266984758,AIC,21,60
C09_15,1.8382446150824925,5,0.9910354757554295,0.99582445210455794,gr.lagsat,0.0929422270127775,AIC,30,60
C09_16,1.8044308120564385,4,0.9507974021865607,0.9865290644684638,gr.lagsat,0.2090834452796721,AIC,6,80
C09_17,1.9241330417071205,5,0.9979016606506711,0.998473761942775,gr.sat,0.04773302303830148,AIC,21,80
C09_18,1.595779730280579,5,0.9509439600284556,0.9786121228630389,gr.sat,0.1637879533183794,AIC,30,80
C09_19,2.0128195289503275,4,0.9783547392588091,0.9916800081811501,gr.lagsat,0.1734731866005545,AIC,6,100
C09_2,1.2667816726423717,6,0.99406491734853,0.9933520868858521,gr.sat,0.05982921287951103,AIC,21,5
C09_20,1.6078220085025738,6,0.9971698504161735,0.9983218343965514,gr.sat,0.0385253730204193,AIC,21,100
C09_21,1.9087480499147125,4,0.9673097279348779,0.987136294654147,gr.lagsat,0.21601599272196526,AIC,30,100
C09_22,1.7489709410940835,6,0.9885600571710088,0.9927975889101801,gr.lagsat,0.12487129490792921,AIC,6,400
C09_23,1.62641971774013,7,0.9885375966217445,0.9897414428408567,gr.sat,0.09934514471826794,AIC,21,400
C09_24,1.3308349206454473,7,0.9812363597318634,0.9868443971191728,gr.sat,0.08230210160715883,AIC,5,400
C09_25,1.5036555479309845,6,0.9968418479429618,0.9984502157218849,gr.lagsat,0.04231767050183884,AIC,6,600
C09_26,1.7605074309262914,7,0.9858457469264452,0.9895076069656376,gr.sat,0.09433912676244091,AIC,21,600
C09_27,1.3427543889143498,7,0.9679183239876021,0.9771796816680713,gr.sat,0.109325317099623,AIC,30,600
C09_28,1.6257256225403784,7,0.9884929584087503,0.9935791574959716,gr.lagsat,0.0784435622566007,AIC,6,1000
C09_29,1.9561383720552166,5,0.9867491554004629,0.9928651238739519,gr.lagsat,0.18155355397251666,AIC,21,1000
C09_3,1.542644115905922,3,0.909948442732706,0.9226122806042977,gr.lagsat,1.418620713764104,AIC,30,5
C09_30,1.4533925048490477,6,0.9802438008856669,0.9910823206175353,gr.lagsat,0.10316623318661491,AIC,30,1000
C09_4,1.301347460099634,4,0.9839946452771012,0.9850163004362501,gr.lagsat,0.14552143914757848,AIC,6,10
C09_5,1.0818028714913814,7,0.9913499098578701,0.9937157759884818,gr.sat,0.04519183282678519,AIC,21,10
C09_6,1.2695034678378434,4,0.9657006418806945,0.9801032863460716,gr.lagsat,0.159674783999442,AIC,30,10
C09_7,1.4386192512578622,5,0.9926672711980828,0.9969754365053065,gr.lagsat,0.07781513433969954,AIC,6,20
C09_8,1.4592589623585863,6,0.9890351644830717,0.9938346484899641,gr.lagsat,0.07682411544618474,AIC,21,20
C09_9,1.7971051067775439,4,0.9766513325679123,0.9839089056949436,gr.lagsat,0.3139392431567846,AIC,30,20
C10_1,1.0388510423069188,3,0.9776305220862141,0.9884232879183741,gr.lagsat,0.1108362008362004,AIC,23,5
C10_10,1.8656841461757263,3,0.9839761562209898,0.9953079343417859,gr.lagsat,0.1795614037570974,AIC,23,40
C10_11,1.6345566140819916,4,0.9594946003854624,0.9866223427088682,gr.lagsat,0.18801700122471035,AIC,anc2,40
C10_12,1.5799825359433746,4,0.9934371738529224,0.9977827951908411,gr.lagsat,0.07558726345986282,AIC,3,40
C10_13,1.4148036877435612,6,0.9792846631694597,0.9842230145589197,gr.sat,0.1032447174267906,AIC,23,60
C10_14,1.7086003304336461,4,0.9849683528879503,0.9963686702450648,gr.lagsat,0.11613246528647334,AIC,anc2,60
C10_15,1.4947889935164147,5,0.9966514409874523,0.9916543626584563,gr.lagsat,0.10958276150440027,AIC,3,60
C10_16,2.3539116369507083,4,0.9613493844928903,0.9840182826546143,gr.lagsat,0.23623304320760202,AIC,23,80
C10_17,2.2728306047220244,3,0.9824137594390506,0.9933693534624698,gr.lagsat,0.17857513875265324,AIC,anc2,80
C10_18,1.5034365448116063,5,0.9657243462351897,0.9777902885621209,gr.sat,0.13650333576357956,AIC,3,80
C10_19,1.853088079461715,5,0.9329891108352102,0.9625748615140319,gr.sat,0.22240550443792823,AIC,23,100
C10_2,0.6873864419379648,4,0.9874164470946182,0.9933450903003921,gr.lagsat,0.05606189837793838,AIC,anc2,5
C10_20,2.358735728460318,4,0.9858856795133866,0.9935879004195819,gr.lagsat,0.1523961904562719,AIC,anc2,100
C10_21,2.199649577139443,4,0.9756361124751479,0.9917310064040418,gr.lagsat,0.17408275529292885,AIC,3,100
C10_22,1.8707129592250697,5,0.9150256880052345,0.9638949411623058,gr.sat,0.2558497183025416,AIC,23,400
C10_23,2.2013290256244096,4,0.9949517890475624,0.985552831236657,gr.lagsat,0.26049149701428276,AIC,anc2,400
C10_24,1.3906403372176512,7,0.9561869332011814,0.9631265472945553,gr.sat,0.16391253548807042,AIC,3,400
C10_25,2.1508586156334317,4,0.9858032895322145,0.9862424073316819,gr.lagsat,0.44363457956194713,AIC,23,600
C10_26,1.9430831772094994,4,0.9405366153878224,0.9746738659472532,gr.lagsat,0.3593624707292473,AIC,anc2,600
C10_27,1.374854065280022,7,0.98676036585054006,0.989748604744509,gr.sat,0.07122029191550054,AIC,3,600
C10_28,1.9903042164900377,6,0.9913473687050719,0.9943271117892523,gr.sat,0.10519645914336014,AIC,23,1000
C10_29,1.9720443676387835,3,0.9981592101797023,0.9928829119649609,gr.lagsat,0.3152349860256464,AIC,anc2,1000
C10_3,1.2578874122694867,5,0.9505190366365344,0.9739723651392987,gr.sat,0.12913010747882278,AIC,3,5
C10_30,1.1144839223962237,8,0.9594149472233955,0.9594149472233955,gr,0.09357891380224365,AIC,3,1000
C10_4,1.5688673929057577,4,0.9431810340054556,0.9784372330064575,gr.lagsat,0.24647132938510008,AIC,23,10
C10_5,1.0010024288241552,5,0.9967920446338614,0.9846889181208993,gr.sat,0.08072981561143766,AIC,anc2,10
C10_6,1.4912928788189233,4,0.995898577012583,0.9977915199149995,gr.lagsat,0.05876014494890835,AIC,3,10
C10_7,1.4883364709498996,4,0.9695863498586883,0.9886442320576014,gr.lagsat,0.1414660672034321,AIC,23,20
C10_8,1.1380984743983436,5,0.996087641348614,0.9793604262157304,gr.sat,0.10186617351812549,AIC,anc2,20
C10_9,1.9333788357647563,3,0.9912835034476194,0.9817752041500315,gr.lagsat,0.24344696710552677,AIC,3,20
C11_1,1.6236950973538122,3,0.999244645738663,0.9751569418225856,gr.lagsat,0.30500770767015395,AIC,anc5,5
C11_10,1.3221449772757494,6,0.9730296694351935,0.9854143396418086,gr.lagsat,0.11005991632336673,AIC,anc5,40
C11_11,2.00942362452644,4,0.9651581924173906,0.982861791772535,gr.lagsat,0.24270610689995487,AIC,17,40
C11_12,2.036472183538251,3,0.98684878875343,0.9896677667170019,gr.lagsat,0.22328022766052105,AIC,15,40
C11_13,1.440843545251113,6,0.9827436201773692,0.9913397459459187,gr.lagsat,0.09546442366438858,AIC,anc5,60
C11_14,1.6728878337225712,6,0.9677688643686876,0.9809376385954183,gr.sat,0.13692641243916776,AIC,17,60
C11_15,1.7443669621303204,4,0.9993547516790106,0.9918093863814991,gr.lagsat,0.1506228223966064,AIC,15,60
C11_16,2.0531097116423793,4,0.9961556805729119,0.9984111639155236,gr.lagsat,0.06649907271760755,AIC,anc5,80
C11_17,1.3577064811197015,6,0.9456282910915085,0.9669181715908246,gr.sat,0.14652730145824908,AIC,17,80
C11_18,2.327572142457813,4,0.9978101442432542,0.9970429447383928,gr.lagsat,0.1832373086235711,AIC,15,80
C11_19,2.3819083225309123,3,0.9908005244997135,0.9968682634513529,gr.lagsat,0.13086702424045227,AIC,11,100
C11_2,0.9560743673454751,5,0.9842162690785713,0.984789132735533,gr.sat,0.07473076718884102,AIC,17,5
C11_20,1.7429102965881873,5,0.9748234654383786,0.9901832425637324,gr.sat,0.1299775620086357,AIC,17,100
C11_21,3.0621861679019484,3,0.9906618438753179,0.991991805429802,gr.lagsat,0.2987612659301585,AIC,15,100
C11_22,2.119908074441769,4,0.9629245207477032,0.9898553349338725,gr.lagsat,0.22809459896733303,AIC,anc5,400
C11_23,1.7617049756994598,7,0.9975039553892567,0.9981533613639524,gr.lagsat,0.05471904681036964,AIC,17,400
C11_24,1.764374582855448,5,0.975548009444207,0.9839559759595876,gr.lagsat,0.182053231058818,AIC,15,400
C11_25,1.8846542919087312,5,0.9998017640821156,0.9965591409072286,gr.lagsat,0.21241351825022997,AIC,anc5,600
C11_26,1.9386732311745727,6,0.9845367184294239,0.9856038485610653,gr.lagsat,0.19170706217582062,AIC,17,600
C11_27,1.5152890176402711,6,0.9835336693600785,0.9918836482537865,gr.lagsat,0.0980323193590585,AIC,15,600
C11_28,1.5024250933252628,7,0.9729400630652093,0.9816258051636739,gr.sat,0.11293596966561446,AIC,anc5,1000
C11_29,2.0465580783551833,5,0.9719794489035565,0.981790245914508,gr.lagsat,0.2981416532035765,AIC,17,1000
C11_3,0.35703946234804285,8,0.781049934522181,0.781049934522181,gr,0.07717448396237052,AIC,15,5
C11_30,1.2946208285082101,7,0.9642988291169744,0.9750146583104841,gr.sat,0.11140200248341381,AIC,15,1000
C11_4,1.7802269790491965,3,0.9983590451823868,0.9928413053216067,gr.lagsat,0.16347378303211094,AIC,anc5,10
C11_5,0.8256918274135708,6,0.9832177801014226,0.9895980075867743,gr.sat,0.048779609956419924,AIC,17,10
C11_6,1.0031138016846552,4,0.9984938329584274,0.9769016834743328,gr.lagsat,0.16900091402418266,AIC,15,10
C11_7,1.2816324778949042,5,0.9858656447670534,0.9816125521766409,gr.lagsat,0.16902305121628516,AIC,anc5,20
C11_8,1.2449315316810425,7,0.9501006546663314,0.9592306235638844,gr.sat,0.1510428785558858,AIC,17,20
C11_9,1.5996829673740898,3,0.9993441295442889,0.9881067836484041,gr.lagsat,0.18200134607814963,AIC,15,20
D02_1,1.3337242114834205,4,0.944104361712695,0.9743585910356998,gr.lagsat,0.1866620017507157,AIC,24,5
D02_10,1.3625572910662473,5,0.9956101800408792,0.9622023374165359,gr.lag,0.17680510823732404,AIC,24,40
D02_11,1.6279617674069031,4,0.9902829872188904,0.9965928155130418,gr.lagsat,0.10234014782223493,AIC,18,40
D02_12,1.3508279654969588,7,0.9685152463587445,0.9723532579720052,gr.sat,0.13456529281402538,AIC,29,40
D02_13,1.6562794391995928,5,0.9965036371494013,0.9752251215985553,gr.lag,0.1660271951174719,AIC,24,60
D02_14,1.4035288604196332,5,0.9835737856031941,0.9926149697314111,gr.lagsat,0.09532738396403599,AIC,18,60
D02_15,1.7134880046014143,4,0.9725343035949974,0.9924151763707247,gr.lagsat,0.17594687534564804,AIC,29,60
D02_16,3.0460068338107154,4,0.9914443866028023,0.9941362683754871,gr.lagsat,0.2725462647219789,AIC,24,80
D02_17,1.9815462066458238,4,0.9666412550109514,0.9861115657998767,gr.lagsat,0.20369221369822102,AIC,18,80
D02_18,1.9647421877421094,4,0.9794024938049051,0.9929712598129324,gr.lagsat,0.15150012082132408,AIC,29,80
D02_19,2.2595259724389947,4,0.9988678936929714,0.9994108711617475,gr.lagsat,0.05277499659454147,AIC,24,100
D02_2,0.8715037592597228,5,0.8448426368056084,0.8981523438547588,gr.sat,0.17033699765785246,AIC,18,5
D02_20,2.2234811142016744,3,0.9981512298268725,0.9937115151626225,gr.lagsat,0.24347999445186477,AIC,18,100
D02_21,1.9068507474097656,4,0.9542650824944141,0.9892738998305498,gr.lagsat,0.21930703101017587,AIC,29,100
D02_22,1.6636724837832062,7,0.9480767533513086,0.9576967553592497,gr.sat,0.214233967599608,AIC,24,400
D02_23,2.003753988242504,5,0.966322917880094,0.9635238376327073,gr.sat,0.2521530625154566,AIC,18,400
D02_24,1.8508743568583386,6,0.984500757600633,0.9906019782489609,gr.lagsat,0.15021064397358386,AIC,29,400
D02_25,1.7983051760756645,6,0.9411870973684262,0.9602683415771583,gr.sat,0.21186670475723007,AIC,24,600
D02_26,1.9451461680279425,6,0.9189511420272276,0.948334292063225,gr.sat,0.2657429708274847,AIC,18,600
D02_27,1.4775009780806636,7,0.991760101659211,0.9941138554351284,gr.sat,0.06022827043572574,AIC,29,600
D02_28,1.3469889564540294,9,0.9605276884120147,0.9605276884120147,gr,0.10320633384338704,AIC,24,1000
D02_29,1.5996284042387636,5,0.9934492675985233,0.9923128046470092,gr.sat,0.12451668414000014,AIC,18,1000
D02_3,1.185254000105692,4,0.993759355675092,0.9795578866687059,gr.sat,0.11543846410119164,AIC,29,5
D02_30,1.7134810217777836,6,0.9943512660297804,0.9974678786364509,gr.lagsat,0.06457359583966531,AIC,29,1000
D02_4,1.2404947327531066,5,0.9535288618759028,0.9554829802568726,gr.lagsat,0.20915433818380438,AIC,24,10
D02_5,1.605530160899789,4,0.9946577952676503,0.9945980136713556,gr.lagsat,0.13879211081677156,AIC,18,10
D02_6,1.4039555615351678,4,0.9799967238022825,0.9844903362849351,gr.lagsat,0.17765016418749777,AIC,29,10
D02_7,1.7182689866520455,4,0.9594662609513683,0.9833843858830343,gr.lagsat,0.2128878514581464,AIC,24,20
D02_8,1.450655774559082,4,0.9769174081100338,0.9849008700527817,gr.lagsat,0.15461196280871983,AIC,18,20
D02_9,1.5131908195418529,5,0.9952789916665545,0.9943178024674171,gr.sat,0.07516389105427201,AIC,29,20
D03_1,1.5889624189690361,4,0.9728431908349401,0.9831098501690212,gr.lagsat,0.19709480180185196,AIC,8,5
D03_10,1.611413771207566,5,0.9794316601306583,0.9929887693947962,gr.lagsat,0.11675880291887154,AIC,8,40
D03_11,1.3928026002749236,5,0.9935300374165387,0.9969822517169072,gr.lagsat,0.060176443147865556,AIC,22,40
D03_12,1.403424132093739,5,0.9277961363754619,0.9677980007082315,gr.lagsat,0.2508092401658334,AIC,20,40
D03_13,1.5746656299840343,6,0.9963011984171527,0.9967041410197337,gr.lagsat,0.0797955494022136,AIC,8,60
D03_14,1.531467632767211,4,0.9860838011085946,0.9959471686217807,gr.lagsat,0.10876594652475796,AIC,22,60
D03_15,1.5740112522205791,5,0.9986154593784173,0.9982651384738973,gr.lagsat,0.05027049779268882,AIC,20,60
D03_16,1.6899026767170038,6,0.9883660184871139,0.9932390771763806,gr.lagsat,0.11373368699085058,AIC,8,80
D03_17,1.7468189696411622,4,0.9813239765624959,0.9917399606570587,gr.lagsat,0.1426972903643273,AIC,22,80
D03_18,1.1914386858824693,5,0.9661903597682701,0.9824248823575584,gr.sat,0.10701078221613623,AIC,20,80
D03_19,1.6279413678858576,5,0.9825870502351096,0.9933728686164044,gr.lagsat,0.10851993558521172,AIC,8,100
D03_2,0.8839621784300773,4,0.9500323853755682,0.9619365188268335,gr.sat,0.11888363266730521,AIC,22,5
D03_20,2.0574949474365822,4,0.9600087218438571,0.9860073443474958,gr.lagsat,0.23231301144935584,AIC,22,100
D03_21,2.2706284677818105,4,0.9935547475518788,0.9967026342918625,gr.lagsat,0.1210756222541284,AIC,20,100
D03_22,1.5629953699365673,7,0.9877972483998366,0.9901535800416995,gr.sat,0.09396754501661117,AIC,8,400
D03_23,2.154730297409532,4,0.9930946642645352,0.9934843255979675,gr.lagsat,0.17589641780015688,AIC,22,400
D03_24,1.5110586814273916,6,0.9413213445381025,0.9598723038844587,gr.sat,0.17931592484350228,AIC,20,400
D03_25,1.5455300005118044,6,0.9979293492557122,0.9977273907609295,gr.sat,0.043164058828650716,AIC,8,600
D03_26,3.4693537396338936,3,0.9363083600105984,0.9845594825771589,gr.lagsat,0.5730661113493464,AIC,22,600
D03_27,1.501155838696083,6,0.9846646891397344,0.9919555971783366,gr.lagsat,0.09366943579827286,AIC,20,600
D03_28,1.5153532876143294,8,0.9929502644455275,0.9930718732194052,gr.sat,0.0711424639008163,AIC,8,1000
D03_29,1.7610183195383002,4,0.96689921232019,0.9809184807984378,gr.sat,0.20362318555429748,AIC,22,1000
D03_3,1.4968932406367716,3,0.9356796108926052,0.9800862676961271,gr.lagsat,0.21861660899623606,AIC,20,5
D03_30,1.6235927426909726,7,0.9893789282942782,0.9898679938892998,gr.sat,0.10085991220601967,AIC,20,1000
D03_4,1.5752601930058294,5,0.9991400848268378,0.9986499638604514,gr.lagsat,0.04757469145696572,AIC,8,10
D03_5,1.236802255308847,3,0.9598302249836514,0.9921197531629543,gr.lagsat,0.13348250801494377,AIC,22,10
D03_6,1.2990466093859838,4,0.9770226566576173,0.9819518536176232,gr.lagsat,0.2419302312524806,AIC,20,10
D03_7,1.53782739883865,5,0.9694252460161347,0.9858688085014505,gr.lagsat,0.15195011387469345,AIC,8,20
D03_8,0.9935587481235071,5,0.9762852122984953,0.9756665727810937,gr.sat,0.1016074521495506,AIC,22,20
D03_9,1.2297101839632896,4,0.9489373152667558,0.9821008800662361,gr.lagsat,0.15287615494538775,AIC,20,20
D04_1,1.3956665475127834,3,0.9962496524688438,0.9941593907913236,gr.lagsat,0.12089004264560921,AIC,19,5
D04_10,1.549917899684598,5,0.9898439882697868,0.9899090213426972,gr.lagsat,0.12340171536422932,AIC,19,40
D04_11,1.474064468977748,5,0.9915837405678851,0.9954365165684671,gr.lagsat,0.0803950836671835,AIC,4,40
D04_12,1.51052146328747,4,0.9893971517717794,0.9931533196019043,gr.lagsat,0.17630139954949925,AIC,anc4,40
D04_13,1.6928704309322005,5,0.9773956601985441,0.9832556628172079,gr.lagsat,0.17715836154628184,AIC,19,60
D04_14,1.381155031685411,7,0.9470360790588779,0.9594579541558715,gr.sat,0.14607107554006896,AIC,4,60
D04_15,1.4431280320249664,6,0.9899335153995756,0.9933089196656266,gr.lagsat,0.0982238285929503,AIC,anc4,60
D04_16,2.5246011750687445,3,0.9922144262461131,0.9912963702674379,gr.lagsat,0.2668515344947224,AIC,19,80
D04_17,2.0453074504113875,4,0.9705439832175871,0.9879201496429121,gr.lagsat,0.18833294350758464,AIC,4,80
D04_18,1.4546191605540526,5,0.9829055264079887,0.985423015504957,gr.sat,0.11859927752354375,AIC,anc4,80
D04_19,1.6489898587602765,5,0.83008260164265,0.9175395580078278,gr.sat,0.3381247717293662,AIC,19,100
D04_2,0.746666871489193,6,0.9723656510377299,0.9862837287384013,gr.lagsat,0.06293709939249541,AIC,4,5
D04_20,1.6301341796439055,5,0.9503594475655652,0.972938485045252,gr.sat,0.19054085976475293,AIC,4,100
D04_21,1.8703084909959786,4,0.9979015178538554,0.9972414903764654,gr.lagsat,0.09360545492958443,AIC,anc4,100
D04_22,1.2760848600977803,8,0.960522619254898,0.960522619254898,gr,0.10561468249908824,AIC,19,400
D04_23,1.6662952968295524,6,0.9603847254203933,0.975232680847075,gr.sat,0.15304928063353263,AIC,4,400
D04_24,1.8944239268745113,4,0.9946603601086662,0.9980833648929371,gr.lagsat,0.08892988280049306,AIC,anc4,400
D04_25,1.2395553805758055,8,0.9748469619592689,0.9748469619592689,gr,0.08128629184874571,AIC,19,600
D04_26,2.313399256083592,4,0.9822874197758321,0.9955187228740846,gr.lagsat,0.1693884334156712,AIC,4,600
D04_27,1.2000670646924934,7,0.9810556267674875,0.9865548059106026,gr.sat,0.07457853027488988,AIC,anc4,600
D04_28,1.3898903929659887,7,0.9848845175611467,0.9927088179391923,gr.lagsat,0.07700409952665714,AIC,19,1000
D04_29,2.37318308308149,3,0.9981910016598491,0.9878408828896283,gr.lagsat,0.42566160562435906,AIC,4,1000
D04_3,0.9622741055661586,4,0.9420592868204024,0.9596016265231551,gr.lagsat,0.24899205127953125,AIC,anc4,5
D04_30,1.283878965009044,7,0.9748394332891682,0.9819314040932008,gr.sat,0.09224285561679091,AIC,anc4,1000
D04_4,1.1795766096979081,4,0.9710959586156497,0.9866277055196788,gr.lagsat,0.13690924770445007,AIC,19,10
D04_5,1.4828670003884432,3,0.9997270178673827,0.9909639879461188,gr.lagsat,0.17090562297816184,AIC,4,10
D04_6,1.3329676009719742,4,0.9943727409548107,0.9953395545424076,gr.lagsat,0.08829577357641048,AIC,anc4,10
D04_7,1.3920174689974953,5,0.9947776666852666,0.987191498279842,gr.lagsat,0.12864211473124446,AIC,19,20
D04_8,0.8634771015944956,7,0.9655563441171963,0.9734022067985275,gr.sat,0.07293426936136711,AIC,4,20
D04_9,1.4901296204464842,4,0.9801550384920873,0.9896900624997667,gr.lagsat,0.20234011296756998,AIC,anc4,20
D05_1,1.1650761588954288,4,0.9463259747723429,0.9724271963685358,gr.sat,0.13284375401484244,AIC,33,5
D05_10,1.870088242180974,3,0.9999895915735336,0.9962067748977139,gr.lagsat,0.17592921943353157,AIC,33,40
D05_11,1.4608450205848436,5,0.9926018802451033,0.992561349419984,gr.lagsat,0.09928371789462377,AIC,9,40
D05_12,1.46895504767732,5,0.9543566364670051,0.9764063308891622,gr.lagsat,0.21580410597988414,AIC,10,40
D05_13,1.502194515929644,5,0.984811568482294,0.992971258052644,gr.lagsat,0.10024880993519525,AIC,33,60
D05_14,1.7572319980708349,4,0.988966526212366,0.9920059253917827,gr.lagsat,0.1484282242798034,AIC,9,60
D05_15,1.4548908809845373,6,0.9770116037670787,0.985611443136363,gr.lagsat,0.14304922953327276,AIC,10,60
D05_16,1.5783549117514715,5,0.908148242529802,0.9496268606181515,gr.sat,0.2316226025691111,AIC,33,80
D05_17,1.9498574409496612,4,0.9858560614777209,0.9908826724351212,gr.lagsat,0.15263525580915424,AIC,9,80
D05_18,1.3558404649579534,5,0.9310067727209352,0.9639578894003515,gr.sat,0.18157149397829145,AIC,10,80
D05_19,1.689869435830462,5,0.8635292100513161,0.9246392069748854,gr.sat,0.3048101098809566,AIC,33,100
D05_2,1.390015532470861,4,0.9950941456538713,0.9935097802198275,gr.lagsat,0.09310927787709944,AIC,9,5
D05_20,2.0332308116794335,4,0.9530483670904094,0.9799578985432094,gr.lagsat,0.25179843409732483,AIC,9,100
D05_21,2.0750850165456662,4,0.991663099011346,0.9961149473902674,gr.lagsat,0.16126676130455317,AIC,10,100
D05_22,1.6570105826720911,5,0.9642898487944707,0.9827413070537662,gr.lagsat,0.17915192719026438,AIC,33,400
D05_23,2.070682236271539,4,0.9428796760254973,0.9824693137305708,gr.lagsat,0.29111530327284635,AIC,9,400
D05_24,1.3686197475166126,7,0.9432434185212406,0.9544720261168392,gr.sat,0.18094823648441474,AIC,10,400
D05_25,1.1802867831223287,8,0.9676823864471025,0.9676823864471025,gr,0.08805725484459279,AIC,33,600
D05_26,1.653745107449686,7,0.9606733528763842,0.9680487730139143,gr.sat,0.18081955246960774,AIC,9,600
D05_27,1.5332874042640423,6,0.9892352334253514,0.9933402354674246,gr.lagsat,0.1041095521971325,AIC,10,600
D05_28,1.2623834203703035,9,0.9840872334604515,0.9840872334604515,gr,0.060673396682621644,AIC,33,1000
D05_29,2.2323863617411983,3,0.9994141047222329,0.9866257815253701,gr.lagsat,0.3854599808172969,AIC,9,1000
D05_3,0.9765089371778538,5,0.8921390605580065,0.94816510789166,gr.sat,0.15297386200219454,AIC,10,5
D05_30,1.1500490544408943,7,0.9796532468954149,0.9865154660809762,gr.sat,0.07412124905757893,AIC,10,1000
D05_4,1.383187562287961,4,0.9618702228086331,0.980543120339877,gr.lagsat,0.1621442744384556,AIC,33,10
D05_5,0.8649944953614285,7,0.9764720924096717,0.9790901178551445,gr.sat,0.0745305205892543,AIC,9,10
D05_6,1.560754700093282,4,0.9999701558739995,0.9986196054723417,gr.lagsat,0.04995907831706366,AIC,10,10
D05_7,1.3384386627295923,4,0.9356594181036274,0.9820069345333738,gr.lagsat,0.18356749897637528,AIC,33,20
D05_8,1.2556532397457945,4,0.9979439996708388,0.9993438034339416,gr.lagsat,0.031717964636851406,AIC,9,20
D05_9,1.2245560452795898,4,0.9811547153801025,0.992749047261917,gr.lagsat,0.10101014775837755,AIC,10,20
D06_1,1.6726415729336415,3,0.9973778781973219,0.9912171655993425,gr.lagsat,0.1540787753693798,AIC,14,5
D06_10,1.354564230187102,6,0.9916840321619014,0.9928769208391885,gr.lagsat,0.09946974197819915,AIC,14,40
D06_11,1.706103688450059,4,0.9987451015992633,0.9944657884435945,gr.lagsat,0.11859951442853238,AIC,31,40
D06_12,1.497238860708623,5,0.9014387672523888,0.9362325334562753,gr.lag,0.24844999285820427,AIC,5,40
D06_13,1.4709618185278313,6,0.9919991363129309,0.9941013169191043,gr.lagsat,0.09505736952124831,AIC,14,60
D06_14,1.594854229980999,4,0.9949927923325376,0.99176681014182,gr.lagsat,0.14476600060094214,AIC,31,60
D06_15,1.3673124003243171,5,0.9514142821001105,0.9821392472245678,gr.lagsat,0.15449244112770338,AIC,5,60
D06_16,1.8135657109185614,4,0.9559434624011582,0.9813931892857222,gr.lagsat,0.22439352039302551,AIC,14,80
D06_17,1.8275906784422757,4,0.9873980308138958,0.9894883809057469,gr.lagsat,0.15948938375917746,AIC,31,80
D06_18,1.7262465526357478,4,0.9577524627232821,0.978695735129372,gr.lagsat,0.219230631631936,AIC,5,80
D06_19,2.1715141320654956,4,0.9914161839019684,0.9918402550418182,gr.lagsat,0.16317427765711517,AIC,14,100
D06_2,1.2017568414278117,4,0.9650218119580684,0.9881371717409164,gr.lagsat,0.11777690586331399,AIC,31,5
D06_20,1.8214867302514415,4,0.9511085795050489,0.982429083534439,gr.lagsat,0.23256669765366228,AIC,31,100
D06_21,2.472893841537023,3,0.980437274299153,0.9897887803921067,gr.lagsat,0.2817399068498694,AIC,5,100
D06_22,1.5378677609901983,7,0.9885337712454126,0.9908295016358417,gr.sat,0.09066953313927259,AIC,14,400
D06_23,2.4480971875106294,4,0.9886166064860745,0.9866628150688764,gr.lagsat,0.2468532194654742,AIC,31,400
D06_24,1.1465987173440884,8,0.9593706135580822,0.9593706135580822,gr,0.09633026447714817,AIC,30,400
