well_plate,population,K,r,nitrate_concentration,N0
E06_12,29,362.62642098142345,1.3279379668840512,40,8
E06_13,24,4e3,0.8548203447136761,60,6
E06_14,18,203.00965948403484,1.2995306168139968,60,9
E06_15,29,188.9678443401124,1.7999109697854052,60,7
E06_16,24,385.7664197731701,2.1942716049732347,80,4
E06_17,18,274.87522078889214,2.2661875309089146,80,16
E06_18,29,319.0807829491953,1.593170116200481,80,15
E06_19,24,330.3898978236114,1.9616451804032806,100,9
E06_2,18,42.753500011717655,1.4346618551769368,5,5
E06_20,18,320.9083021804488,2.15325560058624,100,15
E06_21,29,436.5006761768095,1.9677874172142258,100,19
E06_22,24,702.0550260322934,1.7794102692890887,400,9
E06_23,18,791.2468675494366,1.8100162866221947,400,14
E06_24,29,852.8992452308182,1.6999658104450124,400,13
E06_25,24,1568.2091419350734,1.374790183887483,600,14
E06_26,18,647.4422866560693,1.5745245449466212,600,18
E06_27,29,1854.4953213890396,1.437462763639385,600,19
E06_28,24,1135.1246658237878,1.556567688349135,1000,11
E06_29,18,631.1573476356974,1.7988357797574819,1000,16
E06_3,29,32.498991018630946,1.9175497127544068,5,5
E06_30,29,1062.1397845795298,1.440481725402838,1000,14
E06_4,24,577.9047852349131,0.773457023200784,10,3
E06_5,18,58.93676576790255,1.3214832703789556,10,7
E06_6,29,115.13859784224411,1.2918937057720907,10,6
E06_7,24,4e3,0.6983506574791587,20,6
E06_8,18,74.43681219041078,1.2643082039097033,20,7
E06_9,29,149.28880621639772,1.8469291396904468,20,4
E07_1,anc5,41.13109643609457,1.2751590951498342,5,6
E07_10,anc5,259.7722074859207,1.2038013055918175,40,7
E07_11,17,205.9335607706253,1.7407361380023096,40,10
E07_12,15,117.53352561604297,1.6202149208715038,40,12
E07_13,anc5,246.97250626270974,1.4141293847409295,60,5
E07_14,17,565.6787019151969,1.8078827368318302,60,7
E07_15,15,209.87703810007812,1.5491339876875334,60,10
E07_16,anc5,238.98662993505937,1.7399702919164866,80,13
E07_17,17,562.2230302673645,1.9347714562565814,80,19
E07_18,15,231.65878126468564,1.7043082416875774,80,18
E07_19,11,294.1543584356786,2.062337347986728,100,20
E07_2,17,66.33130684278798,1.4262581855583438,5,6
E07_20,17,541.8975817834707,1.6771013866648887,100,17
E07_21,15,326.68647423700617,1.8427969437860894,100,18
E07_22,anc5,549.4983587767935,1.8398681633798113,400,16
E07_23,17,837.4079673528568,1.9964854293791003,400,8
E07_24,15,779.41683319247,1.5500641693652564,400,18
E07_25,anc5,1062.4970814776188,1.4466782406304597,600,12
E07_26,17,1696.1059145415072,1.5485580261776362,600,16
E07_27,15,1203.4201977841665,1.3685123451385743,600,19
E07_28,anc5,617.7136466246951,1.6150516825397767,1000,14
E07_29,17,904.6400798161611,1.8097639025447079,1000,10
E07_3,15,84.41105030141023,0.3811259334285683,5,13
E07_30,15,1166.224359371322,1.4284868645614126,1000,16
E07_4,anc5,63.825902964931785,1.0141302543886312,10,7
E07_5,17,74.17677074376675,1.4034588986094403,10,7
E07_6,15,43.38081112875912,1.7669697684585364,10,7
E07_7,anc5,100.85598741873936,1.3469150373716763,20,5
E07_8,17,222.927861604382,1.4260074413586228,20,9
E07_9,15,45.61412244732508,1.62676887834317,20,11
E08_1,33,37.4093644670577,1.0663780633223785,5,8
E08_10,33,289.5252067250081,0.9650179198651928,40,10
E08_11,9,174.58177864833246,1.350288055760784,40,5
E08_12,30,276.1394525210829,1.5486064150235928,40,4
E08_13,33,266.0547047137912,1.3347608317772273,60,5
E08_14,9,158.38780747810205,1.5024434963572357,60,6
E08_15,30,202.41981641384473,1.5975671609186972,60,5
E08_16,33,333.3489443968014,2.283232526048832,80,18
E08_17,9,228.75591807382284,2.2831628681362854,80,22
E08_18,30,242.7648936498139,1.8434157393939494,80,14
E08_19,33,320.3598870606582,1.924925602399366,100,22
E08_2,9,46.472037401553884,1.1053292305146545,5,5
E08_20,9,342.85936587258755,2.0750301432746046,100,20
E08_21,30,430.5245852498485,1.6524299356826313,100,15
E08_22,33,581.0680567193425,1.9468189955194468,400,14
E08_23,9,771.8290901189663,1.8781119423231323,400,18
E08_24,5,1277.3402098429144,1.4818831230758633,400,17
E08_25,33,903.8585697474429,1.4350749916660201,600,16
E08_26,9,752.770330053007,1.3671145803145615,600,23
E08_27,30,2106.561630814949,1.2607240379895783,600,20
E08_28,33,1353.5091893613708,1.4134116894531843,1000,17
E08_29,9,1293.3404416820804,2.161648678959703,1000,21
E08_3,30,36.134647227223695,1.3441086969640177,5,6
E08_30,30,4e3,1.2195132733166083,1000,18
E08_4,33,57.705282219919695,1.2325720416402213,10,5
E08_5,9,72.79776639347922,1.0843896473098493,10,3
E08_6,30,71.71680038122983,1.5616648833144937,10,6
E08_7,33,102.19067300082308,1.2898235778509786,20,7
E08_8,9,60.28217727412307,1.3441768604564368,20,4
E08_9,30,103.20521326911876,1.7239490098812567,20,4
E09_1,6,68.66267795130015,1.2442458469271007,5,3
E09_10,6,265.23950020174203,1.302345374348641,40,4
E09_11,21,920.2765520000521,1.3763173972218243,40,6
E09_12,20,187.09062753679905,1.2274882431309118,40,6
E09_13,6,235.00250495747989,1.4583857987324613,60,3
E09_14,21,816.3054147882724,1.676775910806681,60,5
E09_15,20,230.45046236092395,1.3232230216874976,60,8
E09_16,6,509.6737167439344,1.9218573229538896,80,15
E09_17,21,671.2456002366996,1.809158967913144,80,18
E09_18,20,267.5198206848696,1.6880114826641173,80,19
E09_19,6,465.120339694632,1.6318246849767433,100,21
E09_2,21,120.53272391879706,1.3469833832846865,5,5
E09_20,21,833.7415638238386,1.838364898712508,100,20
E09_21,20,300.128329622979,2.042305009468303,100,22
E09_22,6,875.3547687272122,1.961599236419085,400,16
E09_23,21,917.0423859681185,1.9977636415040456,400,13
E09_24,20,1165.2771125464574,1.4402229684491883,400,20
E09_25,6,2555.1357779771115,1.3692891376425682,600,17
E09_26,21,1353.28941972373,1.7756123889459412,600,12
E09_27,20,744.6210477066656,1.6403750047824797,600,16
E09_28,6,1318.6821237083623,1.507804757888232,1000,12
E09_29,21,582.4922294654225,1.8518264402540394,1000,9
E09_3,20,44.76022171331222,0.7177461108772261,5,9
E09_30,20,1241.8212980194824,1.2507990200271306,1000,23
E09_4,6,90.9616254874202,1.0303573200857927,10,5
E09_5,21,146.23130260427737,1.2371079071093336,10,6
E09_6,20,47.605841780025436,1.4027296709435269,10,6
E09_7,6,136.83743310293332,1.228887840569961,20,5
E09_8,21,488.51812557650794,1.1719635208331864,20,10
E09_9,20,63.41862055486843,1.263163829772091,20,7
E10_1,8,175.4712414170777,1.1553815098156273,5,8
E10_10,8,4e3,1.1258354177546426,40,7
E10_11,22,156.4349662832734,1.4508865049674762,40,6
E10_12,5,4e3,1.0349363110846461,40,3
E10_13,8,4e3,1.1201081178765464,60,8
E10_14,22,142.34148080167606,1.5667180458585757,60,6
E10_15,5,4e3,0.8856775338218015,60,7
E10_16,8,527.9709621499986,1.7203771328814645,80,13
E10_17,22,234.31302194402957,2.081294176235363,80,19
E10_18,5,234.19855008139047,1.687943978055909,80,20
E10_19,8,663.597824208581,1.8534315437623394,100,14
E10_2,22,38.23231729410231,1.0908033662313807,5,6
E10_20,22,462.29565801756496,1.6762089096049047,100,18
E10_21,5,291.8005645198272,1.7223924641348731,100,11
E10_22,8,521.8346578951268,1.8265304869731904,400,14
E10_23,22,464.2218527072692,2.0753783494321003,400,14
E10_24,30,1078.3589318752975,1.3976129703675442,400,22
E10_25,8,586.018332194882,1.4675366140686774,600,20
E10_26,22,702.3072622385471,1.668654093691285,600,16
E10_27,5,732.7935946273404,1.787618902943719,600,18
E10_28,8,768.3694274169809,1.7274759698113173,1000,15
E10_29,22,487.2230761652651,1.887205116919806,1000,17
E10_3,5,82.31003165769283,0.7974992806157549,5,3
E10_30,5,1301.5947583561629,1.3447442749847212,1000,17
E10_4,8,337.887996947267,1.1535596602668212,10,5
E10_5,22,53.54354078024417,1.410161131762275,10,4
E10_6,5,90.99884109733229,0.952902201812958,10,5
E10_7,8,429.68845829439505,1.4029769168063129,20,6
E10_8,22,87.7428420157817,1.109587986646721,20,6
E10_9,5,116.35143454510936,0.9402161334319907,20,6
E11_1,24,4e3,0.504085594603147,5,5
E11_10,24,4e3,0.8798326040221801,40,4
E11_11,18,166.67744868788049,1.4343524467066033,40,6
E11_12,16,169.21162467019678,1.406412524684476,40,6
E11_13,24,4e3,1.2346199129157376,60,2
E11_14,18,166.74901366644562,1.7907669363391434,60,6
E11_15,16,282.43074709378,1.55095490638017,60,7
E11_16,24,419.15863547920065,2.1432526399343783,80,5
E11_17,18,246.49768191068466,2.253844552437305,80,20
E11_18,16,262.9497867779435,1.8934849725188712,80,23
E11_19,24,340.12802375705246,1.8742614744024142,100,13
E11_2,18,62.972143524950994,1.033623410532727,5,7
E11_20,18,423.11459170379004,1.721077085974033,100,19
E11_21,16,306.5338690829867,2.58772283657379,100,22
E11_22,24,506.42778975103107,2.0550491709264915,400,8
E11_23,18,616.4191653720103,1.8224916566150142,400,14
E11_24,16,926.772648789073,1.3421407619796057,400,27
E11_25,24,1136.3737228827088,1.5073705774764137,600,13
E11_26,18,587.1869447065334,1.735072745707537,600,17
E11_27,16,594.4615860188399,1.4020610634896977,600,22
E11_28,24,1082.5172458411719,1.6659769505224111,1000,12
E11_29,18,717.9577582250392,1.512402847503076,1000,18
E11_3,16,38.8600603596416,1.2545054837542722,5,6
E11_30,16,565.3738959188843,1.5743011726589897,1000,16
E11_4,24,148.7304431496014,0.9067633727673207,10,3
E11_5,18,53.55718260183818,1.8723163990418243,10,3
E11_6,16,59.68840628606129,1.1964962049685552,10,7
E11_7,24,4e3,0.7062979956423678,20,5
E11_8,18,108.52026317294961,1.0854508936463048,20,8
E11_9,16,57.16053951611089,1.5773250805906192,20,8
F02_1,25,64.2461798540175,1.0605033096339593,5,7
F02_10,25,216.6423677206777,1.82204210791982,40,3
F02_11,28,100.27109360122228,1.8774255016438517,40,7
F02_12,15,126.33366500695689,1.343715989873647,40,12
F02_13,25,291.9834959149216,1.7650820420183309,60,4
F02_14,28,235.72733122125905,1.8514854941724161,60,4
F02_15,15,198.69926409092352,1.4953214757168387,60,12
F02_16,25,320.43951106624934,2.1614764349773146,80,12
F02_17,28,235.03382898923394,1.7745393954336306,80,16
F02_18,15,412.2784032113657,1.4035632516718355,80,19
F02_19,25,373.60268447190646,1.6221502549493314,100,19
F02_2,28,490.15486152800105,0.7320619125493953,5,6
F02_20,28,680.518953104349,1.614128463696004,100,17
F02_21,15,414.3569889746805,1.5817290764130953,100,18
F02_22,25,477.92278307881674,1.605648591691909,400,11
F02_23,28,975.5899834746403,1.8937752064166884,400,12
F02_24,15,805.2354982995605,1.678887505187263,400,16
F02_25,25,972.002491537886,1.4715391330246208,600,18
F02_26,28,1906.4812625097761,1.6587663071300203,600,20
F02_27,15,1427.636953196246,1.295108955690976,600,21
F02_28,25,4e3,1.273297023643192,1000,17
F02_29,28,774.2668453458795,1.9061574722050876,1000,13
F02_3,15,154.1288072407811,0.4586129787730734,5,8
F02_30,15,1007.6239815524947,1.7617890146686002,1000,20
F02_4,25,69.0160786728485,1.3734826208373974,10,7
F02_5,28,53.339075408175276,1.6572250149358139,10,6
F02_6,15,31.251423155251796,1.6540903373132907,10,7
F02_7,25,105.38238468312646,1.461472071926582,20,6
F02_8,28,4e3,0.9575459558952317,20,6
F02_9,15,81.41299924934847,1.2096258005982814,20,11
F03_1,19,44.02514604895039,1.2663454796344997,5,4
F03_10,19,499.7962044036407,0.9115508938260345,40,8
F03_11,4,236.67717208063286,1.1287300571603014,40,6
F03_12,7,236.26481810490614,1.3361379529099118,40,5
F03_13,19,332.18925954128974,1.2386807517559957,60,4
F03_14,4,175.6677357579081,1.497314975219337,60,5
F03_15,7,203.75909490991768,1.637087154015284,60,4
F03_16,19,290.1044447857635,1.848070648540617,80,10
F03_17,4,327.2600295758517,2.212410846545935,80,17
F03_18,7,257.66244999510184,1.4743215701084844,80,16
F03_19,19,386.34728178608754,1.4879342948732077,100,13
F03_2,4,48.44773109729341,0.9942086298474323,5,4
F03_20,4,318.8799166387289,2.3256937781002613,100,13
F03_21,7,282.9117836874639,1.7705434077248086,100,13
F03_22,19,2284.387909121508,1.3447528679848264,400,11
F03_23,4,744.0413845303673,1.970025740304326,400,11
F03_24,7,849.9828798408598,1.844616974271936,400,16
F03_25,19,4e3,1.102356737601716,600,18
F03_26,4,758.9788637401334,2.3144774665108754,600,13
F03_27,7,885.1506035770809,1.6584988330975325,600,17
F03_28,19,3358.0601708394342,1.3041195095295748,1000,16
F03_29,4,859.2051203668412,1.8017142747585244,1000,15
F03_3,7,44.224593654376605,1.246267152809585,5,3
F03_30,7,3197.567358554883,1.2244906956137775,1000,16
F03_4,19,61.42913520943896,1.0665181190149022,10,6
F03_5,4,75.823543034328,0.9350269618046815,10,5
F03_6,7,113.44700395073643,0.8606477277127944,10,7
F03_7,19,117.51176632077562,1.319357660659227,20,3
F03_8,4,93.46744849663862,1.0706533537845755,20,5
F03_9,7,107.94768102224684,1.7189319526346476,20,2
F04_1,6,49.83700632542295,1.574934908141764,5,5
F04_10,6,363.518241501288,1.116550813983338,40,5
F04_11,21,850.5040922733307,1.394600807074882,40,6
F04_12,29,264.4997452575481,1.386869524596706,40,7
F04_13,6,185.40709078282393,1.6585677951020077,60,2
F04_14,21,692.6895633706819,1.680815542283843,60,6
F04_15,29,172.52555803530672,1.6523282128942423,60,7
F04_16,6,429.09188512535576,1.6594025253169289,80,14
F04_17,21,611.6154948126357,1.7924953421988397,80,17
F04_18,29,177.1656017394375,1.8132493462785237,80,15
F04_19,6,362.1786986953089,1.406381635034427,100,22
F04_2,21,143.81580667041692,1.4712694501729655,5,5
F04_20,21,545.2039134984175,1.9390270650361754,100,14
F04_21,29,268.98194730476166,1.6610806033436383,100,17
F04_22,6,1407.4371823507379,1.4364572945893717,400,17
F04_23,21,1076.1104239002912,2.0306136176609244,400,15
F04_24,29,813.7624157228286,1.6199425235653078,400,13
F04_25,6,4e3,1.2166352673229448,600,17
F04_26,21,1171.0261391059848,1.9157347714382214,600,9
F04_27,29,4e3,1.1884988555504152,600,21
F04_28,6,3583.1142712925034,1.2238293465473058,1000,13
F04_29,21,985.6791066369393,1.6772404139232673,1000,8
F04_3,29,32.51825922856005,1.5799887126428263,5,6
F04_30,29,4e3,1.183087415467982,1000,20
F04_4,6,71.7801803162074,1.3813702200934044,10,3
F04_5,21,224.85429899026423,1.3475112545860586,10,5
F04_6,29,98.84767289191211,1.2181947345665607,10,7
F04_7,6,142.041894633636,1.250054616136253,20,5
F04_8,21,427.1514383651212,1.4619456419905492,20,7
F04_9,29,182.3429807253241,1.7579882479125006,20,6
F05_1,anc5,50.28211419382322,1.0164943163053126,5,7
F05_10,anc5,345.3145143118292,0.9879063675766349,40,9
F05_11,17,221.03194544893495,1.9638889563881134,40,6
F05_12,anc3,185.04994391327284,1.0892794667769865,40,8
F05_13,anc5,224.90649044687964,1.5657017277295089,60,4
F05_14,17,329.03189726520856,2.048204499019571,60,8
F05_15,anc3,178.12623227516661,1.6636481845734103,60,5
F05_16,anc5,278.6933192790781,2.393298885802997,80,12
F05_17,17,421.5502138964921,2.0820955802818273,80,19
F05_18,anc3,269.60561207591127,1.421556759849748,80,14
F05_19,11,306.43841962671553,1.4632076681189188,100,17
F05_2,17,73.4953486376448,1.440659671225124,5,6
F05_20,17,683.8428458637231,1.8905982205346463,100,14
F05_21,anc3,285.2063376156874,1.603104994974975,100,11
F05_22,anc5,510.381558947168,1.6493311976024911,400,11
F05_23,17,764.3072563245156,1.9895898461936423,400,10
F05_24,anc3,797.6188423404519,1.455242860872177,400,14
F05_25,anc5,868.0617559599106,1.248529353871377,600,14
F05_26,17,1833.4155241791561,1.482455865487863,600,14
F05_27,anc3,1762.9878706814172,1.286874449995946,600,12
F05_28,anc5,646.3915602764305,1.4205701445400174,1000,13
F05_29,17,1196.6434488600594,1.6820524713168223,1000,10
F05_3,anc3,40.35761001396693,0.8668723590277871,5,9
F05_30,anc3,1077.1844448505158,1.3362612817675859,1000,10
F05_4,anc5,60.44776726241318,1.2356773339188205,10,5
F05_5,17,72.35803525090496,1.7981985109601153,10,7
F05_6,anc3,40.45315878246242,1.859593592679658,10,5
F05_7,anc5,114.80006491429285,1.256009820235182,20,6
F05_8,17,157.21407998245928,2.0540977544688337,20,5
F05_9,anc3,66.63865264775198,1.1525830813427689,20,6
F06_1,8,181.49398621334802,1.2553362785646653,5,6
F06_10,8,4e3,1.051015843573898,40,9
F06_11,22,187.88431479960508,1.5826323551472572,40,5
F06_12,anc4,164.6600688221206,1.413730291013504,40,5
F06_13,8,660.1014943765889,1.35904705891376,60,6
F06_14,22,304.1159475233054,1.1902822554883918,60,8
F06_15,anc4,219.31849794036782,1.4777234895265703,60,6
F06_16,8,527.9784881332034,1.7139951145274765,80,12
F06_17,22,296.72097667650775,2.2968688558340076,80,17
F06_18,anc4,262.9548587320624,1.6485864235596914,80,11
F06_19,8,685.9476486974435,1.7842877944589708,100,18
F06_2,22,36.258583918914184,1.2243127173750152,5,6
F06_20,22,328.78627153605106,1.9779204552197425,100,18
F06_21,anc4,277.9629848429831,1.8998995797289697,100,15
F06_22,8,1909.0893444710496,1.2552447117196885,400,16
F06_23,22,535.3611936961006,1.9903229624533245,400,17
F06_24,anc4,653.990158978921,1.3794835986302396,400,18
F06_25,8,604.6628847453803,1.6738695693957164,600,17
F06_26,22,1872.5512587641203,1.191426015924823,600,16
F06_27,anc4,893.3247730612273,1.3115729719592826,600,21
F06_28,8,707.1563914666139,1.632302714281824,1000,18
F06_29,22,471.02289777784085,1.7062993444770707,1000,17
F06_3,anc4,38.307871367439695,1.163694334791046,5,6
F06_30,anc4,616.2611538820771,1.2934598448646484,1000,17
F06_4,8,424.0413947484124,1.2379041661733212,10,6
F06_5,22,52.54799868790452,1.6826167023194067,10,5
F06_6,anc4,41.591835928193504,1.5366459144506508,10,6
F06_7,8,404.89003646839245,1.357625703503224,20,7
F06_8,22,94.03506806183907,1.3479010854894322,20,5
F06_9,anc4,55.91217173257123,1.8648197631605903,20,4
F07_1,32,42.55075398983068,0.838253262276192,5,11
F07_10,32,213.22923884399754,1.2297325873308032,40,9
F07_11,35,270.15036888820964,1.2329743006927634,40,10
F07_12,cc1690,184.55110818435722,1.394153877765047,40,8
F07_13,32,314.67927667492404,1.2913281389647213,60,8
F07_14,35,418.09674039130766,1.3959409664587568,60,9
F07_15,cc1690,258.36783036607414,1.499721695244261,60,6
F07_16,32,326.1268038976643,2.316631268771035,80,15
F07_17,35,445.44844391877604,1.5273440225274486,80,15
F07_18,cc1690,294.2247779123845,1.6101036580009667,80,20
F07_19,32,326.44009350273365,1.8780813285667244,100,12
F07_2,35,52.10305386068073,1.5659334844118995,5,6
F07_20,35,350.72844932717453,1.8741591647342575,100,15
F07_21,cc1690,323.2928490559881,1.7590832312862874,100,18
F07_22,32,691.6469632848023,1.9835849475743799,400,10
F07_23,35,849.7272956814262,1.7229634772773936,400,13
F07_24,cc1690,1562.7026676002351,1.2146566768743865,400,23
F07_25,32,1997.6609970518432,1.3018204984855615,600,14
F07_26,35,1030.9300463147295,1.6219435544640488,600,9
F07_27,cc1690,1387.480834954833,1.3140283184395163,600,16
F07_28,32,996.4427661560453,1.3843028460426445,1000,16
F07_29,35,596.0403382624213,1.7142003245262598,1000,11
F07_3,cc1690,37.07242975043419,1.1050799742485082,5,8
F07_30,cc1690,806.5795889773832,1.222809367062589,1000,28
F07_4,32,54.886894598508135,1.4313184120342317,10,7
F07_5,35,58.425496031673894,1.36680163354377,10,6
F07_6,cc1690,44.82241043344062,1.3680621529299801,10,8
F07_7,32,91.32706024046391,1.5554129973625583,20,8
F07_8,35,201.95500076148497,1.1130339796205269,20,8
F07_9,cc1690,58.55752700789745,1.6043732443795629,20,8
F08_1,14,52.23956522799979,1.2483659550391895,5,4
F08_10,14,284.7353681499742,1.2360776538573301,40,6
F08_11,31,168.00679735971252,1.531005047738683,40,5
F08_12,10,242.89680955050287,1.3278782295353977,40,5
F08_13,14,339.4044576492856,1.3291044912698795,60,6
F08_14,31,279.6036785772272,1.2503025973298632,60,7
F08_15,10,256.6029060102426,1.5226585185462618,60,5
F08_16,14,333.0222081754342,1.941528751622696,80,15
F08_17,31,302.4894751023927,2.057225049697421,80,19
F08_18,10,286.27691692229166,1.638235309671004,80,13
F08_19,14,338.7404350149226,1.7103341253889208,100,12
F08_2,31,50.67687831462371,1.2825260155251668,5,6
F08_20,31,520.5020647247752,1.5703993840580492,100,16
F08_21,10,351.2732715515083,1.468548736943926,100,19
F08_22,14,579.9727961471855,1.8738673427363441,400,13
F08_23,31,934.1623804088116,1.5685983800805254,400,22
F08_24,10,850.2743536236748,1.5148978729001552,400,19
F08_25,14,1271.9824439309225,1.2782176056466217,600,14
F08_26,31,1011.1684763840665,1.4052895370515002,600,18
F08_27,10,753.2006472002711,1.455452352506769,600,21
F08_28,14,936.0775560617952,1.3744408634364897,1000,15
F08_29,31,686.9201043545107,1.4819496335904487,1000,21
F08_3,10,48.194497977424966,0.8272156923644368,5,7
F08_30,10,944.1421317130062,1.2812073582650534,1000,19
F08_4,14,104.16747735816824,0.8931068907846604,10,7
F08_5,31,58.41771122106371,1.3744566549932131,10,5
F08_6,10,50.55195422923174,1.599706581665836,10,5
F08_7,14,131.75308705973202,1.0404752949839557,20,8
F08_8,31,108.75372692458942,1.2513888106496307,20,5
F08_9,10,102.77299021496378,1.2718346134892897,20,5
F09_11,2,148.95720867113423,1.621710293532378,40,4
F09_12,3,239.5793107955177,1.5892580985736207,40,6
F09_14,2,181.2736286837388,1.3386523079573796,60,7
F09_15,3,291.7663594617224,1.6774967604598192,60,7
F09_17,2,241.6638730501356,2.426021691038101,80,13
F09_18,3,294.4277000315366,1.6313674166953867,80,16
F09_2,2,63.004385678560304,1.0136845169449606,5,4
F09_20,2,352.0654288899445,1.696977871467262,100,11
F09_21,3,320.56106161079816,1.605410660539292,100,17
F09_23,2,400.06586541433745,2.6158917365610512,400,17
F09_24,3,1190.7665916187132,1.2117198308942174,400,21
F09_26,2,397.98912275920884,1.5524935532785706,600,20
F09_27,3,735.6913300967807,1.2567768427625692,600,21
F09_29,2,399.65855409391594,1.8495370653533978,1000,22
F09_3,3,43.577805994465194,1.320480700829068,5,7
F09_30,3,2436.5937486700736,1.1601189872784037,1000,16
F09_5,2,59.77986980968661,1.2619463557484463,10,4
F09_6,3,61.43675829856623,2.2269976475412085,10,3
F09_8,2,88.60936251099132,1.6870240492388688,20,2
F09_9,3,89.59192081703023,1.7263492462795555,20,6
F10_1,23,43.34299258593899,1.3580632345822905,5,4
F10_10,23,194.86562243289052,1.6971586772881917,40,4
F10_11,anc2,153.42520048813225,1.4726357580732754,40,8
F10_13,23,324.6544910846459,1.558406857461233,60,4
F10_14,anc2,188.0442979059079,1.4222338537103878,60,7
F10_16,23,361.2182032884228,2.3683438203156166,80,15
F10_17,anc2,270.0886872684348,2.112991694336701,80,16
F10_19,23,372.347471441824,1.5483160558656899,100,18
F10_2,anc2,42.93141156919392,1.2232557349653448,5,6
F10_20,anc2,356.84539123713716,1.7671236922366147,100,20
F10_22,23,560.9214614570168,1.68820153900129,400,14
F10_23,anc2,694.7172994519319,1.6937543808514415,400,14
F10_25,23,1599.15878244341,1.2243075481891472,600,19
F10_26,anc2,1191.5410225006065,1.3606667733349278,600,13
F10_28,23,692.3633003490876,1.6520033557278393,1000,13
F10_29,anc2,532.290601948742,1.759095811307365,1000,12
F10_4,23,57.22970798214196,1.6339705604158592,10,4
F10_5,anc2,72.81140228366901,1.181589640845562,10,8
F10_7,23,91.60340165416152,1.3618065474449021,20,7
F10_8,anc2,92.2518842234381,1.5631544469694019,20,5
F11_1,1,138.30980996834256,0.6107587359397687,5,8
F11_10,1,227.2698784120267,1.4943705935095977,40,4
F11_11,26,198.66183062346266,1.24555951704199,40,8
F11_13,1,251.1617893514185,1.5906942844102574,60,4
F11_14,26,149.38321170690173,1.8046354465462626,60,5
F11_16,1,281.75979436174885,1.8640428489393073,80,11
F11_17,26,211.76407710648886,2.4402608129633205,80,15
F11_19,1,367.1783021115747,1.4817420788687523,100,11
F11_2,26,51.63657689824263,0.9863294370184896,5,7
F11_20,26,301.4331775961836,1.9061486245419947,100,14
F11_22,1,699.4212920012332,1.525065470429101,400,11
F11_23,26,601.4621314716453,1.7954122326577375,400,15
F11_25,1,2522.7604526510854,1.2684125706358718,600,15
F11_26,26,546.0989649389891,1.72966080493689,600,14
F11_28,1,1233.485182514785,1.586792199667824,1000,11
F11_29,26,524.2971380445501,1.604455819798689,1000,21
F11_4,1,91.90848294618603,1.0267794009979205,10,5
F11_5,26,71.90147859757207,1.2844800728870611,10,5
F11_7,1,123.07791793283077,1.2286259459677487,20,6
F11_8,26,99.16863094155093,1.3114698787979184,20,7
G02_1,11,39.43468545357227,1.5372236313340422,5,4
G02_10,11,192.74403773218432,1.3644868613827221,40,6
G02_11,27,4e3,0.8604288642833432,40,4
G02_13,11,280.89328983554776,1.7098209074760988,60,3
G02_14,27,4e3,0.8496180481897021,60,5
G02_16,11,294.61704586359537,2.1824506322419697,80,16
G02_17,27,346.73415276936316,1.2365432143106205,80,12
G02_19,anc5,344.63927501409006,1.5293895090119967,100,12
G02_2,27,46.19714352366775,1.090584780851106,5,3
G02_20,27,236.1192672344301,1.6253761274136105,100,10
G02_22,11,1039.7894564500343,1.1844315726661285,400,17
G02_23,27,586.3857500612879,2.5400642258176163,400,8
G02_25,11,449.83828569127587,1.9499369531736288,600,18
G02_26,27,1183.0440404531396,1.926285208424442,600,16
G02_28,11,496.4690160750645,1.82520128546569,1000,15
G02_29,27,2116.926876187252,1.4680395703406792,1000,11
G02_4,11,45.968484126441076,1.5400692352490368,10,4
G02_5,27,4e3,0.6252056528848444,10,4
G02_7,11,87.4138768849257,1.5027421809901307,20,5
G02_8,27,154.57622771360343,0.9120686526030303,20,5
G03_1,33,47.13400433642713,1.1879262153462773,5,6
G03_10,33,190.21019444635255,1.506604263846925,40,4
G03_11,9,186.03360230093986,1.3844938573997618,40,4
G03_13,33,274.7580157536034,1.3261860530457914,60,6
G03_14,9,218.86514362982712,1.4560755681561584,60,6
G03_16,33,310.3664028153769,2.218588089441745,80,15
G03_17,9,290.2235292033037,1.779548806587054,80,17
G03_19,33,336.09416158127516,1.7359259685780375,100,16
G03_2,9,47.52374086880381,0.8769808208807028,5,6
G03_20,9,292.37146073851574,2.0535910350744815,100,16
G03_22,33,623.3862988783098,1.628393356626303,400,11
G03_23,9,1212.782390130042,1.8885737847323238,400,20
G03_25,33,1075.7750265945317,1.2085608863180493,600,17
G03_26,9,1055.3221814198653,1.902045794085289,600,15
G03_28,33,1460.443955586524,1.4190163087163807,1000,15
G03_29,9,752.2137312028517,1.8277167165875567,1000,19
G03_4,33,48.900042030165494,1.5881071045354473,10,4
G03_5,9,52.031558167132914,1.1239900643335266,10,3
G03_7,33,119.15794911476799,1.2491231874103201,20,6
G03_8,9,98.3779072316283,1.2645478962929146,20,4
