file_name,path,well_plate,well,plate,date_time,RFU,plate_key,population,acclimation_level,p,phosphate_level,multitron,slot,phosphate_concentration,population_new_color,start_time,days
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate27_190322_112125_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,C02_27,C02,27,2019-03-22T11:14:43Z,467,3,10,HP,P,9,4,16,35,no,2019-03-19T23:00:08Z,2.510127314814815
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate27_190322_112125_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,D02_27,D02,27,2019-03-22T11:14:43Z,632,3,29,HP,P,9,4,16,35,no,2019-03-19T23:00:08Z,2.510127314814815
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate27_190322_112125_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,E02_27,E02,27,2019-03-22T11:14:43Z,400,3,anc4,HP,P,9,4,16,35,no,2019-03-19T23:00:08Z,2.510127314814815
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate27_190322_112125_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,F02_27,F02,27,2019-03-22T11:14:43Z,422,3,15,HP,P,9,4,16,35,no,2019-03-19T23:00:08Z,2.510127314814815
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate28_190322_085350_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,B02_28,B02,28,2019-03-22T08:47:05Z,526,1,25,HP,P,10,6,3,50,no,2019-03-19T23:22:02Z,2.3923958333333335
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate28_190322_085350_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,C02_28,C02,28,2019-03-22T08:47:05Z,507,1,6,HP,P,10,6,3,50,no,2019-03-19T23:22:02Z,2.3923958333333335
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate28_190322_085350_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,D02_28,D02,28,2019-03-22T08:47:05Z,406,1,24,HP,P,10,6,3,50,no,2019-03-19T23:22:02Z,2.3923958333333335
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate28_190322_085350_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,E02_28,E02,28,2019-03-22T08:47:05Z,343,1,1,HP,P,10,6,3,50,no,2019-03-19T23:22:02Z,2.3923958333333335
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate28_190322_085350_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,F02_28,F02,28,2019-03-22T08:47:05Z,370,1,25,HP,P,10,6,3,50,no,2019-03-19T23:22:02Z,2.3923958333333335
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate28_190322_085350_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,G02_28,G02,28,2019-03-22T08:47:05Z,289,1,11,HP,P,10,6,3,50,no,2019-03-19T23:22:02Z,2.3923958333333335
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate29_190322_103228_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,B02_29,B02,29,2019-03-22T10:25:47Z,716,2,28,HP,P,10,6,10,50,no,2019-03-19T23:22:02Z,2.4609375
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate29_190322_103228_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,C02_29,C02,29,2019-03-22T10:25:47Z,371,2,21,HP,P,10,6,10,50,no,2019-03-19T23:22:02Z,2.4609375
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate29_190322_103228_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,D02_29,D02,29,2019-03-22T10:25:47Z,284,2,18,HP,P,10,6,10,50,no,2019-03-19T23:22:02Z,2.4609375
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate29_190322_103228_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,E02_29,E02,29,2019-03-22T10:25:47Z,611,2,26,HP,P,10,6,10,50,no,2019-03-19T23:22:02Z,2.4609375
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate29_190322_103228_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,F02_29,F02,29,2019-03-22T10:25:47Z,470,2,28,HP,P,10,6,10,50,no,2019-03-19T23:22:02Z,2.4609375
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate29_190322_103228_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,G02_29,G02,29,2019-03-22T10:25:47Z,268,2,27,HP,P,10,6,10,50,no,2019-03-19T23:22:02Z,2.4609375
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate3_190322_092224_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,B02_3,B02,3,2019-03-22T09:15:43Z,20,3,15,LP,P,1,5,17,0.5,no,2019-03-19T18:27:54Z,2.616539351851852
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate3_190322_092224_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,C02_3,C02,3,2019-03-22T09:15:43Z,36,3,10,LP,P,1,5,17,0.5,no,2019-03-19T18:27:54Z,2.616539351851852
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate3_190322_092224_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,D02_3,D02,3,2019-03-22T09:15:43Z,39,3,29,LP,P,1,5,17,0.5,no,2019-03-19T18:27:54Z,2.616539351851852
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate3_190322_092224_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,E02_3,E02,3,2019-03-22T09:15:43Z,36,3,anc4,LP,P,1,5,17,0.5,no,2019-03-19T18:27:54Z,2.616539351851852
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate3_190322_092224_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,F02_3,F02,3,2019-03-22T09:15:43Z,20,3,15,LP,P,1,5,17,0.5,no,2019-03-19T18:27:54Z,2.616539351851852
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate30_190322_095741_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,B02_30,B02,30,2019-03-22T09:50:57Z,432,3,15,HP,P,10,4,10,50,no,2019-03-19T23:22:02Z,2.436747685185185
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate30_190322_095741_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,C02_30,C02,30,2019-03-22T09:50:57Z,411,3,10,HP,P,10,4,10,50,no,2019-03-19T23:22:02Z,2.436747685185185
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate30_190322_095741_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,D02_30,D02,30,2019-03-22T09:50:57Z,480,3,29,HP,P,10,4,10,50,no,2019-03-19T23:22:02Z,2.436747685185185
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate30_190322_095741_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,E02_30,E02,30,2019-03-22T09:50:57Z,428,3,anc4,HP,P,10,4,10,50,no,2019-03-19T23:22:02Z,2.436747685185185
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate30_190322_095741_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,F02_30,F02,30,2019-03-22T09:50:57Z,402,3,15,HP,P,10,4,10,50,no,2019-03-19T23:22:02Z,2.436747685185185
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate4_190322_090829_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,B02_4,B02,4,2019-03-22T09:01:41Z,77,1,25,LP,P,2,5,19,1,no,2019-03-19T18:58:03Z,2.5858564814814815
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate4_190322_090829_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,C02_4,C02,4,2019-03-22T09:01:41Z,81,1,6,LP,P,2,5,19,1,no,2019-03-19T18:58:03Z,2.5858564814814815
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate4_190322_090829_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,D02_4,D02,4,2019-03-22T09:01:41Z,64,1,24,LP,P,2,5,19,1,no,2019-03-19T18:58:03Z,2.5858564814814815
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate4_190322_090829_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,E02_4,E02,4,2019-03-22T09:01:41Z,64,1,1,LP,P,2,5,19,1,no,2019-03-19T18:58:03Z,2.5858564814814815
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate4_190322_090829_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,F02_4,F02,4,2019-03-22T09:01:41Z,77,1,25,LP,P,2,5,19,1,no,2019-03-19T18:58:03Z,2.5858564814814815
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate4_190322_090829_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,G02_4,G02,4,2019-03-22T09:01:41Z,42,1,11,LP,P,2,5,19,1,no,2019-03-19T18:58:03Z,2.5858564814814815
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate5_190322_090128_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,B02_5,B02,5,2019-03-22T08:54:47Z,75,2,28,LP,P,2,5,20,1,no,2019-03-19T18:58:03Z,2.5810648148148148
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate5_190322_090128_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,C02_5,C02,5,2019-03-22T08:54:47Z,167,2,21,LP,P,2,5,20,1,no,2019-03-19T18:58:03Z,2.5810648148148148
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate5_190322_090128_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,D02_5,D02,5,2019-03-22T08:54:47Z,47,2,18,LP,P,2,5,20,1,no,2019-03-19T18:58:03Z,2.5810648148148148
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate5_190322_090128_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,E02_5,E02,5,2019-03-22T08:54:47Z,62,2,26,LP,P,2,5,20,1,no,2019-03-19T18:58:03Z,2.5810648148148148
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate5_190322_090128_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,F02_5,F02,5,2019-03-22T08:54:47Z,78,2,28,LP,P,2,5,20,1,no,2019-03-19T18:58:03Z,2.5810648148148148
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate5_190322_090128_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,G02_5,G02,5,2019-03-22T08:54:47Z,50,2,27,LP,P,2,5,20,1,no,2019-03-19T18:58:03Z,2.5810648148148148
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate6_190322_113524_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,B02_6,B02,6,2019-03-22T11:28:43Z,45,3,15,LP,P,2,5,21,1,no,2019-03-19T18:58:03Z,2.687962962962963
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate6_190322_113524_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,C02_6,C02,6,2019-03-22T11:28:43Z,40,3,10,LP,P,2,5,21,1,no,2019-03-19T18:58:03Z,2.687962962962963
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate6_190322_113524_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,D02_6,D02,6,2019-03-22T11:28:43Z,94,3,29,LP,P,2,5,21,1,no,2019-03-19T18:58:03Z,2.687962962962963
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate6_190322_113524_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,E02_6,E02,6,2019-03-22T11:28:43Z,66,3,anc4,LP,P,2,5,21,1,no,2019-03-19T18:58:03Z,2.687962962962963
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate6_190322_113524_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,F02_6,F02,6,2019-03-22T11:28:43Z,36,3,15,LP,P,2,5,21,1,no,2019-03-19T18:58:03Z,2.687962962962963
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate7_190322_095043_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,B02_7,B02,7,2019-03-22T09:44:02Z,135,1,25,LP,P,3,5,8,2,no,2019-03-19T19:26:13Z,2.5957060185185186
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate7_190322_095043_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,C02_7,C02,7,2019-03-22T09:44:02Z,165,1,6,LP,P,3,5,8,2,no,2019-03-19T19:26:13Z,2.5957060185185186
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate7_190322_095043_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,D02_7,D02,7,2019-03-22T09:44:02Z,109,1,24,LP,P,3,5,8,2,no,2019-03-19T19:26:13Z,2.5957060185185186
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate7_190322_095043_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,E02_7,E02,7,2019-03-22T09:44:02Z,121,1,1,LP,P,3,5,8,2,no,2019-03-19T19:26:13Z,2.5957060185185186
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate7_190322_095043_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,F02_7,F02,7,2019-03-22T09:44:02Z,155,1,25,LP,P,3,5,8,2,no,2019-03-19T19:26:13Z,2.5957060185185186
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate7_190322_095043_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,G02_7,G02,7,2019-03-22T09:44:02Z,66,1,11,LP,P,3,5,8,2,no,2019-03-19T19:26:13Z,2.5957060185185186
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate8_190322_094348_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,B02_8,B02,8,2019-03-22T09:37:07Z,165,2,28,LP,P,3,5,9,2,no,2019-03-19T19:26:13Z,2.590902777777778
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate8_190322_094348_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,C02_8,C02,8,2019-03-22T09:37:07Z,237,2,21,LP,P,3,5,9,2,no,2019-03-19T19:26:13Z,2.590902777777778
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate8_190322_094348_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,D02_8,D02,8,2019-03-22T09:37:07Z,103,2,18,LP,P,3,5,9,2,no,2019-03-19T19:26:13Z,2.590902777777778
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate8_190322_094348_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,E02_8,E02,8,2019-03-22T09:37:07Z,100,2,26,LP,P,3,5,9,2,no,2019-03-19T19:26:13Z,2.590902777777778
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate8_190322_094348_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,F02_8,F02,8,2019-03-22T09:37:07Z,128,2,28,LP,P,3,5,9,2,no,2019-03-19T19:26:13Z,2.590902777777778
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate8_190322_094348_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,G02_8,G02,8,2019-03-22T09:37:07Z,49,2,27,LP,P,3,5,9,2,no,2019-03-19T19:26:13Z,2.590902777777778
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate9_190322_105329_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,B02_9,B02,9,2019-03-22T10:46:48Z,121,3,15,LP,P,3,5,2,2,no,2019-03-19T19:26:13Z,2.6392939814814813
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate9_190322_105329_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,C02_9,C02,9,2019-03-22T10:46:48Z,149,3,10,LP,P,3,5,2,2,no,2019-03-19T19:26:13Z,2.6392939814814813
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate9_190322_105329_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,D02_9,D02,9,2019-03-22T10:46:48Z,256,3,29,LP,P,3,5,2,2,no,2019-03-19T19:26:13Z,2.6392939814814813
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate9_190322_105329_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,E02_9,E02,9,2019-03-22T10:46:48Z,174,3,anc4,LP,P,3,5,2,2,no,2019-03-19T19:26:13Z,2.6392939814814813
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_plate9_190322_105329_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322_,F02_9,F02,9,2019-03-22T10:46:48Z,202,3,15,LP,P,3,5,2,2,no,2019-03-19T19:26:13Z,2.6392939814814813
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate1_190322_173006_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,B02_1,B02,1,2019-03-22T17:23:25Z,75,1,25,LP,P,1,5,15,0.5,no,2019-03-19T18:27:54Z,2.9552199074074075
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate1_190322_173006_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,C02_1,C02,1,2019-03-22T17:23:25Z,47,1,6,LP,P,1,5,15,0.5,no,2019-03-19T18:27:54Z,2.9552199074074075
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate1_190322_173006_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,D02_1,D02,1,2019-03-22T17:23:25Z,29,1,24,LP,P,1,5,15,0.5,no,2019-03-19T18:27:54Z,2.9552199074074075
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate1_190322_173006_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,E02_1,E02,1,2019-03-22T17:23:25Z,38,1,1,LP,P,1,5,15,0.5,no,2019-03-19T18:27:54Z,2.9552199074074075
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate1_190322_173006_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,F02_1,F02,1,2019-03-22T17:23:25Z,54,1,25,LP,P,1,5,15,0.5,no,2019-03-19T18:27:54Z,2.9552199074074075
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate1_190322_173006_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,G02_1,G02,1,2019-03-22T17:23:25Z,29,1,11,LP,P,1,5,15,0.5,no,2019-03-19T18:27:54Z,2.9552199074074075
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate10_190322_153805_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,B02_10,B02,10,2019-03-22T15:31:18Z,444,1,25,LP,P,4,5,18,4,no,2019-03-19T19:48:55Z,2.821099537037037
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate10_190322_153805_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,C02_10,C02,10,2019-03-22T15:31:18Z,336,1,6,LP,P,4,5,18,4,no,2019-03-19T19:48:55Z,2.821099537037037
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate10_190322_153805_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,D02_10,D02,10,2019-03-22T15:31:18Z,357,1,24,LP,P,4,5,18,4,no,2019-03-19T19:48:55Z,2.821099537037037
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate10_190322_153805_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,E02_10,E02,10,2019-03-22T15:31:18Z,295,1,1,LP,P,4,5,18,4,no,2019-03-19T19:48:55Z,2.821099537037037
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate10_190322_153805_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,F02_10,F02,10,2019-03-22T15:31:18Z,329,1,25,LP,P,4,5,18,4,no,2019-03-19T19:48:55Z,2.821099537037037
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate10_190322_153805_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,G02_10,G02,10,2019-03-22T15:31:18Z,223,1,11,LP,P,4,5,18,4,no,2019-03-19T19:48:55Z,2.821099537037037
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate11_190322_180458_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,B02_11,B02,11,2019-03-22T17:58:17Z,447,2,28,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,2.9231712962962964
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate11_190322_180458_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,C02_11,C02,11,2019-03-22T17:58:17Z,463,2,21,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,2.9231712962962964
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate11_190322_180458_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,D02_11,D02,11,2019-03-22T17:58:17Z,428,2,18,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,2.9231712962962964
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate11_190322_180458_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,E02_11,E02,11,2019-03-22T17:58:17Z,325,2,26,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,2.9231712962962964
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate11_190322_180458_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,F02_11,F02,11,2019-03-22T17:58:17Z,349,2,28,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,2.9231712962962964
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate11_190322_180458_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,G02_11,G02,11,2019-03-22T17:58:17Z,375,2,27,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,2.9231712962962964
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate12_190322_183948_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,B02_12,B02,12,2019-03-22T18:33:06Z,346,3,15,LP,P,4,4,1,4,no,2019-03-19T19:48:55Z,2.947349537037037
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate12_190322_183948_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,C02_12,C02,12,2019-03-22T18:33:06Z,331,3,10,LP,P,4,4,1,4,no,2019-03-19T19:48:55Z,2.947349537037037
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate12_190322_183948_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,D02_12,D02,12,2019-03-22T18:33:06Z,700,3,29,LP,P,4,4,1,4,no,2019-03-19T19:48:55Z,2.947349537037037
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate12_190322_183948_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,E02_12,E02,12,2019-03-22T18:33:06Z,366,3,anc4,LP,P,4,4,1,4,no,2019-03-19T19:48:55Z,2.947349537037037
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate12_190322_183948_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,F02_12,F02,12,2019-03-22T18:33:06Z,340,3,15,LP,P,4,4,1,4,no,2019-03-19T19:48:55Z,2.947349537037037
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate13_190322_165525_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,B02_13,B02,13,2019-03-22T16:48:43Z,482,1,25,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,2.8389930555555556
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate13_190322_165525_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,C02_13,C02,13,2019-03-22T16:48:43Z,612,1,6,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,2.8389930555555556
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate13_190322_165525_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,D02_13,D02,13,2019-03-22T16:48:43Z,536,1,24,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,2.8389930555555556
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate13_190322_165525_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,E02_13,E02,13,2019-03-22T16:48:43Z,459,1,1,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,2.8389930555555556
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate13_190322_165525_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,F02_13,F02,13,2019-03-22T16:48:43Z,399,1,25,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,2.8389930555555556
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate13_190322_165525_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,G02_13,G02,13,2019-03-22T16:48:43Z,374,1,11,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,2.8389930555555556
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate14_190322_172311_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,B02_14,B02,14,2019-03-22T17:16:29Z,334,2,28,LP,P,5,6,2,6,no,2019-03-19T20:40:34Z,2.858275462962963
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate14_190322_172311_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,C02_14,C02,14,2019-03-22T17:16:29Z,715,2,21,LP,P,5,6,2,6,no,2019-03-19T20:40:34Z,2.858275462962963
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate14_190322_172311_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,D02_14,D02,14,2019-03-22T17:16:29Z,452,2,18,LP,P,5,6,2,6,no,2019-03-19T20:40:34Z,2.858275462962963
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_plate14_190322_172311_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190322b_,E02_14,E02,14,2019-03-22T17:16:29Z,352,2,26,LP,P,5,6,2,6,no,2019-03-19T20:40:34Z,2.858275462962963
