well_plate,nitrate_concentration,population,cells_per_ml,file_name,path,well,plate,date_time,cell_size,plate_key,acclimation_level,n,nitrate_level,multitron,slot,start_time,days
E06_12,40,29,104350.77513060151,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate12_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,12,2019-06-06T08:16:06Z,78.3,3,LP,P,4,4,1,2019-06-05T09:56:24Z,0.9303472222222222
F06_12,40,anc4,151099.922389111,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate12_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,12,2019-06-06T08:16:06Z,82,3,LP,P,4,4,1,2019-06-05T09:56:24Z,0.9303472222222222
B06_13,60,23,291347.36416463944,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate13_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,13,2019-06-06T08:50:35Z,70.2,1,LP,P,5,6,9,2019-06-06T08:50:35Z,0
C06_13,60,1,188944.47016980915,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate13_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,13,2019-06-06T08:50:35Z,62.1,1,LP,P,5,6,9,2019-06-06T08:50:35Z,0
D06_13,60,14,202579.63812020773,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate13_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,13,2019-06-06T08:50:35Z,62.1,1,LP,P,5,6,9,2019-06-06T08:50:35Z,0
E06_13,60,24,171413.5399478681,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate13_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,13,2019-06-06T08:50:35Z,58.7,1,LP,P,5,6,9,2019-06-06T08:50:35Z,0
F06_13,60,8,677584.3665147058,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate13_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,13,2019-06-06T08:50:35Z,42.7,1,LP,P,5,6,9,2019-06-06T08:50:35Z,0
B06_14,60,anc2,210649.43139697425,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate14_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,14,2019-06-06T09:37:18Z,76.8,2,LP,P,5,6,2,2019-06-06T08:50:35Z,0.032442129629629626
C06_14,60,26,217049.61227165116,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate14_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,14,2019-06-06T09:37:18Z,72.9,2,LP,P,5,6,2,2019-06-06T08:50:35Z,0.032442129629629626
D06_14,60,31,167517.77767632564,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate14_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,14,2019-06-06T09:37:18Z,72.3,2,LP,P,5,6,2,2019-06-06T08:50:35Z,0.032442129629629626
E06_14,60,18,249885.3228460804,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate14_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,14,2019-06-06T09:37:18Z,79.2,2,LP,P,5,6,2,2019-06-06T08:50:35Z,0.032442129629629626
F06_14,60,22,232076.12389045776,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate14_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,14,2019-06-06T09:37:18Z,70,2,LP,P,5,6,2,2019-06-06T08:50:35Z,0.032442129629629626
B06_15,60,20,220667.105809512,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate15_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,15,2019-06-06T10:00:16Z,58.2,3,LP,P,5,6,15,2019-06-06T08:50:35Z,0.04839120370370371
C06_15,60,anc3,169187.39007841525,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate15_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,15,2019-06-06T10:00:16Z,66.1,3,LP,P,5,6,15,2019-06-06T08:50:35Z,0.04839120370370371
D06_15,60,5,160561.05933428553,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate15_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,15,2019-06-06T10:00:16Z,56.6,3,LP,P,5,6,15,2019-06-06T08:50:35Z,0.04839120370370371
E06_15,60,29,263798.75953016063,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate15_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,15,2019-06-06T10:00:16Z,55.1,3,LP,P,5,6,15,2019-06-06T08:50:35Z,0.04839120370370371
F06_15,60,anc4,260459.5347259814,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate15_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,15,2019-06-06T10:00:16Z,66.8,3,LP,P,5,6,15,2019-06-06T08:50:35Z,0.04839120370370371
B06_16,80,23,203414.44432125255,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate16_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,16,2019-06-05T11:29:00Z,76,1,HP,P,6,5,3,2019-06-04T16:52:36Z,0.7752777777777777
C06_16,80,1,275207.7776111064,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate16_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,16,2019-06-05T11:29:00Z,70.6,1,HP,P,6,5,3,2019-06-04T16:52:36Z,0.7752777777777777
D06_16,80,14,316669.8189296654,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate16_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,16,2019-06-05T11:29:00Z,68.8,1,HP,P,6,5,3,2019-06-04T16:52:36Z,0.7752777777777777
E06_16,80,24,201744.8319191629,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate16_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,16,2019-06-05T11:29:00Z,59.4,1,HP,P,6,5,3,2019-06-04T16:52:36Z,0.7752777777777777
F06_16,80,8,475282.9971281797,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate16_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,16,2019-06-05T11:29:00Z,37.2,1,HP,P,6,5,3,2019-06-04T16:52:36Z,0.7752777777777777
B06_17,80,anc2,237363.22983040824,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate17_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,17,2019-06-04T16:52:36Z,65.1,2,HP,P,6,4,4,2019-06-04T16:52:36Z,0
C06_17,80,26,163065.47793741996,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate17_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,17,2019-06-04T16:52:36Z,74.5,2,HP,P,6,4,4,2019-06-04T16:52:36Z,0
D06_17,80,31,160839.32806796714,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate17_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,17,2019-06-04T16:52:36Z,74.7,2,HP,P,6,4,4,2019-06-04T16:52:36Z,0
E06_17,80,18,158613.1781985143,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate17_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,17,2019-06-04T16:52:36Z,72.9,2,HP,P,6,4,4,2019-06-04T16:52:36Z,0
F06_17,80,22,143864.9353133893,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate17_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,17,2019-06-04T16:52:36Z,61.1,2,HP,P,6,4,4,2019-06-04T16:52:36Z,0
B06_18,80,20,357575.32278086117,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate18_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,18,2019-06-06T10:46:49Z,73.1,3,HP,P,6,6,4,2019-06-04T16:52:36Z,1.7459837962962963
C06_18,80,anc3,331974.5992821536,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate18_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,18,2019-06-06T10:46:49Z,65.8,3,HP,P,6,6,4,2019-06-04T16:52:36Z,1.7459837962962963
D06_18,80,5,321400.38740225264,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate18_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,18,2019-06-06T10:46:49Z,63,3,HP,P,6,6,4,2019-06-04T16:52:36Z,1.7459837962962963
E06_18,80,29,209814.62519592943,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate18_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,18,2019-06-06T10:46:49Z,62.4,3,HP,P,6,6,4,2019-06-04T16:52:36Z,1.7459837962962963
F06_18,80,anc4,423525.0126634013,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate18_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,18,2019-06-06T10:46:49Z,63.1,3,HP,P,6,6,4,2019-06-04T16:52:36Z,1.7459837962962963
B06_19,100,23,294964.8577025003,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate19_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,19,2019-06-05T14:51:50Z,65.2,1,HP,P,7,4,8,2019-06-05T13:09:48Z,0.07085648148148148
C06_19,100,1,291903.9016320026,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate19_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,19,2019-06-05T14:51:50Z,59.1,1,HP,P,7,4,8,2019-06-05T13:09:48Z,0.07085648148148148
D06_19,100,14,332531.1367495168,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate19_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,19,2019-06-05T14:51:50Z,61.7,1,HP,P,7,4,8,2019-06-05T13:09:48Z,0.07085648148148148
E06_19,100,24,147760.69758493174,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate19_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,19,2019-06-05T14:51:50Z,60.9,1,HP,P,7,4,8,2019-06-05T13:09:48Z,0.07085648148148148
F06_19,100,8,533997.6999349982,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate19_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,19,2019-06-05T14:51:50Z,33.1,1,HP,P,7,4,8,2019-06-05T13:09:48Z,0.07085648148148148
B06_2,5,anc2,27826.873368160403,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate2_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,2,2019-06-05T09:33:11Z,75.6,2,LP,P,1,5,16,2019-06-05T09:33:11Z,0
C06_2,5,26,18365.736422985865,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate2_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,2,2019-06-05T09:33:11Z,70.8,2,LP,P,1,5,16,2019-06-05T09:33:11Z,0
D06_2,5,31,28105.142101842008,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate2_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,2,2019-06-05T09:33:11Z,79.2,2,LP,P,1,5,16,2019-06-05T09:33:11Z,0
E06_2,5,18,35061.860443882106,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate2_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,2,2019-06-05T09:33:11Z,69.5,2,LP,P,1,5,16,2019-06-05T09:33:11Z,0
F06_2,5,22,31166.09817233965,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate2_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,2,2019-06-05T09:33:11Z,71.8,2,LP,P,1,5,16,2019-06-05T09:33:11Z,0
B06_20,100,anc2,258233.38485652854,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate20_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,20,2019-06-05T13:09:48Z,65.1,2,HP,P,7,4,2,2019-06-05T13:09:48Z,0
C06_20,100,26,217884.41847269595,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate20_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,20,2019-06-05T13:09:48Z,59.7,2,HP,P,7,4,2,2019-06-05T13:09:48Z,0
D06_20,100,31,294964.8577025003,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate20_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,20,2019-06-05T13:09:48Z,75.8,2,HP,P,7,4,2,2019-06-05T13:09:48Z,0
E06_20,100,18,275486.046344788,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate20_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,20,2019-06-05T13:09:48Z,61.8,2,HP,P,7,4,2,2019-06-05T13:09:48Z,0
F06_20,100,22,292182.17036568426,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate20_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,20,2019-06-05T13:09:48Z,62.8,2,HP,P,7,4,2,2019-06-05T13:09:48Z,0
B06_21,100,20,360079.7413839956,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate21_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,21,2019-06-05T16:33:28Z,60.7,3,HP,P,7,4,17,2019-06-05T13:09:48Z,0.1414351851851852
C06_21,100,anc3,295243.1264361819,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate21_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,21,2019-06-05T16:33:28Z,55.5,3,HP,P,7,4,17,2019-06-05T13:09:48Z,0.1414351851851852
D06_21,100,5,384567.3899479768,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate21_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,21,2019-06-05T16:33:28Z,55.5,3,HP,P,7,4,17,2019-06-05T13:09:48Z,0.1414351851851852
E06_21,100,29,89324.2635117949,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate21_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,21,2019-06-05T16:33:28Z,127,3,HP,P,7,4,17,2019-06-05T13:09:48Z,0.1414351851851852
F06_21,100,anc4,311939.2504570781,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate21_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,21,2019-06-05T16:33:28Z,56.3,3,HP,P,7,4,17,2019-06-05T13:09:48Z,0.1414351851851852
B06_22,400,23,90715.60718020292,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate22_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,22,2019-06-05T15:46:35Z,51.6,1,HP,P,8,6,17,2019-06-05T15:46:35Z,0
C06_22,400,1,176700.64588781857,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate22_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,22,2019-06-05T15:46:35Z,64.4,1,HP,P,8,6,17,2019-06-05T15:46:35Z,0
D06_22,400,14,242372.06703667712,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate22_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,22,2019-06-05T15:46:35Z,52.8,1,HP,P,8,6,17,2019-06-05T15:46:35Z,0
E06_22,400,24,162508.94047005675,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate22_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,22,2019-06-05T15:46:35Z,55.8,1,HP,P,8,6,17,2019-06-05T15:46:35Z,0
F06_22,400,8,602451.8084206728,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate22_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,22,2019-06-05T15:46:35Z,30.3,1,HP,P,8,6,17,2019-06-05T15:46:35Z,0
B06_23,400,anc2,188666.20143612754,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate23_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,23,2019-06-05T16:09:56Z,60.7,2,HP,P,8,6,8,2019-06-05T15:46:35Z,0.016215277777777776
C06_23,400,26,230406.51148836815,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate23_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,23,2019-06-05T16:09:56Z,51.2,2,HP,P,8,6,8,2019-06-05T15:46:35Z,0.016215277777777776
D06_23,400,31,163343.74667110157,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate23_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,23,2019-06-05T16:09:56Z,64.6,2,HP,P,8,6,8,2019-06-05T15:46:35Z,0.016215277777777776
E06_23,400,18,175865.83968677375,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate23_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,23,2019-06-05T16:09:56Z,53.7,2,HP,P,8,6,8,2019-06-05T15:46:35Z,0.016215277777777776
F06_23,400,22,144699.7415144341,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate23_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,23,2019-06-05T16:09:56Z,70.8,2,HP,P,8,6,8,2019-06-05T15:46:35Z,0.016215277777777776
B06_24,400,20,511736.2012404698,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,24,2019-06-06T10:23:35Z,42.5,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
C06_24,400,anc3,354514.36671036354,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,24,2019-06-06T10:23:35Z,49.7,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
D06_24,400,30,131064.5735640355,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,24,2019-06-06T10:23:35Z,52.9,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
E06_24,400,29,282721.0334205097,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,24,2019-06-06T10:23:35Z,37.7,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
F06_24,400,anc4,109916.14980423359,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,24,2019-06-06T10:23:35Z,48.6,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
B06_25,600,23,127168.81129249305,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,25,2019-06-05T16:56:25Z,50.1,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
C06_25,600,1,288286.4080941418,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,25,2019-06-05T16:56:25Z,53,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
D06_25,600,14,261294.34092702618,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,25,2019-06-05T16:56:25Z,47.2,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
E06_25,600,24,159447.98439955912,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,25,2019-06-05T16:56:25Z,52.5,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
F06_25,600,8,577685.89112301,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,25,2019-06-05T16:56:25Z,34.2,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
B06_26,600,anc2,163622.01540478316,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,26,2019-06-05T08:23:38Z,55.1,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
C06_26,600,26,245433.02310717475,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,26,2019-06-05T08:23:38Z,39,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
D06_26,600,31,180874.67689304263,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,26,2019-06-05T08:23:38Z,41.3,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
E06_26,600,18,242372.06703667712,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,26,2019-06-05T08:23:38Z,39.6,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
F06_26,600,22,101289.81906010387,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,26,2019-06-05T08:23:38Z,58.6,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
B06_27,600,20,333365.94295056164,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,27,2019-06-05T15:23:25Z,41.7,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
C06_27,600,anc3,296634.4701045899,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,27,2019-06-05T15:23:25Z,40.1,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
D06_27,600,5,198962.1445823469,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,27,2019-06-05T15:23:25Z,42,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
E06_27,600,29,544850.1805485807,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,27,2019-06-05T15:23:25Z,36.2,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
F06_27,600,anc4,299973.69490876916,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,27,2019-06-05T15:23:25Z,42.3,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
B06_28,1000,23,81811.00770239158,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,28,2019-06-05T14:19:39Z,51.6,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
C06_28,1000,1,213432.1187337903,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,28,2019-06-05T14:19:39Z,65.9,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
D06_28,1000,14,129116.69242826427,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,28,2019-06-05T14:19:39Z,62.5,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
E06_28,1000,24,250720.12904712523,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,28,2019-06-05T14:19:39Z,72.8,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
F06_28,1000,8,558763.6172326609,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,28,2019-06-05T14:19:39Z,33.6,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
B06_29,1000,anc2,58714.70280681845,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,29,2019-06-05T08:46:45Z,56.6,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
C06_29,1000,26,137186.4857050308,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,29,2019-06-05T08:46:45Z,61.2,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
D06_29,1000,31,99063.66919065104,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D06,29,2019-06-05T08:46:45Z,54.5,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
E06_29,1000,18,240980.7233682691,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E06,29,2019-06-05T08:46:45Z,71.2,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
F06_29,1000,22,107968.26866846236,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F06,29,2019-06-05T08:46:45Z,66.5,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
B06_3,5,20,35061.860443882106,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate3_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B06,3,2019-06-05T10:42:37Z,77.8,3,LP,P,1,5,17,2019-06-05T09:33:11Z,0.04821759259259259
C06_3,5,anc3,31166.09817233965,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate3_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C06,3,2019-06-05T10:42:37Z,70.9,3,LP,P,1,5,17,2019-06-05T09:33:11Z,0.04821759259259259
