well_plate,mu,best.model,best.se,population,plate,nitrate_level,nitrate_concentration,ancestor_id,treatment,note,plate_key,acclimation_level,well,n_level,multitron,slot
D04_17,1.6379652930593163,gr.sat,0.20172884420212597,4,17,6,80,anc3,S,NA,2,HL,D04,N6,4,4
D04_17,1.6379652930593163,gr.sat,0.20172884420212597,4,17,6,80,anc3,S,NA,2,HL,D04,N6,4,4
D04_18,1.4546191605540526,gr.sat,0.11859927752354375,anc4,18,6,80,anc4,none,NA,3,HL,D04,N6,6,4
D04_18,1.4546191605540526,gr.sat,0.11859927752354375,anc4,18,6,80,anc4,none,NA,3,HL,D04,N6,6,4
D04_18,1.4546191605540526,gr.sat,0.11859927752354375,anc4,18,6,80,anc4,none,NA,3,HL,D04,N6,6,4
D04_18,1.4546191605540526,gr.sat,0.11859927752354375,anc4,18,6,80,anc4,none,NA,3,HL,D04,N6,6,4
D04_19,1.0755976661496027,gr,0.19357405563522065,19,19,7,100,anc2,B,NA,1,HL,D04,N7,4,8
D04_19,1.0755976661496027,gr,0.19357405563522065,19,19,7,100,anc2,B,NA,1,HL,D04,N7,4,8
D04_19,1.0755976661496027,gr,0.19357405563522065,19,19,7,100,anc2,B,NA,1,HL,D04,N7,4,8
D04_19,1.0755976661496027,gr,0.19357405563522065,19,19,7,100,anc2,B,NA,1,HL,D04,N7,4,8
D04_2,0.6502408245286049,gr,0.04392674894541331,4,2,1,5,anc3,S,NA,2,LL,D04,N1,5,16
D04_2,0.6502408245286049,gr,0.04392674894541331,4,2,1,5,anc3,S,NA,2,LL,D04,N1,5,16
D04_2,0.6502408245286049,gr,0.04392674894541331,4,2,1,5,anc3,S,NA,2,LL,D04,N1,5,16
D04_2,0.6502408245286049,gr,0.04392674894541331,4,2,1,5,anc3,S,NA,2,LL,D04,N1,5,16
D04_20,1.6301341796439055,gr.sat,0.19054085976475293,4,20,7,100,anc3,S,NA,2,HL,D04,N7,4,2
D04_20,1.6301341796439055,gr.sat,0.19054085976475293,4,20,7,100,anc3,S,NA,2,HL,D04,N7,4,2
D04_20,1.6301341796439055,gr.sat,0.19054085976475293,4,20,7,100,anc3,S,NA,2,HL,D04,N7,4,2
D04_20,1.6301341796439055,gr.sat,0.19054085976475293,4,20,7,100,anc3,S,NA,2,HL,D04,N7,4,2
D04_21,1.51722461262723,gr.sat,0.1546251855072567,anc4,21,7,100,anc4,none,NA,3,HL,D04,N7,4,17
D04_21,1.51722461262723,gr.sat,0.1546251855072567,anc4,21,7,100,anc4,none,NA,3,HL,D04,N7,4,17
D04_21,1.51722461262723,gr.sat,0.1546251855072567,anc4,21,7,100,anc4,none,NA,3,HL,D04,N7,4,17
D04_21,1.51722461262723,gr.sat,0.1546251855072567,anc4,21,7,100,anc4,none,NA,3,HL,D04,N7,4,17
D04_22,1.2760848600977803,gr,0.10561468249908824,19,22,8,400,anc2,B,NA,1,HL,D04,N8,6,17
D04_22,1.2760848600977803,gr,0.10561468249908824,19,22,8,400,anc2,B,NA,1,HL,D04,N8,6,17
D04_22,1.2760848600977803,gr,0.10561468249908824,19,22,8,400,anc2,B,NA,1,HL,D04,N8,6,17
D04_22,1.2760848600977803,gr,0.10561468249908824,19,22,8,400,anc2,B,NA,1,HL,D04,N8,6,17
D04_23,1.6662952968295524,gr.sat,0.15304928063353263,4,23,8,400,anc3,S,NA,2,HL,D04,N8,6,8
D04_23,1.6662952968295524,gr.sat,0.15304928063353263,4,23,8,400,anc3,S,NA,2,HL,D04,N8,6,8
D04_23,1.6662952968295524,gr.sat,0.15304928063353263,4,23,8,400,anc3,S,NA,2,HL,D04,N8,6,8
D04_23,1.6662952968295524,gr.sat,0.15304928063353263,4,23,8,400,anc3,S,NA,2,HL,D04,N8,6,8
D04_24,1.4365124614519948,gr.sat,0.11631107268214623,anc4,24,8,400,anc4,none,NA,3,HL,D04,N8,6,1
D04_24,1.4365124614519948,gr.sat,0.11631107268214623,anc4,24,8,400,anc4,none,NA,3,HL,D04,N8,6,1
D04_24,1.4365124614519948,gr.sat,0.11631107268214623,anc4,24,8,400,anc4,none,NA,3,HL,D04,N8,6,1
D04_24,1.4365124614519948,gr.sat,0.11631107268214623,anc4,24,8,400,anc4,none,NA,3,HL,D04,N8,6,1
D04_25,1.2395553805758055,gr,0.08128629184874571,19,25,9,600,anc2,B,NA,1,HL,D04,N9,4,15
D04_25,1.2395553805758055,gr,0.08128629184874571,19,25,9,600,anc2,B,NA,1,HL,D04,N9,4,15
D04_25,1.2395553805758055,gr,0.08128629184874571,19,25,9,600,anc2,B,NA,1,HL,D04,N9,4,15
D04_25,1.2395553805758055,gr,0.08128629184874571,19,25,9,600,anc2,B,NA,1,HL,D04,N9,4,15
D04_26,1.9801546333584732,gr.sat,0.1664746250622299,4,26,9,600,anc3,S,NA,2,HL,D04,N9,4,3
D04_26,1.9801546333584732,gr.sat,0.1664746250622299,4,26,9,600,anc3,S,NA,2,HL,D04,N9,4,3
D04_26,1.9801546333584732,gr.sat,0.1664746250622299,4,26,9,600,anc3,S,NA,2,HL,D04,N9,4,3
D04_26,1.9801546333584732,gr.sat,0.1664746250622299,4,26,9,600,anc3,S,NA,2,HL,D04,N9,4,3
D04_27,1.0879630602491945,gr,0.07569507500285505,anc4,27,9,600,anc4,none,NA,3,HL,D04,N9,4,16
D04_27,1.0879630602491945,gr,0.07569507500285505,anc4,27,9,600,anc4,none,NA,3,HL,D04,N9,4,16
D04_27,1.0879630602491945,gr,0.07569507500285505,anc4,27,9,600,anc4,none,NA,3,HL,D04,N9,4,16
D04_27,1.0879630602491945,gr,0.07569507500285505,anc4,27,9,600,anc4,none,NA,3,HL,D04,N9,4,16
D04_28,1.2885721674303916,gr,0.052747373137381114,19,28,10,1e3,anc2,B,NA,1,HL,D04,N10,6,3
D04_28,1.2885721674303916,gr,0.052747373137381114,19,28,10,1e3,anc2,B,NA,1,HL,D04,N10,6,3
D04_28,1.2885721674303916,gr,0.052747373137381114,19,28,10,1e3,anc2,B,NA,1,HL,D04,N10,6,3
D04_28,1.2885721674303916,gr,0.052747373137381114,19,28,10,1e3,anc2,B,NA,1,HL,D04,N10,6,3
D04_29,1.18054100516115,gr,0.14078564731470258,4,29,10,1e3,anc3,S,NA,2,HL,D04,N10,6,10
D04_29,1.18054100516115,gr,0.14078564731470258,4,29,10,1e3,anc3,S,NA,2,HL,D04,N10,6,10
D04_29,1.18054100516115,gr,0.14078564731470258,4,29,10,1e3,anc3,S,NA,2,HL,D04,N10,6,10
D04_29,1.18054100516115,gr,0.14078564731470258,4,29,10,1e3,anc3,S,NA,2,HL,D04,N10,6,10
D04_3,0.4698892771807551,gr,0.1048540548553765,anc4,3,1,5,anc4,none,NA,3,LL,D04,N1,5,17
D04_3,0.4698892771807551,gr,0.1048540548553765,anc4,3,1,5,anc4,none,NA,3,LL,D04,N1,5,17
D04_3,0.4698892771807551,gr,0.1048540548553765,anc4,3,1,5,anc4,none,NA,3,LL,D04,N1,5,17
D04_3,0.4698892771807551,gr,0.1048540548553765,anc4,3,1,5,anc4,none,NA,3,LL,D04,N1,5,17
D04_30,1.1496902362887162,gr,0.09120954317912972,anc4,30,10,1e3,anc4,none,NA,3,HL,D04,N10,4,10
D04_30,1.1496902362887162,gr,0.09120954317912972,anc4,30,10,1e3,anc4,none,NA,3,HL,D04,N10,4,10
D04_30,1.1496902362887162,gr,0.09120954317912972,anc4,30,10,1e3,anc4,none,NA,3,HL,D04,N10,4,10
D04_30,1.1496902362887162,gr,0.09120954317912972,anc4,30,10,1e3,anc4,none,NA,3,HL,D04,N10,4,10
D04_4,1.0725715114954795,gr.sat,0.09472474121910804,19,4,2,10,anc2,B,NA,1,LL,D04,N2,5,19
D04_4,1.0725715114954795,gr.sat,0.09472474121910804,19,4,2,10,anc2,B,NA,1,LL,D04,N2,5,19
D04_4,1.0725715114954795,gr.sat,0.09472474121910804,19,4,2,10,anc2,B,NA,1,LL,D04,N2,5,19
D04_4,1.0725715114954795,gr.sat,0.09472474121910804,19,4,2,10,anc2,B,NA,1,LL,D04,N2,5,19
D04_5,0.736632738510969,gr,0.09714061419032975,4,5,2,10,anc3,S,NA,2,LL,D04,N2,5,20
D04_5,0.736632738510969,gr,0.09714061419032975,4,5,2,10,anc3,S,NA,2,LL,D04,N2,5,20
D04_5,0.736632738510969,gr,0.09714061419032975,4,5,2,10,anc3,S,NA,2,LL,D04,N2,5,20
D04_5,0.736632738510969,gr,0.09714061419032975,4,5,2,10,anc3,S,NA,2,LL,D04,N2,5,20
D04_6,0.9807007698797678,gr.sat,0.11375020465764842,anc4,6,2,10,anc4,none,NA,3,LL,D04,N2,5,21
D04_6,0.9807007698797678,gr.sat,0.11375020465764842,anc4,6,2,10,anc4,none,NA,3,LL,D04,N2,5,21
D04_6,0.9807007698797678,gr.sat,0.11375020465764842,anc4,6,2,10,anc4,none,NA,3,LL,D04,N2,5,21
D04_6,0.9807007698797678,gr.sat,0.11375020465764842,anc4,6,2,10,anc4,none,NA,3,LL,D04,N2,5,21
D04_7,1.0202864058483836,gr,0.12550834027798477,19,7,3,20,anc2,B,NA,1,LL,D04,N3,5,8
D04_7,1.0202864058483836,gr,0.12550834027798477,19,7,3,20,anc2,B,NA,1,LL,D04,N3,5,8
D04_7,1.0202864058483836,gr,0.12550834027798477,19,7,3,20,anc2,B,NA,1,LL,D04,N3,5,8
D04_7,1.0202864058483836,gr,0.12550834027798477,19,7,3,20,anc2,B,NA,1,LL,D04,N3,5,8
D04_8,0.7696787969099739,gr,0.07206566184580131,4,8,3,20,anc3,S,NA,2,LL,D04,N3,5,9
D04_8,0.7696787969099739,gr,0.07206566184580131,4,8,3,20,anc3,S,NA,2,LL,D04,N3,5,9
D04_8,0.7696787969099739,gr,0.07206566184580131,4,8,3,20,anc3,S,NA,2,LL,D04,N3,5,9
D04_8,0.7696787969099739,gr,0.07206566184580131,4,8,3,20,anc3,S,NA,2,LL,D04,N3,5,9
D04_9,0.7686232801047179,gr,0.12326101627818796,anc4,9,3,20,anc4,none,NA,3,LL,D04,N3,5,2
D04_9,0.7686232801047179,gr,0.12326101627818796,anc4,9,3,20,anc4,none,NA,3,LL,D04,N3,5,2
D04_9,0.7686232801047179,gr,0.12326101627818796,anc4,9,3,20,anc4,none,NA,3,LL,D04,N3,5,2
D04_9,0.7686232801047179,gr,0.12326101627818796,anc4,9,3,20,anc4,none,NA,3,LL,D04,N3,5,2
D05_1,1.1650761588954288,gr.sat,0.13284375401484244,33,1,1,5,cc1690,L,NA,1,LL,D05,N1,5,15
D05_1,1.1650761588954288,gr.sat,0.13284375401484244,33,1,1,5,cc1690,L,NA,1,LL,D05,N1,5,15
D05_1,1.1650761588954288,gr.sat,0.13284375401484244,33,1,1,5,cc1690,L,NA,1,LL,D05,N1,5,15
D05_1,1.1650761588954288,gr.sat,0.13284375401484244,33,1,1,5,cc1690,L,NA,1,LL,D05,N1,5,15
D05_10,1.1366490794993935,gr,0.11692159269232308,33,10,4,40,cc1690,L,NA,1,LL,D05,N4,5,18
D05_10,1.1366490794993935,gr,0.11692159269232308,33,10,4,40,cc1690,L,NA,1,LL,D05,N4,5,18
D05_10,1.1366490794993935,gr,0.11692159269232308,33,10,4,40,cc1690,L,NA,1,LL,D05,N4,5,18
D05_10,1.1366490794993935,gr,0.11692159269232308,33,10,4,40,cc1690,L,NA,1,LL,D05,N4,5,18
D05_11,1.1032771714333205,gr,0.09709229565544558,9,11,4,40,cc1690,BS,NA,2,LL,D05,N4,4,9
D05_11,1.1032771714333205,gr,0.09709229565544558,9,11,4,40,cc1690,BS,NA,2,LL,D05,N4,4,9
D05_11,1.1032771714333205,gr,0.09709229565544558,9,11,4,40,cc1690,BS,NA,2,LL,D05,N4,4,9
D05_11,1.1032771714333205,gr,0.09709229565544558,9,11,4,40,cc1690,BS,NA,2,LL,D05,N4,4,9
D05_12,0.9831129298182065,gr,0.11956879973912123,10,12,4,40,anc2,L,NA,3,LL,D05,N4,4,1
D05_12,0.9831129298182065,gr,0.11956879973912123,10,12,4,40,anc2,L,NA,3,LL,D05,N4,4,1
D05_12,0.9831129298182065,gr,0.11956879973912123,10,12,4,40,anc2,L,NA,3,LL,D05,N4,4,1
D05_12,0.9831129298182065,gr,0.11956879973912123,10,12,4,40,anc2,L,NA,3,LL,D05,N4,4,1
D05_13,1.0971459474310559,gr,0.10152993594482522,33,13,5,60,cc1690,L,NA,1,LL,D05,N5,6,9
D05_13,1.0971459474310559,gr,0.10152993594482522,33,13,5,60,cc1690,L,NA,1,LL,D05,N5,6,9
D05_13,1.0971459474310559,gr,0.10152993594482522,33,13,5,60,cc1690,L,NA,1,LL,D05,N5,6,9
D05_13,1.0971459474310559,gr,0.10152993594482522,33,13,5,60,cc1690,L,NA,1,LL,D05,N5,6,9
D05_14,1.1746090389775632,gr,0.12021920831632348,9,14,5,60,cc1690,BS,NA,2,LL,D05,N5,6,2
D05_14,1.1746090389775632,gr,0.12021920831632348,9,14,5,60,cc1690,BS,NA,2,LL,D05,N5,6,2
D05_14,1.1746090389775632,gr,0.12021920831632348,9,14,5,60,cc1690,BS,NA,2,LL,D05,N5,6,2
D05_14,1.1746090389775632,gr,0.12021920831632348,9,14,5,60,cc1690,BS,NA,2,LL,D05,N5,6,2
D05_15,1.1374443763319744,gr,0.10125525111822856,10,15,5,60,anc2,L,NA,3,LL,D05,N5,6,15
D05_15,1.1374443763319744,gr,0.10125525111822856,10,15,5,60,anc2,L,NA,3,LL,D05,N5,6,15
D05_15,1.1374443763319744,gr,0.10125525111822856,10,15,5,60,anc2,L,NA,3,LL,D05,N5,6,15
D05_15,1.1374443763319744,gr,0.10125525111822856,10,15,5,60,anc2,L,NA,3,LL,D05,N5,6,15
D05_16,0.9601301610746624,gr,0.16883691800087167,33,16,6,80,cc1690,L,NA,1,HL,D05,N6,5,3
D05_16,0.9601301610746624,gr,0.16883691800087167,33,16,6,80,cc1690,L,NA,1,HL,D05,N6,5,3
D05_16,0.9601301610746624,gr,0.16883691800087167,33,16,6,80,cc1690,L,NA,1,HL,D05,N6,5,3
D05_16,0.9601301610746624,gr,0.16883691800087167,33,16,6,80,cc1690,L,NA,1,HL,D05,N6,5,3
D05_17,1.5777561986833233,gr.sat,0.1779375230495395,9,17,6,80,cc1690,BS,NA,2,HL,D05,N6,4,4
D05_17,1.5777561986833233,gr.sat,0.1779375230495395,9,17,6,80,cc1690,BS,NA,2,HL,D05,N6,4,4
D05_17,1.5777561986833233,gr.sat,0.1779375230495395,9,17,6,80,cc1690,BS,NA,2,HL,D05,N6,4,4
D05_17,1.5777561986833233,gr.sat,0.1779375230495395,9,17,6,80,cc1690,BS,NA,2,HL,D05,N6,4,4
D05_18,0.9106539855795727,gr,0.12453073409020939,10,18,6,80,anc2,L,NA,3,HL,D05,N6,6,4
D05_18,0.9106539855795727,gr,0.12453073409020939,10,18,6,80,anc2,L,NA,3,HL,D05,N6,6,4
D05_18,0.9106539855795727,gr,0.12453073409020939,10,18,6,80,anc2,L,NA,3,HL,D05,N6,6,4
D05_18,0.9106539855795727,gr,0.12453073409020939,10,18,6,80,anc2,L,NA,3,HL,D05,N6,6,4
D05_19,0.9972920911448822,gr,0.19751102027806564,33,19,7,100,cc1690,L,NA,1,HL,D05,N7,4,8
D05_19,0.9972920911448822,gr,0.19751102027806564,33,19,7,100,cc1690,L,NA,1,HL,D05,N7,4,8
D05_19,0.9972920911448822,gr,0.19751102027806564,33,19,7,100,cc1690,L,NA,1,HL,D05,N7,4,8
D05_19,0.9972920911448822,gr,0.19751102027806564,33,19,7,100,cc1690,L,NA,1,HL,D05,N7,4,8
D05_2,1.1832008462099286,gr.sat,0.10427577172622529,9,2,1,5,cc1690,BS,NA,2,LL,D05,N1,5,16
D05_2,1.1832008462099286,gr.sat,0.10427577172622529,9,2,1,5,cc1690,BS,NA,2,LL,D05,N1,5,16
D05_2,1.1832008462099286,gr.sat,0.10427577172622529,9,2,1,5,cc1690,BS,NA,2,LL,D05,N1,5,16
D05_2,1.1832008462099286,gr.sat,0.10427577172622529,9,2,1,5,cc1690,BS,NA,2,LL,D05,N1,5,16
D05_20,1.6955081942294543,gr.sat,0.20432072118800562,9,20,7,100,cc1690,BS,NA,2,HL,D05,N7,4,2
D05_20,1.6955081942294543,gr.sat,0.20432072118800562,9,20,7,100,cc1690,BS,NA,2,HL,D05,N7,4,2
D05_20,1.6955081942294543,gr.sat,0.20432072118800562,9,20,7,100,cc1690,BS,NA,2,HL,D05,N7,4,2
D05_20,1.6955081942294543,gr.sat,0.20432072118800562,9,20,7,100,cc1690,BS,NA,2,HL,D05,N7,4,2
D05_21,2.0750850165456662,gr.lagsat,0.16126676130455317,10,21,7,100,anc2,L,NA,3,HL,D05,N7,4,17
D05_21,2.0750850165456662,gr.lagsat,0.16126676130455317,10,21,7,100,anc2,L,NA,3,HL,D05,N7,4,17
D05_21,2.0750850165456662,gr.lagsat,0.16126676130455317,10,21,7,100,anc2,L,NA,3,HL,D05,N7,4,17
D05_21,2.0750850165456662,gr.lagsat,0.16126676130455317,10,21,7,100,anc2,L,NA,3,HL,D05,N7,4,17
D05_22,1.2759874942243292,gr,0.12379930092729881,33,22,8,400,cc1690,L,NA,1,HL,D05,N8,6,17
D05_22,1.2759874942243292,gr,0.12379930092729881,33,22,8,400,cc1690,L,NA,1,HL,D05,N8,6,17
D05_22,1.2759874942243292,gr,0.12379930092729881,33,22,8,400,cc1690,L,NA,1,HL,D05,N8,6,17
D05_22,1.2759874942243292,gr,0.12379930092729881,33,22,8,400,cc1690,L,NA,1,HL,D05,N8,6,17
D05_23,1.2299130289165356,gr,0.15580412391837772,9,23,8,400,cc1690,BS,NA,2,HL,D05,N8,6,8
D05_23,1.2299130289165356,gr,0.15580412391837772,9,23,8,400,cc1690,BS,NA,2,HL,D05,N8,6,8
D05_23,1.2299130289165356,gr,0.15580412391837772,9,23,8,400,cc1690,BS,NA,2,HL,D05,N8,6,8
D05_23,1.2299130289165356,gr,0.15580412391837772,9,23,8,400,cc1690,BS,NA,2,HL,D05,N8,6,8
D05_24,1.1390783036856311,gr,0.14229048703888866,10,24,8,400,anc2,L,NA,3,HL,D05,N8,6,1
D05_24,1.1390783036856311,gr,0.14229048703888866,10,24,8,400,anc2,L,NA,3,HL,D05,N8,6,1
D05_24,1.1390783036856311,gr,0.14229048703888866,10,24,8,400,anc2,L,NA,3,HL,D05,N8,6,1
D05_24,1.1390783036856311,gr,0.14229048703888866,10,24,8,400,anc2,L,NA,3,HL,D05,N8,6,1
D05_25,1.1802867831223287,gr,0.08805725484459279,33,25,9,600,cc1690,L,NA,1,HL,D05,N9,4,15
D05_25,1.1802867831223287,gr,0.08805725484459279,33,25,9,600,cc1690,L,NA,1,HL,D05,N9,4,15
D05_25,1.1802867831223287,gr,0.08805725484459279,33,25,9,600,cc1690,L,NA,1,HL,D05,N9,4,15
D05_25,1.1802867831223287,gr,0.08805725484459279,33,25,9,600,cc1690,L,NA,1,HL,D05,N9,4,15
D05_26,1.3529118721100737,gr,0.1689257894105016,9,26,9,600,cc1690,BS,NA,2,HL,D05,N9,4,3
D05_26,1.3529118721100737,gr,0.1689257894105016,9,26,9,600,cc1690,BS,NA,2,HL,D05,N9,4,3
D05_26,1.3529118721100737,gr,0.1689257894105016,9,26,9,600,cc1690,BS,NA,2,HL,D05,N9,4,3
D05_26,1.3529118721100737,gr,0.1689257894105016,9,26,9,600,cc1690,BS,NA,2,HL,D05,N9,4,3
D05_27,1.163176560928757,gr,0.11041894572673777,10,27,9,600,anc2,L,NA,3,HL,D05,N9,4,16
D05_27,1.163176560928757,gr,0.11041894572673777,10,27,9,600,anc2,L,NA,3,HL,D05,N9,4,16
D05_27,1.163176560928757,gr,0.11041894572673777,10,27,9,600,anc2,L,NA,3,HL,D05,N9,4,16
D05_27,1.163176560928757,gr,0.11041894572673777,10,27,9,600,anc2,L,NA,3,HL,D05,N9,4,16
D05_28,1.2623834203703035,gr,0.060673396682621644,33,28,10,1e3,cc1690,L,NA,1,HL,D05,N10,6,3
D05_28,1.2623834203703035,gr,0.060673396682621644,33,28,10,1e3,cc1690,L,NA,1,HL,D05,N10,6,3
D05_28,1.2623834203703035,gr,0.060673396682621644,33,28,10,1e3,cc1690,L,NA,1,HL,D05,N10,6,3
D05_28,1.2623834203703035,gr,0.060673396682621644,33,28,10,1e3,cc1690,L,NA,1,HL,D05,N10,6,3
D05_29,0.9951811941718223,gr,0.15653879927601638,9,29,10,1e3,cc1690,BS,NA,2,HL,D05,N10,6,10
D05_29,0.9951811941718223,gr,0.15653879927601638,9,29,10,1e3,cc1690,BS,NA,2,HL,D05,N10,6,10
D05_29,0.9951811941718223,gr,0.15653879927601638,9,29,10,1e3,cc1690,BS,NA,2,HL,D05,N10,6,10
D05_29,0.9951811941718223,gr,0.15653879927601638,9,29,10,1e3,cc1690,BS,NA,2,HL,D05,N10,6,10
D05_3,0.6720958953830146,gr,0.107482537566825,10,3,1,5,anc2,L,NA,3,LL,D05,N1,5,17
D05_3,0.6720958953830146,gr,0.107482537566825,10,3,1,5,anc2,L,NA,3,LL,D05,N1,5,17
D05_3,0.6720958953830146,gr,0.107482537566825,10,3,1,5,anc2,L,NA,3,LL,D05,N1,5,17
D05_3,0.6720958953830146,gr,0.107482537566825,10,3,1,5,anc2,L,NA,3,LL,D05,N1,5,17
D05_30,1.0787376202560557,gr,0.06204873166104764,10,30,10,1e3,anc2,L,NA,3,HL,D05,N10,4,10
D05_30,1.0787376202560557,gr,0.06204873166104764,10,30,10,1e3,anc2,L,NA,3,HL,D05,N10,4,10
D05_30,1.0787376202560557,gr,0.06204873166104764,10,30,10,1e3,anc2,L,NA,3,HL,D05,N10,4,10
D05_30,1.0787376202560557,gr,0.06204873166104764,10,30,10,1e3,anc2,L,NA,3,HL,D05,N10,4,10
D05_4,0.7023466250509532,gr,0.1149216315209546,33,4,2,10,cc1690,L,NA,1,LL,D05,N2,5,19
D05_4,0.7023466250509532,gr,0.1149216315209546,33,4,2,10,cc1690,L,NA,1,LL,D05,N2,5,19
D05_4,0.7023466250509532,gr,0.1149216315209546,33,4,2,10,cc1690,L,NA,1,LL,D05,N2,5,19
D05_4,0.7023466250509532,gr,0.1149216315209546,33,4,2,10,cc1690,L,NA,1,LL,D05,N2,5,19
D05_5,0.739726213945396,gr,0.06321567870448692,9,5,2,10,cc1690,BS,NA,2,LL,D05,N2,5,20
D05_5,0.739726213945396,gr,0.06321567870448692,9,5,2,10,cc1690,BS,NA,2,LL,D05,N2,5,20
D05_5,0.739726213945396,gr,0.06321567870448692,9,5,2,10,cc1690,BS,NA,2,LL,D05,N2,5,20
D05_5,0.739726213945396,gr,0.06321567870448692,9,5,2,10,cc1690,BS,NA,2,LL,D05,N2,5,20
D05_6,1.398221931538088,gr.sat,0.07421419710397718,10,6,2,10,anc2,L,NA,3,LL,D05,N2,5,21
D05_6,1.398221931538088,gr.sat,0.07421419710397718,10,6,2,10,anc2,L,NA,3,LL,D05,N2,5,21
D05_6,1.398221931538088,gr.sat,0.07421419710397718,10,6,2,10,anc2,L,NA,3,LL,D05,N2,5,21
D05_6,1.398221931538088,gr.sat,0.07421419710397718,10,6,2,10,anc2,L,NA,3,LL,D05,N2,5,21
D05_7,0.8410397617474484,gr,0.10475695546190286,33,7,3,20,cc1690,L,NA,1,LL,D05,N3,5,8
D05_7,0.8410397617474484,gr,0.10475695546190286,33,7,3,20,cc1690,L,NA,1,LL,D05,N3,5,8
D05_7,0.8410397617474484,gr,0.10475695546190286,33,7,3,20,cc1690,L,NA,1,LL,D05,N3,5,8
D05_7,0.8410397617474484,gr,0.10475695546190286,33,7,3,20,cc1690,L,NA,1,LL,D05,N3,5,8
D05_8,1.2556532397457945,gr.lagsat,0.031717964636851406,9,8,3,20,cc1690,BS,NA,2,LL,D05,N3,5,9
D05_8,1.2556532397457945,gr.lagsat,0.031717964636851406,9,8,3,20,cc1690,BS,NA,2,LL,D05,N3,5,9
D05_8,1.2556532397457945,gr.lagsat,0.031717964636851406,9,8,3,20,cc1690,BS,NA,2,LL,D05,N3,5,9
D05_8,1.2556532397457945,gr.lagsat,0.031717964636851406,9,8,3,20,cc1690,BS,NA,2,LL,D05,N3,5,9
D05_9,0.8278148538515763,gr,0.1071509185895146,10,9,3,20,anc2,L,NA,3,LL,D05,N3,5,2
D05_9,0.8278148538515763,gr,0.1071509185895146,10,9,3,20,anc2,L,NA,3,LL,D05,N3,5,2
D05_9,0.8278148538515763,gr,0.1071509185895146,10,9,3,20,anc2,L,NA,3,LL,D05,N3,5,2
D05_9,0.8278148538515763,gr,0.1071509185895146,10,9,3,20,anc2,L,NA,3,LL,D05,N3,5,2
D06_1,0.6549780221220058,gr,0.11929339115245262,14,1,1,5,anc2,S,NA,1,LL,D06,N1,5,15
D06_1,0.6549780221220058,gr,0.11929339115245262,14,1,1,5,anc2,S,NA,1,LL,D06,N1,5,15
D06_1,0.6549780221220058,gr,0.11929339115245262,14,1,1,5,anc2,S,NA,1,LL,D06,N1,5,15
D06_1,0.6549780221220058,gr,0.11929339115245262,14,1,1,5,anc2,S,NA,1,LL,D06,N1,5,15
D06_10,1.0749384084274873,gr,0.10938658391309068,14,10,4,40,anc2,S,NA,1,LL,D06,N4,5,18
D06_10,1.0749384084274873,gr,0.10938658391309068,14,10,4,40,anc2,S,NA,1,LL,D06,N4,5,18
D06_10,1.0749384084274873,gr,0.10938658391309068,14,10,4,40,anc2,S,NA,1,LL,D06,N4,5,18
D06_10,1.0749384084274873,gr,0.10938658391309068,14,10,4,40,anc2,S,NA,1,LL,D06,N4,5,18
D06_11,1.132086166216503,gr,0.11088677456453137,31,11,4,40,cc1690,B,NA,2,LL,D06,N4,4,9
D06_11,1.132086166216503,gr,0.11088677456453137,31,11,4,40,cc1690,B,NA,2,LL,D06,N4,4,9
D06_11,1.132086166216503,gr,0.11088677456453137,31,11,4,40,cc1690,B,NA,2,LL,D06,N4,4,9
D06_11,1.132086166216503,gr,0.11088677456453137,31,11,4,40,cc1690,B,NA,2,LL,D06,N4,4,9
D06_12,0.9795016407108741,gr,0.1997039972791972,5,12,4,40,anc5,C,NA,3,LL,D06,N4,4,1
D06_12,0.9795016407108741,gr,0.1997039972791972,5,12,4,40,anc5,C,NA,3,LL,D06,N4,4,1
D06_12,0.9795016407108741,gr,0.1997039972791972,5,12,4,40,anc5,C,NA,3,LL,D06,N4,4,1
D06_12,0.9795016407108741,gr,0.1997039972791972,5,12,4,40,anc5,C,NA,3,LL,D06,N4,4,1
D06_13,1.144401945860443,gr,0.08778380662958775,14,13,5,60,anc2,S,NA,1,LL,D06,N5,6,9
D06_13,1.144401945860443,gr,0.08778380662958775,14,13,5,60,anc2,S,NA,1,LL,D06,N5,6,9
D06_13,1.144401945860443,gr,0.08778380662958775,14,13,5,60,anc2,S,NA,1,LL,D06,N5,6,9
D06_13,1.144401945860443,gr,0.08778380662958775,14,13,5,60,anc2,S,NA,1,LL,D06,N5,6,9
D06_14,1.124759892359797,gr,0.1220339138017593,31,14,5,60,cc1690,B,NA,2,LL,D06,N5,6,2
D06_14,1.124759892359797,gr,0.1220339138017593,31,14,5,60,cc1690,B,NA,2,LL,D06,N5,6,2
D06_14,1.124759892359797,gr,0.1220339138017593,31,14,5,60,cc1690,B,NA,2,LL,D06,N5,6,2
D06_14,1.124759892359797,gr,0.1220339138017593,31,14,5,60,cc1690,B,NA,2,LL,D06,N5,6,2
D06_15,1.0571583666634987,gr,0.1054991940828679,5,15,5,60,anc5,C,NA,3,LL,D06,N5,6,15
D06_15,1.0571583666634987,gr,0.1054991940828679,5,15,5,60,anc5,C,NA,3,LL,D06,N5,6,15
D06_15,1.0571583666634987,gr,0.1054991940828679,5,15,5,60,anc5,C,NA,3,LL,D06,N5,6,15
