iteration,phosphate_concentration,population,well_plate,term,estimate,std.error,statistic,p.value,number_of_points
3,8,26,F11_17,days,1.391161316265497,0.12395931536610674,11.222725070373144,0.0015166999310602287,5
3,8,27,C07_17,days,2.017128792416668,0.28150889286399877,7.165417660148923,0.005598909095152213,5
3,8,27,D11_17,days,1.712269191805846,0.15655388774472603,10.937251169372692,0.0016361699097767158,5
3,8,30,E08_18,days,1.492199956659143,0.2347321105377703,6.357033783066659,0.007876100840446302,5
3,8,31,D06_17,days,1.483759471778363,0.306775247436991,4.836633607746056,0.01685545593623243,5
3,8,31,D09_17,days,1.5064365151645867,0.19670330416500595,7.65841998211124,0.004624008693734615,5
3,8,31,F08_17,days,1.4913461905002467,0.13135489115019264,11.353564206414095,0.0014658052080039896,5
3,8,32,F07_16,days,1.426652304286324,0.2676544875998858,5.330201324399288,0.012905515043805977,5
3,8,33,C03_16,days,1.4084948000479875,0.2826487398116514,4.983198584174003,0.0155350752434611,5
3,8,33,D05_16,days,1.4631606291870802,0.3167189268568566,4.619744843503988,0.019090321883072105,5
3,8,33,E08_16,days,1.504086449924624,0.26084527331030094,5.76620166751255,0.010367382352345616,5
3,8,33,G03_16,days,1.3975274191027693,0.19518389010829926,7.160055157868514,0.005610939585985422,5
3,8,35,D08_17,days,1.393401841999075,0.2269697937953136,6.13915102401545,0.008692478085861665,5
3,8,35,F07_17,days,1.420945213806823,0.17247534855356936,8.23854090293657,0.003744135993972927,5
3,8,4,D10_17,days,1.5503413532783816,0.19414224332838845,7.985595132204198,0.004097880908538134,5
3,8,5,D06_18,days,1.5231116672461897,0.3685801124722024,4.1323761529891545,0.025711835085448616,5
3,8,anc2,E05_17,days,1.503477106798146,0.1418810779699577,10.596741498654927,0.0017955719503486396,5
3,8,anc4,B11_18,days,1.5223286946505157,0.25683355763656396,5.927296684511566,0.00959616122584403,5
3,8,anc4,D04_18,days,1.5008407583513426,0.20804651043205624,7.213967469266862,0.0054915221264647375,5
3,8,anc4,E02_18,days,1.4717420990162362,0.21401750769770414,6.87673693077038,0.0062981354878827766,5
3,8,anc4,F06_18,days,1.4300088409034502,0.1220235023103277,11.71912634720712,0.0013351086105797547,5
3,8,anc5,B08_16,days,1.5909432203126803,0.16294689658729536,9.76356870632615,0.0022828768813640595,5
3,8,anc5,F05_16,days,1.4198536505502446,0.21863733265727264,6.494104338420336,0.007413606614137491,5
3,8,cc1690,C05_18,days,1.4601231272885853,0.2635866635347936,5.539442351550719,0.011596606606845555,5
3,8,cc1690,E05_18,days,1.5705428580512835,0.19684768073740355,7.9784676769771075,0.004108476082499131,5
3,8,cc1690,F07_18,days,1.3853898043338528,0.20951041053030897,6.612510570845521,0.00704243395167128,5
3,10,1,E02_19,days,1.4952854052163842,0.287182484056083,5.206743057924015,0.013769265444800238,5
3,10,1,F11_19,days,1.480537328656545,0.22617700971832727,6.545923170972828,0.007248077435161734,5
3,10,10,C02_21,days,1.393497107617157,0.3334509785761846,4.1790163986541735,0.02496075655111138,5
3,10,10,D05_21,days,1.4175428928661105,0.26961526480636777,5.257650726431091,0.013404221990094603,5
3,10,10,D11_21,days,1.2436411329950026,0.27669759329134225,4.49458601429012,0.020556813241608417,5
3,10,10,F08_21,days,1.3551635603926133,0.20807984621344447,6.512709351978814,0.007353608524618628,5
3,10,11,B07_19,days,1.705514057863217,0.23773351601125933,7.174058107071626,0.005579596137610238,5
3,10,11,C07_19,days,1.5171984434299761,0.278806574951931,5.44175991434763,0.012184936262804707,5
3,10,11,D11_19,days,1.5429206182215598,0.3155838665403198,4.889098530721096,0.01636659928643855,5
3,10,11,G02_19,days,1.6153127170464112,0.16245776310428628,9.94297032151979,0.002164361178575783,5
3,10,14,B04_19,days,1.8450528954735457,0.33403617492316096,5.523512224081619,0.011689976414341507,5
3,10,14,D06_19,days,1.7223995323820944,0.2973161696601508,5.793157951519739,0.010232813777961536,5
3,10,14,D09_19,days,1.6298597463937037,0.39764019436459347,4.098830474112727,0.02627014306633044,5
3,10,14,F08_19,days,1.4569751690993842,0.30871681643544324,4.71945514961624,0.018017884738255305,5
3,10,15,B02_21,days,1.6609069359417714,0.3529564661945865,4.705699130119084,0.018161102579964512,5
3,10,15,C11_21,days,1.664963965159606,0.40091536672687567,4.152906332208178,0.025377681373420304,5
3,10,15,E07_21,days,1.4161309070188597,0.2874411098112409,4.926681879111919,0.01602770079690181,5
3,10,15,F02_21,days,1.4505328487360862,0.23200860712669855,6.2520648121643125,0.008256220334919054,5
3,10,16,C08_21,days,1.5713370315968582,0.27447852071198764,5.724808730099773,0.010578569499352675,5
3,10,16,E04_21,days,1.5008227135228485,0.23018645761008208,6.52003045316039,0.007330174269354651,5
3,10,16,E11_21,days,1.5876068926921452,0.24130390861987028,6.579283782730293,0.007144075889770377,5
3,10,17,E07_20,days,1.5805119005906823,0.2978547874958232,5.306316926709951,0.013066977259706677,5
3,10,17,F05_20,days,1.590521853230562,0.28858114853231503,5.511523747548107,0.011760892834721022,5
3,10,18,B11_20,days,1.435700605798544,0.29595578395220273,4.851064529390686,0.01671911868972919,5
3,10,18,D02_20,days,1.7410826980811687,0.25310927968197455,6.878778606097711,0.006292797453018062,5
3,10,18,E06_20,days,1.6265337746473498,0.3053795751951247,5.326269032917684,0.012931918010991859,5
3,10,18,E11_20,days,1.5732899628101384,0.22648907297761942,6.946427667023051,0.006119245757793212,5
3,10,19,B03_19,days,1.618330009714376,0.274924727576984,5.886447625054802,0.009784401771550346,5
3,10,19,D04_19,days,1.662229021066845,0.2918782748413588,5.6949391727434895,0.010734475931457092,5
3,10,19,D10_19,days,1.6212118812569716,0.2506535236218828,6.467939719461557,0.007499077079768148,5
3,10,19,F03_19,days,1.6221003632988025,0.26232692817436937,6.18350687284604,0.008517575195357813,5
3,10,2,F09_20,days,1.4301379658179898,0.19054866300801876,7.505368671927161,0.004900870953790982,5
3,10,20,B06_21,days,1.3572786784379418,0.22202520797128503,6.113173773554044,0.008797104259533046,5
3,10,20,D03_21,days,1.448233025897843,0.2522609595427692,5.741011326218731,0.010495238446557531,5
3,10,20,D08_21,days,1.27712819554496,0.17926917865852862,7.124081256475381,0.0056925326304602735,5
3,10,20,E09_21,days,1.4663110472207832,0.1636133600695584,8.962049594222607,0.0029316870915823087,5
3,10,22,B05_20,days,1.5237524383511136,0.29515054319187367,5.162627931741739,0.014096162537949165,5
3,10,22,E10_20,days,1.4164460625168294,0.2973674271201125,4.763285865686625,0.017571226969350803,5
3,10,22,F06_20,days,1.5955298605123835,0.13670828055372203,11.67105499425392,0.0013513874810487366,5
3,10,23,C10_19,days,1.7366413567417083,0.26567427304267816,6.536731377308531,0.007277082328728124,5
3,10,25,B02_19,days,1.5863151249001548,0.2699724330014701,5.875841126680948,0.009834068988772935,5
3,10,25,C05_19,days,1.6968230054960176,0.2508171934274613,6.765178185389252,0.006599105265404019,5
3,10,25,E03_19,days,1.5703535258866923,0.22145950463484124,7.090928558139814,0.005769117039407223,5
3,10,25,F02_19,days,1.500314371342663,0.2570188979549904,5.837369871554739,0.010017016991657962,5
3,10,26,B09_20,days,1.415740653689457,0.16696630690637468,8.47919966561472,0.0034441084683617734,5
3,10,26,C06_20,days,1.451669787709516,0.28016104495805466,5.181554730161925,0.01395468626483351,5
3,10,26,E02_20,days,1.3404179975963242,0.16573995221536797,8.087476674631478,0.003950300804598953,5
3,10,26,F11_20,days,1.5367216762090952,0.21024598251356286,7.309160716590444,0.005288721065088962,5
3,10,28,B02_20,days,1.5378705261176406,0.38788349550705775,3.9647743302593246,0.028663717184342824,5
3,10,28,F02_20,days,1.494675948679159,0.17993276450529577,8.306858135529662,0.0036555649982438444,5
3,10,30,C03_21,days,1.483865396567539,0.3318712033606227,4.471208654265552,0.020846752680590032,5
3,10,30,C09_21,days,1.4106626597588918,0.35289976238973786,3.997346584214966,0.028057138802080106,5
3,10,30,E03_21,days,1.5185195852067028,0.27119211824228784,5.599423740811046,0.011253672824264071,5
3,10,30,E08_21,days,1.3522310455138353,0.3038903092898106,4.44973401315096,0.02111777948326429,5
3,10,31,B04_20,days,1.4852573219873426,0.14082231585224153,10.547030937523822,0.0018205426649561152,5
3,10,31,D06_20,days,1.5013678390706198,0.3452671000852529,4.348424274134153,0.022459783548057145,5
3,10,31,D09_20,days,1.6090657199943643,0.3058507949217367,5.260949936082734,0.013381002593536312,5
3,10,31,F08_20,days,1.541477603528443,0.221958027060667,6.944905863247363,0.006123080124695938,5
3,10,32,C04_19,days,1.4989298332516499,0.35615079723340365,4.20869430840927,0.024497531612252127,5
3,10,32,D07_19,days,1.5362707614463285,0.3396649923725559,4.522899904154078,0.020212607086670876,5
3,10,32,D08_19,days,1.4580552968562581,0.36871040103776526,3.954472921708863,0.028859061479582858,5
3,10,32,F07_19,days,1.4859428559663233,0.2724876829020504,5.45324779505893,0.012113750343495457,5
3,10,33,C03_19,days,1.534979471841833,0.23352796418873242,6.573000698971087,0.007163512629514001,5
3,10,33,D05_19,days,1.40821188860338,0.2662452211120131,5.289153670896972,0.013184635962039915,5
3,10,33,E08_19,days,1.5132736437815641,0.184964839217308,8.181412479177611,0.0038203911090752747,5
3,10,33,G03_19,days,1.6904684134071102,0.15339909556598097,11.020067668391144,0.0016002631079576298,5
3,10,35,D07_20,days,1.526608722852034,0.23457495831747593,6.507978233490326,0.00736880487922599,5
3,10,35,F07_20,days,1.5156673042015552,0.2914506246419711,5.200425650360016,0.013815466714321661,5
3,10,4,B03_20,days,1.6454192898768025,0.2540406897881893,6.476991112127347,0.007469363535277148,5
3,10,4,D04_20,days,1.4794252742454057,0.26223758072337644,5.6415456173918495,0.011020746251797322,5
3,10,4,D10_20,days,1.587408093073805,0.12675727034810053,12.523211400138774,0.0010975980459826148,5
3,10,5,B09_21,days,1.4094726302015714,0.3144737113187053,4.482004630183961,0.02071220065563495,5
3,10,5,C04_21,days,1.358910882311167,0.26500444297521913,5.127879619883355,0.014360812163066667,5
3,10,5,D06_21,days,1.2453720207815053,0.18422223380002684,6.760161328481969,0.006613080692112348,5
3,10,5,E10_21,days,1.2846128622485649,0.24526174985091143,5.237721997129391,0.013545602174868998,5
3,10,6,F04_19,days,1.5007178465700237,0.21491850922897873,6.982729649269655,0.006028708743393221,5
3,10,9,C03_20,days,1.58254012074039,0.21533320041164344,7.349262063235555,0.0052062448230004894,5
3,10,9,D05_20,days,1.7032615442872405,0.285220584397055,5.971734290804669,0.009396740201444275,5
3,10,9,E08_20,days,1.648451151083134,0.19210321461815252,8.581070100049049,0.003326680717038366,5
3,10,9,G03_20,days,1.442274851963476,0.25265523361347875,5.708470120868033,0.010663479852993854,5
3,10,anc2,E05_20,days,1.461395337658903,0.2720575021077842,5.371641385871158,0.01263150490538331,5
3,10,anc2,F10_20,days,1.4617680290504387,0.21277390774440647,6.870053027396478,0.006315652566544693,5
3,10,anc3,B07_21,days,1.2923857525887443,0.16837170876260701,7.675789252759339,0.004593905243791003,5
3,10,anc3,D07_21,days,1.2718314920964366,0.3050097616811463,4.169805861577619,0.025106814078390723,5
3,10,anc3,F05_21,days,1.1486871087082564,0.26572859846920655,4.32278315290693,0.022816831350768698,5
3,10,anc4,B11_21,days,1.437853628298477,0.28275035110543945,5.0852408234934146,0.014694483458647378,5
3,10,anc4,D04_21,days,1.3688731755329335,0.25934268355916906,5.278240961907163,0.01326016575012493,5
3,10,anc4,E02_21,days,1.3271896420770657,0.18793988965891145,7.061777276158654,0.005837583646897877,5
3,10,anc4,F06_21,days,1.3637584348193748,0.2340263403212967,5.827371538379224,0.010065292700013878,5
3,10,anc5,B08_19,days,1.6719096148548813,0.17520852059166653,9.542399018089778,0.0024411198289102697,5
3,10,anc5,E07_19,days,1.5795957960620872,0.30509115083377586,5.177455300638022,0.013985171428385205,5
3,10,anc5,F05_19,days,1.695910539090371,0.2213428010371008,7.661918667081961,0.0046179240716512394,5
3,10,cc1690,C05_21,days,1.3875032816132542,0.2619731851211345,5.296356117408287,0.0131350934646655,5
3,10,cc1690,E05_21,days,1.4853373659335345,0.216423832800125,6.8630951901923645,0.0063339557859079165,5
3,10,cc1690,F07_21,days,1.4239159393296261,0.2580292078989691,5.518429293040182,0.011719975399402175,5
3,20,10,D05_24,days,1.5126075111929869,0.21023100264822833,7.194978343531836,0.005533197972000001,5
3,20,11,B07_22,days,1.5976917679397733,0.2732620286649036,5.846739028271632,0.009972054255582657,5
3,20,11,C07_22,days,1.6798191349294516,0.14106235593460176,11.908344531749039,0.001273502807540394,5
3,20,11,D11_22,days,1.5878263978333202,0.26106975087969037,6.082000662593207,0.008924850441984383,5
3,20,11,G02_22,days,1.5595436473008797,0.20759737205906795,7.512347732692593,0.004887777153874223,5
3,20,14,D06_22,days,1.6020116923773187,0.2929045126944662,5.469399148685718,0.012014583582963355,5
3,20,14,D09_22,days,1.3575529152033017,0.2850227176384629,4.7629639014434275,0.01757445517167054,5
3,20,14,F08_22,days,1.4262845612951076,0.2016523204031567,7.072988589685379,0.005811125964765141,5
3,20,15,F02_24,days,1.3998621278127745,0.24445499224495512,5.726461607337716,0.010570029032695235,5
3,20,18,B11_23,days,1.5097761573897532,0.3464720542741777,4.3575697917472,0.022334183888402165,5
3,20,18,D02_23,days,1.503378593391151,0.31849378853765786,4.7202760226308005,0.01800938486550049,5
3,20,18,E06_23,days,1.500215168305219,0.2703304526698365,5.54956037504765,0.011537808950788465,5
3,20,18,E11_23,days,1.4608956380796783,0.31588047744714826,4.624836741688505,0.019033578031417718,5
3,20,19,B03_22,days,1.4964699413681737,0.2200036360661807,6.8020236761814745,0.006497646891381203,5
3,20,19,D04_22,days,1.5077141620247336,0.29153617273131355,5.171619521170972,0.01402871893234794,5
3,20,2,C08_23,days,1.5771878020301975,0.3758736300252838,4.196058664514734,0.024693385588654065,5
3,20,2,E04_23,days,1.554123747970817,0.22337629543641713,6.957424667351018,0.006091631286656119,5
3,20,2,F09_23,days,1.6377325862094863,0.16872383556361623,9.70658698422008,0.0023223146607452495,5
3,20,20,E09_24,days,1.5200905003226708,0.18244074627330978,8.33196822186565,0.0036237071223165626,5
3,20,22,C10_23,days,1.4903001417862054,0.2610969687358185,5.707841607667654,0.01066676398214509,5
3,20,23,C10_22,days,1.6005840500895936,0.2883160620437717,5.551491091906615,0.011526633551849791,5
3,20,23,E05_22,days,1.5894614238631053,0.31504164608962915,5.045242251593951,0.015016740676076763,5
3,20,23,F10_22,days,1.6448310834958504,0.06485560223394159,25.36143412195536,1.3443857686816377e-4,5
3,20,25,E03_22,days,1.6907130813417284,0.18919709929199244,8.936252657512524,0.002956409658314064,5
3,20,25,F02_22,days,1.716664198500645,0.12265231678256241,13.99618240839218,7.898012761926576e-4,5
3,20,26,B09_23,days,1.5273204161342309,0.2553237141306214,5.98189800479272,0.009351894345267649,5
3,20,26,C06_23,days,1.4639567547139882,0.2846244739263763,5.143467582104936,0.014241296731725393,5
3,20,26,E02_23,days,1.562300204247179,0.34108216206454783,4.580421898321152,0.019536015397923965,5
3,20,26,F11_23,days,1.6027343362933104,0.266676395604336,6.010034493908733,0.009229201926885717,5
3,20,27,C07_23,days,1.3920670123010062,0.14438755954609012,9.64118388507455,0.0023687015073921842,5
3,20,30,C09_24,days,1.4246726969504653,0.16444447173612076,8.66354874633059,0.003235456919074496,5
3,20,30,E03_24,days,1.6012117677933009,0.24845170158872476,6.44476072232289,0.007575879985455768,5
3,20,30,E08_24,days,1.42444583338753,0.238475743409012,5.97312671312004,0.009390579696538963,5
3,20,31,B04_23,days,1.6000098825424987,0.21313431754313503,7.507049549722005,0.004897713139419045,5
3,20,31,D06_23,days,1.570177588447601,0.2686840919081761,5.843954427284127,0.009985389925133094,5
3,20,31,D09_23,days,1.470609951913774,0.32039138886377805,4.590042064267334,0.019425741589651924,5
3,20,32,C04_22,days,1.6997213370070567,0.3552685094543979,4.784328731013611,0.017361899961297604,5
3,20,32,D07_22,days,1.5229754765816774,0.2144332858686415,7.102327749221866,0.005742632006038706,5
3,20,32,D08_22,days,1.7208709948363696,0.25403341223011405,6.774191551139474,0.006574094302208821,5
3,20,32,F07_22,days,1.6548900186456486,0.29407157180628485,5.6275076454373565,0.011097666614954657,5
3,20,33,C03_22,days,1.5860121620985368,0.20823281395234486,7.616533302294536,0.004697683141791428,5
3,20,33,D05_22,days,1.4917232487713084,0.23340371617604483,6.39117179970766,0.00775744614538784,5
3,20,33,E08_22,days,1.4596971051927088,0.15650924907332886,9.326586855635611,0.002609843933653921,5
3,20,33,G03_22,days,1.5469113159319614,0.06273519647299933,24.657790250130777,1.4623212599470696e-4,5
3,20,4,D04_23,days,1.5339620223950656,0.3073586146663291,4.990789095208367,0.015470422586298308,5
3,20,4,F03_23,days,1.5744510473030835,0.2191322947518363,7.18493387333037,0.0055554114703681694,5
3,20,5,C04_24,days,1.6553607658374832,0.2741495965598757,6.0381659743786775,0.009108633960303217,5
3,20,8,F06_22,days,1.71231176901715,0.20000313276914378,8.561424740249485,0.003348909402291606,5
3,20,9,C03_23,days,1.5660612773502367,0.2682819325274005,5.8373713898541775,0.01001700968380918,5
3,20,9,D05_23,days,1.6050190305650658,0.25830589135143667,6.213636948687965,0.008401395246760845,5
3,20,9,E08_23,days,1.6604056617171625,0.37425259189216414,4.43659094870233,0.021285909545396837,5
3,20,9,G03_23,days,1.5255515219837088,0.1624271587157,9.39221946653587,0.002556940131458217,5
3,20,anc2,B05_23,days,1.6954008366399391,0.23889412865835258,7.096871095834117,0.005755290029852648,5
3,20,anc2,D03_23,days,1.6857065829982654,0.22985323270161218,7.333838916186111,0.0052377634191031084,5
3,20,anc2,E10_23,days,1.6635609587655487,0.24412914321259832,6.814266157960695,0.006464390629098022,5
3,20,anc2,F06_23,days,1.4303223310005653,0.23054793644309812,6.2040127232003455,0.008438278294543588,5
3,20,anc3,C06_24,days,1.5717586554565488,0.28385535642468407,5.537181595773715,0.011609797817941327,5
3,20,anc4,D04_24,days,1.4610462916864888,0.2215184358462043,6.595596822924767,0.007093934281092136,5
3,20,anc4,E02_24,days,1.3343622068886423,0.1280674641439317,10.419213153068974,0.0018868983368501746,5
3,20,anc5,B08_22,days,1.5590309250035423,0.2284455835546204,6.824517684890084,0.006436714915796759,5
3,20,anc5,E07_22,days,1.6301186981106814,0.22274887504530158,7.318190485941425,0.005270000097490539,5
3,20,anc5,F05_22,days,1.5532141986609735,0.21132640865121202,7.349834829325603,0.005205079146863343,5
3,20,cc1690,C05_24,days,1.4968989711310248,0.2830986163828479,5.28755311579021,0.013195678612383245,5
3,20,cc1690,E05_24,days,1.5027673078401054,0.23702508926043692,6.3401191516434965,0.007935775811348987,5
3,20,cc1690,F07_24,days,1.5932431741677033,0.3175912192496222,5.016647431034411,0.015252786490948009,5
3,35,10,C02_27,days,1.513790838676468,0.39149133377754763,3.8667288597929246,0.03059435018657221,5
3,35,10,D05_27,days,1.4593605809058703,0.2510782431548504,5.812373714937228,0.010138281183922437,5
3,35,10,D11_27,days,1.2810087035132642,0.35163269508725836,3.6430307005307894,0.03566592641055697,5
3,35,10,F08_27,days,1.3439661512669434,0.2529073072477273,5.314066113362649,0.013014303841674553,5
3,35,11,D11_25,days,1.4580087603940397,0.2088674682568346,6.980544996127373,0.006034107166949399,5
3,35,11,G02_25,days,1.5913199778794105,0.1997296048505653,7.967371582545374,0.00412504289549933,5
3,35,16,B05_27,days,1.602696305056008,0.31437634145701093,5.098018183010018,0.014593442502391073,5
3,35,16,C08_27,days,1.485506113923134,0.4173729345391516,3.559181707753468,0.0378422029572352,5
3,35,16,E04_27,days,1.663134807894866,0.3572453783037267,4.655441074680284,0.018697097352134526,5
3,35,16,E11_27,days,1.4798143404683788,0.555890890624993,2.6620589857204005,0.07620463214292172,5
3,35,18,E06_26,days,1.5978081481226303,0.38189317579006365,4.18391385186989,0.024883540866782232,5
3,35,18,E11_26,days,1.5888082320994945,0.47353165329808156,3.3552313156547573,0.04388817693532025,5
3,35,2,F09_26,days,1.5817045575830182,0.3094612488041615,5.111155479709123,0.01449049777135228,5
3,35,20,D08_27,days,1.355061129881938,0.3129621080749677,4.329792952306365,0.02271849640614955,5
3,35,20,E09_27,days,1.4740673285307386,0.23206310101248107,6.352010819899622,0.007893760162194502,5
3,35,22,B05_26,days,1.6802563339990992,0.30794083390547716,5.456425874701814,0.012094153091599634,5
3,35,22,E10_26,days,1.4759691238576382,0.4024163401809703,3.6677663814393857,0.03505462286456227,5
3,35,25,E03_25,days,1.6763548971880928,0.19879312796350299,8.43266019485271,0.0034995811084535342,5
3,35,25,F02_25,days,1.732012076236327,0.28067538237877543,6.1708727767900635,0.008566919360716907,5
3,35,26,C06_26,days,1.6312748897903993,0.29097672014958353,5.606204128467059,0.011215746206365215,5
3,35,26,F11_26,days,1.4629079683331376,0.26989406692307183,5.420304288312169,0.012319359703283014,5
3,35,27,B07_26,days,1.6771183555979277,0.4051433230512334,4.139568049566113,0.025594135919766878,5
3,35,27,C07_26,days,1.4667751373033298,0.26316756614005904,5.57354068670721,0.01140000458589911,5
3,35,27,G02_26,days,1.6741287942004892,0.25032919438031814,6.68770895198517,0.006819325653355756,5
3,35,3,D09_27,days,1.4970619250518382,0.41263729001121735,3.6280335328179896,0.036043202340443,5
3,35,3,F09_27,days,1.5721787136039929,0.3720553184950747,4.225658485311521,0.024237727174096304,5
3,35,30,E03_27,days,1.610922249061213,0.3147777824916622,5.117649143817458,0.014439962651568976,5
3,35,31,D06_26,days,1.7068980952846222,0.29285561916957553,5.828462845018034,0.010060008656992905,5
3,35,31,D09_26,days,1.5196793356224387,0.3033033477164138,5.010427174853759,0.015304772884897963,5
3,35,31,F08_26,days,1.4599450104519769,0.2532033122119572,5.7659001286280684,0.010368900741075108,5
3,35,32,C04_25,days,1.553403655065816,0.31496705447091017,4.9319560030659835,0.015980876086403983,5
3,35,32,D07_25,days,1.735663777645082,0.24683566039128307,7.031657317640869,0.005909454490640034,5
3,35,32,D08_25,days,1.7318720567344537,0.2610433884671749,6.634422219631237,0.00697644444472767,5
3,35,32,F07_25,days,1.7409621871838745,0.48263816960818595,3.607178828390672,0.03657635243381311,5
3,35,33,C03_25,days,1.8062361542539294,0.2546210879170709,7.0938199543087865,0.005762383919467596,5
3,35,33,D05_25,days,1.6638254520244524,0.23178940039710158,7.178177471333835,0.005570419524396997,5
3,35,33,E08_25,days,1.7529560342671924,0.20045315265514096,8.74496614819011,0.0031486245396070574,5
3,35,33,G03_25,days,1.85253201816695,0.10223809711076175,18.119781867222855,3.6666574212416e-4,5
3,35,35,C04_26,days,1.487120436185326,0.3634622522795428,4.091540254478931,0.02639353768119664,5
3,35,35,F07_26,days,1.5095897784937136,0.25191679797699584,5.992414124887234,0.00930578860312637,5
3,35,4,D04_26,days,1.6728628128687724,0.28931527330831863,5.782144833695072,0.010287514267053703,5
3,35,4,D10_26,days,1.4973510528038128,0.2666717851596064,5.61495867254059,0.011167024059924568,5
3,35,4,F03_26,days,1.531542198364145,0.3298076985199506,4.643743021273045,0.018824793226631727,5
3,35,5,C04_27,days,1.5424219044417642,0.28147201609394445,5.479841036584481,0.011951036502808468,5
3,35,5,D06_27,days,1.4522932262842936,0.21456478563401876,6.768553479047849,0.006589724601367153,5
3,35,5,E10_27,days,1.6187231454595548,0.3093511327415133,5.232640110654201,0.013581965755089308,5
3,35,7,F03_27,days,1.509599909053568,0.35907602318916054,4.204123393274615,0.02456814902469273,5
3,35,9,C03_26,days,1.61244905949135,0.33092082518811994,4.8726128329177065,0.016518198111629984,5
3,35,9,D05_26,days,1.7301041984107797,0.32128733270018456,5.384912576137135,0.012545362231413438,5
3,35,9,E08_26,days,1.5739297602108089,0.28167722205810347,5.587706910451367,0.011319608401861653,5
3,35,9,G03_26,days,1.6342431681949885,0.25549979154122104,6.396260280045387,0.0077399615783494006,5
3,35,anc2,B06_26,days,1.739568803514527,0.23786121796058407,7.313377180313566,0.005279968386494603,5
3,35,anc2,E05_26,days,1.535430341224541,0.2780046439164962,5.523038462932064,0.011692768260534732,5
3,35,anc2,F10_26,days,1.5573669852840237,0.24543684866743168,6.345285941127222,0.007917484493307472,5
3,35,anc3,B07_27,days,1.3706015141368657,0.25846298150386643,5.302892917825304,0.013090339921865719,5
3,35,anc3,C06_27,days,1.3958577890393842,0.40752594236429823,3.425199831306911,0.041684051536225473,5
3,35,anc3,D07_27,days,1.319527685202186,0.3894427727988852,3.388245404373218,0.042830186365510364,5
3,35,anc4,D04_27,days,1.4883264024799885,0.35220258662679277,4.2257679500153005,0.02423606231720127,5
3,35,anc4,E02_27,days,1.7227407564117114,0.3963490298055028,4.346524469246457,0.022485989000711852,5
3,35,anc4,F06_27,days,1.4135213659737982,0.33525718207253113,4.216229932004828,0.024381682700511446,5
3,35,anc5,B08_25,days,1.5948722897519152,0.30318573951151884,5.260380294671879,0.013385007900568723,5
3,35,anc5,F05_25,days,1.8010321855688989,0.2507126153122161,7.1836520205656464,0.005558254760300077,5
3,35,cc1690,B04_27,days,1.6335287421128413,0.23849951723558563,6.849190979700266,0.006370741845994524,5
3,35,cc1690,C05_27,days,1.6679842997420664,0.24441166296450087,6.824487340378392,0.006436796605464183,5
3,35,cc1690,E05_27,days,1.6472691659145515,0.27180544134479995,6.060471629134537,0.009014499921064924,5
3,35,cc1690,F07_27,days,1.5278422114810573,0.2784590791971406,5.486774630894298,0.01190908281801649,5
3,50,1,F11_28,days,1.3157155992344665,0.12644458032780323,10.405472467254183,0.0018942215048322717,5
3,50,10,D05_30,days,1.5397147882521125,0.2500419376491638,6.157826173993663,0.008618269302106645,5
3,50,10,F08_30,days,1.5876761581702241,0.19693903796172918,8.06176456736198,0.0039868746510323,5
3,50,11,C07_28,days,1.4141788082376296,0.22001644335341194,6.427605076617102,0.007633391810211694,5
3,50,11,D11_28,days,1.4205771373778342,0.23791914521772617,5.970839951017083,0.009400699832030925,5
3,50,15,B02_30,days,1.7960508852155168,0.38755633056023303,4.634296342467767,0.01892874059589474,5
3,50,15,C11_30,days,1.7627785600810248,0.40771860504854124,4.323517588487667,0.02280650275062198,5
3,50,15,E07_30,days,1.6999997076945013,0.3087627146641935,5.505845191001769,0.01179468010265935,5
3,50,15,F02_30,days,1.7185757700988598,0.2822301803358221,6.089269999593766,0.008894844414879257,5
3,50,16,B05_30,days,1.5333629051387772,0.19379297634913023,7.9123760521450865,0.004208468611627432,5
3,50,16,C08_30,days,1.4376771946642182,0.26463742728449946,5.43262987936562,0.0122419020484431,5
3,50,16,E04_30,days,1.5567155712380503,0.10389816641384697,14.98308993286122,6.452762500263443e-4,5
3,50,16,E11_30,days,1.6513163647143614,0.28925268332988846,5.708905949304744,0.010661203324505878,5
3,50,18,E06_29,days,1.5995622521545338,0.20193227542389847,7.921280779888777,0.004194810288151864,5
3,50,18,E11_29,days,1.6345329473985846,0.21347483126645195,7.656794656782826,0.0046268389245583364,5
3,50,19,F03_28,days,1.4440568854822433,0.30936625588277217,4.667790549301015,0.01856350828823675,5
3,50,2,B10_29,days,1.540850004095486,0.2701167665792837,5.7043848984591685,0.01068484979717052,5
3,50,20,B06_30,days,1.6563549575357388,0.19025097492173668,8.706157528060562,0.0031896246334029146,5
3,50,20,D08_30,days,1.6595740828749896,0.1989689007914749,8.340871745651702,0.003612499140163257,5
3,50,20,E09_30,days,1.6035788033520637,0.20767385061196153,7.721621179685013,0.0045157041146547,5
3,50,22,B05_29,days,1.4999919920513844,0.27283887702473086,5.4977208835067195,0.011843240630830214,5
3,50,23,B06_28,days,1.6414784002569494,0.23436070842241027,7.004068264285833,0.005976312662978403,5
3,50,23,C10_28,days,1.7079516319082082,0.2903982746481468,5.881411086128529,0.009807945346659633,5
3,50,23,E05_28,days,1.5857301510706603,0.1670826851980204,9.490691086220634,0.0024801981328352,5
