file_name,path,plate,well,date_time,RFU,unique_id,replicate,colour,x,Population,Ancestor_ID,Treatment,Note,temperature,population_id,round,keep,inoculation,state,n,cell_count,cells_per_ml
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,D03,2018-09-28T11:00:32Z,104,D03_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,1_D03,single,yes,no,growth,2156,2156,86240
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,E03,2018-09-28T11:00:32Z,41,E03_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,1_E03,single,yes,no,growth,45,45,1800
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,F03,2018-09-28T11:00:32Z,2,F03_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,20,1_F03,single,yes,no,growth,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,G03,2018-09-28T11:00:32Z,122,G03_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,1_G03,single,yes,no,growth,2793,2793,111720
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,B03,2018-09-28T19:51:39Z,158,B03_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,2_B03,single,yes,no,growth,67,67,2680
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,C03,2018-09-28T19:51:39Z,155,C03_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,2_C03,single,yes,no,growth,1592,1592,63680
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,D03,2018-09-28T19:51:39Z,119,D03_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,2_D03,single,yes,no,growth,1215,1215,48600
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,E03,2018-09-28T19:51:39Z,80,E03_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,2_E03,single,yes,no,growth,13,13,520
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,F03,2018-09-28T19:51:39Z,2,F03_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,20,2_F03,single,yes,no,growth,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,G03,2018-09-28T19:51:39Z,156,G03_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,2_G03,single,yes,no,growth,1747,1747,69880
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,B04,2018-09-28T11:00:32Z,2,B04_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,1_B04,single,yes,no,growth,NA,0,0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,C04,2018-09-28T11:00:32Z,27,C04_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,20,1_C04,single,yes,no,growth,14,14,560
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,D04,2018-09-28T11:00:32Z,2,D04_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,20,1_D04,single,yes,no,growth,2,2,80
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,E04,2018-09-28T11:00:32Z,101,E04_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,1_E04,single,yes,no,growth,1921,1921,76840
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,F04,2018-09-28T11:00:32Z,52,F04_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,1_F04,single,yes,no,growth,93,93,3720
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,G04,2018-09-28T11:00:32Z,163,G04_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,1_G04,single,yes,no,growth,496,496,19840
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,B04,2018-09-28T19:51:39Z,2,B04_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,2_B04,single,yes,no,growth,4,4,160
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,C04,2018-09-28T19:51:39Z,71,C04_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,20,2_C04,single,yes,no,growth,8,8,320
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,D04,2018-09-28T19:51:39Z,3,D04_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,20,2_D04,single,yes,no,growth,4,4,160
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,E04,2018-09-28T19:51:39Z,125,E04_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,2_E04,single,yes,no,growth,960,960,38400
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,F04,2018-09-28T19:51:39Z,48,F04_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,2_F04,single,yes,no,growth,20,20,800
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,G04,2018-09-28T19:51:39Z,282,G04_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,2_G04,single,yes,no,growth,239,239,9560
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,B05,2018-09-28T11:00:32Z,94,B05_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,1_B05,single,yes,no,growth,638,638,25520
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,C05,2018-09-28T11:00:32Z,58,C05_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,1_C05,single,yes,no,growth,71,71,2840
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,D05,2018-09-28T11:00:32Z,36,D05_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,1_D05,single,yes,no,growth,31,31,1240
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,E05,2018-09-28T11:00:32Z,45,E05_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,1_E05,single,yes,no,growth,43,43,1720
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,F05,2018-09-28T11:00:32Z,190,F05_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,1_F05,single,yes,no,growth,335,335,13400
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,G05,2018-09-28T11:00:32Z,45,G05_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,1_G05,single,yes,no,growth,109,109,4360
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,B05,2018-09-28T19:51:39Z,100,B05_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,2_B05,single,yes,no,growth,252,252,10080
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,C05,2018-09-28T19:51:39Z,59,C05_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,2_C05,single,yes,no,growth,15,15,600
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,D05,2018-09-28T19:51:39Z,62,D05_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,2_D05,single,yes,no,growth,4,4,160
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,E05,2018-09-28T19:51:39Z,63,E05_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,2_E05,single,yes,no,growth,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,F05,2018-09-28T19:51:39Z,280,F05_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,2_F05,single,yes,no,growth,122,122,4880
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,G05,2018-09-28T19:51:39Z,68,G05_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,2_G05,single,yes,no,growth,10,10,400
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,B06,2018-09-28T11:00:32Z,30,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,20,1_B06,single,yes,no,growth,11,11,440
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,C06,2018-09-28T11:00:32Z,3,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,1_C06,single,yes,no,growth,NA,0,0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,D06,2018-09-28T11:00:32Z,33,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,1_D06,single,yes,no,growth,63,63,2520
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,E06,2018-09-28T11:00:32Z,169,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,1_E06,single,yes,no,growth,143,143,5720
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,F06,2018-09-28T11:00:32Z,89,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,1_F06,single,yes,no,growth,1154,1154,46160
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,G06,2018-09-28T11:00:32Z,78,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,1_G06,single,yes,no,growth,158,158,6320
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,B06,2018-09-28T19:51:39Z,50,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,20,2_B06,single,yes,no,growth,4,4,160
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,C06,2018-09-28T19:51:39Z,2,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,2_C06,single,yes,no,growth,4,4,160
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,D06,2018-09-28T19:51:39Z,45,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,2_D06,single,yes,no,growth,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,E06,2018-09-28T19:51:39Z,233,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,2_E06,single,yes,no,growth,63,63,2520
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,F06,2018-09-28T19:51:39Z,131,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,2_F06,single,yes,no,growth,571,571,22840
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,G06,2018-09-28T19:51:39Z,68,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,2_G06,single,yes,no,growth,23,23,920
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,B07,2018-09-28T11:00:32Z,213,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,1_B07,single,yes,no,growth,431,431,17240
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,C07,2018-09-28T11:00:32Z,53,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,1_C07,single,yes,no,growth,82,82,3280
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,D07,2018-09-28T11:00:32Z,47,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,1_D07,single,yes,no,growth,17,17,680
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,E07,2018-09-28T11:00:32Z,147,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,1_E07,single,yes,no,growth,649,649,25960
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,F07,2018-09-28T11:00:32Z,37,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,1_F07,single,yes,no,growth,16,16,640
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,G07,2018-09-28T11:00:32Z,2,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,20,1_G07,single,yes,no,growth,NA,0,0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,B07,2018-09-28T19:51:39Z,169,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,2_B07,single,yes,no,growth,816,816,32640
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,C07,2018-09-28T19:51:39Z,53,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,2_C07,single,yes,no,growth,25,25,1e3
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,D07,2018-09-28T19:51:39Z,51,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,2_D07,single,yes,no,growth,5,5,200
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,E07,2018-09-28T19:51:39Z,179,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,2_E07,single,yes,no,growth,1470,1470,58800
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,F07,2018-09-28T19:51:39Z,82,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,2_F07,single,yes,no,growth,8,8,320
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,G07,2018-09-28T19:51:39Z,2,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,20,2_G07,single,yes,no,growth,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,B08,2018-09-28T11:00:32Z,49,B08_11_Anc 4_N,NA,yx,x,11,Anc 4,N,NA,20,1_B08,single,yes,no,growth,28,28,1120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,C08,2018-09-28T11:00:32Z,23,C08_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,1_C08,single,yes,no,growth,15,15,600
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,D08,2018-09-28T11:00:32Z,1,D08_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,20,1_D08,single,yes,no,growth,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,E08,2018-09-28T11:00:32Z,65,E08_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,1_E08,single,yes,no,growth,79,79,3160
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,F08,2018-09-28T11:00:32Z,86,F08_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,1_F08,single,yes,no,growth,1682,1682,67280
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,G08,2018-09-28T11:00:32Z,61,G08_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,1_G08,single,yes,no,growth,73,73,2920
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,B08,2018-09-28T19:51:39Z,27,B08_11_Anc 4_N,NA,yx,x,11,Anc 4,N,NA,20,2_B08,single,yes,no,growth,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,C08,2018-09-28T19:51:39Z,37,C08_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,2_C08,single,yes,no,growth,13,13,520
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,D08,2018-09-28T19:51:39Z,3,D08_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,20,2_D08,single,yes,no,growth,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,E08,2018-09-28T19:51:39Z,68,E08_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,2_E08,single,yes,no,growth,15,15,600
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,F08,2018-09-28T19:51:39Z,120,F08_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,2_F08,single,yes,no,growth,601,601,24040
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,G08,2018-09-28T19:51:39Z,68,G08_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,2_G08,single,yes,no,growth,11,11,440
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,B09,2018-09-28T11:00:32Z,76,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,1_B09,single,yes,no,growth,918,918,36720
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,C09,2018-09-28T11:00:32Z,2,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,1_C09,single,yes,no,growth,NA,0,0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,D09,2018-09-28T11:00:32Z,41,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,1_D09,single,yes,no,growth,68,68,2720
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,E09,2018-09-28T11:00:32Z,90,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,1_E09,single,yes,no,growth,1867,1867,74680
