well_plate,mu,n_obs,slope_r2,best.model_r2,best.model,best.se,IC_method,population,nitrate_concentration
B10_26,1.488588713546011,5,0.935329172930961,0.9684557913376961,gr.sat,0.18783474386960455,AICc,2,600
B10_27,1.3597214088953566,8,0.9499654999445698,0.9499654999445698,gr,0.12739581929079427,AICc,29,600
B10_29,0.918719511327219,7,0.8608576310055334,0.8608576310055334,gr,0.1651817137098788,AICc,2,1000
B10_3,1.0056197697228793,5,0.945461428642787,0.9636412170155028,gr.sat,0.12032605022655024,AICc,29,5
B10_30,1.2968208409733784,8,0.9840438133372215,0.9840438133372215,gr,0.06741580002188736,AICc,29,1000
B10_5,0.7187715319288416,8,0.9085160737098654,0.9085160737098654,gr,0.09311536128187163,AICc,2,10
B10_6,0.8929315486495872,6,0.9527234187108382,0.9638980649908814,gr.sat,0.0991450858326572,AICc,29,10
B10_8,0.8033340060252636,8,0.913079747447467,0.913079747447467,gr,0.10118745223225567,AICc,2,20
B10_9,0.9370929932412377,8,0.9111712554626122,0.9111712554626122,gr,0.11944935860497227,AICc,29,20
B11_1,0.8112129040295905,8,0.7993812443684299,0.7993812443684299,gr,0.16590826214390728,AICc,24,5
B11_10,1.5193439643369167,5,0.9396395308781453,0.9680435646563452,gr.lag,0.18455219131737813,AICc,24,40
B11_11,1.2164850115182055,6,0.9730880488555637,0.9837419226717944,gr.sat,0.09152073705490685,AICc,18,40
B11_12,1.1248171039027204,7,0.9826892278896121,0.9855172023201807,gr.sat,0.08067428254729012,AICc,anc4,40
B11_13,2.0825324628527295,4,0.9990051689927246,0.9952045603380095,gr.lag,0.0935104134096845,AICc,24,60
B11_14,1.2931515623045433,6,0.9953142107926067,0.9967219060687419,gr.sat,0.058068761027654514,AICc,18,60
B11_15,1.1166963090353332,8,0.9506234757390017,0.9506234757390017,gr,0.10389997564793135,AICc,anc4,60
B11_16,1.4804569527265103,8,0.8286538420601923,0.8286538420601923,gr,0.2748341969555385,AICc,24,80
B11_17,1.6661432603248836,5,0.9186012686900504,0.9493204968882889,gr.sat,0.22208449574004638,AICc,18,80
B11_18,1.6762094632200875,5,0.9797724881775672,0.9837689422397213,gr.sat,0.12969390089756527,AICc,anc4,80
B11_19,1.7783656676850355,5,0.9027407447093232,0.9574471439857037,gr.sat,0.26149653889541097,AICc,24,100
B11_2,0.5792493355669224,8,0.8436734155336448,0.8436734155336448,gr,0.10179329123850529,AICc,18,5
B11_20,1.6117984254093851,5,0.9160471313585964,0.959848979443637,gr.sat,0.22861380389904531,AICc,18,100
B11_21,2.394799632255029,3,0.9923811365767127,0.9964358417038909,gr.lagsat,0.1714787026011355,AICc,anc4,100
B11_22,3.1226760314563693,3,0.9898394580046201,0.9975644406871473,gr.lagsat,0.21340321267163717,AICc,24,400
B11_23,1.2130804439752023,8,0.9523691145724837,0.9523691145724837,gr,0.11075303913881487,AICc,18,400
B11_24,1.1660536298128077,8,0.9435527961920362,0.9435527961920362,gr,0.11643432068828824,AICc,anc4,400
B11_25,1.3893295049382395,8,0.9767440589014446,0.9767440589014446,gr,0.08751977730274345,AICc,24,600
B11_26,1.237630525368201,8,0.8936335600068732,0.8936335600068732,gr,0.17431628596854487,AICc,18,600
B11_27,1.10079160406459,8,0.9237562549511251,0.9237562549511251,gr,0.12910792385902534,AICc,anc4,600
B11_28,1.7601955556654512,8,0.9794797252384128,0.9822223521445171,gr.sat,0.13465078384181345,AICc,24,1000
B11_29,1.0655679224327672,7,0.9508490803420436,0.9508490803420436,gr,0.10834432413040807,AICc,18,1000
B11_3,0.7931041456972804,5,0.9857087932594403,0.9904430207785775,gr.sat,0.054206430681933794,AICc,anc4,5
B11_30,1.0974808134663745,8,0.9272743640142225,0.9272743640142225,gr,0.1254760817903576,AICc,anc4,1000
B11_4,1.256953060567001,5,0.9346367322696179,0.9579142765557553,gr.lag,0.1625216355646942,AICc,24,10
B11_5,0.7448674837612539,8,0.8530704535716248,0.8530704535716248,gr,0.1262017885285349,AICc,18,10
B11_6,0.6332040588234641,8,0.7246101297848218,0.7246101297848218,gr,0.15936386169440794,AICc,anc4,10
B11_7,0.8988105496776633,8,0.8015406753049907,0.8015406753049907,gr,0.18258517311483163,AICc,24,20
B11_8,0.7758064430066453,8,0.8905914921808475,0.8905914921808475,gr,0.11101049349730872,AICc,18,20
B11_9,1.2482148829670656,5,0.9553741955342401,0.9678984368749077,gr.sat,0.13918700343043697,AICc,anc4,20
C02_1,0.7607319799852962,8,0.9455783338731694,0.9455783338731694,gr,0.07450633641238552,AICc,6,5
C02_10,1.1132786708294415,8,0.9378707635066761,0.9378707635066761,gr,0.11697815648160459,AICc,6,40
C02_11,1.3541753239605117,8,0.9799865279675343,0.9799865279675343,gr,0.07900424682649912,AICc,21,40
C02_12,1.0260992312310315,8,0.9009785166677932,0.9009785166677932,gr,0.13887409222288102,AICc,10,40
C02_13,1.245103940617992,8,0.9687316611910631,0.9687316611910631,gr,0.09132309885962162,AICc,6,60
C02_14,1.423635311873512,8,0.9841218617028583,0.9841218617028583,gr,0.07382415367887664,AICc,21,60
C02_15,1.1834998091625406,8,0.9320045239982949,0.9320045239982949,gr,0.13050392272483524,AICc,10,60
C02_16,1.2271746325928523,6,0.9675166031638192,0.9791383604863716,gr.sat,0.1038335089125051,AICc,6,80
C02_17,1.719496206029297,5,0.9975215963216943,0.9981894753126407,gr.sat,0.05173221693871964,AICc,21,80
C02_18,1.6855598386705644,5,0.9165808838130162,0.9504307721437475,gr.sat,0.23401886240975048,AICc,10,80
C02_19,1.559384598575773,5,0.9573442843528405,0.9802334108219449,gr.sat,0.15378245150031106,AICc,6,100
C02_2,1.0209000892756803,8,0.9384637931157366,0.9384637931157366,gr,0.10672452167974152,AICc,21,5
C02_20,1.6887066840665068,5,0.9984761342917043,0.9945893548131463,gr.sat,0.09113556306626681,AICc,21,100
C02_21,2.0142211532041654,5,0.945653095794951,0.9661735633381558,gr.sat,0.22343271864499642,AICc,10,100
C02_22,1.3600322992997633,8,0.9701469944285216,0.9701469944285216,gr,0.09739773492157983,AICc,6,400
C02_23,1.7353210911267856,7,0.9947855680709471,0.9949504875334567,gr.sat,0.07477035754044578,AICc,21,400
C02_24,1.4688049524229991,6,0.9682776494013369,0.9815630288814854,gr.sat,0.11890106908931963,AICc,10,400
C02_25,1.3638372772394527,8,0.9651818437083096,0.9651818437083096,gr,0.10575118555151268,AICc,6,600
C02_26,1.557949815478984,8,0.9627539200466536,0.9627539200466536,gr,0.1251009122737954,AICc,21,600
C02_27,1.1014379973326909,8,0.925352608815854,0.925352608815854,gr,0.1277138860794708,AICc,10,600
C02_28,1.3670522316484084,9,0.9909525790785798,0.9909525790785798,gr,0.04937101433559331,AICc,6,1000
C02_29,1.471981622751279,7,0.9661274568210307,0.9661274568210307,gr,0.12326054283401026,AICc,21,1000
C02_3,0.9417369037457574,5,0.9593388529245936,0.9804518383538319,gr.sat,0.0911995792411905,AICc,10,5
C02_30,1.6584993939153676,5,0.9485934828988786,0.982261648902026,gr.sat,0.17301738175205522,AICc,10,1000
C02_4,0.9073065330290234,8,0.9213168959496283,0.9213168959496283,gr,0.10824669298422841,AICc,6,10
C02_5,1.1129452807463707,8,0.9482238231124679,0.9482238231124679,gr,0.10617144925524045,AICc,21,10
C02_6,0.6321401197316813,8,0.8308201096990443,0.8308201096990443,gr,0.11645512307761194,AICc,10,10
C02_7,1.0982833124836329,8,0.9537039706489517,0.9537039706489517,gr,0.09878791893063468,AICc,6,20
C02_8,1.2166912753237515,8,0.9581174254844926,0.9581174254844926,gr,0.10385133509528227,AICc,21,20
C02_9,0.7557958356161151,8,0.7549833062421303,0.7549833062421303,gr,0.17577537480030958,AICc,10,20
C03_1,0.9573546197034564,5,0.9652237682880674,0.9722680320627388,gr.sat,0.09660563235484214,AICc,33,5
C03_10,1.0022952698508119,8,0.9387477313867881,0.9387477313867881,gr,0.10452175531292349,AICc,33,40
C03_11,2.1285475323907024,3,0.9954173820310913,0.9993762590169731,gr.lagsat,0.0747332019968008,AICc,9,40
C03_12,1.183003715354208,8,0.9603623769145735,0.9603623769145735,gr,0.09811755473916882,AICc,30,40
C03_13,1.1593289548896843,8,0.9224115349584091,0.9224115349584091,gr,0.1372673580486045,AICc,33,60
C03_14,1.1750646912370064,8,0.9374281385280822,0.9374281385280822,gr,0.12393863144358021,AICc,9,60
C03_15,1.3464327999203527,8,0.935680382515754,0.935680382515754,gr,0.14411760026784035,AICc,30,60
C03_16,0.9927293243138383,8,0.8064968868646368,0.8064968868646368,gr,0.19851706976289282,AICc,33,80
C03_17,1.6310451752740907,5,0.9515526482292808,0.9721850498814864,gr.sat,0.17442836354599747,AICc,9,80
C03_18,1.7485107746205508,5,0.940990530488709,0.9752819124058296,gr.sat,0.19764689351662737,AICc,30,80
C03_19,1.9497118678311678,5,0.8964277416668361,0.9340753528241336,gr.sat,0.36205142902571336,AICc,33,100
C03_2,0.8718084333371839,5,0.9789426890877106,0.9884186652476137,gr.sat,0.061212112695148646,AICc,9,5
C03_20,1.0919952342698405,8,0.8610668651875593,0.8610668651875593,gr,0.17907278856872763,AICc,9,100
C03_21,1.4008753936284157,8,0.9227319006539721,0.9227319006539721,gr,0.16549551507592697,AICc,30,100
C03_22,1.2678358316484712,8,0.9476815752307948,0.9476815752307948,gr,0.12161398168287917,AICc,33,400
C03_23,1.1648076851410736,8,0.9075548631657607,0.9075548631657607,gr,0.15176939147709717,AICc,9,400
C03_24,1.3029074193329677,8,0.9417398775122714,0.9417398775122714,gr,0.1322994833634513,AICc,5,400
C03_25,1.353741310334394,8,0.9179507596832629,0.9179507596832629,gr,0.16522952185264259,AICc,33,600
C03_26,1.4750606705431337,8,0.9312579434279811,0.9312579434279811,gr,0.1636102558346181,AICc,9,600
C03_27,1.2070997444043703,8,0.9499652436534978,0.9499652436534978,gr,0.11309660529941166,AICc,30,600
C03_28,1.2587383799009886,9,0.9652183380255082,0.9652183380255082,gr,0.09031270228941313,AICc,33,1000
C03_29,1.1154642050322565,7,0.9108479142502827,0.9108479142502827,gr,0.15606785312716778,AICc,9,1000
C03_3,1.308206783238162,4,0.9003405604019662,0.9330251244732995,gr.sat,0.2274385853351085,AICc,30,5
C03_30,1.4686018699400967,7,0.9899674745539022,0.9927798015227383,gr.sat,0.0661170930809392,AICc,30,1000
C03_4,1.1035052141617685,5,0.9282012772170511,0.9619511397254917,gr.sat,0.13951854025272542,AICc,33,10
C03_5,0.7848118157452239,8,0.9681411560793506,0.9681411560793506,gr,0.05812133385985086,AICc,9,10
C03_6,0.8827675674000558,8,0.8563809802013831,0.8563809802013831,gr,0.14758533869240315,AICc,30,10
C03_7,0.7723420567136721,8,0.9156929805926071,0.9156929805926071,gr,0.09567335073480403,AICc,33,20
C03_8,0.7603292788016928,8,0.88737681504427,0.88737681504427,gr,0.11058238519355662,AICc,9,20
C03_9,1.072476829039987,7,0.972719163540808,0.9668681711377682,gr.sat,0.11934130864549343,AICc,30,20
C04_1,0.8964668627223715,5,0.9724060394396331,0.9802216768043512,gr.sat,0.09033471898256341,AICc,32,5
C04_10,0.9466781510121326,8,0.9007339218951658,0.9007339218951658,gr,0.12830066316778,AICc,32,40
C04_11,1.299478120699623,7,0.9884366706804164,0.9912557489748962,gr.sat,0.06285661627490888,AICc,35,40
C04_12,1.4688234932590476,5,0.9490435105653761,0.9580045726981923,gr.lag,0.1894045566288802,AICc,5,40
C04_13,1.720239401526959,5,0.9584954170284012,0.9802988768983159,gr.sat,0.17539643586235285,AICc,32,60
C04_14,1.530448317006547,7,0.9859506138571833,0.9892932500937173,gr.sat,0.0817023911095918,AICc,35,60
C04_15,1.137926240105981,8,0.9590329902532474,0.9590329902532474,gr,0.09601494691262139,AICc,5,60
C04_16,1.7878482198342056,5,0.9140946769805558,0.9515956072995275,gr.sat,0.24874209884730772,AICc,32,80
C04_17,1.134724426049901,8,0.9272387228277542,0.9272387228277542,gr,0.12976846130387257,AICc,35,80
C04_18,1.441860405494946,5,0.9486183082158038,0.9719301110787885,gr.sat,0.15673306829370048,AICc,5,80
C04_19,1.9911849195816638,5,0.9441306638378982,0.9705057131225492,gr.sat,0.21836889956973124,AICc,32,100
C04_2,0.6609614686175438,8,0.8920034026418073,0.8920034026418073,gr,0.09389063971732829,AICc,35,5
C04_20,1.269438869393172,8,0.9384357060451399,0.9384357060451399,gr,0.1327389434651211,AICc,35,100
C04_21,1.652408158400983,5,0.9311273321349035,0.9750041766267894,gr.sat,0.20176857132671816,AICc,5,100
C04_22,1.4095931983417365,8,0.9628483657785245,0.9628483657785245,gr,0.11303896765210356,AICc,32,400
C04_23,1.3378247802303767,8,0.9751999033000334,0.9751999033000334,gr,0.08709705553274696,AICc,35,400
C04_24,1.5294806254559694,7,0.9876559236262832,0.9895586763263966,gr.sat,0.09492022036824885,AICc,30,400
C04_25,1.2591826232094734,8,0.9318315536769965,0.9318315536769965,gr,0.13903882477575882,AICc,32,600
C04_26,1.4938417609761616,8,0.9506556674805133,0.9506556674805133,gr,0.13894278171823463,AICc,35,600
C04_27,1.1763603468249593,8,0.9266179771032335,0.9266179771032335,gr,0.1351478778323308,AICc,5,600
C04_28,1.2687062349396634,9,0.9462017776206681,0.9462017776206681,gr,0.11434156634646739,AICc,32,1000
C04_29,1.501190764835162,7,0.9395032724257932,0.9395032724257932,gr,0.170360017045945,AICc,35,1000
C04_3,0.6322146986756572,8,0.9254470382273713,0.9254470382273713,gr,0.0732564095762429,AICc,5,5
C04_30,1.2144618662517859,8,0.918517739052534,0.918517739052534,gr,0.14767127308244662,AICc,5,1000
C04_4,0.7666638489156529,5,0.9000878524118219,0.9432003188349327,gr.sat,0.11668030108897219,AICc,32,10
C04_5,0.9373133311215747,6,0.9861639602674822,0.9893124814107424,gr.sat,0.07543560428807171,AICc,35,10
C04_6,0.8122866881998563,8,0.8636716716869357,0.8636716716869357,gr,0.1317505473103046,AICc,5,10
C04_7,1.1102225031146358,5,0.9776791304525219,0.9814931091844356,gr.sat,0.09728316677958139,AICc,32,20
C04_8,1.040955636902266,8,0.9697802213722461,0.9697802213722461,gr,0.07501801599945779,AICc,35,20
C04_9,0.9132965639877938,8,0.8261782627535859,0.8261782627535859,gr,0.1710217552790867,AICc,5,20
C05_1,0.6019589215025397,8,0.8397313501210917,0.8397313501210917,gr,0.10736070033316675,AICc,25,5
C05_10,1.1257646205320466,8,0.9486961942540882,0.9486961942540882,gr,0.10687673619022114,AICc,25,40
C05_11,1.0098621753688362,8,0.9040192273343367,0.9040192273343367,gr,0.13433518194298835,AICc,28,40
C05_12,0.8771963010810505,8,0.9147731070553988,0.9147731070553988,gr,0.10930821446784188,AICc,cc1690,40
C05_13,1.4996570778617677,7,0.9933063720144515,0.9935245240962856,gr.sat,0.07141898769942583,AICc,25,60
C05_14,1.2901715462700778,8,0.9530598188389608,0.9530598188389608,gr,0.11689182390372443,AICc,28,60
C05_15,1.1288391750692979,8,0.947841455154143,0.947841455154143,gr,0.10810638154406792,AICc,cc1690,60
C05_16,1.1169298267179832,8,0.8597832649696583,0.8597832649696583,gr,0.18414320370824616,AICc,25,80
C05_17,1.851840094070446,5,0.9254213689745828,0.9626426607172445,gr.sat,0.2372061153168721,AICc,28,80
C05_18,2.136253474178296,3,0.9995786592193627,0.9988039875436661,gr.lagsat,0.07056970709237509,AICc,cc1690,80
C05_19,1.0260669847089465,8,0.8424098326923374,0.8424098326923374,gr,0.18117694535625603,AICc,25,100
C05_2,0.8828180384714631,5,0.9641828834911017,0.9783452662579754,gr.sat,0.08276484325153574,AICc,28,5
C05_20,1.682956582748323,6,0.9773876531401507,0.9813745837018489,gr.sat,0.13339007540985148,AICc,28,100
C05_21,1.813311660685833,5,0.9037757379586774,0.9483460134588819,gr.sat,0.26763628234251274,AICc,cc1690,100
C05_22,1.3525879973114192,8,0.9478092350056759,0.9478092350056759,gr,0.12957650667795098,AICc,25,400
C05_23,1.5276809352539475,8,0.9501364131592536,0.9501364131592536,gr,0.1428748574849653,AICc,28,400
C05_24,1.0840230854933823,8,0.9285326092609343,0.9285326092609343,gr,0.12277735946180675,AICc,cc1690,400
C05_25,1.3323250630755874,8,0.9620916738020183,0.9620916738020183,gr,0.10796765006001607,AICc,25,600
C05_26,1.4543704422335615,8,0.9187046803363299,0.9187046803363299,gr,0.17662176546077923,AICc,28,600
C05_27,1.1927720772085786,8,0.9346900361894068,0.9346900361894068,gr,0.1287175466475427,AICc,cc1690,600
C05_28,1.3498798307030988,9,0.984753662203766,0.984753662203766,gr,0.06348411284133926,AICc,25,1000
C05_29,1.4195107328938867,7,0.9743104938400211,0.9743104938400211,gr,0.10308200712714372,AICc,28,1000
C05_3,0.828433912830026,5,0.9512972892668038,0.9658500276715136,gr.sat,0.09423031969420045,AICc,cc1690,5
C05_30,1.5425370781346501,5,0.9670707684979412,0.9777392096899946,gr.sat,0.16687402583908134,AICc,cc1690,1000
C05_4,0.6905353957589627,8,0.809945368622138,0.809945368622138,gr,0.13655942673147356,AICc,25,10
C05_5,1.3394116608731133,5,0.9526508763200745,0.9707459927926524,gr.sat,0.13793141062941391,AICc,28,10
C05_6,1.219972561060802,4,0.928051094467168,0.9596626304920127,gr.sat,0.16531122848708607,AICc,cc1690,10
C05_7,1.9040442744135964,3,0.994352841928425,0.9967558334288599,gr.lagsat,0.12960329883081276,AICc,25,20
C05_8,1.1095804900088604,8,0.9029791092221275,0.9029791092221275,gr,0.14848307879793668,AICc,28,20
C05_9,1.0960028331368619,4,0.9289159934854836,0.9663214119023339,gr.sat,0.1368274065030138,AICc,cc1690,20
C06_1,1.2083132668010732,5,0.9675907575709505,0.9793595797785618,gr.sat,0.10211230895872828,AICc,1,5
C06_10,1.0615324569322186,8,0.9493547442086444,0.9493547442086444,gr,0.10009508996709232,AICc,1,40
C06_11,1.0248464853845949,8,0.9403199243534845,0.9403199243534845,gr,0.1054047188409423,AICc,26,40
C06_12,0.9626548269095149,8,0.9218318786873186,0.9218318786873186,gr,0.11444160588648572,AICc,anc3,40
C06_13,1.695159638853945,5,0.9973365209151308,0.998456301560594,gr.lagsat,0.06550419939923362,AICc,1,60
C06_14,1.3445520450756183,6,0.9967001146904128,0.9979719643848147,gr.sat,0.03461684531658063,AICc,26,60
C06_15,1.4320343791227206,6,0.9732535183090982,0.9831659744100151,gr.sat,0.11177100188547952,AICc,anc3,60
C06_16,1.0784974631234925,8,0.8895527073390807,0.8895527073390807,gr,0.15514407598045074,AICc,1,80
C06_17,1.7177198622761751,5,0.9720375531575128,0.9802096621575945,gr.sat,0.17259457340640072,AICc,26,80
C06_18,1.674933105480224,5,0.9786232476537196,0.985910447460292,gr.sat,0.1133477382827755,AICc,anc3,80
C06_19,2.2431810897003994,4,0.9998110077694914,0.9992300485958439,gr.lagsat,0.05669442769027166,AICc,1,100
C06_2,0.6206486100746955,8,0.8249708599766816,0.8249708599766816,gr,0.1167094539687552,AICc,26,5
C06_20,1.5998477506940751,5,0.9169639928830146,0.9562256335732087,gr.sat,0.22111237448955734,AICc,26,100
C06_21,2.889035087473552,3,0.999656927088276,0.9984980935561336,gr.lagsat,0.13214396424496874,AICc,anc3,100
C06_22,1.4320997992896114,8,0.971842723143404,0.971842723143404,gr,0.09951647643899275,AICc,1,400
C06_23,1.8321577325486156,5,0.9751928230887719,0.9813390074514462,gr.sat,0.17218218969237153,AICc,26,400
C06_24,1.183450775488152,8,0.9325817147308998,0.9325817147308998,gr,0.12990323802234663,AICc,anc3,400
C06_25,1.3118973988802054,8,0.969226352429992,0.969226352429992,gr,0.09543356044418808,AICc,1,600
C06_26,1.368340116047969,7,0.974326837726511,0.9790052683887239,gr.sat,0.1200976662971086,AICc,26,600
C06_27,1.217818714568045,8,0.963613119101004,0.963613119101004,gr,0.09661133450059341,AICc,anc3,600
C06_28,1.32267039360868,9,0.9745466732970749,0.9745466732970749,gr,0.0807929687723748,AICc,1,1000
C06_29,1.1858123106785161,7,0.9101114117818182,0.9101114117818182,gr,0.16666175559323895,AICc,26,1000
C06_3,0.5027226674524464,8,0.8450321229987103,0.8450321229987103,gr,0.08788951643387259,AICc,anc3,5
C06_30,1.1642785276848902,8,0.9607473816225826,0.9607473816225826,gr,0.09607512851347276,AICc,anc3,1000
C06_4,0.8733112201696255,6,0.9685669199783885,0.9766879726609682,gr.sat,0.10126263688957268,AICc,1,10
C06_5,1.0997331717393224,5,0.9803473871589491,0.9829295695486221,gr.sat,0.08891395250834011,AICc,26,10
C06_6,0.4785978561634646,8,0.6543455394308987,0.6543455394308987,gr,0.14200794194212527,AICc,anc3,10
C06_7,0.9184676505387239,8,0.9415305596724729,0.9415305596724729,gr,0.09344057395865218,AICc,1,20
C06_8,0.7106934795488038,8,0.8361694566154068,0.8361694566154068,gr,0.12842719338996977,AICc,26,20
C06_9,1.1060149455224795,5,0.9089819943428686,0.9482101871286461,gr.sat,0.15967093626480314,AICc,anc3,20
C07_1,0.5594550093500336,8,0.784592288432278,0.784592288432278,gr,0.11967354266249115,AICc,11,5
C07_10,1.1148084051990603,8,0.9317694810073655,0.9317694810073655,gr,0.12315717143589186,AICc,11,40
C07_11,1.4904521642355246,5,0.9650255061605545,0.9733553233109667,gr.lag,0.1436253159009859,AICc,27,40
C07_12,1.07724300480663,8,0.8629226699084989,0.8629226699084989,gr,0.17528103808890888,AICc,7,40
C07_13,1.575504456296149,6,0.9932349684021341,0.9907787877261952,gr.sat,0.08716753432329855,AICc,11,60
C07_14,1.776217779001302,5,0.9640529788099819,0.9717133833329529,gr.lag,0.2044224796121123,AICc,27,60
C07_15,1.2407216166809425,8,0.9396019034057277,0.9396019034057277,gr,0.1284216974113946,AICc,7,60
C07_16,3.0853978308020937,3,0.9993838694328763,0.9961151381177067,gr.lagsat,0.24146211117595714,AICc,11,80
C07_17,1.969134876221128,5,0.9343591199155113,0.9525999141451638,gr.sat,0.313978036404454,AICc,27,80
C07_18,1.4294943164505163,5,0.9582784278540161,0.9747389491689991,gr.sat,0.13384752613085366,AICc,7,80
C07_19,2.298890629192087,4,0.9973240735235815,0.9987534057199978,gr.lagsat,0.06975820776590386,AICc,anc5,100
C07_2,0.6776925693995635,8,0.8813005925004009,0.8813005925004009,gr,0.10153583464226944,AICc,27,5
C07_20,1.7622237729222303,5,0.9264112698416822,0.962269096506122,gr.sat,0.22490390910671595,AICc,27,100
C07_21,1.7367643796355872,5,0.9335411922249204,0.972681202220012,gr.sat,0.20894307346022045,AICc,7,100
C07_22,1.5791082419009141,6,0.9750455292098938,0.9814651120689449,gr.sat,0.12751290897783046,AICc,11,400
C07_23,1.4774008170254218,8,0.8812762130863006,0.8812762130863006,gr,0.2213785589111545,AICc,27,400
C07_24,1.1123925097997607,8,0.9508012325532124,0.9508012325532124,gr,0.10330341391108923,AICc,7,400
C07_25,1.4177218014153201,6,0.9835046448504037,0.9893537546509944,gr.sat,0.08618230895570862,AICc,11,600
C07_26,1.233780065968257,8,0.948051804736565,0.948051804736565,gr,0.11790475533904152,AICc,27,600
C07_27,1.1572202181958535,8,0.9355313075176781,0.9355313075176781,gr,0.12401826627387029,AICc,7,600
C07_28,1.639085387859117,6,0.9731231751603137,0.9893457168613189,gr.sat,0.11983819416961246,AICc,11,1000
C07_29,1.3944746866875575,7,0.9451697536113804,0.9451697536113804,gr,0.15020376679943573,AICc,27,1000
C07_3,0.7133281600621584,8,0.942319035779635,0.942319035779635,gr,0.0720495076542155,AICc,7,5
C07_30,1.1976993240299922,8,0.9610249205514575,0.9610249205514575,gr,0.09846873507432506,AICc,7,1000
C07_4,0.7779451652257457,8,0.816746744854133,0.816746744854133,gr,0.15043729079285398,AICc,11,10
C07_5,1.2193054771715994,6,0.9667975187906587,0.9696655604665807,gr.lag,0.16450406043806026,AICc,27,10
C07_6,0.904017777502179,8,0.8256674566002367,0.8256674566002367,gr,0.1695852184681929,AICc,7,10
C07_7,1.3418785126568067,5,0.9598516145644439,0.9777008983952082,gr.sat,0.1270749875425316,AICc,11,20
C07_8,1.2974119021298371,5,0.9085064166678951,0.9296242938733824,gr.lag,0.21060201189988562,AICc,27,20
C07_9,0.9964441965901439,8,0.8841185367755761,0.8841185367755761,gr,0.14727502122047376,AICc,7,20
C08_11,1.0503406548707481,8,0.9172510186085535,0.9172510186085535,gr,0.12879285707217203,AICc,2,40
C08_12,1.3890087375686289,6,0.9954830512337248,0.9969668902550293,gr.sat,0.058521271021711056,AICc,16,40
C08_14,1.165058525325792,8,0.9178958943901968,0.9178958943901968,gr,0.14225182295588673,AICc,2,60
C08_15,1.0167229163454874,8,0.9448384040171245,0.9448384040171245,gr,0.10029207807336199,AICc,16,60
C08_17,1.731161609200848,5,0.9703856021851088,0.9809276867884548,gr.sat,0.13706907699704932,AICc,2,80
C08_18,2.2657173294469857,3,0.9998229521073618,0.9953407662657839,gr.lagsat,0.2142922197608829,AICc,16,80
C08_2,0.5704205292325094,8,0.8989655871159723,0.8989655871159723,gr,0.07806972500115716,AICc,2,5
C08_20,1.6672548917686436,5,0.9450752792697759,0.9740779717884314,gr.sat,0.18001327913996049,AICc,2,100
C08_21,1.5929232193061413,4,0.8821596789066453,0.9381564722647963,gr.sat,0.27273638924353183,AICc,16,100
C08_23,1.9392957044648618,5,0.988424015853635,0.9916771366031902,gr.sat,0.10554577951698217,AICc,2,400
C08_24,1.018441740467304,8,0.9525617933656435,0.9525617933656435,gr,0.09278507376227914,AICc,16,400
C08_26,1.3329206874705306,5,0.9438720876008433,0.9757811336519036,gr.sat,0.14811154602614626,AICc,2,600
C08_27,1.053631402168375,8,0.9698491728770071,0.9698491728770071,gr,0.07584214300304838,AICc,16,600
C08_29,0.9902865385877826,7,0.8357409719811184,0.8357409719811184,gr,0.19633813020307683,AICc,2,1000
C08_3,0.7873419058116787,5,0.9710519075050927,0.9785150871783385,gr.sat,0.07307407930663737,AICc,16,5
C08_30,1.4161977754388013,6,0.9824360462482505,0.9861577097930047,gr.sat,0.09925431130734158,AICc,16,1000
C08_5,0.8714954441173046,6,0.986978060744817,0.9896249780154317,gr.sat,0.05085151060630659,AICc,2,10
C08_6,1.0280891666955894,5,0.9365846541738028,0.9549324060153106,gr.sat,0.1596711340845329,AICc,16,10
C08_8,1.4669997760722384,5,0.9611935820082718,0.9809952666365651,gr.sat,0.13909713320342154,AICc,2,20
C08_9,1.2838773732154662,5,0.9239824342062327,0.9532764866937526,gr.sat,0.16547511541227228,AICc,16,20
C09_1,0.8430005749877758,8,0.9127263326817376,0.9127263326817376,gr,0.10642007689004444,AICc,6,5
C09_10,1.266590865792731,8,0.9644184109736507,0.9644184109736507,gr,0.09932090081620165,AICc,6,40
C09_11,1.3494332301350815,8,0.9769396949019477,0.9769396949019477,gr,0.08463975970962487,AICc,21,40
C09_12,1.2234329554586663,8,0.9631885462003257,0.9631885462003257,gr,0.09764283482502877,AICc,30,40
C09_13,1.2398966276675905,8,0.9479263289942821,0.9479263289942821,gr,0.1186401420499031,AICc,6,60
C09_14,1.4800157798554592,8,0.9904341431835498,0.9904341431835498,gr,0.05937995402037456,AICc,21,60
C09_15,1.6254467519216234,7,0.9789794654789572,0.9829076573888745,gr.sat,0.12768659398121723,AICc,30,60
C09_16,1.6056128094068873,5,0.9588637711771087,0.9809097958086257,gr.sat,0.15067622587967094,AICc,6,80
C09_17,1.9241330417071205,5,0.9979016606506711,0.998473761942775,gr.sat,0.04773302303830148,AICc,21,80
C09_18,1.595779730280579,5,0.9509439600284556,0.9786121228630389,gr.sat,0.1637879533183794,AICc,30,80
C09_19,1.6749206138474102,5,0.9541813782227945,0.9772779090633354,gr.sat,0.17239721197042437,AICc,6,100
C09_2,1.2667816726423717,6,0.99406491734853,0.9933520868858521,gr.sat,0.05982921287951103,AICc,21,5
