well_plate,mu,best.model,best.se,population,nitrate_concentration
E02_14,1.0315730543297967,gr,0.12939704147808845,26,60
E02_15,1.119408366879976,gr,0.10683778585520921,anc4,60
E02_16,1.728956925415676,gr.sat,0.20062097649312796,1,80
E02_17,1.7143844745152865,gr.sat,0.18693619502302036,26,80
E02_18,1.378921725614879,gr.sat,0.09201160529006965,anc4,80
E02_19,1.1612216945609872,gr,0.14648492159726587,1,100
E02_2,0.8795837935076126,gr.sat,0.059515536436165715,26,5
E02_20,1.0073424066532872,gr,0.17211532074544733,26,100
E02_21,1.732603666769296,gr.sat,0.15456012244290335,anc4,100
E02_22,1.2079412813678891,gr,0.11370225421630022,1,400
E02_23,1.849365438834326,gr.sat,0.17066508964113705,26,400
E02_24,1.5637748772345033,gr.sat,0.16096085704977464,anc4,400
E02_25,1.3606251013308692,gr,0.14258675293531503,1,600
E02_26,3.0914008818167433,gr.lagsat,0.23290178548139803,26,600
E02_27,1.894786314486735,gr.sat,0.1970571447498652,anc4,600
E02_28,1.3136255126688985,gr,0.0773220827362756,1,1000
E02_29,1.3066831338247367,gr,0.15978094169568816,26,1000
E02_3,0.8856079217460889,gr.sat,0.07580863408661657,anc4,5
E02_30,1.5301188132205852,gr.sat,0.09400312081225867,anc4,1000
E02_4,0.8905324369467373,gr.sat,0.06069497638092308,1,10
E02_5,1.242318781179459,gr.lagsat,0.0599597528073112,26,10
E02_6,1.1901673498375922,gr.sat,0.06817466932324058,anc4,10
E02_7,0.8899077412793108,gr,0.07604736041185196,1,20
E02_8,1.1845212213454455,gr.sat,0.07974200490399842,26,20
E02_9,0.7727259073044651,gr,0.10445926824632096,anc4,20
E03_1,0.6385846117526232,gr,0.11176037010486979,25,5
E03_10,1.063198913322071,gr,0.09668873780443743,25,40
E03_11,1.0445094426098,gr,0.10207724281557148,28,40
E03_12,1.1915611075913097,gr,0.12425471060550528,30,40
E03_13,1.1282392997159987,gr,0.11232175424718481,25,60
E03_14,1.2008380959800629,gr,0.17449224625798046,28,60
E03_15,1.3190398545273658,gr,0.1394828928017565,30,60
E03_16,1.8383535532252284,gr.sat,0.2587007877282147,25,80
E03_17,1.8053299573512271,gr.sat,0.0915124298273239,28,80
E03_18,1.4534032655830758,gr.sat,0.06880404110606524,30,80
E03_19,1.6501452226359294,gr.sat,0.2186727036850729,25,100
E03_2,0.6099374465156919,gr,0.05913783986918106,28,5
E03_20,1.2535019353047734,gr,0.1309196118042821,28,100
E03_21,1.7515270052338467,gr.sat,0.16399663454038876,30,100
E03_22,1.1846646070675513,gr,0.1359435796632699,25,400
E03_23,1.508714228555523,gr,0.1443597497191218,28,400
E03_24,1.31902295046222,gr,0.1518438211330483,5,400
E03_25,1.2929158055572894,gr,0.10861028220401504,25,600
E03_26,1.3733869477908078,gr,0.14427616073155708,28,600
E03_27,1.1964018131320417,gr,0.06159923011845656,30,600
E03_28,1.3110441481533675,gr,0.0537411321878519,25,1000
E03_29,1.434022056745023,gr,0.1519919611108694,28,1000
E03_3,0.74438493011174,gr,0.18116529187826788,30,5
E03_30,1.2748474070899547,gr,0.06219370678616634,30,1000
E03_4,1.1103447541399052,gr.sat,0.10299084968054026,25,10
E03_5,1.102313389311941,gr.sat,0.15439162064753992,28,10
E03_6,1.2707387705089486,gr.sat,0.12721243950667485,30,10
E03_7,1.2654339329257627,gr.sat,0.15434437630349562,25,20
E03_8,0.9743473422692511,gr,0.11560938210010381,28,20
E03_9,0.962672739652467,gr,0.12595274198543874,30,20
E04_11,1.316594141411106,gr.sat,0.07651240275369138,2,40
E04_12,0.8822733665346262,gr,0.10374175915764267,16,40
E04_14,1.3548490906163015,gr,0.13664571771876236,2,60
E04_15,1.1075722460398278,gr,0.12274534000703521,16,60
E04_17,1.666490084284476,gr.sat,0.15270585344235432,2,80
E04_18,1.223634286343138,gr.sat,0.09614737077487902,16,80
E04_2,0.6011094302186634,gr,0.07786824865977617,2,5
E04_20,1.6701798348594732,gr.sat,0.1975025366296272,2,100
E04_21,1.76526875138946,gr.sat,0.21826697548061488,16,100
E04_23,1.8822250155074862,gr.sat,0.19141557691779312,2,400
E04_24,1.6181983069204027,gr.sat,0.18053277660879133,16,400
E04_26,1.9085246369008313,gr.sat,0.2927701542405661,2,600
E04_27,1.1412304894237328,gr,0.12345023518637017,16,600
E04_29,1.168444110978959,gr,0.1581057741922295,2,1000
E04_3,0.5441105847316514,gr,0.10034057972405423,16,5
E04_30,1.2238796996239947,gr,0.0919324504150505,16,1000
E04_5,0.6711124253400385,gr,0.10969345238732586,2,10
E04_6,1.2183588664302605,gr.sat,0.06526574871981633,16,10
E04_8,0.8297163976280285,gr,0.11352211283480564,2,20
E04_9,1.5762646377101799,gr.lagsat,0.10326194693989713,16,20
E05_1,0.7770958202603206,gr.sat,0.02459868802460482,23,5
E05_10,1.0719446778563184,gr,0.12161317317768268,23,40
E05_11,1.4676289564929768,gr.sat,0.0940166264505739,anc2,40
E05_12,1.2854900164774685,gr.sat,0.16435770916399634,cc1690,40
E05_13,1.1997649560142902,gr,0.11005411671836787,23,60
E05_14,1.1108748611441532,gr,0.10956952318088486,anc2,60
E05_15,1.2601499448230802,gr,0.14398138694993584,cc1690,60
E05_16,2.3130023451936848,gr.lagsat,0.08710664921872409,23,80
E05_17,1.7905274301787246,gr.sat,0.19956383504967487,anc2,80
E05_18,1.2881671476577115,gr.sat,0.13415713337465895,cc1690,80
E05_19,1.7650502129584154,gr.sat,0.2420491159765409,23,100
E05_2,0.8270078318388386,gr.sat,0.06573579620268513,anc2,5
E05_20,1.7671009532228317,gr.sat,0.17311373868738816,anc2,100
E05_21,2.095055142305505,gr.lagsat,0.04845423304330673,cc1690,100
E05_22,1.1624151154919058,gr,0.12440131307462285,23,400
E05_23,1.2169225877774088,gr,0.13570750435044057,anc2,400
E05_24,1.125118814873444,gr,0.13608918389358382,cc1690,400
E05_25,1.1500079048967315,gr,0.11709305949597225,23,600
E05_26,1.4698866387011882,gr.sat,0.06242036980292499,anc2,600
E05_27,1.169568700463601,gr,0.09655998669042305,cc1690,600
E05_28,1.242588776903696,gr,0.0931451508915146,23,1000
E05_29,1.200807979492694,gr,0.1645702191715065,anc2,1000
E05_3,0.7659128810251733,gr.sat,0.06670217201747179,cc1690,5
E05_30,1.035355060691212,gr,0.11883940006517703,cc1690,1000
E05_4,1.0659013359403249,gr.sat,0.14552557485120288,23,10
E05_5,0.7482163274347037,gr.sat,0.07168174668843164,anc2,10
E05_6,0.9795215643836629,gr.sat,0.17035660330845429,cc1690,10
E05_7,1.3560965031964285,gr.sat,0.0952451526507527,23,20
E05_8,1.290587760524433,gr.sat,0.14096343407095335,anc2,20
E05_9,1.1158251051931525,gr.sat,0.10994328811835952,cc1690,20
E06_1,0.7170337837222938,gr,0.11440045202112432,24,5
E06_10,1.3396880737216768,gr.lag,0.05693218773105348,24,40
E06_11,1.1557345509653683,gr.sat,0.05362329548775428,18,40
E06_12,1.082830681135799,gr,0.07723475843782726,29,40
E06_13,1.56403438710019,gr.lag,0.11645284662937545,24,60
E06_14,0.9485533003276712,gr,0.0934212561553937,18,60
E06_15,1.55192035561426,gr.sat,0.13325174244613097,29,60
E06_16,1.587289932284253,gr,0.22343258903999139,24,80
E06_17,1.7028804750368742,gr.sat,0.20393323021928766,18,80
E06_18,1.4627479760646724,gr.sat,0.15275558094642797,29,80
E06_19,1.2261050224272252,gr,0.19158702622407106,24,100
E06_2,0.9821130236257619,gr.sat,0.062346987951481435,18,5
E06_20,2.5400720269482386,gr.lagsat,0.16951916705151324,18,100
E06_21,1.6281215769820974,gr.sat,0.22448799607202008,29,100
E06_22,1.4235867969840006,gr,0.1306802842873154,24,400
E06_23,1.2993613714825567,gr,0.13837181183148436,18,400
E06_24,1.5197453105949885,gr.sat,0.07743939523070216,29,400
E06_25,1.2986077518080172,gr,0.07285980783862853,24,600
E06_26,1.2121005571657144,gr,0.13149566036214486,18,600
E06_27,1.283000474196391,gr,0.06287220953620778,29,600
E06_28,1.3909356005917988,gr,0.08404840521295208,24,1000
E06_29,1.1566791448159233,gr,0.14385636197760215,18,1000
E06_3,1.1235655668948485,gr.sat,0.0975870258321008,29,5
E06_30,1.2638150437918754,gr,0.07945375960826424,29,1000
E06_4,0.8494793321935339,gr,0.09066949854687545,24,10
E06_5,0.6413406343226842,gr,0.10488610283024317,18,10
E06_6,0.9960539486139331,gr.sat,0.0602516855233261,29,10
E06_7,1.4189096777611714,gr.lag,0.18683999399367862,24,20
E06_8,0.7354511590297439,gr,0.10683237177868841,18,20
E06_9,1.3327393588539969,gr.sat,0.12209729599945196,29,20
E07_1,0.916222597712957,gr.sat,0.11841052497137239,anc5,5
E07_10,1.0360417896021963,gr,0.08562886742693385,anc5,40
E07_11,1.4455556141135617,gr.sat,0.10341105148214019,17,40
E07_12,1.2369628642388886,gr.sat,0.16071994155171263,15,40
E07_13,1.2183037507268202,gr,0.11600050780237077,anc5,60
E07_14,1.5382172719693508,gr.sat,0.0920924588016346,17,60
E07_15,0.9784148970903883,gr,0.15129281879454945,15,60
E07_16,1.5114589089113655,gr.sat,0.165136476576481,anc5,80
E07_17,1.6814506952947719,gr.sat,0.10987342566758618,17,80
E07_18,1.8515037033915793,gr.lagsat,0.06827960108524164,15,80
E07_19,1.6666215931341117,gr.sat,0.24158105242183842,11,100
E07_2,0.9089915411985549,gr.sat,0.09861235671709141,17,5
E07_20,1.3889558131754514,gr.sat,0.08295014286822143,17,100
E07_21,2.5187809855506633,gr.lagsat,0.14453941675798015,15,100
E07_22,1.4221687653002382,gr.sat,0.05699771752492178,anc5,400
E07_23,1.8116692835878885,gr.sat,0.1207923174477537,17,400
E07_24,1.2141888201130602,gr,0.14985132524332884,15,400
E07_25,1.2530212869388866,gr,0.08146380381733742,anc5,600
E07_26,1.3907955984649494,gr,0.07592417977851826,17,600
E07_27,1.2347727342390271,gr,0.1038089537413873,15,600
E07_28,1.1654845480133562,gr,0.10758290180790599,anc5,1000
E07_29,1.4407587387101977,gr,0.12248809213967465,17,1000
E07_3,0.35904599988971153,gr,0.06249171669420751,15,5
E07_30,1.2615807499581626,gr,0.08226478116851187,15,1000
E07_4,0.6609071122971102,gr,0.0895221770045271,anc5,10
E07_5,0.982367567809742,gr.sat,0.07341039477144265,17,10
E07_6,1.0179187180666747,gr.sat,0.07017422114129356,15,10
E07_7,1.0390422196579623,gr.sat,0.0407554275010103,anc5,20
E07_8,0.9279388484024111,gr,0.10228433757633132,17,20
E07_9,0.9317051032121515,gr.sat,0.16456649016515323,15,20
E08_1,0.4790582331620863,gr,0.09154362868276643,33,5
E08_10,0.9540018429793359,gr,0.11638634899891134,33,40
E08_11,1.0452830690933825,gr,0.09047787738125068,9,40
E08_12,1.377504010347936,gr.sat,0.06958927552868428,30,40
E08_13,1.1919965573972415,gr,0.10920941510908995,33,60
E08_14,1.16091575489301,gr,0.16253245414594433,9,60
E08_15,1.1670556197511364,gr,0.11247715126948259,30,60
E08_16,2.770453071602639,gr.lagsat,0.14839237538255906,33,80
E08_17,1.5999151330701906,gr.sat,0.24297681055671383,9,80
E08_18,1.5312137520010036,gr.sat,0.15566799691739389,30,80
E08_19,0.9324394022343211,gr,0.19342014111265807,33,100
E08_2,0.6531323882151755,gr,0.09258435765764945,9,5
E08_20,1.686638351390438,gr.sat,0.23319547172067095,9,100
E08_21,1.1234592677226656,gr,0.15040653440814095,30,100
E08_22,1.5902169569727302,gr.sat,0.09998227286101949,33,400
E08_23,1.7309099185440613,gr.sat,0.16323193744239708,9,400
E08_24,1.250998729100724,gr,0.14906277817482863,5,400
E08_25,1.228912297745808,gr,0.10184577040505853,33,600
E08_26,1.0783807128446707,gr,0.10433626141223402,9,600
E08_27,1.1679180832458158,gr,0.07754972810460564,30,600
E08_28,1.2591562810576882,gr,0.08472213515812359,33,1000
E08_29,1.3723541835938156,gr,0.18544088409444498,9,1000
E08_3,0.59409966838962,gr,0.14148123483012015,30,5
E08_30,1.2452376878852993,gr,0.06547122097359036,30,1000
E08_4,0.7440388558901309,gr,0.10363984838394459,33,10
E08_5,0.8621358159193655,gr,0.08447739597782279,9,10
E08_6,1.1578481245845822,gr.sat,0.10312804232216169,30,10
E08_7,0.8365076457951348,gr,0.10834689152650241,33,20
E08_8,1.035732171252843,gr.sat,0.08636618426850506,9,20
E08_9,1.2065277646059223,gr.sat,0.09396997595799317,30,20
E09_1,0.9157532744958984,gr.sat,0.05863659851809179,6,5
E09_10,1.114067826800747,gr,0.07376318046923278,6,40
E09_11,1.3362524716660014,gr,0.08443763348533317,21,40
E09_12,1.0082310850936216,gr,0.0931973132531641,20,40
E09_13,1.2957298886895494,gr,0.11139227791077316,6,60
E09_14,1.4277696709145131,gr,0.068184366017903425,21,60
E09_15,1.0480134483398045,gr,0.094400495241986,20,60
E09_16,1.6551939641501374,gr.sat,0.1616224847923856,6,80
E09_17,1.6842423044064967,gr.sat,0.1329687422914149,21,80
E09_18,1.3854179173169172,gr.sat,0.11123402045840121,20,80
E09_19,1.3696855988280774,gr.sat,0.13755331344439917,6,100
E09_2,1.1440647018409704,gr.sat,0.06443478007152,21,5
E09_20,1.4662914741629725,gr.sat,0.04147155771603078,21,100
E09_21,1.5708962148141328,gr.sat,0.13434894430908184,20,100
E09_22,1.6065147727839117,gr.sat,0.11476111001031236,6,400
E09_23,1.6755895134944394,gr.sat,0.06529581464886568,21,400
E09_24,1.2167847442744646,gr,0.13394096468213582,20,400
E09_25,1.3184918297309625,gr,0.05929374065396664,6,600
E09_26,1.6109757814882546,gr.sat,0.041366245353046366,21,600
E09_27,1.4149684731156942,gr.sat,0.07293021116875986,20,600
E09_28,1.4182697908926951,gr.sat,0.03981305255824739,6,1000
E09_29,1.3615361728981086,gr,0.1329801743544639,21,1000
E09_3,0.5078615089080496,gr,0.11141162691932152,20,5
E09_30,1.1366912802800944,gr,0.09552549581655087,20,1000
E09_4,0.7958775707237504,gr,0.062986151199713,6,10
E09_5,0.8962148827643612,gr,0.07483766570604249,21,10
E09_6,0.9916637973801684,gr.sat,0.15473700327909062,20,10
E09_7,0.9340645804651998,gr,0.07659300425487406,6,20
E09_8,1.1476553746025802,gr,0.13411499899328191,21,20
E09_9,0.6919250209733936,gr,0.10992227281119087,20,20
E10_1,0.9512145157352103,gr,0.12240305684398108,8,5
E10_10,1.179467847668264,gr,0.09050668358270623,8,40
E10_11,1.2240156992792024,gr.sat,0.08665246887847664,22,40
E10_12,1.0693342993317991,gr,0.09535409497531785,5,40
E10_13,1.4260925531421973,gr.lag,0.055007348258027895,8,60
E10_14,1.5698451536639944,gr.lagsat,0.062257237975181325,22,60
E10_15,1.4762953128536795,gr.lag,0.12546401730302978,5,60
E10_16,1.4317654461807565,gr.sat,0.08026333074610811,8,80
E10_17,1.5270148513365818,gr.sat,0.17027576468220582,22,80
E10_18,1.3514902919283942,gr.sat,0.16481334557379332,5,80
E10_19,1.5324913287616888,gr.sat,0.09224247746022506,8,100
E10_2,0.5566560897579969,gr,0.08859273055515333,22,5
E10_20,1.0622588550380758,gr,0.16276681386073985,22,100
E10_21,1.1040016293396664,gr,0.15050284270038583,5,100
E10_22,1.4702011884406634,gr.sat,0.06584406745648426,8,400
E10_23,1.8355569024651217,gr.sat,0.15916150163935872,22,400
E10_24,1.1724381436329225,gr,0.09899915509334815,30,400
E10_25,1.2449075365369322,gr.sat,0.07006818564772248,8,600
E10_26,1.2245668758812887,gr,0.1275605329376507,22,600
E10_27,1.2658738671725072,gr,0.13816330809795105,5,600
E10_28,1.4552705422452221,gr.sat,0.0757142966760411,8,1000
E10_29,1.5585666917002006,gr.sat,0.12940069767431384,22,1000
E10_3,0.7450225236025008,gr,0.12202815982145747,5,5
E10_30,1.2239899709491966,gr,0.08715706978779136,5,1000
E10_4,1.0180643163646195,gr,0.07123631793452279,8,10
E10_5,1.0863868343491028,gr.sat,0.06567173157388694,22,10
E10_6,0.8189918216142875,gr,0.10406970548768235,5,10
E10_7,1.2599367796212253,gr,0.11077632687811509,8,20
E10_8,0.7866221560064508,gr,0.08331742264709635,22,20
E10_9,0.8789796667572127,gr,0.12433675595287859,5,20
E11_1,0.7081511403353179,gr,0.15735710270199024,24,5
E11_10,1.4877065939800806,gr.lag,0.19859076944635234,24,40
E11_11,1.206104820904146,gr.sat,0.080273994472909,18,40
E11_12,1.003935131340557,gr,0.09297218359177263,16,40
E11_13,1.2229029815415005,gr,0.12949327993837964,24,60
E11_14,1.5081564337630133,gr.sat,0.12724230742455467,18,60
E11_15,1.1847636892562066,gr,0.11903293112756236,16,60
E11_16,1.6471591029334096,gr,0.24336822837918123,24,80
E11_17,2.1887977456682512,gr.lagsat,0.11860738793605408,18,80
E11_18,1.3995076492570904,gr.sat,0.11830900318783405,16,80
E11_19,1.637730734457029,gr.sat,0.2148413723771257,24,100
E11_2,0.6775595304050336,gr,0.12885023967815004,18,5
E11_20,1.0549885534662449,gr,0.1801785315572589,18,100
E11_21,1.8118864845646365,gr.sat,0.3303850187674939,16,100
E11_22,2.6828311853428453,gr.lagsat,0.1826726893602377,24,400
E11_23,1.6619501647313346,gr.sat,0.17948422427629546,18,400
E11_24,1.0451049429281367,gr,0.12806013169404676,16,400
E11_25,1.395701635507131,gr,0.11629675838246403,24,600
E11_26,1.5104994489326131,gr.sat,0.1308214062645932,18,600
E11_27,1.007260922433643,gr,0.09660341677927639,16,600
E11_28,1.5905989393062132,gr.sat,0.08066078481510487,24,1000
E11_29,1.1060274907123193,gr,0.11027754373000642,18,1000
E11_3,0.9268119376555317,gr.sat,0.13641724392861268,16,5
E11_30,1.1025792679910333,gr,0.10877359341997536,16,1000
E11_4,0.8521767412958925,gr,0.11322529058083924,24,10
E11_5,1.349017369798845,gr.sat,0.07127061396556311,18,10
E11_6,0.6509671712694348,gr,0.1050188938732175,16,10
E11_7,1.1659476929826265,gr.lag,0.18045345536586482,24,20
E11_8,0.7614621732690839,gr,0.08049227988972389,18,20
E11_9,0.6497855475312827,gr,0.1455196199750939,16,20
F02_1,0.6562768273753803,gr,0.0896917025971421,25,5
F02_10,1.5098531057609292,gr.sat,0.08683807493351425,25,40
F02_11,1.4157864846658166,gr.sat,0.15012700031308981,28,40
F02_12,0.7878375416895727,gr,0.13255882997789487,15,40
F02_13,1.4568305373676305,gr.sat,0.07249964105300721,25,60
F02_14,1.333150225279136,gr,0.13882724202015237,28,60
F02_15,1.845777084375464,gr.lagsat,0.11590240633475829,15,60
F02_16,2.4798873731154867,gr.lagsat,0.11921581260818151,25,80
F02_17,1.420379971094881,gr.sat,0.12907244064239712,28,80
F02_18,0.9923279877303743,gr,0.12931501824216782,15,80
F02_19,1.0012233281327505,gr,0.17476648853946494,25,100
F02_2,0.6768937935815313,gr,0.029866149906277114,28,5
F02_20,1.1382988780441763,gr,0.1582341589725967,28,100
F02_21,1.3968837460336083,gr.sat,0.1047242879447486,15,100
F02_22,1.1745425944030055,gr,0.1376253637202254,25,400
F02_23,1.5001534444671234,gr,0.1585300578668725,28,400
F02_24,1.3020107067531643,gr,0.12710338651937053,15,400
F02_25,1.2095193692727984,gr,0.11469942636669969,25,600
F02_26,1.3962360812943873,gr,0.11994850443301672,28,600
F02_27,1.210762612801867,gr,0.09445581330172222,15,600
F02_28,1.3126632722486045,gr,0.08455982404294851,25,1000
F02_29,1.4160815163712128,gr,0.1847037252390531,28,1000
F02_3,0.4103853414789543,gr,0.05551489981645542,15,5
F02_30,1.5201502504349873,gr.sat,0.08569494926575842,15,1000
F02_4,0.7506611788164049,gr,0.13446672150465835,25,10
F02_5,1.0648696717836643,gr.sat,0.14906972002479155,28,10
F02_6,0.9180623986696207,gr.sat,0.1702669714925104,15,10
F02_7,1.178601654945227,gr.sat,0.12585357697018423,25,20
F02_8,0.9174946734630262,gr,0.08921970790164803,28,20
F02_9,0.6250523766302296,gr,0.10077362601454039,15,20
F03_1,1.1939386770429063,gr.lagsat,0.04493152591436877,19,5
F03_10,1.0242605017067028,gr,0.14476436930959352,19,40
F03_11,1.0913743090887067,gr,0.12613364778356406,4,40
F03_12,1.1647959132716186,gr,0.13332822255096174,7,40
F03_13,1.1354592114087985,gr,0.1066250860210581,19,60
F03_14,1.1501509209234553,gr,0.1372796601810415,4,60
F03_15,1.2311038011733941,gr,0.11974940592956558,7,60
F03_16,1.1767239841251649,gr,0.19973837032829814,19,80
F03_17,1.7452693845724112,gr.sat,0.1751995070751339,4,80
F03_18,1.2558086199973726,gr.sat,0.12426795509314406,7,80
F03_19,1.1083072918855281,gr,0.16676422048572373,19,100
F03_2,0.66248860680255,gr,0.06380353003390249,4,5
F03_20,1.9174845302001893,gr.sat,0.21767361771464513,4,100
F03_21,1.5438844269530865,gr.sat,0.1285560642389381,7,100
F03_22,1.2752772951739013,gr,0.1251604711279859,19,400
F03_23,1.317673151867169,gr,0.15230556141663096,4,400
F03_24,1.5998874029648353,gr.sat,0.12598614912316813,7,400
F03_25,1.1188731641537617,gr,0.06027751393122561,19,600
F03_26,2.047884751005901,gr.sat,0.3072032494664471,4,600
F03_27,1.4089449009500894,gr.sat,0.06633988984492753,7,600
F03_28,1.31206262313816,gr,0.09411979382450933,19,1000
F03_29,1.2864538694387322,gr,0.14198191656818815,4,1000
F03_3,0.7162074144255655,gr,0.08077017279517536,7,5
F03_30,1.2132976913215232,gr,0.06544681682046745,7,1000
F03_4,0.7129295306111859,gr,0.09781287357385395,19,10
F03_5,0.7828544003645511,gr,0.09376542195600307,4,10
F03_6,0.8538584863893327,gr,0.1428043089826944,7,10
F03_7,1.0172422662422513,gr,0.09145370036760447,19,20
F03_8,0.8702362082430392,gr,0.0982448630911666,4,20
F03_9,1.3362551543194368,gr.sat,0.08165801807069122,7,20
F04_1,1.1381544826781016,gr.sat,0.16513789710725094,6,5
F04_10,1.140439322232535,gr,0.11469494072795129,6,40
F04_11,1.3537783575263775,gr,0.09059237114996649,21,40
F04_12,1.1524558482234522,gr,0.14709206099010477,29,40
F04_13,1.3432821542461726,gr,0.10173887531138973,6,60
F04_14,1.4297982772579592,gr,0.09442845675416867,21,60
F04_15,1.0588614138756474,gr,0.1473417502488619,29,60
F04_16,1.0438597841487598,gr,0.12248061189831316,6,80
F04_17,1.5969186118062029,gr.sat,0.09298056169353686,21,80
F04_18,1.3934988018902272,gr.sat,0.14337811475348358,29,80
F04_19,0.8897549418105514,gr,0.10990050105627269,6,100
F04_2,1.2272667669586443,gr.sat,0.09903207952148796,21,5
F04_20,1.589980505752721,gr.sat,0.053260529541737864,21,100
F04_21,1.3371922795542057,gr.sat,0.07821196318619496,29,100
F04_22,1.2395764589185283,gr,0.09044604566389876,6,400
F04_23,1.6932840488382666,gr.sat,0.07163481908464156,21,400
F04_24,1.4484028920939658,gr.sat,0.059289997703688674,29,400
F04_25,1.193373655978517,gr,0.029162564118526718,6,600
F04_26,1.7179112555379208,gr.sat,0.05901756390518612,21,600
F04_27,1.1734385656122073,gr,0.030766855031503112,29,600
F04_28,1.1800350574132306,gr,0.037951749045903094,6,1000
F04_29,1.4899709123197904,gr,0.11820042510257454,21,1000
F04_3,0.9037760770366394,gr.sat,0.17449812496894201,29,5
F04_30,1.1957993980297092,gr,0.045573474439201865,29,1000
F04_4,1.0795944675717737,gr.sat,0.03648604336735424,6,10
F04_5,1.0211096255848013,gr,0.06859737542375069,21,10
F04_6,0.7796262727928347,gr,0.09464529960594231,29,10
F04_7,0.9488328734171391,gr,0.07569792626355486,6,20
F04_8,1.1862978529823556,gr,0.0871190028533967,21,20
F04_9,1.3648628219714054,gr.sat,0.14667931146095406,29,20
F05_1,0.6232359642463272,gr,0.11065401345944874,anc5,5
F05_10,1.009826780405007,gr,0.11277489642640967,anc5,40
F05_11,1.6556975566992873,gr.sat,0.10031859218892245,17,40
F05_12,1.6823632227378928,gr.lagsat,0.10210029923067848,anc3,40
F05_13,1.2291925079962809,gr,0.09484671301744442,anc5,60
F05_14,1.683404923690674,gr.sat,0.13805810980776353,17,60
F05_15,1.4106500774059685,gr.sat,0.09493674706473577,anc3,60
F05_16,1.8174039081463726,gr.sat,0.12931274518927405,anc5,80
F05_17,1.6428619829241085,gr.sat,0.07230502656886767,17,80
F05_18,1.3426271828345673,gr.sat,0.15146019065239588,anc3,80
F05_19,0.9155770392458623,gr,0.12660934368771704,11,100
F05_2,0.9388452138597374,gr.sat,0.08859465914446155,17,5
F05_20,1.6958637543098554,gr.sat,0.15778203031059507,17,100
F05_21,1.291684690125786,gr.sat,0.11558721347231164,anc3,100
F05_22,1.1661028919056888,gr,0.1277953305541329,anc5,400
F05_23,1.7100275926304462,gr.sat,0.08516575374896945,17,400
F05_24,1.17098750262605,gr,0.10701908096509542,anc3,400
F05_25,1.1365364069846293,gr,0.08426007666886723,anc5,600
F05_26,1.4049717378178526,gr,0.07818869671249004,17,600
F05_27,1.2110774636565012,gr,0.044829798172160054,anc3,600
F05_28,1.139448880146843,gr,0.09523518371958961,anc5,1000
F05_29,1.460829793290078,gr,0.1024946557964751,17,1000
F05_3,0.4801989309952582,gr,0.10069362996290407,anc3,5
F05_30,1.2050933125330467,gr,0.06293943254433476,anc3,1000
F05_4,0.7705354230639665,gr,0.10589502144345705,anc5,10
F05_5,1.1725258781446766,gr.sat,0.1118252289463429,17,10
F05_6,1.1894782652727902,gr.sat,0.11165743418946375,anc3,10
F05_7,0.9022637254663066,gr,0.09520099164244278,anc5,20
F05_8,1.6013000573581748,gr.sat,0.06789100254055477,17,20
F05_9,0.7797977141136174,gr,0.11671853713265508,anc3,20
F06_1,0.9573247709793657,gr,0.08030004538603426,8,5
F06_10,1.4291039072299054,gr.lag,0.08311186960641438,8,40
F06_11,1.3782880105551303,gr.sat,0.10659387144062869,22,40
F06_12,1.0452050959356118,gr,0.09168875592849958,anc4,40
F06_13,1.286059907652169,gr,0.08710346232754432,8,60
F06_14,1.084741021095533,gr,0.10200359767715055,22,60
F06_15,1.1793817566772946,gr,0.1212002378821305,anc4,60
F06_16,1.4074423141748529,gr.sat,0.06191209985064863,8,80
F06_17,1.7331362350865387,gr.sat,0.19399323175690855,22,80
F06_18,1.5341619322530078,gr.sat,0.13477528964875332,anc4,80
F06_19,1.474233672604327,gr.sat,0.10805592148000696,8,100
F06_2,0.5612231204186119,gr,0.1067099853554178,22,5
F06_20,1.6430402532604667,gr.sat,0.1942957502059381,22,100
F06_21,1.563605866691817,gr.sat,0.1109003608571108,anc4,100
F06_22,1.2236758936227576,gr,0.0705921020673247,8,400
F06_23,1.7430476374621022,gr.sat,0.17173543161573349,22,400
F06_24,1.1216454968420666,gr,0.12281558732918077,anc4,400
F06_25,1.3709349374041344,gr.sat,0.06840625496619257,8,600
F06_26,1.1771088699734011,gr,0.11000329843037826,22,600
F06_27,1.0786574322322426,gr,0.07203266222990075,anc4,600
F06_28,1.4485827668669644,gr.sat,0.09885279397443501,8,1000
F06_29,0.9874880142568947,gr,0.14818677127172528,22,1000
F06_3,0.5821454421304731,gr,0.10514436381511026,anc4,5
F06_30,1.0523973458457305,gr,0.0809791694575374,anc4,1000
F06_4,1.1348884604252327,gr,0.08286371967035898,8,10
F06_5,1.269223854374882,gr.sat,0.1639848268275921,22,10
F06_6,0.6458381339930602,gr,0.14827093824012627,anc4,10
F06_7,1.1745337023381244,gr,0.08872367570233533,8,20
F06_8,1.2136207174679163,gr.sat,0.1343303145778906,22,20
F06_9,1.356229949369453,gr.sat,0.11744737742343547,anc4,20
F07_1,0.45093457263001974,gr,0.10464731913647979,32,5
F07_10,0.965720365366187,gr,0.09936492910268702,32,40
F07_11,1.0271401564336187,gr,0.10669103002184187,35,40
F07_12,0.942346501527331,gr,0.10537866735024524,cc1690,40
F07_13,1.1026421275209854,gr,0.10280604717636982,32,60
F07_14,1.254362637316582,gr,0.14251973872618917,35,60
