replicate,population,name,i_star,ancestor_id,treatment,note
266,22,1,1.622908745461113,cc1690,C,NA
266,23,1,1.3068898493738528,anc5,L,NA
266,24,1,1.5523816915875368,anc4,C,NA
266,25,1,0.9713229270912682,anc2,BS,NA
266,26,1,0.9491466746549526,anc3,L,NA
266,27,1,1.1035833888260045,anc3,N,NA
266,28,1,0.9187672675787019,anc5,P,NA
266,29,1,2.222566753869192,anc3,P,NA
266,3,1,1.1517782766645992,cc1690,N,NA
266,30,1,0.7830358489322612,anc5,N,NA
266,31,1,1.2919107925232818,cc1690,B,NA
266,32,1,1.58139240819741,cc1690,S,NA
266,33,1,2.0078476796216886,cc1690,L,NA
266,35,1,1.3528764348428826,anc4,BS,NA
266,4,1,1.1649131107854729,anc3,S,NA
266,5,1,2.620543326849144,anc5,C,NA
266,6,1,1.5863298371191232,cc1690,P,NA
266,7,1,2.1612309913225043,anc3,B,NA
266,8,1,0.6365287454249058,anc4,P,NA
266,9,1,0.819903524791564,cc1690,BS,NA
266,anc2,1,1.6160751741970434,anc2,none,NA
266,anc3,1,2.721346738574184,anc3,none,NA
266,anc4,1,1.5687533698755118,anc4,none,NA
266,anc5,1,1.1524510644217112,anc5,none,NA
266,cc1690,1,1.5320591498975122,cc1690,none,NA
267,1,1,1.3943223322820921,anc2,N,NA
267,10,1,1.2329042313856027,anc2,L,NA
267,11,1,1.1816285805518272,anc4,N,NA
267,14,1,1.5804565062161533,anc2,S,NA
267,15,1,0.8195600628362266,anc4,S,NA
267,16,1,0.8165621602160997,anc5,B,NA
267,17,1,1.3585558457933025,anc2,P,NA
267,18,1,1.286991971936766,anc5,S,NA
267,19,1,1.2099558426158001,anc2,B,NA
267,2,1,0.7119532029220684,anc3,BS,NA
267,20,1,1.822531943686868,anc4,L,NA
267,21,1,1.0342299143011655,anc4,B,NA
267,22,1,1.57398219669618,cc1690,C,NA
267,23,1,1.2628003534767094,anc5,L,NA
267,24,1,1.4771626618606246,anc4,C,NA
267,25,1,1.0796399404110957,anc2,BS,NA
267,26,1,0.9891746415714336,anc3,L,NA
267,27,1,1.0130430042135152,anc3,N,NA
267,28,1,0.7701860592189261,anc5,P,NA
267,29,1,2.336840780897597,anc3,P,NA
267,3,1,1.5245778420811902,cc1690,N,NA
267,30,1,0.766741632755563,anc5,N,NA
267,31,1,1.2380318605356864,cc1690,B,NA
267,32,1,1.413726038466355,cc1690,S,NA
267,33,1,1.7492443457580196,cc1690,L,NA
267,35,1,1.3407568816874582,anc4,BS,NA
267,4,1,1.2303546845851203,anc3,S,NA
267,5,1,2.387270354579024,anc5,C,NA
267,6,1,2.0861791942519843,cc1690,P,NA
267,7,1,2.1841329051892324,anc3,B,NA
267,8,1,0.5942375596043857,anc4,P,NA
267,9,1,0.8377626617408725,cc1690,BS,NA
267,anc2,1,1.3998935171936935,anc2,none,NA
267,anc3,1,2.8378987092731993,anc3,none,NA
267,anc4,1,1.5742230147165268,anc4,none,NA
267,anc5,1,1.1357118900028211,anc5,none,NA
267,cc1690,1,1.5440080471218094,cc1690,none,NA
268,1,1,1.4151073678756139,anc2,N,NA
268,10,1,1.1799764613776451,anc2,L,NA
268,11,1,1.0051725339862159,anc4,N,NA
268,14,1,1.454315404159031,anc2,S,NA
268,15,1,0.8986983206300481,anc4,S,NA
268,16,1,0.7470973652681819,anc5,B,NA
268,17,1,1.5852055669520981,anc2,P,NA
268,18,1,1.3919649865665549,anc5,S,NA
268,19,1,1.447375216921677,anc2,B,NA
268,2,1,0.8635789868742998,anc3,BS,NA
268,20,1,1.7604947839588565,anc4,L,NA
268,21,1,0.9564590332907256,anc4,B,NA
268,22,1,1.5451636988864443,cc1690,C,NA
268,23,1,1.2440932550029715,anc5,L,NA
268,24,1,1.1787465100940129,anc4,C,NA
268,25,1,1.2436237510152326,anc2,BS,NA
268,26,1,1.1273180981777993,anc3,L,NA
268,27,1,1.0786026036624432,anc3,N,NA
268,28,1,0.7863008429882528,anc5,P,NA
268,29,1,2.339632228545684,anc3,P,NA
268,3,1,1.2192296764338533,cc1690,N,NA
268,30,1,0.7265730419353974,anc5,N,NA
268,31,1,1.041156719307279,cc1690,B,NA
268,32,1,1.444019910767166,cc1690,S,NA
268,33,1,1.8487847510085809,cc1690,L,NA
268,35,1,1.350097603167284,anc4,BS,NA
268,4,1,1.3832279465029358,anc3,S,NA
268,5,1,2.5187842352082654,anc5,C,NA
268,6,1,1.6253430340516482,cc1690,P,NA
268,7,1,2.038009491705908,anc3,B,NA
268,8,1,0.5787257563860424,anc4,P,NA
268,9,1,0.7611281623325525,cc1690,BS,NA
268,anc2,1,1.424723998800814,anc2,none,NA
268,anc3,1,2.242876091183863,anc3,none,NA
268,anc4,1,1.5752953615551015,anc4,none,NA
268,anc5,1,1.3708633577895104,anc5,none,NA
268,cc1690,1,1.4884645185104235,cc1690,none,NA
269,1,1,1.3431032963369254,anc2,N,NA
269,10,1,1.2180182791923444,anc2,L,NA
269,11,1,1.0147464630532643,anc4,N,NA
269,14,1,1.4789234058574239,anc2,S,NA
269,15,1,0.9166740643410751,anc4,S,NA
269,16,1,0.8386274206017457,anc5,B,NA
269,17,1,1.6312399381621803,anc2,P,NA
269,18,1,1.2587582221696938,anc5,S,NA
269,19,1,1.3256775542747519,anc2,B,NA
269,2,1,0.7738550724274672,anc3,BS,NA
269,20,1,1.8943940407415565,anc4,L,NA
269,21,1,1.0078772880882174,anc4,B,NA
269,22,1,1.6878233602559138,cc1690,C,NA
269,23,1,1.1135903592854874,anc5,L,NA
269,24,1,1.625379776323766,anc4,C,NA
269,25,1,0.9423471073698011,anc2,BS,NA
269,26,1,0.8784560482598035,anc3,L,NA
269,27,1,0.864956049398378,anc3,N,NA
269,28,1,0.6657976373342073,anc5,P,NA
269,29,1,2.430013091671176,anc3,P,NA
269,3,1,1.1925538211440834,cc1690,N,NA
269,30,1,0.7910455570334312,anc5,N,NA
269,31,1,1.3189857082436052,cc1690,B,NA
269,32,1,1.5381752769643822,cc1690,S,NA
269,33,1,1.8280632534603556,cc1690,L,NA
269,35,1,1.4513943343111793,anc4,BS,NA
269,4,1,1.2262667569897114,anc3,S,NA
269,5,1,2.5972385331583294,anc5,C,NA
269,6,1,1.6706286332674845,cc1690,P,NA
269,7,1,2.0102214014808935,anc3,B,NA
269,8,1,0.7233632118945593,anc4,P,NA
269,9,1,0.8561687752152509,cc1690,BS,NA
269,anc2,1,1.8140018602647014,anc2,none,NA
269,anc3,1,2.4607931713655296,anc3,none,NA
269,anc4,1,1.3766773335659237,anc4,none,NA
269,anc5,1,1.2865386316637206,anc5,none,NA
269,cc1690,1,1.3922556597411335,cc1690,none,NA
27,1,1,1.228854377739317,anc2,N,NA
27,10,1,1.1797567210511535,anc2,L,NA
27,11,1,0.9540936863876239,anc4,N,NA
27,14,1,1.3285931293118494,anc2,S,NA
27,15,1,1.010197054861361,anc4,S,NA
27,16,1,0.6902676919301896,anc5,B,NA
27,17,1,1.4548504885724094,anc2,P,NA
27,18,1,1.2365417401804626,anc5,S,NA
27,19,1,1.4366183552908134,anc2,B,NA
27,2,1,0.6757873006114055,anc3,BS,NA
27,20,1,1.762438312064219,anc4,L,NA
27,21,1,1.0545410366261625,anc4,B,NA
27,22,1,1.3797251831358595,cc1690,C,NA
27,23,1,1.1831375884739035,anc5,L,NA
27,24,1,1.177770771555522,anc4,C,NA
27,25,1,1.105023504611282,anc2,BS,NA
27,26,1,0.8485204480028306,anc3,L,NA
27,27,1,1.0868276241271395,anc3,N,NA
27,28,1,0.8443490112260724,anc5,P,NA
27,29,1,2.2937997757473076,anc3,P,NA
27,3,1,1.3697399797434835,cc1690,N,NA
27,30,1,0.8239347443378917,anc5,N,NA
27,31,1,1.303162318590002,cc1690,B,NA
27,32,1,1.629223168368872,cc1690,S,NA
27,33,1,1.711064872539108,cc1690,L,NA
27,35,1,1.283125653123504,anc4,BS,NA
27,4,1,1.4953933963432673,anc3,S,NA
27,5,1,2.604471856978925,anc5,C,NA
27,6,1,2.1744002514644776,cc1690,P,NA
27,7,1,1.9855116741405627,anc3,B,NA
27,8,1,0.6556432339928672,anc4,P,NA
27,9,1,0.8656379218702231,cc1690,BS,NA
27,anc2,1,1.5402209947767553,anc2,none,NA
27,anc3,1,2.5868207971749313,anc3,none,NA
27,anc4,1,1.5666032698678938,anc4,none,NA
27,anc5,1,1.1444418786207284,anc5,none,NA
27,cc1690,1,1.4878742424408125,cc1690,none,NA
270,1,1,1.3037766230389833,anc2,N,NA
270,10,1,1.3276594002663515,anc2,L,NA
270,11,1,0.7962372859798598,anc4,N,NA
270,14,1,1.4292851659867316,anc2,S,NA
270,15,1,0.8459143106567862,anc4,S,NA
270,16,1,0.9808147781702877,anc5,B,NA
270,17,1,1.8033211071496138,anc2,P,NA
270,18,1,1.3359402892253431,anc5,S,NA
270,19,1,1.4238864024804394,anc2,B,NA
270,2,1,0.7848973096309787,anc3,BS,NA
270,20,1,1.6643446295364477,anc4,L,NA
270,21,1,1.1130883677852894,anc4,B,NA
270,22,1,1.422080720275574,cc1690,C,NA
270,23,1,1.177184316008381,anc5,L,NA
270,24,1,1.4485309838162312,anc4,C,NA
270,25,1,1.0846365021736721,anc2,BS,NA
270,26,1,1.0199607094353191,anc3,L,NA
270,27,1,1.139392222769799,anc3,N,NA
270,28,1,0.8152150354414472,anc5,P,NA
270,29,1,2.338421936448603,anc3,P,NA
270,3,1,1.2449677666677323,cc1690,N,NA
270,30,1,0.8441688814484863,anc5,N,NA
270,31,1,1.0699088695863221,cc1690,B,NA
270,32,1,1.4981864923777555,cc1690,S,NA
270,33,1,1.631500277608793,cc1690,L,NA
270,35,1,1.4045473254193783,anc4,BS,NA
270,4,1,1.1024827630036418,anc3,S,NA
270,5,1,2.6829998182149755,anc5,C,NA
270,6,1,1.6633925512489767,cc1690,P,NA
270,7,1,2.0662706823618566,anc3,B,NA
270,8,1,0.591862187020506,anc4,P,NA
270,9,1,0.9168543479458716,cc1690,BS,NA
270,anc2,1,1.3072826972908298,anc2,none,NA
270,anc3,1,2.5565928630951498,anc3,none,NA
270,anc4,1,1.5601965973205811,anc4,none,NA
270,anc5,1,1.2919492151888807,anc5,none,NA
270,cc1690,1,1.4385932014639013,cc1690,none,NA
271,1,1,1.486122518624597,anc2,N,NA
271,10,1,1.2510277641656546,anc2,L,NA
271,11,1,1.0220235251328704,anc4,N,NA
271,14,1,1.369086635799565,anc2,S,NA
271,15,1,0.9473816868562656,anc4,S,NA
271,16,1,1.0172973352771795,anc5,B,NA
271,17,1,1.5562264993748,anc2,P,NA
271,18,1,1.3252212458253092,anc5,S,NA
271,19,1,1.2793840473932365,anc2,B,NA
271,2,1,0.7778467404393736,anc3,BS,NA
271,20,1,1.7890159642422256,anc4,L,NA
271,21,1,0.7759153396774224,anc4,B,NA
271,22,1,1.4780040668102075,cc1690,C,NA
271,23,1,1.277187059926263,anc5,L,NA
271,24,1,1.5067642736453741,anc4,C,NA
271,25,1,1.1119811452372972,anc2,BS,NA
271,26,1,0.9298306873284181,anc3,L,NA
271,27,1,1.0821418841001769,anc3,N,NA
271,28,1,0.8396634406090262,anc5,P,NA
271,29,1,2.368839235716631,anc3,P,NA
271,3,1,1.3600060512005039,cc1690,N,NA
271,30,1,0.7307432721422482,anc5,N,NA
271,31,1,1.5338355252485476,cc1690,B,NA
271,32,1,1.650892345829216,cc1690,S,NA
271,33,1,1.96503711243306,cc1690,L,NA
271,35,1,1.3434664547483168,anc4,BS,NA
271,4,1,1.5736206303574265,anc3,S,NA
271,5,1,2.609156859471277,anc5,C,NA
271,6,1,1.7716152993074066,cc1690,P,NA
271,7,1,1.7401335015133825,anc3,B,NA
271,8,1,0.6369459507942287,anc4,P,NA
271,9,1,0.6316847698874898,cc1690,BS,NA
271,anc2,1,1.4922359848657996,anc2,none,NA
271,anc3,1,2.736578444688079,anc3,none,NA
271,anc4,1,1.7516496366768117,anc4,none,NA
271,anc5,1,1.2135971115386284,anc5,none,NA
271,cc1690,1,1.2548823442485988,cc1690,none,NA
272,1,1,1.3533728813923835,anc2,N,NA
272,10,1,1.4215122722350793,anc2,L,NA
272,11,1,1.205773464082422,anc4,N,NA
272,14,1,1.371728666460288,anc2,S,NA
272,15,1,1.0667728250572177,anc4,S,NA
272,16,1,0.9106295752470938,anc5,B,NA
272,17,1,1.5879827291799287,anc2,P,NA
272,18,1,1.2930854856079912,anc5,S,NA
272,19,1,1.5453174706663824,anc2,B,NA
272,2,1,0.7532472592398349,anc3,BS,NA
272,20,1,1.6201777389065712,anc4,L,NA
272,21,1,0.9360459908866219,anc4,B,NA
272,22,1,1.4229006490752947,cc1690,C,NA
272,23,1,1.2494556623070157,anc5,L,NA
272,24,1,1.490767728530722,anc4,C,NA
272,25,1,1.2262363073724192,anc2,BS,NA
272,26,1,0.8426095422729848,anc3,L,NA
272,27,1,1.2309241096487444,anc3,N,NA
272,28,1,0.531167441199048,anc5,P,NA
272,29,1,2.299209374714792,anc3,P,NA
272,3,1,1.1652697740933682,cc1690,N,NA
272,30,1,0.7276010827343936,anc5,N,NA
272,31,1,1.4740029619357338,cc1690,B,NA
272,32,1,1.5477604020811624,cc1690,S,NA
272,33,1,2.0237485379848215,cc1690,L,NA
272,35,1,1.3607165691965564,anc4,BS,NA
272,4,1,1.4025540657066333,anc3,S,NA
272,5,1,2.2537120784429,anc5,C,NA
272,6,1,2.110892829413129,cc1690,P,NA
272,7,1,1.737681509405907,anc3,B,NA
272,8,1,0.6259265272349138,anc4,P,NA
272,9,1,0.7544663142344644,cc1690,BS,NA
272,anc2,1,1.3534955552435555,anc2,none,NA
272,anc3,1,2.9371435513307147,anc3,none,NA
272,anc4,1,1.7069992143912907,anc4,none,NA
272,anc5,1,1.2392861495001188,anc5,none,NA
272,cc1690,1,1.4609216920349328,cc1690,none,NA
273,1,1,1.165568198831188,anc2,N,NA
273,10,1,1.2243695694597168,anc2,L,NA
273,11,1,0.7962939951761824,anc4,N,NA
273,14,1,1.4509818739774287,anc2,S,NA
273,15,1,0.9257369554281809,anc4,S,NA
273,16,1,1.0223517796526842,anc5,B,NA
273,17,1,1.6543493704910595,anc2,P,NA
273,18,1,1.377091684745829,anc5,S,NA
273,19,1,1.3327610212832455,anc2,B,NA
273,2,1,0.7794654357274652,anc3,BS,NA
273,20,1,1.7005255956866179,anc4,L,NA
273,21,1,0.9882388960259887,anc4,B,NA
273,22,1,1.501514622318228,cc1690,C,NA
273,23,1,1.3790760584558148,anc5,L,NA
273,24,1,1.390121201255281,anc4,C,NA
273,25,1,1.0982687511951554,anc2,BS,NA
273,26,1,1.0876937041378716,anc3,L,NA
273,27,1,1.0951115137718923,anc3,N,NA
273,28,1,0.6886784281484866,anc5,P,NA
273,29,1,2.338309116750303,anc3,P,NA
273,3,1,1.3739640795897525,cc1690,N,NA
273,30,1,0.7351726397722917,anc5,N,NA
273,31,1,1.3196006515374044,cc1690,B,NA
273,32,1,1.6838918265629967,cc1690,S,NA
273,33,1,1.9952289114104043,cc1690,L,NA
273,35,1,1.341664615500001,anc4,BS,NA
273,4,1,1.524621080376596,anc3,S,NA
273,5,1,2.578543142481457,anc5,C,NA
273,6,1,1.8651394986193874,cc1690,P,NA
273,7,1,2.03929316344966,anc3,B,NA
273,8,1,0.5695200643569354,anc4,P,NA
273,9,1,0.6492726428751266,cc1690,BS,NA
273,anc2,1,1.4756550474366998,anc2,none,NA
273,anc3,1,2.5736669284843954,anc3,none,NA
273,anc4,1,1.654408535094164,anc4,none,NA
273,anc5,1,1.1528156411925305,anc5,none,NA
273,cc1690,1,1.3804960990571833,cc1690,none,NA
274,1,1,1.1730883694190215,anc2,N,NA
274,10,1,1.1545990288869832,anc2,L,NA
274,11,1,1.1001074490562268,anc4,N,NA
274,14,1,1.4636994494453026,anc2,S,NA
274,15,1,0.8147373493117612,anc4,S,NA
274,16,1,0.9148720514464923,anc5,B,NA
274,17,1,1.4844539053798405,anc2,P,NA
274,18,1,1.5876023453054793,anc5,S,NA
274,19,1,1.277258965530405,anc2,B,NA
274,2,1,0.8621317978420279,anc3,BS,NA
274,20,1,1.70854929512356,anc4,L,NA
274,21,1,1.0189556273640288,anc4,B,NA
274,22,1,1.3075587722008775,cc1690,C,NA
274,23,1,1.178261705586034,anc5,L,NA
274,24,1,1.4932067596565524,anc4,C,NA
274,25,1,1.1707493230630484,anc2,BS,NA
274,26,1,0.9352055361748202,anc3,L,NA
274,27,1,0.97403908632984,anc3,N,NA
274,28,1,0.7390602535787213,anc5,P,NA
274,29,1,2.370046213323994,anc3,P,NA
274,3,1,1.321276081270168,cc1690,N,NA
274,30,1,0.7332645113717688,anc5,N,NA
274,31,1,1.025000617655578,cc1690,B,NA
274,32,1,1.534217382949059,cc1690,S,NA
274,33,1,1.8336362377638047,cc1690,L,NA
274,35,1,1.2897147851399091,anc4,BS,NA
274,4,1,1.0353503110148814,anc3,S,NA
274,5,1,2.4932779683700725,anc5,C,NA
274,6,1,1.8458102392471942,cc1690,P,NA
274,7,1,1.837348601081864,anc3,B,NA
274,8,1,0.5817802081767398,anc4,P,NA
274,9,1,0.7068600008859994,cc1690,BS,NA
274,anc2,1,1.3481973425553577,anc2,none,NA
274,anc3,1,2.702587673794132,anc3,none,NA
274,anc4,1,1.439032220053926,anc4,none,NA
274,anc5,1,1.1066640027280477,anc5,none,NA
274,cc1690,1,1.5172764963931678,cc1690,none,NA
275,1,1,1.3543711158529825,anc2,N,NA
275,10,1,1.2377500584121013,anc2,L,NA
275,11,1,0.9078651919735872,anc4,N,NA
275,14,1,1.5334769349595445,anc2,S,NA
275,15,1,0.9637012755412392,anc4,S,NA
275,16,1,0.9827066491600819,anc5,B,NA
275,17,1,1.6473178073820693,anc2,P,NA
275,18,1,1.4088076485477834,anc5,S,NA
275,19,1,1.1712842429098056,anc2,B,NA
275,2,1,0.7892750789926215,anc3,BS,NA
275,20,1,1.799737164849305,anc4,L,NA
275,21,1,1.083291769300886,anc4,B,NA
275,22,1,1.2983696754341711,cc1690,C,NA
275,23,1,1.175812167052968,anc5,L,NA
275,24,1,1.38124663989353,anc4,C,NA
275,25,1,1.0737664595777703,anc2,BS,NA
275,26,1,1.0595012950841969,anc3,L,NA
275,27,1,0.9453258975788591,anc3,N,NA
275,28,1,0.8109544914918053,anc5,P,NA
275,29,1,2.214555735012165,anc3,P,NA
275,3,1,1.3289247540053337,cc1690,N,NA
275,30,1,0.713348219382678,anc5,N,NA
275,31,1,1.4000440846025541,cc1690,B,NA
275,32,1,1.4555884867631348,cc1690,S,NA
275,33,1,1.957408653795507,cc1690,L,NA
275,35,1,1.259581614468353,anc4,BS,NA
275,4,1,1.2654685208582956,anc3,S,NA
275,5,1,2.4367487263251726,anc5,C,NA
275,6,1,1.59987602075952,cc1690,P,NA
275,7,1,1.9532110759929644,anc3,B,NA
275,8,1,0.5413410645892393,anc4,P,NA
275,9,1,0.8185505034937185,cc1690,BS,NA
275,anc2,1,1.271895169457515,anc2,none,NA
275,anc3,1,2.390876752170042,anc3,none,NA
275,anc4,1,1.3232688738664153,anc4,none,NA
275,anc5,1,1.0711196308364432,anc5,none,NA
275,cc1690,1,1.3743790059591374,cc1690,none,NA
276,1,1,1.183158592474911,anc2,N,NA
276,10,1,1.3059043472842,anc2,L,NA
276,11,1,0.8219715448412602,anc4,N,NA
276,14,1,1.3943655543916156,anc2,S,NA
276,15,1,0.7413674189823363,anc4,S,NA
276,16,1,1.2082383607728546,anc5,B,NA
276,17,1,1.4397085535429779,anc2,P,NA
276,18,1,1.3410559125349952,anc5,S,NA
276,19,1,1.3115344773063713,anc2,B,NA
276,2,1,0.6804666441861649,anc3,BS,NA
276,20,1,1.8328697620834293,anc4,L,NA
276,21,1,0.9600588100050127,anc4,B,NA
276,22,1,1.4488635833282641,cc1690,C,NA
276,23,1,1.261014453869032,anc5,L,NA
276,24,1,1.3624309600305728,anc4,C,NA
276,25,1,1.0037502011854078,anc2,BS,NA
276,26,1,1.000662939970239,anc3,L,NA
276,27,1,1.2653784366325287,anc3,N,NA
276,28,1,0.9197506710092491,anc5,P,NA
276,29,1,2.3144660462262823,anc3,P,NA
276,3,1,1.3388820305067282,cc1690,N,NA
276,30,1,0.7846564821708963,anc5,N,NA
276,31,1,1.2594680210827593,cc1690,B,NA
276,32,1,1.5092393787814888,cc1690,S,NA
276,33,1,1.8497265074738207,cc1690,L,NA
276,35,1,1.4152657969413913,anc4,BS,NA
276,4,1,1.134824667621184,anc3,S,NA
276,5,1,2.775542094557384,anc5,C,NA
276,6,1,1.840024627742141,cc1690,P,NA
276,7,1,1.8757874182183651,anc3,B,NA
276,8,1,0.6612390406362325,anc4,P,NA
276,9,1,0.7003476536425327,cc1690,BS,NA
276,anc2,1,1.8322917410300579,anc2,none,NA
276,anc3,1,2.731463426630228,anc3,none,NA
276,anc4,1,1.3700138786583098,anc4,none,NA
276,anc5,1,1.1769974410224888,anc5,none,NA
276,cc1690,1,1.5185993185644853,cc1690,none,NA
277,1,1,1.4193990915232213,anc2,N,NA
277,10,1,1.4012178006443134,anc2,L,NA
277,11,1,0.42997458017670637,anc4,N,NA
277,14,1,1.4238594192442418,anc2,S,NA
277,15,1,0.9090643479310929,anc4,S,NA
277,16,1,0.8670731395100417,anc5,B,NA
277,17,1,1.453667963852046,anc2,P,NA
277,18,1,1.2738040422848613,anc5,S,NA
277,19,1,1.5975118550095488,anc2,B,NA
277,2,1,0.6459525841585025,anc3,BS,NA
277,20,1,1.9114536745784354,anc4,L,NA
277,21,1,1.00307844700614,anc4,B,NA
277,22,1,1.3980975647332738,cc1690,C,NA
277,23,1,1.1799145569933742,anc5,L,NA
277,24,1,1.382831109752006,anc4,C,NA
277,25,1,0.912816727034036,anc2,BS,NA
277,26,1,1.027502961300699,anc3,L,NA
277,27,1,1.1015285488557125,anc3,N,NA
277,28,1,0.8962071243844189,anc5,P,NA
277,29,1,2.277637719421311,anc3,P,NA
277,3,1,1.3205364291328228,cc1690,N,NA
277,30,1,0.8180909837265862,anc5,N,NA
277,31,1,1.110542618133752,cc1690,B,NA
277,32,1,1.6582706127327766,cc1690,S,NA
277,33,1,2.035789451956127,cc1690,L,NA
277,35,1,1.390260295808437,anc4,BS,NA
277,4,1,1.184819279074205,anc3,S,NA
277,5,1,2.434203613357777,anc5,C,NA
277,6,1,1.9773262773389733,cc1690,P,NA
277,7,1,2.1113972199627087,anc3,B,NA
277,8,1,0.6412293303025799,anc4,P,NA
277,9,1,0.7643831851076095,cc1690,BS,NA
277,anc2,1,1.2524748535238974,anc2,none,NA
277,anc3,1,2.6894014416073038,anc3,none,NA
277,anc4,1,1.4703992929250442,anc4,none,NA
277,anc5,1,1.0784538515033841,anc5,none,NA
277,cc1690,1,1.4254479643837805,cc1690,none,NA
278,1,1,1.1978016509494795,anc2,N,NA
278,10,1,1.1316946652674058,anc2,L,NA
278,11,1,0.9141446935224627,anc4,N,NA
278,14,1,1.402242454203386,anc2,S,NA
278,15,1,1.0288447440011894,anc4,S,NA
278,16,1,1.0188965569046886,anc5,B,NA
278,17,1,1.5369784811488407,anc2,P,NA
278,18,1,1.244448750107319,anc5,S,NA
278,19,1,1.3719667831815106,anc2,B,NA
278,2,1,0.8146176946530659,anc3,BS,NA
278,20,1,1.8369277427653752,anc4,L,NA
278,21,1,0.9166041937830113,anc4,B,NA
278,22,1,1.6085846594965045,cc1690,C,NA
278,23,1,1.2127227848017572,anc5,L,NA
278,24,1,1.6603110080111783,anc4,C,NA
278,25,1,1.081468976264054,anc2,BS,NA
278,26,1,1.0083834996202465,anc3,L,NA
278,27,1,1.1098465628672662,anc3,N,NA
278,28,1,0.9081228521045069,anc5,P,NA
278,29,1,2.4744224100966044,anc3,P,NA
278,3,1,1.3799341503193134,cc1690,N,NA
278,30,1,0.6940852702330975,anc5,N,NA
278,31,1,1.0432634047623792,cc1690,B,NA
278,32,1,1.419467865401659,cc1690,S,NA
278,33,1,1.9640418752191469,cc1690,L,NA
278,35,1,1.3927363643096415,anc4,BS,NA
278,4,1,1.2505306815807693,anc3,S,NA
278,5,1,2.3983573270098355,anc5,C,NA
278,6,1,1.6209692881732314,cc1690,P,NA
278,7,1,1.880203764791411,anc3,B,NA
278,8,1,0.6205317662838261,anc4,P,NA
278,9,1,0.6435095245862289,cc1690,BS,NA
278,anc2,1,1.2040955522585797,anc2,none,NA
278,anc3,1,2.4364064560301837,anc3,none,NA
278,anc4,1,1.740548343566769,anc4,none,NA
278,anc5,1,1.1865796704668248,anc5,none,NA
278,cc1690,1,1.7597263472578535,cc1690,none,NA
279,1,1,1.5669653246019324,anc2,N,NA
279,10,1,1.339215453514254,anc2,L,NA
279,11,1,0.9302068479713853,anc4,N,NA
279,14,1,1.5219872994454922,anc2,S,NA
279,15,1,0.8157101877449032,anc4,S,NA
279,16,1,0.8365404214161456,anc5,B,NA
279,17,1,1.5388247237816812,anc2,P,NA
279,18,1,1.2277787724417748,anc5,S,NA
279,19,1,1.2850142889469007,anc2,B,NA
279,2,1,0.764696032307693,anc3,BS,NA
279,20,1,1.6250408415661801,anc4,L,NA
279,21,1,0.9970011457277965,anc4,B,NA
279,22,1,1.5027235275564774,cc1690,C,NA
279,23,1,1.272000005172203,anc5,L,NA
279,24,1,1.2729762660069015,anc4,C,NA
279,25,1,1.0802084227476816,anc2,BS,NA
279,26,1,1.0011729118537158,anc3,L,NA
279,27,1,0.8899954980811993,anc3,N,NA
279,28,1,0.8908534925520487,anc5,P,NA
279,29,1,2.2732032107417237,anc3,P,NA
279,3,1,1.4797597565834997,cc1690,N,NA
279,30,1,0.8256928798492292,anc5,N,NA
279,31,1,0.9348733243508013,cc1690,B,NA
279,32,1,1.389411069673607,cc1690,S,NA
279,33,1,1.8793233682405146,cc1690,L,NA
279,35,1,1.4429415695233134,anc4,BS,NA
279,4,1,1.2270743019547807,anc3,S,NA
279,5,1,2.3920277163010657,anc5,C,NA
279,6,1,1.8584197908974178,cc1690,P,NA
279,7,1,2.075072616322801,anc3,B,NA
279,8,1,0.53236089093232275,anc4,P,NA
279,9,1,0.6085401144104454,cc1690,BS,NA
279,anc2,1,1.4304170293838019,anc2,none,NA
279,anc3,1,2.553451543986678,anc3,none,NA
279,anc4,1,1.6186402564156401,anc4,none,NA
279,anc5,1,1.200451685705713,anc5,none,NA
279,cc1690,1,1.5458368945843979,cc1690,none,NA
28,1,1,1.46784631862765,anc2,N,NA
28,10,1,1.1519186804242214,anc2,L,NA
28,11,1,1.1415141177821064,anc4,N,NA
28,14,1,1.3104399563917972,anc2,S,NA
28,15,1,0.9835477903076845,anc4,S,NA
28,16,1,0.7056866044200837,anc5,B,NA
28,17,1,1.4172014003342441,anc2,P,NA
28,18,1,1.2615041635392095,anc5,S,NA
28,19,1,1.7030980102720406,anc2,B,NA
28,2,1,0.9196601147733632,anc3,BS,NA
28,20,1,1.6913698409020073,anc4,L,NA
28,21,1,0.9816091061486332,anc4,B,NA
28,22,1,1.5718588643115745,cc1690,C,NA
28,23,1,1.1905221612992676,anc5,L,NA
28,24,1,1.3814592955929952,anc4,C,NA
28,25,1,1.261942982049381,anc2,BS,NA
28,26,1,1.0117132720997704,anc3,L,NA
28,27,1,1.0575622882130657,anc3,N,NA
28,28,1,1.064466537256501,anc5,P,NA
28,29,1,2.3705937396864742,anc3,P,NA
28,3,1,1.352428492040624,cc1690,N,NA
28,30,1,0.7587870565240329,anc5,N,NA
28,31,1,1.3498093244087697,cc1690,B,NA
28,32,1,1.696074405128841,cc1690,S,NA
28,33,1,1.6596141355050882,cc1690,L,NA
28,35,1,1.4332120631594794,anc4,BS,NA
28,4,1,1.451674723360313,anc3,S,NA
28,5,1,2.617673215194242,anc5,C,NA
28,6,1,1.9146555995389427,cc1690,P,NA
