population,well_plate,term,estimate,std.error,statistic,p.value
28,B02_17,K,542.3640865235164,72.2371040933921,7.508109486536425,2.8884595079477785e-4
28,B02_17,r,1.9440601117747434,0.21244303210481275,9.150971404021409,9.583911570539062e-5
21,C02_17,K,673.0993674397625,26.95418536302202,24.97197961557302,2.714365157373383e-7
21,C02_17,r,2.017862447353315,0.06373047721843653,31.662440568851874,6.595295591849745e-8
18,D02_17,K,275.1245995154693,17.88221355580956,15.38537713224474,4.7655099650621044e-6
18,D02_17,r,1.9223729430618983,0.13970279778473835,13.760446988499076,9.160745603378716e-6
26,E02_17,K,322.9609758559337,25.640831187507757,12.595573579271512,1.5334041208309208e-5
26,E02_17,r,2.126260784789465,0.20981148683880038,10.134148596082758,5.367900563722144e-5
28,F02_17,K,235.0338284428857,15.35010036275691,15.311549950066459,4.901971259299501e-6
28,F02_17,r,1.7745394006286226,0.13594943268201282,13.052937151854758,1.246181592618172e-5
27,G02_17,K,346.7334866242738,55.57391504190912,6.239140905635259,7.849373707317229e-4
27,G02_17,r,1.2365441462082791,0.07949362108754025,15.555262539198806,4.467936095154237e-6
15,B02_18,K,388.7336818511463,71.89701249818462,5.406812722030163,0.00165322020986311
15,B02_18,r,1.7673565223472338,0.3181879241526142,5.554442479405808,0.0014401636133782865
10,C02_18,K,279.04840071899883,22.526702257050225,12.387450126290213,1.689136105639765e-5
10,C02_18,r,2.0291815000928732,0.21240448658808922,9.553383418063174,7.5113279046696e-5
29,D02_18,K,385.9544624826116,33.015765390715416,11.690004999585696,2.3626710000944455e-5
29,D02_18,r,1.972925738274064,0.181516840759081,10.869105753623368,3.5944156909020214e-5
anc4,E02_18,K,252.70417568197993,14.36643547673491,17.589900855449535,2.1668176270642274e-6
anc4,E02_18,r,1.5851798577255642,0.07239009691795363,21.897744653142194,5.925553706962229e-7
15,F02_18,K,412.27839941432177,48.54829135104727,8.492129958461005,1.4588251230784695e-4
15,F02_18,r,1.403563260645614,0.10457047999755158,13.422174792336014,1.0592574732622191e-5
25,B02_19,K,408.11518983054583,36.096318895918984,11.306282809815462,2.8645975365305186e-5
25,B02_19,r,1.871758533752467,0.1444489433488576,12.957924719684494,1.300310126012396e-5
6,C02_19,K,453.170066086827,19.972547778330522,22.689647365795754,4.798723697467035e-7
6,C02_19,r,1.7687914640226516,0.06896586397966276,25.647347281029468,2.3157746731795596e-7
24,D02_19,K,316.0096957067388,24.318248728064404,12.994755471106302,1.2790097272502086e-5
24,D02_19,r,2.0969912529063586,0.1458789103831417,14.37487603519072,7.096377602734393e-6
1,E02_19,K,363.69591206258156,38.87780139082296,9.354847729337683,8.461007967831513e-5
1,E02_19,r,1.5696120297446192,0.10371572628111769,15.133790082038697,5.249609604831917e-6
25,F02_19,K,373.60249509278646,37.87722449938311,9.863512969353685,6.263802608181629e-5
25,F02_19,r,1.6221510667100294,0.14094515112900738,11.509094521636088,2.5853812580974355e-5
anc5,G02_19,K,344.639300281769,27.80409248044892,12.395272405460094,1.682960357634756e-5
anc5,G02_19,r,1.5293894347320476,0.07503002571430216,20.383698661594842,9.062708539634243e-7
28,B02_2,K,47.37795610611867,5.125298704290855,9.243940468572935,9.051743967734823e-5
28,B02_2,r,1.2319959883796336,0.13833951751120147,8.90559697289589,1.1171461162292193e-4
21,C02_2,K,154.80063833359029,23.594264953816854,6.5609434596328935,6.004818311869773e-4
21,C02_2,r,1.3836141025391873,0.11825135271146478,11.70061966153764,2.350310882221935e-5
18,D02_2,K,33.205728337222766,5.160563759606934,6.43451566224849,6.662893956800398e-4
18,D02_2,r,1.2309170802925578,0.34664623306349546,3.5509316498676324,0.012058474085891804
26,E02_2,K,38.86419500749095,3.158090877731201,12.306230729943817,1.754839133629778e-5
26,E02_2,r,1.2472119599728477,0.12446167170615273,10.020851743960563,5.7235849722913705e-5
28,F02_2,K,490.1551157089184,491.2868839857798,0.9976963189660603,0.35694696553949645
28,F02_2,r,0.7320618925271238,0.043323518907081644,16.897563055697706,2.7456504361843233e-6
27,G02_2,K,46.197411095379316,7.397578015229048,6.244937329525268,7.810859536364098e-4
27,G02_2,r,1.0905810442509434,0.10279700173183512,10.609074446508902,4.130396978294951e-5
28,B02_20,K,612.005453491598,102.95350071467617,5.944484152974079,0.0010126897469145838
28,B02_20,r,1.4921313573151231,0.12006075268072361,12.428135956161574,1.657299133062424e-5
21,C02_20,K,567.022083504183,70.55579748340637,8.03650591062397,1.9838692297120196e-4
21,C02_20,r,2.087431463640885,0.2226785360133348,9.374192506438439,8.362600641531414e-5
18,D02_20,K,444.4521578582778,54.539152213043124,8.14923114540065,1.8360657669990314e-4
18,D02_20,r,1.6551055987220715,0.1515864155047268,10.918561489901196,3.5018488951910016e-5
26,E02_20,K,312.6637956291763,41.695931814790846,7.498664306580258,2.9085013902718223e-4
26,E02_20,r,1.8677355899825792,0.2642666878356574,7.067616449425853,4.019427912116568e-4
28,F02_20,K,680.5276971988071,174.08019217563378,3.9092770331515143,0.007898979853204115
28,F02_20,r,1.6141165185790765,0.22615399042469042,7.137245359004972,3.8106690720335107e-4
27,G02_20,K,236.1192706332482,32.79597316386562,7.199642146719489,0.00036341297062018484
27,G02_20,r,1.6253761057638665,0.17340697262350271,9.373187716579576,8.367679312923319e-5
15,B02_21,K,578.1799090223906,56.85517076057026,10.169346099710692,5.2626615686125225e-5
15,B02_21,r,2.3504581382507417,0.2300594778529099,10.216741167053867,5.124705302471447e-5
10,C02_21,K,404.1269656504873,36.433537800749214,11.092169194784507,3.19809206631166e-5
10,C02_21,r,2.4334468950735157,0.28504701618052264,8.53700181703496,1.4164168081905784e-4
29,D02_21,K,717.3921450794346,65.89425327581148,10.887021392846947,3.5605588587213706e-5
29,D02_21,r,1.7621257257961613,0.11251729750870659,15.660931828368948,4.293749570186585e-6
anc4,E02_21,K,295.6059782658628,27.031940675054674,10.935433079677138,3.4709045938305964e-5
anc4,E02_21,r,2.194365969627742,0.2546690982220448,8.616538028946428,1.344696328599877e-4
15,F02_21,K,414.35698703356667,15.56339091438834,26.623824416727466,1.8538338312758222e-7
15,F02_21,r,1.581729082631266,0.04401613618780597,35.93520966680081,3.096689789510092e-8
25,B02_22,K,1082.6267972958678,186.05979003393062,5.818703746244342,0.0011323122079746589
25,B02_22,r,2.176401299908784,0.23801505536788062,9.143964849386927,9.625463415839006e-5
6,C02_22,K,1618.099476845729,81.02929150430393,19.969315377264312,1.0235200629970094e-6
6,C02_22,r,1.5744534065283258,0.02067979752252576,76.13485600201503,3.45639319124853e-10
24,D02_22,K,768.3976442575413,23.65642953459076,32.481556150896715,5.6626208972102875e-8
24,D02_22,r,1.6269650863969274,0.016874294940352502,96.41677427992973,8.387887918215763e-11
1,E02_22,K,889.5283090229551,118.95755456827673,7.4776949833177895,2.953571676602382e-4
1,E02_22,r,1.4268657573501606,0.049948027206984026,28.567009292223815,1.2183252687243912e-7
25,F02_22,K,477.92251644050367,39.322798084030836,12.153827797788127,1.886306287638686e-5
25,F02_22,r,1.6056490532530552,0.06617958372450192,24.261999893157224,3.222414483370976e-7
11,G02_22,K,1039.789214395808,483.6901443822466,2.1497010564972188,0.07513727410631453
11,G02_22,r,1.1844316195953515,0.10200462013742441,11.611548751415782,2.4564044317503667e-5
28,B02_23,K,1218.7295057621466,98.65716416531363,12.35317795796358,1.716506308524036e-5
28,B02_23,r,1.8535014687031464,0.06519396009534911,28.43057034719653,1.2535983450074405e-7
21,C02_23,K,1203.1825569000841,41.02275952170181,29.329634839986277,1.0412120963140733e-7
21,C02_23,r,1.9922267512169425,0.033411864196277195,59.62632732833026,1.495385161462252e-9
18,D02_23,K,740.9726286027826,151.47235922414683,4.8918009358149694,0.0027334222077816596
18,D02_23,r,1.6724606847832166,0.1576568325973345,10.608234716060716,4.1322720684464975e-5
26,E02_23,K,509.1717517283678,32.25262345993834,15.786987137986486,4.096190228273914e-6
26,E02_23,r,2.046431304100651,0.12475108320445914,16.40411651373543,3.2691884583479178e-6
28,F02_23,K,975.5890196872602,82.26136698163018,11.859625672220101,2.1738498851783135e-5
28,F02_23,r,1.893776173523952,0.07872201047036992,24.056501634149043,3.3896023853939453e-7
27,G02_23,K,586.3857786276677,158.1134501173948,3.7086394496628388,0.00998566804809413
27,G02_23,r,2.5400634587142408,0.6282291628014117,4.043211632181385,0.006778014400391518
15,B02_24,K,785.535286213816,62.45952883460106,12.576708484208876,1.5468119533139204e-5
15,B02_24,r,1.8753385203785868,0.08826420858871811,21.246874020216296,7.087264999007674e-7
10,C02_24,K,768.1684004758264,67.3395705463373,11.407384903757873,2.7212562587608904e-5
10,C02_24,r,1.8149670412604617,0.11537105858512312,15.731562694480628,4.181722266101833e-6
29,D02_24,K,933.8454830714825,111.29565528032501,8.390673299145119,1.5602328890427518e-4
29,D02_24,r,1.9376592362273632,0.12215184121360281,15.862710025295844,3.982600766606457e-6
anc4,E02_24,K,527.7914711515148,48.973008883040784,10.777191011726615,3.774096712392683e-5
anc4,E02_24,r,1.8647095268984781,0.1491484857235882,12.50236982193893,1.600988236649857e-5
15,F02_24,K,805.235248835898,64.964770501532,12.394952566128266,1.6832123585821692e-5
15,F02_24,r,1.678887765970558,0.06769514440570333,24.800711789738223,2.827812652510446e-7
25,B02_25,K,1037.3942365730245,76.94321350908474,13.48259566063664,1.0318741347015455e-5
25,B02_25,r,1.787456116208921,0.06644663999549935,26.900624566268384,1.743071628358947e-7
6,C02_25,K,1251.3826689509744,50.37525499836608,24.841217557937185,2.800490683043176e-7
6,C02_25,r,1.6900919925244497,0.02497113983626472,67.6818120280592,6.998092050165142e-10
24,D02_25,K,756.2779281685131,39.45427706714357,19.168464977357814,1.3040979542909951e-6
24,D02_25,r,1.9232025545860298,0.05493971881478788,35.00568616067198,3.6216252758986916e-8
1,E02_25,K,910.2564070277012,45.937351346131194,19.815169581046433,1.071580118776853e-6
1,E02_25,r,1.6968004796297933,0.036907262090262516,45.97470480145617,7.095098173244005e-9
25,F02_25,K,972.002561918903,86.34659311139319,11.256987993318406,2.937652547046024e-5
25,F02_25,r,1.4715390970146778,0.04556518948673859,32.29524805208938,5.860465359208545e-8
11,G02_25,K,449.8382805065029,32.12842140732022,14.00125685614951,8.27788850941311e-6
11,G02_25,r,1.9499369798324087,0.13418243389165657,14.531983980905084,6.658929174857998e-6
28,B02_26,K,1779.7193841823837,121.19160046017295,14.68517106321449,6.262303312169908e-6
28,B02_26,r,1.9089129832034761,0.05890897374648478,32.404451508839685,5.743540462944291e-8
21,C02_26,K,1534.008706910637,116.39129448077176,13.179754669401504,1.1779597666843901e-5
21,C02_26,r,1.8078269514646372,0.048220739209798864,37.49065197028899,2.4038612120851805e-8
18,D02_26,K,1219.904364247238,45.00467670580205,27.10616881489489,1.6657976876563822e-7
18,D02_26,r,2.0104624822121924,0.039099179225854125,51.419557188115725,3.630358940682451e-9
26,E02_26,K,803.3255431765886,83.67887838728544,9.600099316085595,7.30616803797118e-5
26,E02_26,r,2.098355637510685,0.18341317234529542,11.440593991582569,2.6760007379033156e-5
28,F02_26,K,1906.4812674310742,88.08009735597709,21.644858766742736,6.348418377547658e-7
28,F02_26,r,1.6587663058396236,0.02457657577904699,67.49379249381933,7.115742167095068e-10
27,G02_26,K,1183.0439192816843,107.07075324927628,11.049179009018328,3.270364003045731e-5
27,G02_26,r,1.9262853207533337,0.09164301996108215,21.019443942063074,7.554334084227559e-7
15,B02_27,K,509.82643783805247,57.745577248893674,8.828839577455605,1.1729094599745954e-4
15,B02_27,r,2.5268709708670127,0.31639831649119593,7.986360353903227,2.0539997771359034e-4
10,C02_27,K,664.6766068676336,59.26938571946784,11.214501361860943,3.0023560801501974e-5
10,C02_27,r,1.5979806488360813,0.09108829684701603,17.543204825971337,2.201067953437718e-6
29,D02_27,K,1550.0993749677623,110.09673369354594,14.07943108723335,8.012837504368664e-6
29,D02_27,r,1.6193037751309292,0.03822115287721919,42.36669103971683,1.1570493918863593e-8
anc4,E02_27,K,624.4612208634795,39.14042674809643,15.954379467614,3.8499583340424146e-06
anc4,E02_27,r,2.1836874956425567,0.13245803155274793,16.48588213220548,3.1749002147405232e-6
15,F02_27,K,1427.6369241114287,199.6572084319122,7.150440173555198,3.772529168811232e-4
15,F02_27,r,1.2951089609071103,0.03760093476325107,34.44353096702461,3.98938797743694e-8
25,B02_28,K,1623.2604994744056,80.01926804690227,20.285870379655965,1.772661737453928e-7
25,B02_28,r,1.7144396285413612,0.025472860818984606,67.30455761229656,4.2012407175163985e-11
6,C02_28,K,2447.85709924879,347.91132974271085,7.03586485975907,2.0493214615304353e-4
6,C02_28,r,1.4897224130494937,0.02745288872726528,54.26468696425203,1.892107958317809e-10
24,D02_28,K,1088.2145645270255,227.98403066751172,4.773205216790207,0.0020281733178423743
24,D02_28,r,1.4114148541053824,0.06028183456888789,23.413601530200093,6.581907749609898e-8
1,E02_28,K,2865.18430697326,1412.464264589839,2.02850038673741,0.0820942312024561
1,E02_28,r,1.3078758662966294,0.04955039604619427,26.39486201235078,2.8683372310229727e-8
25,F02_28,K,4e3,1595.050192027209,2.507758075572688,0.04052959985867955
25,F02_28,r,1.2732970242286197,0.0313063721823371,40.672135909347155,1.4157634293660962e-9
11,G02_28,K,496.46901969129595,25.57912927226238,19.40914463533594,2.4035312073314666e-7
11,G02_28,r,1.8252012738542371,0.06818764701253564,26.767330357046806,2.6025683464875173e-8
28,B02_29,K,895.3421002301694,270.5180423754861,3.3097315519805925,0.021246700976287947
28,B02_29,r,1.9079801030726113,0.27437208363801646,6.953987729997489,9.449816548178368e-4
21,C02_29,K,817.1269207773146,87.01618499401215,9.390516497977286,2.309326636614099e-4
21,C02_29,r,1.7641267259923357,0.0659059637236699,26.767330698462356,1.3608366730755847e-6
18,D02_29,K,737.9228909661958,76.64776520350115,9.627454747140998,2.0502667651678568e-4
18,D02_29,r,1.9486547575984041,0.146842415236754,13.270380730639634,4.3433075523820835e-5
26,E02_29,K,870.3677521019112,135.3486942399757,6.430558912956583,0.0013509553344917653
26,E02_29,r,1.8219236918744528,0.16395981235269053,11.112013765637586,1.0289048947566875e-4
28,F02_29,K,774.2668523242046,95.55574421325682,8.102776643089422,4.6424880084777476e-4
28,F02_29,r,1.9061574622706694,0.13267151803336416,14.367495680507025,2.9452153020470686e-5
27,G02_29,K,2116.9241486121286,2120.4650850863973,0.9983301132854426,0.36395176109450433
27,G02_29,r,1.468039785844679,0.17677282216635096,8.304669054065275,4.135083510159645e-4
15,B02_3,K,736.4688921395713,30227.420535024958,0.02436426526326366,0.9813521468217785
15,B02_3,r,0.2517955616194033,0.24201263511521703,1.0404232055881248,0.33824055966778727
10,C02_3,K,34.62735487550232,2.701495755223302,12.817845376418171,1.3851750931542117e-5
10,C02_3,r,1.2841403094007473,0.09539371027471993,13.46147776098247,1.0413504146739704e-5
29,D02_3,K,38.97672006113077,2.6484127329338856,14.717011278658498,6.183351076262979e-6
29,D02_3,r,1.6375424758161525,0.16820129299707484,9.735611698565425,6.746764447592256e-5
anc4,E02_3,K,31.577273092717526,2.742835350910192,11.51263894941372,2.5807900555415754e-5
anc4,E02_3,r,1.4080474181518503,0.20598451062457315,6.835695625280068,4.815880017715167e-4
15,F02_3,K,154.12881661046714,302.19140697295717,0.5100370594729055,0.628238686109938
15,F02_3,r,0.4586129750096401,0.11623411370660061,3.945597040188011,0.007575804908084721
15,B02_30,K,1031.1599471770796,53.07447809040989,19.428546153964,1.2041478887482904e-6
15,B02_30,r,1.7915942409714603,0.0435934293191615,41.09780462222009,1.3878715907133212e-8
10,C02_30,K,677.0462466664598,56.23962708209228,12.038597725375809,1.993328113276177e-5
10,C02_30,r,1.9940342923393224,0.14808730969923392,13.465261111091937,1.03964529345161e-5
29,D02_30,K,3863.511331993403,347.7436050194104,11.110229710127234,3.1682837183325776e-5
29,D02_30,r,1.6040578163687105,0.02061416840564553,77.81336529342667,3.032839629362127e-10
anc4,E02_30,K,598.5461194360421,77.75998024594712,7.697354314428836,2.518564238304665e-4
anc4,E02_30,r,2.0647318331172664,0.21883293115202318,9.435197080474591,8.060831210509033e-5
15,F02_30,K,1007.6239788372836,78.26076444030132,12.875212579937383,1.3496647386097596e-5
15,F02_30,r,1.7617890166804993,0.07199504130826843,24.470977232124493,3.062166451529079e-7
25,B02_4,K,44.501673857009244,5.863183642313481,7.590018763159511,2.721168265060194e-4
25,B02_4,r,1.588234543127605,0.3597028087300862,4.415407677062051,0.004493103950943144
6,C02_4,K,77.95071952947687,19.29617626085509,4.0396977347066665,0.006805048103641806
6,C02_4,r,1.1580484710047902,0.1533495036191976,7.55169363886885,2.79801363588128e-4
24,D02_4,K,96.08368777585603,100.12166335729678,0.9596693118548109,0.374280905318316
24,D02_4,r,0.80248382986731015,0.1860307095478804,4.313716976178966,0.005017007020270902
1,E02_4,K,71.35473423444196,14.139134312050059,5.046612660976704,0.002341465975857913
1,E02_4,r,1.1043270498228264,0.13643675161310012,8.094058505250965,1.90675854492583e-4
25,F02_4,K,69.01591903958092,7.4249608164550835,9.29512232396283,8.773392769017886e-5
25,F02_4,r,1.373486604515315,0.1713905904699494,8.013780690930835,2.0153034269573995e-4
11,G02_4,K,45.968483258785334,4.578237749965463,10.040650086189192,5.659506889693916e-5
11,G02_4,r,1.5400692762685684,0.1890101748023984,8.148076038121447,1.8375144745357496e-4
28,B02_5,K,59.24160663590136,8.87025748601912,6.678679477937949,5.458259392866864e-4
28,B02_5,r,1.7360927177741678,0.3236625045908484,5.363898175257636,0.0017217335692490676
21,C02_5,K,246.74939794449833,18.937089040919663,13.029953939135893,1.259031192548873e-5
21,C02_5,r,1.479626225310569,0.05904791037430732,25.058062443381193,2.659351330330294e-7
18,D02_5,K,53.89701372898854,4.959779720425276,10.866816021492008,3.598769651603195e-5
18,D02_5,r,1.3705970309753375,0.1367135188045858,10.025321877161451,5.709044093644393e-5
26,E02_5,K,54.62745488729789,5.697955965793512,9.587202009850971,7.362153210765218e-5
26,E02_5,r,1.1917183110591174,0.13956989922221968,8.538505205636737,1.4150208026993848e-4
28,F02_5,K,53.33907417898231,7.991492806764748,6.674481910792827,5.476736133979967e-4
28,F02_5,r,1.6572250944280675,0.39757466000971375,4.168336821032752,0.00588943521884526
27,G02_5,K,4e3,265546.63229314436,0.015063267665862499,0.9884700963063735
27,G02_5,r,0.6252056530052429,0.14905203751608675,4.194546169405878,0.005720312949385178
15,B02_6,K,29.655633886053295,10.725036031194213,2.7650847791838324,0.03263382434785066
15,B02_6,r,0.7957377658683819,0.506553741899286,1.5708851796945011,0.16726522490187684
10,C02_6,K,42.98520530438949,5.971538912890893,7.198346344456765,3.637698943459722e-4
10,C02_6,r,1.2409617619992492,0.21807132492918127,5.690623296768853,0.0012710015369345334
29,D02_6,K,85.57442895243959,14.169994333503677,6.039129370017217,9.321661948527e-4
29,D02_6,r,1.6639188774123013,0.2960002377271454,5.621343044143466,0.00135404805177497
anc4,E02_6,K,36.55844157850917,1.9235143124703982,19.00606683376149,1.3714067127870345e-6
anc4,E02_6,r,1.7675600165540788,0.15759111872514728,11.216114403228893,2.9998695646370836e-5
15,F02_6,K,31.25140958579738,4.098195733518422,7.625650802912511,2.651896417964838e-4
15,F02_6,r,1.6540865819941926,0.5630543724631184,2.937703111616525,0.026025190373686845
25,B02_7,K,93.38188253046226,15.628757519989328,5.9750036054386255,9.858855201938987e-4
25,B02_7,r,1.2366570601600573,0.143257435347865,8.632410996030632,1.3308903075855927e-4
6,C02_7,K,120.67743892040592,25.085585987111603,4.810628660714054,0.002968328432443626
6,C02_7,r,1.3944864447906256,0.1306990836876742,10.669443162455279,3.998143225361547e-5
