curve_id,mu,best.model,best.se,unique_id,plate,sheet,well,RFU,population,salt_level,incubator,location,time,ln.fluor,days
20_S1,0.881417064300918,gr.sat,0.09371908296925616,8_A3,8,Sheet1,A3,514,20,S1,2,6,6.045289351851852,6.2422232654551655,6.045289351851852
20_S1,0.881417064300918,gr.sat,0.09371908296925616,8_A3,8,Sheet1,A3,656,20,S1,2,6,7.006446759259259,6.486160788944089,7.006446759259259
20_S1,0.881417064300918,gr.sat,0.09371908296925616,8_A3,8,Sheet1,A3,705,20,S1,2,6,7.991388888888888,6.558197802812269,7.991388888888888
20_S2,1.2277821741626063,gr.sat,0.11365832090367621,15_A3,15,Sheet1,A3,4,20,S2,NA,NA,4.629629629629629e-4,1.3862943611198906,4.629629629629629e-4
20_S2,1.2277821741626063,gr.sat,0.11365832090367621,15_A3,15,Sheet1,A3,6,20,S2,NA,NA,0.9932291666666666,1.791759469228055,0.9932291666666666
20_S2,1.2277821741626063,gr.sat,0.11365832090367621,15_A3,15,Sheet1,A3,22,20,S2,NA,NA,1.9942476851851854,3.091042453358316,1.9942476851851854
20_S2,1.2277821741626063,gr.sat,0.11365832090367621,15_A3,15,Sheet1,A3,183,20,S2,NA,NA,3.0266087962962964,5.209486152841421,3.0266087962962964
20_S2,1.2277821741626063,gr.sat,0.11365832090367621,15_A3,15,Sheet1,A3,370,20,S2,NA,NA,4.068020833333333,5.91350300563827,4.068020833333333
20_S2,1.2277821741626063,gr.sat,0.11365832090367621,15_A3,15,Sheet1,A3,457,20,S2,NA,NA,5.075671296296297,6.124683390894205,5.075671296296297
20_S2,1.2277821741626063,gr.sat,0.11365832090367621,15_A3,15,Sheet1,A3,527,20,S2,NA,NA,6.035613425925926,6.267200548541362,6.035613425925926
20_S2,1.2277821741626063,gr.sat,0.11365832090367621,15_A3,15,Sheet1,A3,632,20,S2,NA,NA,6.996990740740741,6.448889394146858,6.996990740740741
20_S2,1.2277821741626063,gr.sat,0.11365832090367621,15_A3,15,Sheet1,A3,671,20,S2,NA,NA,7.982476851851852,6.508769136971682,7.982476851851852
20_S3,0.7644937828031608,gr,0.05468261305819128,22_A3,22,Sheet1,A3,5,20,S3,NA,NA,4.629629629629629e-4,1.6094379124341003,4.629629629629629e-4
20_S3,0.7644937828031608,gr,0.05468261305819128,22_A3,22,Sheet1,A3,7,20,S3,NA,NA,1.001412037037037,1.9459101490553132,1.001412037037037
20_S3,0.7644937828031608,gr,0.05468261305819128,22_A3,22,Sheet1,A3,10,20,S3,NA,NA,2.040763888888889,2.302585092994046,2.040763888888889
20_S3,0.7644937828031608,gr,0.05468261305819128,22_A3,22,Sheet1,A3,35,20,S3,NA,NA,3.074837962962963,3.5553480614894135,3.074837962962963
20_S3,0.7644937828031608,gr,0.05468261305819128,22_A3,22,Sheet1,A3,103,20,S3,NA,NA,4.083668981481481,4.634728988229636,4.083668981481481
20_S3,0.7644937828031608,gr,0.05468261305819128,22_A3,22,Sheet1,A3,236,20,S3,NA,NA,5.043263888888888,5.4638318050256105,5.043263888888888
20_S3,0.7644937828031608,gr,0.05468261305819128,22_A3,22,Sheet1,A3,456,20,S3,NA,NA,6.004143518518519,6.1224928095143865,6.004143518518519
20_S3,0.7644937828031608,gr,0.05468261305819128,22_A3,22,Sheet1,A3,536,20,S3,NA,NA,6.990046296296296,6.284134161070802,6.990046296296296
20_S4,0.13535924265032884,gr,0.02994538250311806,29_A3,29,Sheet1,A3,6,20,S4,3,20,4.629629629629629e-4,1.791759469228055,4.629629629629629e-4
20_S4,0.13535924265032884,gr,0.02994538250311806,29_A3,29,Sheet1,A3,6,20,S4,3,20,1.006539351851852,1.791759469228055,1.006539351851852
20_S4,0.13535924265032884,gr,0.02994538250311806,29_A3,29,Sheet1,A3,12,20,S4,3,20,2.041215277777778,2.4849066497880004,2.041215277777778
20_S4,0.13535924265032884,gr,0.02994538250311806,29_A3,29,Sheet1,A3,12,20,S4,3,20,3.0820254629629633,2.4849066497880004,3.0820254629629633
20_S4,0.13535924265032884,gr,0.02994538250311806,29_A3,29,Sheet1,A3,13,20,S4,3,20,4.0929976851851855,2.5649493574615367,4.0929976851851855
20_S4,0.13535924265032884,gr,0.02994538250311806,29_A3,29,Sheet1,A3,13,20,S4,3,20,5.052939814814815,2.5649493574615367,5.052939814814815
20_S4,0.13535924265032884,gr,0.02994538250311806,29_A3,29,Sheet1,A3,15,20,S4,3,20,6.011956018518519,2.70805020110221,6.011956018518519
20_S4,0.13535924265032884,gr,0.02994538250311806,29_A3,29,Sheet1,A3,15,20,S4,3,20,6.999259259259259,2.70805020110221,6.999259259259259
20_S6,-0.0685660776303775,gr,0.023476026050120394,43_A3,43,Sheet1,A3,14,20,S6,NA,NA,4.513888888888889e-4,2.6390573296152584,4.513888888888889e-4
20_S6,-0.0685660776303775,gr,0.023476026050120394,43_A3,43,Sheet1,A3,11,20,S6,NA,NA,1.0058217592592593,2.3978952727983707,1.0058217592592593
20_S6,-0.0685660776303775,gr,0.023476026050120394,43_A3,43,Sheet1,A3,11,20,S6,NA,NA,2.0430439814814814,2.3978952727983707,2.0430439814814814
20_S6,-0.0685660776303775,gr,0.023476026050120394,43_A3,43,Sheet1,A3,8,20,S6,NA,NA,3.0744675925925926,2.0794415416798357,3.0744675925925926
20_S6,-0.0685660776303775,gr,0.023476026050120394,43_A3,43,Sheet1,A3,9,20,S6,NA,NA,4.086863425925926,2.1972245773362196,4.086863425925926
20_S6,-0.0685660776303775,gr,0.023476026050120394,43_A3,43,Sheet1,A3,11,20,S6,NA,NA,5.045543981481481,2.3978952727983707,5.045543981481481
20_S6,-0.0685660776303775,gr,0.023476026050120394,43_A3,43,Sheet1,A3,9,20,S6,NA,NA,6.005925925925926,2.1972245773362196,6.005925925925926
20_S6,-0.0685660776303775,gr,0.023476026050120394,43_A3,43,Sheet1,A3,7,20,S6,NA,NA,6.9927777777777775,1.9459101490553132,6.9927777777777775
20_S7,-0.12908693435993465,gr,0.019891620677923036,50_A3,50,Sheet1,A3,15,20,S7,3,19,4.398148148148148e-4,2.70805020110221,4.398148148148148e-4
20_S7,-0.12908693435993465,gr,0.019891620677923036,50_A3,50,Sheet1,A3,14,20,S7,3,19,1.0083564814814816,2.6390573296152584,1.0083564814814816
20_S7,-0.12908693435993465,gr,0.019891620677923036,50_A3,50,Sheet1,A3,11,20,S7,3,19,2.0435648148148147,2.3978952727983707,2.0435648148148147
20_S7,-0.12908693435993465,gr,0.019891620677923036,50_A3,50,Sheet1,A3,8,20,S7,3,19,3.0744907407407407,2.0794415416798357,3.0744907407407407
20_S7,-0.12908693435993465,gr,0.019891620677923036,50_A3,50,Sheet1,A3,9,20,S7,3,19,4.088796296296296,2.1972245773362196,4.088796296296296
20_S7,-0.12908693435993465,gr,0.019891620677923036,50_A3,50,Sheet1,A3,7,20,S7,3,19,5.047569444444444,1.9459101490553132,5.047569444444444
20_S7,-0.12908693435993465,gr,0.019891620677923036,50_A3,50,Sheet1,A3,6,20,S7,3,19,6.006145833333334,1.791759469228055,6.006145833333334
20_S7,-0.12908693435993465,gr,0.019891620677923036,50_A3,50,Sheet1,A3,7,20,S7,3,19,6.99255787037037,1.9459101490553132,6.99255787037037
20_S8,-0.1867226191199293,gr,0.017821562956281164,57_A3,57,Sheet1,A3,22,20,S8,2,21,4.513888888888889e-4,3.091042453358316,4.513888888888889e-4
20_S8,-0.1867226191199293,gr,0.017821562956281164,57_A3,57,Sheet1,A3,20,20,S8,2,21,1.0024305555555555,2.995732273553991,1.0024305555555555
20_S8,-0.1867226191199293,gr,0.017821562956281164,57_A3,57,Sheet1,A3,16,20,S8,2,21,2.04306712962963,2.772588722239781,2.04306712962963
20_S8,-0.1867226191199293,gr,0.017821562956281164,57_A3,57,Sheet1,A3,10,20,S8,2,21,3.073668981481481,2.302585092994046,3.073668981481481
20_S8,-0.1867226191199293,gr,0.017821562956281164,57_A3,57,Sheet1,A3,11,20,S8,2,21,4.092395833333334,2.3978952727983707,4.092395833333334
20_S8,-0.1867226191199293,gr,0.017821562956281164,57_A3,57,Sheet1,A3,8,20,S8,2,21,5.045891203703704,2.0794415416798357,5.045891203703704
20_S8,-0.1867226191199293,gr,0.017821562956281164,57_A3,57,Sheet1,A3,8,20,S8,2,21,6.007164351851852,2.0794415416798357,6.007164351851852
20_S8,-0.1867226191199293,gr,0.017821562956281164,57_A3,57,Sheet1,A3,6,20,S8,2,21,6.990972222222222,1.791759469228055,6.990972222222222
20_S9,-0.21729640596005845,gr,0.01968867586396555,64_A3,64,Sheet1,A3,30,20,S9,NA,NA,4.629629629629629e-4,3.4011973816621555,4.629629629629629e-4
20_S9,-0.21729640596005845,gr,0.01968867586396555,64_A3,64,Sheet1,A3,22,20,S9,NA,NA,1.0023032407407408,3.091042453358316,1.0023032407407408
20_S9,-0.21729640596005845,gr,0.01968867586396555,64_A3,64,Sheet1,A3,15,20,S9,NA,NA,2.0423726851851853,2.70805020110221,2.0423726851851853
20_S9,-0.21729640596005845,gr,0.01968867586396555,64_A3,64,Sheet1,A3,11,20,S9,NA,NA,3.074085648148148,2.3978952727983707,3.074085648148148
20_S9,-0.21729640596005845,gr,0.01968867586396555,64_A3,64,Sheet1,A3,11,20,S9,NA,NA,4.0925115740740745,2.3978952727983707,4.0925115740740745
20_S9,-0.21729640596005845,gr,0.01968867586396555,64_A3,64,Sheet1,A3,8,20,S9,NA,NA,5.045659722222222,2.0794415416798357,5.045659722222222
20_S9,-0.21729640596005845,gr,0.01968867586396555,64_A3,64,Sheet1,A3,8,20,S9,NA,NA,6.006550925925926,2.0794415416798357,6.006550925925926
20_S9,-0.21729640596005845,gr,0.01968867586396555,64_A3,64,Sheet1,A3,6,20,S9,NA,NA,6.991342592592592,1.791759469228055,6.991342592592592
21_S0,1.4310311345257443,gr.sat,0.11533058606912074,7_B3,7,Sheet1,B3,6,21,S0,NA,NA,4.513888888888889e-4,1.791759469228055,4.513888888888889e-4
21_S0,1.4310311345257443,gr.sat,0.11533058606912074,7_B3,7,Sheet1,B3,33,21,S0,NA,NA,0.9982638888888888,3.4965075614664802,0.9982638888888888
21_S0,1.4310311345257443,gr.sat,0.11533058606912074,7_B3,7,Sheet1,B3,182,21,S0,NA,NA,2.0000810185185185,5.204006687076795,2.0000810185185185
21_S0,1.4310311345257443,gr.sat,0.11533058606912074,7_B3,7,Sheet1,B3,425,21,S0,NA,NA,3.0366435185185185,6.052089168924417,3.0366435185185185
21_S0,1.4310311345257443,gr.sat,0.11533058606912074,7_B3,7,Sheet1,B3,517,21,S0,NA,NA,4.078136574074074,6.248042874508429,4.078136574074074
21_S0,1.4310311345257443,gr.sat,0.11533058606912074,7_B3,7,Sheet1,B3,605,21,S0,NA,NA,5.081412037037037,6.405228458030842,5.081412037037037
21_S0,1.4310311345257443,gr.sat,0.11533058606912074,7_B3,7,Sheet1,B3,682,21,S0,NA,NA,6.045706018518518,6.525029657843462,6.045706018518518
21_S0,1.4310311345257443,gr.sat,0.11533058606912074,7_B3,7,Sheet1,B3,780,21,S0,NA,NA,7.0068981481481485,6.659293919683638,7.0068981481481485
21_S0,1.4310311345257443,gr.sat,0.11533058606912074,7_B3,7,Sheet1,B3,853,21,S0,NA,NA,7.9912731481481485,6.748759547491679,7.9912731481481485
21_S1,1.3159159431759475,gr.sat,0.10898914329468015,14_B3,14,Sheet1,B3,9,21,S1,NA,NA,4.513888888888889e-4,2.1972245773362196,4.513888888888889e-4
21_S1,1.3159159431759475,gr.sat,0.10898914329468015,14_B3,14,Sheet1,B3,33,21,S1,NA,NA,0.9885648148148148,3.4965075614664802,0.9885648148148148
21_S1,1.3159159431759475,gr.sat,0.10898914329468015,14_B3,14,Sheet1,B3,189,21,S1,NA,NA,1.9903125,5.241747015059643,1.9903125
21_S1,1.3159159431759475,gr.sat,0.10898914329468015,14_B3,14,Sheet1,B3,421,21,S1,NA,NA,3.0267013888888887,6.042632833682381,3.0267013888888887
21_S1,1.3159159431759475,gr.sat,0.10898914329468015,14_B3,14,Sheet1,B3,467,21,S1,NA,NA,4.06806712962963,6.1463292576688975,4.06806712962963
21_S1,1.3159159431759475,gr.sat,0.10898914329468015,14_B3,14,Sheet1,B3,566,21,S1,NA,NA,5.075694444444444,6.338594078203183,5.075694444444444
21_S1,1.3159159431759475,gr.sat,0.10898914329468015,14_B3,14,Sheet1,B3,672,21,S1,NA,NA,6.0356597222222215,6.5102583405231496,6.0356597222222215
21_S1,1.3159159431759475,gr.sat,0.10898914329468015,14_B3,14,Sheet1,B3,743,21,S1,NA,NA,6.997025462962963,6.610696044717759,6.997025462962963
21_S1,1.3159159431759475,gr.sat,0.10898914329468015,14_B3,14,Sheet1,B3,789,21,S1,NA,NA,7.982314814814814,6.670766320845874,7.982314814814814
21_S2,1.3471468563814397,gr.sat,0.10524937981413986,21_B3,21,Sheet1,B3,5,21,S2,NA,NA,4.513888888888889e-4,1.6094379124341003,4.513888888888889e-4
21_S2,1.3471468563814397,gr.sat,0.10524937981413986,21_B3,21,Sheet1,B3,10,21,S2,NA,NA,0.9849768518518518,2.302585092994046,0.9849768518518518
21_S2,1.3471468563814397,gr.sat,0.10524937981413986,21_B3,21,Sheet1,B3,54,21,S2,NA,NA,1.9858333333333331,3.9889840465642745,1.9858333333333331
21_S2,1.3471468563814397,gr.sat,0.10524937981413986,21_B3,21,Sheet1,B3,259,21,S2,NA,NA,3.0186805555555556,5.556828061699537,3.0186805555555556
21_S2,1.3471468563814397,gr.sat,0.10524937981413986,21_B3,21,Sheet1,B3,462,21,S2,NA,NA,4.059421296296296,6.135564891081739,4.059421296296296
21_S2,1.3471468563814397,gr.sat,0.10524937981413986,21_B3,21,Sheet1,B3,533,21,S2,NA,NA,5.067395833333333,6.278521424165844,5.067395833333333
21_S2,1.3471468563814397,gr.sat,0.10524937981413986,21_B3,21,Sheet1,B3,550,21,S2,NA,NA,6.027858796296297,6.309918278226516,6.027858796296297
21_S2,1.3471468563814397,gr.sat,0.10524937981413986,21_B3,21,Sheet1,B3,658,21,S2,NA,NA,6.98863425925926,6.489204931325317,6.98863425925926
21_S2,1.3471468563814397,gr.sat,0.10524937981413986,21_B3,21,Sheet1,B3,692,21,S2,NA,NA,7.974490740740741,6.539585955617669,7.974490740740741
21_S3,0.7555878646555836,gr,0.044211195567824144,28_B3,28,Sheet1,B3,3,21,S3,NA,NA,4.513888888888889e-4,1.0986122886681098,4.513888888888889e-4
21_S3,0.7555878646555836,gr,0.044211195567824144,28_B3,28,Sheet1,B3,6,21,S3,NA,NA,1.0012962962962964,1.791759469228055,1.0012962962962964
21_S3,0.7555878646555836,gr,0.044211195567824144,28_B3,28,Sheet1,B3,7,21,S3,NA,NA,2.0411689814814813,1.9459101490553132,2.0411689814814813
21_S3,0.7555878646555836,gr,0.044211195567824144,28_B3,28,Sheet1,B3,16,21,S3,NA,NA,3.074375,2.772588722239781,3.074375
21_S3,0.7555878646555836,gr,0.044211195567824144,28_B3,28,Sheet1,B3,56,21,S3,NA,NA,4.083611111111111,4.02535169073515,4.083611111111111
21_S3,0.7555878646555836,gr,0.044211195567824144,28_B3,28,Sheet1,B3,121,21,S3,NA,NA,5.043136574074074,4.795790545596741,5.043136574074074
21_S3,0.7555878646555836,gr,0.044211195567824144,28_B3,28,Sheet1,B3,243,21,S3,NA,NA,6.003923611111111,5.493061443340548,6.003923611111111
21_S3,0.7555878646555836,gr,0.044211195567824144,28_B3,28,Sheet1,B3,458,21,S3,NA,NA,6.991608796296297,6.126869184114185,6.991608796296297
21_S4,0.11287225693569998,gr,0.01764752080845969,35_B3,35,Sheet1,B3,5,21,S4,NA,NA,4.513888888888889e-4,1.6094379124341003,4.513888888888889e-4
21_S4,0.11287225693569998,gr,0.01764752080845969,35_B3,35,Sheet1,B3,5,21,S4,NA,NA,1.006724537037037,1.6094379124341003,1.006724537037037
21_S4,0.11287225693569998,gr,0.01764752080845969,35_B3,35,Sheet1,B3,6,21,S4,NA,NA,2.0413194444444445,1.791759469228055,2.0413194444444445
21_S4,0.11287225693569998,gr,0.01764752080845969,35_B3,35,Sheet1,B3,8,21,S4,NA,NA,3.081597222222222,2.0794415416798357,3.081597222222222
21_S4,0.11287225693569998,gr,0.01764752080845969,35_B3,35,Sheet1,B3,9,21,S4,NA,NA,4.093668981481481,2.1972245773362196,4.093668981481481
21_S4,0.11287225693569998,gr,0.01764752080845969,35_B3,35,Sheet1,B3,10,21,S4,NA,NA,5.052708333333333,2.302585092994046,5.052708333333333
21_S4,0.11287225693569998,gr,0.01764752080845969,35_B3,35,Sheet1,B3,9,21,S4,NA,NA,6.011805555555555,2.1972245773362196,6.011805555555555
21_S4,0.11287225693569998,gr,0.01764752080845969,35_B3,35,Sheet1,B3,10,21,S4,NA,NA,6.999479166666667,2.302585092994046,6.999479166666667
21_S6,-0.09066408653023396,gr,0.021019268607507097,49_B3,49,Sheet1,B3,21,21,S6,NA,NA,4.513888888888889e-4,3.044522437723423,4.513888888888889e-4
21_S6,-0.09066408653023396,gr,0.021019268607507097,49_B3,49,Sheet1,B3,16,21,S6,NA,NA,1.0083680555555554,2.772588722239781,1.0083680555555554
21_S6,-0.09066408653023396,gr,0.021019268607507097,49_B3,49,Sheet1,B3,17,21,S6,NA,NA,2.042951388888889,2.833213344056216,2.042951388888889
21_S6,-0.09066408653023396,gr,0.021019268607507097,49_B3,49,Sheet1,B3,15,21,S6,NA,NA,3.0745138888888888,2.70805020110221,3.0745138888888888
21_S6,-0.09066408653023396,gr,0.021019268607507097,49_B3,49,Sheet1,B3,13,21,S6,NA,NA,4.087083333333333,2.5649493574615367,4.087083333333333
21_S6,-0.09066408653023396,gr,0.021019268607507097,49_B3,49,Sheet1,B3,10,21,S6,NA,NA,5.0473842592592595,2.302585092994046,5.0473842592592595
21_S6,-0.09066408653023396,gr,0.021019268607507097,49_B3,49,Sheet1,B3,14,21,S6,NA,NA,6.006064814814814,2.6390573296152584,6.006064814814814
21_S6,-0.09066408653023396,gr,0.021019268607507097,49_B3,49,Sheet1,B3,10,21,S6,NA,NA,6.992569444444444,2.302585092994046,6.992569444444444
21_S7,-0.1676323587329188,gr,0.019567646402233196,56_B3,56,Sheet1,B3,17,21,S7,NA,NA,4.513888888888889e-4,2.833213344056216,4.513888888888889e-4
21_S7,-0.1676323587329188,gr,0.019567646402233196,56_B3,56,Sheet1,B3,16,21,S7,NA,NA,1.0028124999999999,2.772588722239781,1.0028124999999999
21_S7,-0.1676323587329188,gr,0.019567646402233196,56_B3,56,Sheet1,B3,12,21,S7,NA,NA,2.0369907407407406,2.4849066497880004,2.0369907407407406
21_S7,-0.1676323587329188,gr,0.019567646402233196,56_B3,56,Sheet1,B3,12,21,S7,NA,NA,3.0674421296296295,2.4849066497880004,3.0674421296296295
21_S7,-0.1676323587329188,gr,0.019567646402233196,56_B3,56,Sheet1,B3,8,21,S7,NA,NA,4.082592592592593,2.0794415416798357,4.082592592592593
21_S7,-0.1676323587329188,gr,0.019567646402233196,56_B3,56,Sheet1,B3,7,21,S7,NA,NA,5.040451388888889,1.9459101490553132,5.040451388888889
21_S7,-0.1676323587329188,gr,0.019567646402233196,56_B3,56,Sheet1,B3,8,21,S7,NA,NA,5.99912037037037,2.0794415416798357,5.99912037037037
21_S7,-0.1676323587329188,gr,0.019567646402233196,56_B3,56,Sheet1,B3,5,21,S7,NA,NA,6.985752314814815,1.6094379124341003,6.985752314814815
21_S8,-0.057593509498725624,gr,0.020524517423473842,63_B3,63,Sheet1,B3,4,21,S8,NA,NA,4.398148148148148e-4,1.3862943611198906,4.398148148148148e-4
21_S8,-0.057593509498725624,gr,0.020524517423473842,63_B3,63,Sheet1,B3,3,21,S8,NA,NA,1.0022800925925925,1.0986122886681098,1.0022800925925925
21_S8,-0.057593509498725624,gr,0.020524517423473842,63_B3,63,Sheet1,B3,3,21,S8,NA,NA,2.042199074074074,1.0986122886681098,2.042199074074074
21_S8,-0.057593509498725624,gr,0.020524517423473842,63_B3,63,Sheet1,B3,3,21,S8,NA,NA,3.074050925925926,1.0986122886681098,3.074050925925926
21_S8,-0.057593509498725624,gr,0.020524517423473842,63_B3,63,Sheet1,B3,3,21,S8,NA,NA,4.092025462962963,1.0986122886681098,4.092025462962963
21_S8,-0.057593509498725624,gr,0.020524517423473842,63_B3,63,Sheet1,B3,3,21,S8,NA,NA,5.045543981481481,1.0986122886681098,5.045543981481481
21_S8,-0.057593509498725624,gr,0.020524517423473842,63_B3,63,Sheet1,B3,3,21,S8,NA,NA,6.006435185185185,1.0986122886681098,6.006435185185185
21_S8,-0.057593509498725624,gr,0.020524517423473842,63_B3,63,Sheet1,B3,2,21,S8,NA,NA,6.991030092592593,0.6931471805599453,6.991030092592593
21_S9,-0.1897674052532629,gr,0.025452099644573123,70_B3,70,Sheet1,B3,7,21,S9,NA,NA,4.513888888888889e-4,1.9459101490553132,4.513888888888889e-4
21_S9,-0.1897674052532629,gr,0.025452099644573123,70_B3,70,Sheet1,B3,7,21,S9,NA,NA,1.0023611111111113,1.9459101490553132,1.0023611111111113
21_S9,-0.1897674052532629,gr,0.025452099644573123,70_B3,70,Sheet1,B3,4,21,S9,NA,NA,2.0421412037037037,1.3862943611198906,2.0421412037037037
21_S9,-0.1897674052532629,gr,0.025452099644573123,70_B3,70,Sheet1,B3,3,21,S9,NA,NA,3.0737615740740742,1.0986122886681098,3.0737615740740742
21_S9,-0.1897674052532629,gr,0.025452099644573123,70_B3,70,Sheet1,B3,3,21,S9,NA,NA,4.095231481481481,1.0986122886681098,4.095231481481481
21_S9,-0.1897674052532629,gr,0.025452099644573123,70_B3,70,Sheet1,B3,3,21,S9,NA,NA,5.045810185185185,1.0986122886681098,5.045810185185185
21_S9,-0.1897674052532629,gr,0.025452099644573123,70_B3,70,Sheet1,B3,2,21,S9,NA,NA,6.007581018518518,0.6931471805599453,6.007581018518518
21_S9,-0.1897674052532629,gr,0.025452099644573123,70_B3,70,Sheet1,B3,2,21,S9,NA,NA,6.991157407407408,0.6931471805599453,6.991157407407408
22_S0,1.1674330333752347,gr.sat,0.112590606713824,3_B3,3,Sheet1,B3,8,22,S0,NA,NA,4.513888888888889e-4,2.0794415416798357,4.513888888888889e-4
22_S0,1.1674330333752347,gr.sat,0.112590606713824,3_B3,3,Sheet1,B3,17,22,S0,NA,NA,0.9984953703703704,2.833213344056216,0.9984953703703704
22_S0,1.1674330333752347,gr.sat,0.112590606713824,3_B3,3,Sheet1,B3,151,22,S0,NA,NA,2.0023032407407406,5.017279836814924,2.0023032407407406
22_S0,1.1674330333752347,gr.sat,0.112590606713824,3_B3,3,Sheet1,B3,356,22,S0,NA,NA,3.0394212962962963,5.87493073085203,3.0394212962962963
22_S0,1.1674330333752347,gr.sat,0.112590606713824,3_B3,3,Sheet1,B3,680,22,S0,NA,NA,4.080925925925926,6.522092798170152,4.080925925925926
22_S0,1.1674330333752347,gr.sat,0.112590606713824,3_B3,3,Sheet1,B3,859,22,S0,NA,NA,5.08443287037037,6.755768921984255,5.08443287037037
22_S0,1.1674330333752347,gr.sat,0.112590606713824,3_B3,3,Sheet1,B3,1081,22,S0,NA,NA,6.040601851851853,6.985641817639208,6.040601851851853
22_S0,1.1674330333752347,gr.sat,0.112590606713824,3_B3,3,Sheet1,B3,1190,22,S0,NA,NA,7.009502314814815,7.081708586105575,7.009502314814815
22_S0,1.1674330333752347,gr.sat,0.112590606713824,3_B3,3,Sheet1,B3,1316,22,S0,NA,NA,7.994178240740741,7.182352111885263,7.994178240740741
22_S1,1.4787753510788628,gr.sat,0.09882735041015765,10_B3,10,Sheet1,B3,6,22,S1,NA,NA,4.513888888888889e-4,1.791759469228055,4.513888888888889e-4
22_S1,1.4787753510788628,gr.sat,0.09882735041015765,10_B3,10,Sheet1,B3,17,22,S1,NA,NA,0.9972453703703703,2.833213344056216,0.9972453703703703
22_S1,1.4787753510788628,gr.sat,0.09882735041015765,10_B3,10,Sheet1,B3,141,22,S1,NA,NA,1.9991087962962963,4.948759890378168,1.9991087962962963
22_S1,1.4787753510788628,gr.sat,0.09882735041015765,10_B3,10,Sheet1,B3,433,22,S1,NA,NA,3.035671296296296,6.07073772800249,3.035671296296296
22_S1,1.4787753510788628,gr.sat,0.09882735041015765,10_B3,10,Sheet1,B3,709,22,S1,NA,NA,4.077083333333333,6.5638555265321274,4.077083333333333
22_S1,1.4787753510788628,gr.sat,0.09882735041015765,10_B3,10,Sheet1,B3,843,22,S1,NA,NA,5.080798611111111,6.736966958001855,5.080798611111111
22_S1,1.4787753510788628,gr.sat,0.09882735041015765,10_B3,10,Sheet1,B3,823,22,S1,NA,NA,6.044641203703704,6.71295620067707,6.044641203703704
22_S1,1.4787753510788628,gr.sat,0.09882735041015765,10_B3,10,Sheet1,B3,974,22,S1,NA,NA,7.005798611111111,6.881411303642535,7.005798611111111
22_S1,1.4787753510788628,gr.sat,0.09882735041015765,10_B3,10,Sheet1,B3,995,22,S1,NA,NA,7.990798611111111,6.902742737158593,7.990798611111111
22_S2,1.07741561613516,gr.sat,0.04262733800127336,17_B3,17,Sheet1,B3,8,22,S2,NA,NA,4.629629629629629e-4,2.0794415416798357,4.629629629629629e-4
22_S2,1.07741561613516,gr.sat,0.04262733800127336,17_B3,17,Sheet1,B3,16,22,S2,NA,NA,0.988275462962963,2.772588722239781,0.988275462962963
22_S2,1.07741561613516,gr.sat,0.04262733800127336,17_B3,17,Sheet1,B3,70,22,S2,NA,NA,1.9891666666666667,4.248495242049359,1.9891666666666667
22_S2,1.07741561613516,gr.sat,0.04262733800127336,17_B3,17,Sheet1,B3,196,22,S2,NA,NA,3.0215972222222223,5.278114659230517,3.0215972222222223
22_S2,1.07741561613516,gr.sat,0.04262733800127336,17_B3,17,Sheet1,B3,544,22,S2,NA,NA,4.0628472222222225,6.298949246855942,4.0628472222222225
22_S2,1.07741561613516,gr.sat,0.04262733800127336,17_B3,17,Sheet1,B3,724,22,S2,NA,NA,5.070520833333333,6.584791392385716,5.070520833333333
22_S2,1.07741561613516,gr.sat,0.04262733800127336,17_B3,17,Sheet1,B3,661,22,S2,NA,NA,6.030543981481482,6.493753839851686,6.030543981481482
22_S2,1.07741561613516,gr.sat,0.04262733800127336,17_B3,17,Sheet1,B3,714,22,S2,NA,NA,6.991886574074074,6.570882962339584,6.991886574074074
22_S2,1.07741561613516,gr.sat,0.04262733800127336,17_B3,17,Sheet1,B3,750,22,S2,NA,NA,7.977673611111111,6.620073206530356,7.977673611111111
22_S3,0.5642226354726763,gr,0.04006766293875138,24_B3,24,Sheet1,B3,5,22,S3,NA,NA,4.513888888888889e-4,1.6094379124341003,4.513888888888889e-4
22_S3,0.5642226354726763,gr,0.04006766293875138,24_B3,24,Sheet1,B3,10,22,S3,NA,NA,1.0013888888888889,2.302585092994046,1.0013888888888889
22_S3,0.5642226354726763,gr,0.04006766293875138,24_B3,24,Sheet1,B3,13,22,S3,NA,NA,2.041076388888889,2.5649493574615367,2.041076388888889
22_S3,0.5642226354726763,gr,0.04006766293875138,24_B3,24,Sheet1,B3,33,22,S3,NA,NA,3.0747569444444447,3.4965075614664802,3.0747569444444447
22_S3,0.5642226354726763,gr,0.04006766293875138,24_B3,24,Sheet1,B3,75,22,S3,NA,NA,4.083831018518518,4.31748811353631,4.083831018518518
22_S3,0.5642226354726763,gr,0.04006766293875138,24_B3,24,Sheet1,B3,107,22,S3,NA,NA,5.043217592592593,4.672828834461906,5.043217592592593
22_S3,0.5642226354726763,gr,0.04006766293875138,24_B3,24,Sheet1,B3,192,22,S3,NA,NA,6.004305555555555,5.2574953720277815,6.004305555555555
22_S3,0.5642226354726763,gr,0.04006766293875138,24_B3,24,Sheet1,B3,188,22,S3,NA,NA,6.990243055555556,5.236441962829949,6.990243055555556
