nitrate_concentration,population,well_plate,term,estimate,std.error,statistic,p.value,ancestor_id,treatment,note
1000,29,D02_30,r,1.4550772847526734,0.03348578701184849,43.453578804578015,1.67693894431085e-6,anc3,P,NA
1000,29,E06_30,r,1.2910881874857931,0.043418701869487396,29.73576205402651,7.616713355418294e-6,anc3,P,NA
1000,29,F04_30,r,1.0323927290284218,0.045817324064072414,22.532802823331426,2.2972556934794475e-5,anc3,P,NA
1000,3,B03_30,r,1.6275668532725305,0.03688895059558518,44.120714387232134,1.5779572661263171e-6,cc1690,N,NA
1000,3,C10_30,r,1.275535825267583,0.06034948270823103,21.135820358798426,2.9622470028818027e-5,cc1690,N,NA
1000,3,D09_30,r,1.3248153627783017,0.06516123323328595,20.331342687074155,3.45553298286219e-5,cc1690,N,NA
1000,3,F09_30,r,1.3900972324239946,0.04205959129817036,33.05065954087066,4.997868645504049e-6,cc1690,N,NA
1000,30,C03_30,r,1.4264272458569114,0.04034904142886448,35.35219661591486,3.820960349275177e-6,anc5,N,NA
1000,30,C09_30,r,1.3291522797566067,0.04826630435527889,27.53789206592191,1.0342371433055742e-5,anc5,N,NA
1000,30,E03_30,r,1.1580700246823474,0.07932918160602133,14.598285287169109,1.2807921109156807e-4,anc5,N,NA
1000,30,E08_30,r,1.122801419283735,0.0610188292350572,18.400900727846988,5.132063179727298e-5,anc5,N,NA
1000,31,B04_29,r,1.7883318259825303,0.09842258565157037,18.169933396318942,3.6365976354756183e-4,cc1690,B,NA
1000,31,D06_29,r,1.5609703621169497,0.06668578127611281,23.407843954826653,1.708206757126671e-4,cc1690,B,NA
1000,31,D09_29,r,1.5702172264404066,0.07572355645508999,20.736179069609186,2.452790198283658e-4,cc1690,B,NA
1000,31,F08_29,r,1.5425957972342015,0.04678849346029759,32.969554759081355,6.133311615536076e-5,cc1690,B,NA
1000,32,C04_28,r,1.6826667351257962,0.034499265188024084,48.773987676407366,6.845552706257996e-8,cc1690,S,NA
1000,32,D07_28,r,1.526323179451504,0.03153701569535951,48.3978317477926,7.115244887952682e-8,cc1690,S,NA
1000,32,D08_28,r,1.5335462760318979,0.03642851020531513,42.09741950435691,1.4269357443579163e-7,cc1690,S,NA
1000,32,F07_28,r,1.406717583300933,0.035065341747378145,40.117036173078624,1.8145658082155617e-7,cc1690,S,NA
1000,33,C03_28,r,1.6069980655355964,0.034767316257237134,46.22151602515725,8.951738561018885e-8,cc1690,L,NA
1000,33,D05_28,r,1.3444533987542475,0.037761659710386294,35.60366279092487,3.289778661586971e-7,cc1690,L,NA
1000,33,E08_28,r,1.4789438225271974,0.0323990523930259,45.647749341136574,9.527446109192851e-8,cc1690,L,NA
1000,33,G03_28,r,1.5107201937718813,0.030167031827866727,50.07851625549574,6.000576202054816e-8,cc1690,L,NA
1000,35,C04_29,r,1.4956351409139321,0.04717115311198688,31.70656306330297,6.893983160856585e-5,anc4,BS,NA
1000,35,D07_29,r,1.5039212415708243,0.04103034773223119,36.65387511179747,4.4663069390065257e-5,anc4,BS,NA
1000,35,D08_29,r,1.3181660937193742,0.05745103893226929,22.9441646002851,1.8133934522974416e-4,anc4,BS,NA
1000,35,F07_29,r,1.2315694391608074,0.0433150204608605,28.432849068457788,9.551663819251486e-5,anc4,BS,NA
1000,4,B03_29,r,1.7746546180603653,0.09985281272921073,17.77270534053981,3.884028795111474e-4,anc3,S,NA
1000,4,D04_29,r,1.5826323130568978,0.05706699094227859,27.732885279647544,1.0290974441068697e-4,anc3,S,NA
1000,4,D10_29,r,1.385772790224175,0.07085393993596817,19.55816135950266,2.920212535608439e-4,anc3,S,NA
1000,4,F03_29,r,1.6149916611310136,0.04896792233579164,32.98060411990532,6.127162782933219e-5,anc3,S,NA
1000,5,B09_30,r,1.5173322550389097,0.058640798675340396,25.87502710253804,1.3253051122165784e-5,anc5,C,NA
1000,5,C04_30,r,1.2561825282316055,0.1574893212127908,7.9763028918914545,0.0013389168214195612,anc5,C,NA
1000,5,D06_30,r,1.0979988685387303,0.09652504045291538,11.375274886047116,3.406067168300705e-4,anc5,C,NA
1000,5,E10_30,r,1.2575133795605795,0.07754236708875438,16.217113647320563,8.459165095661326e-5,anc5,C,NA
1000,6,C02_28,r,1.5322295459906379,0.02775053945205599,55.21440578255561,3.685672558793623e-8,cc1690,P,NA
1000,6,C09_28,r,1.3832580792314868,0.04513380549341909,30.64793814989029,6.939950877580586e-7,cc1690,P,NA
1000,6,E09_28,r,1.4530145563714276,0.020476038435666085,70.96170291615108,1.0525920900730643e-8,cc1690,P,NA
1000,6,F04_28,r,1.3285346443513224,0.03719301007649553,35.72000872257721,3.236727045026971e-7,cc1690,P,NA
1000,7,B08_30,r,1.466822446735961,0.04776338577618029,30.710185697670298,6.698194805299341e-6,anc3,B,NA
1000,7,C07_30,r,1.5085006296291152,0.04184683738760427,36.04813944854906,3.535045842424595e-6,anc3,B,NA
1000,7,D10_30,r,1.2625832038699694,0.03446224067083953,36.63671250889711,3.313838117013887e-6,anc3,B,NA
1000,7,F03_30,r,1.0280458129660193,0.06569513286705161,15.648736338603554,9.738734659641317e-5,anc3,B,NA
1000,8,B05_28,r,1.537884647266358,0.025907098537309457,59.36151611310746,2.5671978972122173e-8,anc4,P,NA
1000,8,D03_28,r,1.5138735823687566,0.02758913817130942,54.872086723718994,3.801914172642596e-8,anc4,P,NA
1000,8,E10_28,r,1.4943554401041532,0.017853462370860107,83.70115605940929,4.6129912508021735e-9,anc4,P,NA
1000,8,F06_28,r,1.4290605457259693,0.029286149281722906,48.79646456688066,6.82982932152374e-8,anc4,P,NA
1000,9,C03_29,r,1.575184812979414,0.08320713097943698,18.930887226104335,3.2181951034203755e-4,cc1690,BS,NA
1000,9,D05_29,r,1.59798447049753,0.04456371708592673,35.858419696371676,4.7696084125183245e-5,cc1690,BS,NA
1000,9,E08_29,r,1.700362658788946,0.04684538404915946,36.297336296882285,4.5989751428666316e-5,cc1690,BS,NA
1000,9,G03_29,r,1.5220653083355273,0.058118828769356555,26.18885033584923,1.2213680550157737e-4,cc1690,BS,NA
1000,anc2,B06_29,r,1.8632470997217674,0.09060313031769286,20.564930739020117,2.514226760779209e-4,anc2,none,NA
1000,anc2,C10_29,r,1.3690121280355572,0.03894654857415688,35.15105132946158,5.0628130052153736e-5,anc2,none,NA
1000,anc2,E05_29,r,1.4487355773327055,0.08244822271529395,17.57145914879701,4.017968958690323e-4,anc2,none,NA
1000,anc2,F10_29,r,1.4531625643963169,0.038529470127291854,37.71561248040595,4.1002394936971444e-5,anc2,none,NA
1000,anc3,B07_30,r,1.3303051304006765,0.08327770219014806,15.97432560474819,8.978408115602242e-5,anc3,none,NA
1000,anc3,C06_30,r,1.4094236618413494,0.062087020371946515,22.700777930683003,2.2304407683540798e-5,anc3,none,NA
1000,anc3,D07_30,r,1.2892129220391149,0.05571832553488757,23.138041383384444,2.06755039486854e-5,anc3,none,NA
1000,anc3,F05_30,r,1.3519869411429863,0.0561376467076694,24.083427440115347,1.7632045794761236e-5,anc3,none,NA
1000,anc4,B11_30,r,1.2915586622826405,0.08138142416025122,15.870435736531027,9.212706916699867e-5,anc4,none,NA
1000,anc4,D04_30,r,1.1359328446835553,0.07576406073967525,14.99303012000125,1.152981140817922e-4,anc4,none,NA
1000,anc4,E02_30,r,1.5014279842660834,0.06663582030992156,22.531845143992808,2.2976437374009404e-5,anc4,none,NA
1000,anc4,F06_30,r,1.2253997317431427,0.059293894769737676,20.666541412094254,3.2384068032514884e-5,anc4,none,NA
1000,anc5,B08_28,r,1.6506555314255047,0.0318939082362945,51.754570784997064,5.091252924162101e-8,anc5,none,NA
1000,anc5,C11_28,r,1.541391709697429,0.03003412500128086,51.32134562374278,5.309439239398763e-8,anc5,none,NA
1000,anc5,E07_28,r,1.6302683915360046,0.021823959038191437,74.70085462876243,8.144088880010284e-9,anc5,none,NA
1000,anc5,F05_28,r,1.5195407430179633,0.026220416120327245,57.95257924377283,2.8943798521157498e-8,anc5,none,NA
1000,cc1690,B04_30,r,1.2748360495733837,0.04861647707033375,26.222304173317017,1.2568078025917433e-5,cc1690,none,NA
1000,cc1690,C05_30,r,1.4586619510234677,0.03639089610887417,40.08315559637354,2.3147480044188795e-6,cc1690,none,NA
1000,cc1690,E05_30,r,1.4624264689328228,0.031229202846667848,46.828811997321395,1.2438830779416258e-6,cc1690,none,NA
1000,cc1690,F07_30,r,1.2975290820740217,0.0456426716932911,28.427982717425856,9.11156393615316e-6,cc1690,none,NA
20,1,B09_7,r,0.6332652890039658,0.0565375520290914,11.20079073600709,3.6176290729329877e-4,anc2,N,NA
20,1,C06_7,r,0.7847610990383049,0.057436690707618976,13.66306257150373,1.661906526828828e-4,anc2,N,NA
20,1,E02_7,r,0.9191022878516638,0.05272412122732882,17.432292211923293,6.357190560233602e-5,anc2,N,NA
20,1,F11_7,r,0.8796154856497161,0.04526192676234117,19.43389397160118,4.1331816334515734e-5,anc2,N,NA
20,10,C02_9,r,0.015126658831936679,0.06667980254111112,0.2268551833609646,0.8316584781240624,anc2,L,NA
20,10,D05_9,r,0.6967396047802752,0.07610131573294698,9.155421270576426,7.900649717779105e-4,anc2,L,NA
20,10,D11_9,r,0.8777732339332748,0.04708220389681125,18.643418559102837,4.8726442026389796e-5,anc2,L,NA
20,10,F08_9,r,0.9851435434598481,0.04350994984867917,22.641799103102255,2.253620753946592e-5,anc2,L,NA
20,11,B07_7,r,1.0489123847998574,0.05002956986042677,20.965848551689103,3.0587453309581655e-5,anc4,N,NA
20,11,C07_7,r,1.2502809784719724,0.04861926745517379,25.715751057432367,1.358278567767627e-5,anc4,N,NA
20,11,D11_7,r,1.3088141653572438,0.0316828487952134,41.30986369997693,2.0523030055760146e-6,anc4,N,NA
20,11,G02_7,r,1.2123130706805196,0.043093886436101986,28.131903871749707,9.499596351077119e-6,anc4,N,NA
20,14,B04_7,r,1.0439424536769761,0.034568511432726566,30.19923075682857,7.161429007309966e-6,anc2,S,NA
20,14,D06_7,r,1.0635783366197034,0.051110440829515214,20.809414267573857,3.151048842193155e-5,anc2,S,NA
20,14,D09_7,r,0.8951799541854205,0.04299837060791128,20.818927357696577,3.145337228708272e-5,anc2,S,NA
20,14,F08_7,r,0.7089969701360134,0.0778606880722003,9.10596846355326,8.066997051702605e-4,anc2,S,NA
20,15,B02_9,r,0.8822322232712014,0.06941476828736262,12.70957528258172,2.2075601914030754e-4,anc4,S,NA
20,15,C11_9,r,1.2388767294468703,0.03706286276323838,33.42636367193086,4.777578887557896e-6,anc4,S,NA
20,15,E07_9,r,0.8058284759399731,0.04265157539220606,18.893287493601612,4.6222484593844014e-5,anc4,S,NA
20,15,F02_9,r,0.8167382235066043,0.05373101586422083,15.200498452709612,1.0921743099814915e-4,anc4,S,NA
20,16,B05_9,r,1.151627263220082,0.03338319018073503,34.49722021727779,4.212945611880376e-6,anc5,B,NA
20,16,C08_9,r,1.1429591562351678,0.02742947176717381,41.66901812535095,1.982588203141217e-6,anc5,B,NA
20,16,E04_9,r,0.9928501972567544,0.04979694121627587,19.937975566504203,3.7340364597912217e-5,anc5,B,NA
20,16,E11_9,r,0.9868374660634228,0.05011723604176228,19.690580407129783,3.923614527298681e-5,anc5,B,NA
20,17,B08_8,r,1.4973765515612285,0.036332363999170995,41.21329819318651,2.0715675614298973e-6,anc2,P,NA
20,17,C11_8,r,1.5398851181367184,0.03275318738074087,47.0148172217945,1.224344178627494e-6,anc2,P,NA
20,17,E07_8,r,1.2218698231387437,0.03488384874524394,35.02680659069574,3.964540519556535e-6,anc2,P,NA
20,17,F05_8,r,1.580149486337955,0.02366489219498251,66.77188610531606,3.013891151461624e-7,anc2,P,NA
20,18,B11_8,r,1.0235218040345502,0.037723128637227245,27.132473922761616,1.097162522448888e-5,anc5,S,NA
20,18,D02_8,r,1.0243211330849757,0.028125741054316342,36.4193473553927,3.3934612066089467e-6,anc5,S,NA
20,18,E06_8,r,0.9623768948686814,0.07160882745983407,13.439361165472032,1.7732678866810852e-4,anc5,S,NA
20,18,E11_8,r,0.8439134957702712,0.0330811032585133,25.51043987788083,1.4023084973445097e-5,anc5,S,NA
20,19,B03_7,r,0.83262047879792,0.0735317227662938,11.323282625163582,3.467459668014482e-4,anc2,B,NA
20,19,D04_7,r,0.5858085148490106,0.0766360272981559,7.644035520916244,0.0015734976257633926,anc2,B,NA
20,19,D10_7,r,0.6356348778559142,0.059962840752166915,10.600479728488246,4.48242441979568e-4,anc2,B,NA
20,19,F03_7,r,0.8511004137334224,0.020066690551054374,42.41359139754625,1.8472398960671258e-6,anc2,B,NA
20,2,B10_8,r,0.8063947580164713,0.05969129016810917,13.509420817432723,1.737418072122219e-4,anc3,BS,NA
20,2,C08_8,r,1.4519735300468717,0.02645798604259325,54.87846005018748,6.60059111255436e-7,anc3,BS,NA
20,2,E04_8,r,0.8121498076238904,0.07233416686434928,11.22774814213237,3.5838971166595227e-4,anc3,BS,NA
20,2,F09_8,r,1.3511147678392281,0.04588979162710326,29.442599757660215,7.923444789304228e-6,anc3,BS,NA
20,20,B06_9,r,0.9628295874702206,0.03647843214483441,26.39448931487489,1.224485574489185e-5,anc4,L,NA
20,20,D03_9,r,0.8403090918035739,0.07189979244930554,11.687225556263622,3.064789225720542e-4,anc4,L,NA
20,20,D08_9,r,0.9768158380702602,0.04614063412843135,21.17040340952655,2.943080544919356e-5,anc4,L,NA
20,20,E09_9,r,0.9369341600340526,0.05209478072830255,17.985182909600503,5.6181534377500884e-5,anc4,L,NA
20,21,C02_8,r,1.0210853743886503,0.04268464935750481,23.92160623920232,1.8111199497594303e-5,anc4,B,NA
20,21,C09_8,r,0.9596843533654986,0.027517059610879434,34.87597755488627,4.033379515029491e-6,anc4,B,NA
20,21,E09_8,r,0.6563057650271367,0.07999832761830648,8.203993565447366,0.0012028519275725847,anc4,B,NA
20,21,F04_8,r,1.0062041593033009,0.009763482911404386,103.05791165240721,5.315612888203947e-8,anc4,B,NA
20,22,B05_8,r,0.9257872638490195,0.037854831985627876,24.456250768739583,1.658694568661983e-5,cc1690,C,NA
20,22,D03_8,r,0.9759381903316613,0.03238453591527276,30.135932560064955,7.221565886559322e-6,cc1690,C,NA
20,22,E10_8,r,0.8893387186930036,0.04098525812801112,21.698990303179052,2.6685104372020056e-5,cc1690,C,NA
20,22,F06_8,r,1.1051050012241215,0.03116699603711058,35.45753976123562,3.775873668840894e-6,cc1690,C,NA
20,23,B06_7,r,1.19657110765055,0.025105150397183744,47.66237559703205,1.1592445961837308e-6,anc5,L,NA
20,23,C10_7,r,1.161724509189687,0.03287231350137186,35.340515633048,3.826001119187391e-6,anc5,L,NA
20,23,E05_7,r,1.3065229182730924,0.01778842305032442,73.44793378125019,2.059189935018735e-7,anc5,L,NA
20,23,F10_7,r,1.02461757261684,0.04724027040445094,21.689494235416177,2.673153921409214e-5,anc5,L,NA
20,24,B11_7,r,0.24003665781618275,0.12115135449146923,1.9812957009332053,0.11862560375615472,anc4,C,NA
20,24,D02_7,r,0.17081442892436277,0.08180697348185505,2.0880179482773524,0.10506584095546069,anc4,C,NA
20,24,E06_7,r,-6.767583238884763e-4,0.06821888656213244,-0.009920395333220484,0.9925598560443005,anc4,C,NA
20,24,E11_7,r,0.19791773810518523,0.0968111318187232,2.044369633812174,0.11039403631695091,anc4,C,NA
20,25,B02_7,r,0.9938271341379165,0.06473509219573789,15.352216246682804,1.0502227525549467e-4,anc2,BS,NA
20,25,C05_7,r,1.0855729972812365,0.04672992501591024,23.230788341980627,2.0349300127197815e-5,anc2,BS,NA
20,25,E03_7,r,1.220922223591709,0.053262079967309105,22.922916723137355,2.1457628451880808e-5,anc2,BS,NA
20,25,F02_7,r,1.1511041116872984,0.06265801850664511,18.371217908290856,5.164986433237896e-5,anc2,BS,NA
20,26,B09_8,r,1.042382012013825,0.041854511293415456,24.90489029262211,1.5429759550929982e-5,anc3,L,NA
20,26,C06_8,r,1.018734911964209,0.050631669396793394,20.120508055551642,3.601449464731523e-5,anc3,L,NA
20,26,E02_8,r,1.1268280390541563,0.023305134639743944,48.35106325163616,1.0946863237852774e-6,anc3,L,NA
20,26,F11_8,r,0.9705330809419365,0.0409638620018852,23.692421405415132,1.8817982974836076e-5,anc3,L,NA
20,27,B07_8,r,0.2371288936523028,0.08341440863704776,2.842780971859389,0.04673586088973873,anc3,N,NA
20,27,C07_8,r,0.13846519797534154,0.10411212612193843,1.3299622544752188,0.2542984330767752,anc3,N,NA
20,27,D11_8,r,0.5496948340698611,0.06098414126959034,9.013734105721772,8.389020612428099e-4,anc3,N,NA
20,27,G02_8,r,0.284715931100555,0.09182547022843113,3.100620453042895,0.036199327850355484,anc3,N,NA
20,28,B02_8,r,0.8590700280642589,0.042473931507497516,20.225818462616665,3.5276238044139344e-5,anc5,P,NA
20,28,C05_8,r,1.3358625279376686,0.043110138755978356,30.987200841528633,6.4626789218194706e-6,anc5,P,NA
20,28,E03_8,r,1.1717880799308789,0.041739535795967606,28.07381676832361,9.57812995298532e-6,anc5,P,NA
20,28,F02_8,r,1.2203352579118447,0.031171966199295176,39.14848521616315,2.5433411827403288e-6,anc5,P,NA
20,29,B10_9,r,1.0384497913678683,0.030923334395206385,33.58143006495589,4.690200953390462e-6,anc3,P,NA
20,29,D02_9,r,1.5185484818156416,0.02359793238106495,64.35091249918698,3.4932813399747703e-7,anc3,P,NA
20,29,E06_9,r,1.4273536109767015,0.051188089768813894,27.88448675117996,9.839796966604542e-6,anc3,P,NA
20,29,F04_9,r,1.306371706132661,0.05346845793876124,24.43256747050534,1.6650994672234296e-5,anc3,P,NA
20,3,B03_9,r,1.2500779586588677,0.03573707062897068,34.9798664707979,3.985805763872853e-6,cc1690,N,NA
20,3,C10_9,r,1.301659650883809,0.057072280379170524,22.807212927816902,2.1893576806492173e-5,cc1690,N,NA
20,3,D09_9,r,1.212530177387934,0.02914356198697202,41.60542139392462,1.994714731695662e-6,cc1690,N,NA
20,3,F09_9,r,1.2603023389815013,0.03568663876021014,35.315803974979914,3.83669250915983e-6,cc1690,N,NA
20,30,C03_9,r,0.9542551331250843,0.03774426874668595,25.28212003600866,1.4533866174528224e-5,anc5,N,NA
20,30,C09_9,r,1.0532069293619926,0.05812563486949622,18.119491197414956,5.45506216066801e-5,anc5,N,NA
20,30,E03_9,r,0.9156911346665296,0.05933125137060905,15.43353820310852,1.02856275561223e-4,anc5,N,NA
20,30,E08_9,r,1.3181553334646445,0.02619078160957947,50.32898036851713,9.326883641789205e-7,anc5,N,NA
20,31,B04_8,r,0.7477668381202343,0.05756790865858858,12.989300037889679,2.0269360851819858e-4,cc1690,B,NA
20,31,D06_8,r,1.0688303934534384,0.03879453068591782,27.551058733168727,1.032270138017306e-5,cc1690,B,NA
20,31,D09_8,r,0.946359627906265,0.05301183588533769,17.851855384771053,5.786113866021851e-5,cc1690,B,NA
20,31,F08_8,r,0.9589090232323828,0.05240086250328723,18.299489310356833,5.2456399239268476e-5,cc1690,B,NA
20,32,C04_7,r,1.0500281614674236,0.02123733628365954,49.44255472732415,1.0012999300229135e-6,cc1690,S,NA
20,32,D07_7,r,1.2870335719354662,0.02868610936772829,44.86609025423893,1.4758471872856376e-6,cc1690,S,NA
20,32,D08_7,r,0.9962968865958057,0.03945155021766537,25.253681568885224,1.4599102780776512e-5,cc1690,S,NA
20,32,F07_7,r,1.0794886166954856,0.034851263605438686,30.974160045291065,6.473531808203693e-6,cc1690,S,NA
20,33,C03_7,r,0.743610483391773,0.06625954710350661,11.222691912308882,3.590194110895755e-4,cc1690,L,NA
20,33,D05_7,r,1.0370823708447527,0.043906668512529126,23.62015625368645,1.904795719645571e-5,cc1690,L,NA
20,33,E08_7,r,0.9427749443263033,0.046273551725936016,20.3739481661159,3.426947823812073e-5,cc1690,L,NA
20,33,G03_7,r,0.9148515496877355,0.04169877258483163,21.93953186095752,2.554174759586488e-5,cc1690,L,NA
20,35,C04_8,r,0.8213140516873677,0.04305150323983988,19.077476740169278,4.4478887234843954e-5,anc4,BS,NA
20,35,D07_8,r,1.1888477867186742,0.016253385737258503,73.14462389171106,2.0935369794976001e-7,anc4,BS,NA
20,35,D08_8,r,0.9710844703696622,0.04273941847489024,22.721050145784794,2.2225421300126853e-5,anc4,BS,NA
20,35,F07_8,r,0.7611546055069671,0.053290500869253826,14.283119751012105,1.3957205844266325e-4,anc4,BS,NA
20,4,B03_8,r,0.8434113934123117,0.04939824358114885,17.07371218628046,6.901955228721619e-5,anc3,S,NA
20,4,D04_8,r,0.8883173850242173,0.04640252148965482,19.143730911740704,4.387182673457589e-5,anc3,S,NA
20,4,D10_8,r,1.1415488591504392,0.022363739376790825,51.044632559756224,8.815369843201972e-7,anc3,S,NA
20,4,F03_8,r,0.86873658951709,0.05482328043885597,15.846125634272944,9.268629272842696e-5,anc3,S,NA
20,5,B09_9,r,0.3046816099434572,0.08428763584446718,3.6147841482429857,0.02246094364747139,anc5,C,NA
20,5,C04_9,r,0.18921056566342004,0.10693404392496415,1.7694137312920617,0.15154317608138057,anc5,C,NA
20,5,D06_9,r,0.1928503716379494,0.1174436566393413,1.6420671593202791,0.17592057256657237,anc5,C,NA
20,5,E10_9,r,0.40883716160785816,0.06610670862563345,6.184503359910556,0.0034736538791640876,anc5,C,NA
20,6,C02_7,r,0.8903599539161885,0.02956751867992088,30.112772179318057,7.243727094989112e-6,cc1690,P,NA
20,6,C09_7,r,0.8552815487285997,0.053587474335150806,15.960475080042654,9.00921196999659e-5,cc1690,P,NA
20,6,E09_7,r,0.8347070878297604,0.023176917404889658,36.01458611806855,3.548204265264919e-6,cc1690,P,NA
20,6,F04_7,r,0.946116530661774,0.047455173223881805,19.937057782893966,3.734718367037289e-5,cc1690,P,NA
20,7,B08_9,r,0.8434496761671954,0.07194979560748957,11.72275291466425,3.028674948853637e-4,anc3,B,NA
20,7,C07_9,r,0.8772031085002676,0.04876535455643743,17.98824424592376,5.614368824071945e-5,anc3,B,NA
20,7,D10_9,r,0.9954220429731577,0.05128370528253388,19.410103803715934,4.1533043831148614e-5,anc3,B,NA
20,7,F03_9,r,1.1720728820064914,0.020521717380509744,57.11378147716105,5.627305869787133e-7,anc3,B,NA
20,8,B05_7,r,0.796195810515932,0.06981958265606432,11.40361744122767,3.3731693831108643e-4,anc4,P,NA
20,8,D03_7,r,0.8877948664913582,0.05053646894365157,17.56740993283987,6.165899891981505e-5,anc4,P,NA
20,8,E10_7,r,0.9511482927811005,0.055027738020647796,17.284888076340803,6.574394901142504e-5,anc4,P,NA
20,8,F06_7,r,1.037807335468057,0.0479895578731978,21.625690701511402,2.7046161856241224e-5,anc4,P,NA
20,9,C03_8,r,0.9013093221451755,0.0589951595510981,15.277682593001801,1.0705762044108875e-4,cc1690,BS,NA
20,9,D05_8,r,0.9280360994084297,0.03511946659575906,26.42511943847396,1.2188449662838644e-5,cc1690,BS,NA
20,9,E08_8,r,0.99566908225333,0.03619938851211171,27.5051353953174,1.039151101919005e-5,cc1690,BS,NA
20,9,G03_8,r,1.0404548039801904,0.04732161232193419,21.98688406687965,2.5323921917514695e-5,cc1690,BS,NA
20,anc2,B06_8,r,0.844458823392303,0.017588414916146978,48.01221869158038,1.1258724483928214e-6,anc2,none,NA
20,anc2,C10_8,r,1.1096098913906758,0.00840939401755299,131.94885256590177,1.9786204845083307e-8,anc2,none,NA
20,anc2,E05_8,r,1.2641718071805774,0.02345326960654629,53.901730052500696,7.091605442302291e-7,anc2,none,NA
20,anc2,F10_8,r,1.2700133895092243,0.03973690994505506,31.960547291304092,5.7130141825461696e-6,anc2,none,NA
20,anc3,B07_9,r,1.0916431152167183,0.03229529640002917,33.80192278451212,4.569364980832905e-6,anc3,none,NA
20,anc3,C06_9,r,1.0465405894766988,0.05374351438375118,19.472872242852617,4.100474357039273e-5,anc3,none,NA
20,anc3,D07_9,r,0.9838256237404563,0.045735920278325445,21.511005305094905,2.762339883817808e-5,anc3,none,NA
20,anc3,F05_9,r,0.8614058445917138,0.08191658415508811,10.51564653820113,4.624530032980769e-4,anc3,none,NA
20,anc4,B11_9,r,1.1534442180785078,0.03214028148690199,35.88780697358132,3.598478337462816e-6,anc4,none,NA
20,anc4,D04_9,r,0.9510797566809304,0.06808780232074294,13.968430824079984,1.5235820111472528e-4,anc4,none,NA
20,anc4,E02_9,r,1.0020378385848066,0.07134666617779652,14.044634350366413,1.491324270131982e-4,anc4,none,NA
20,anc4,F06_9,r,1.3160848014824176,0.025208637952754586,52.20769182170776,8.05659962523226e-7,anc4,none,NA
20,anc5,B08_7,r,0.8532384721412669,0.057656368538162264,14.798685622673505,1.2138151310435619e-4,anc5,none,NA
20,anc5,C11_7,r,0.6124614783266348,0.08567455784607854,7.14869727634863,0.0020258650993851945,anc5,none,NA
20,anc5,E07_7,r,1.0350710482799574,0.016279375751313527,63.58174073084105,3.665268079221403e-7,anc5,none,NA
20,anc5,F05_7,r,0.8793190421474103,0.04140224003735898,21.23844123781621,2.9058226195622043e-5,anc5,none,NA
20,cc1690,B04_9,r,1.1472957938451125,0.03188393038067589,35.98351207479934,3.5604450204007686e-6,cc1690,none,NA
20,cc1690,C05_9,r,0.9715219012282573,0.04894681534780341,19.848521182121328,3.801237497315814e-5,cc1690,none,NA
20,cc1690,E05_9,r,1.0161717629183682,0.030214262776612964,33.63218789852206,4.662033949226662e-6,cc1690,none,NA
20,cc1690,F07_9,r,1.0058171409486734,0.05207501241955755,19.31477486447845,4.235174559041178e-5,cc1690,none,NA
40,1,B09_10,r,0.7497118786237513,0.07555175036932199,9.923156974642033,5.790369107539704e-4,anc2,N,NA
40,1,C06_10,r,0.8938371788899724,0.04662365827165086,19.171322286253606,4.362206884064881e-5,anc2,N,NA
40,1,E02_10,r,1.1280392002092543,0.031763609017989095,35.513571507897524,3.752162920557763e-6,anc2,N,NA
40,1,F11_10,r,1.2112865496478125,0.023182690931526778,52.24960955678146,8.030808253101738e-7,anc2,N,NA
40,10,C02_12,r,0.6576194760718159,0.055829569082066446,11.779053409943947,2.972521771786642e-4,anc2,L,NA
40,10,D05_12,r,0.7139289149298018,0.07354209661070694,9.707758519708308,6.303198825443839e-4,anc2,L,NA
40,10,D11_12,r,0.7217647213614736,0.03986392260695374,18.105712487901812,5.4715194360155574e-5,anc2,L,NA
40,10,F08_12,r,0.8478905123342712,0.046744353984535886,18.138886091243723,5.432001413219017e-5,anc2,L,NA
40,11,B07_10,r,1.0484337393644216,0.06344304662477189,16.525589408801366,7.852271921690574e-5,anc4,N,NA
40,11,C07_10,r,1.2072311147828851,0.057045829843917886,21.1624779249591,2.947459266301236e-5,anc4,N,NA
40,11,D11_10,r,1.4942553763730655,0.027539613898382845,54.258399623417006,6.90717572636743e-7,anc4,N,NA
40,11,G02_10,r,1.2232897590957617,0.03993041440832038,30.63553877970428,6.763485075853471e-6,anc4,N,NA
40,14,B04_10,r,0.943302945195898,0.02719615298098084,34.68516101727993,4.122622858310818e-6,anc2,S,NA
40,14,D06_10,r,0.8152637398123397,0.06559720965680145,12.428329559713353,2.4098205486554547e-4,anc2,S,NA
40,14,D09_10,r,1.0817259231453662,0.021508650830718956,50.29259769285157,9.35386638434033e-7,anc2,S,NA
40,14,F08_10,r,0.9517406584255349,0.05908565662385065,16.107812163017464,8.688159215682025e-5,anc2,S,NA
40,15,B02_12,r,1.1233333030614532,0.05100556150551455,22.023741527480333,2.515597634383769e-5,anc4,S,NA
40,15,C11_12,r,1.1894365821556434,0.04483537266062848,26.528977268881487,1.1999592505996931e-5,anc4,S,NA
40,15,E07_12,r,1.115173833964551,0.04281327906444622,26.047381988328798,1.2907422560298247e-5,anc4,S,NA
40,15,F02_12,r,0.9824715445291933,0.055421632959066144,17.72722116027936,5.9488237459748916e-5,anc4,S,NA
