light,population,well_plate,term,estimate,std.error,statistic,p.value,number_of_points
50,anc2,C10_17,days,1.4280523244133538,0.12504511440998234,11.420296835678313,3.353993902362923e-4,6
50,anc2,F10_17,days,1.4336391448635257,0.09507068386054449,15.079718443663197,1.1270732047365e-4,6
82.5,1,C06_19,days,1.6287683725248867,0.0930622565240751,17.501922190158005,6.25770295933204e-5,6
82.5,1,E02_19,days,1.5566952953977902,0.25221460514875904,6.172106070065346,0.003499416701796461,6
82.5,14,B04_19,days,1.5236217076886571,0.22333844088815066,6.822030733400243,0.0024138616514566254,6
82.5,15,C11_21,days,1.8246637393792824,0.17975847538829112,10.15064093883684,5.303800916974705e-4,6
82.5,15,E07_21,days,1.8146888099900336,0.18244689760697833,9.94639445116344,5.738192087829485e-4,6
82.5,15,F02_21,days,1.7628633704483005,0.17505501389677314,10.070339210551433,5.469542452751773e-4,6
82.5,17,B08_20,days,1.8599314339282746,0.186012945042279,9.998935469278925,5.622353073524017e-4,6
82.5,17,C11_20,days,1.8375804070806934,0.13562911554576676,13.54856882820724,1.717778789977277e-4,6
82.5,17,F05_20,days,1.8168305330197823,0.1601377850801788,11.345420645790249,3.441152239707278e-4,6
82.5,18,E06_20,days,1.809296171287441,0.21380312713519753,8.462440168816332,0.0010685210764824371,6
82.5,18,E11_20,days,1.665050560281376,0.20582367422262576,8.089694086795875,0.0012689006304385313,6
82.5,19,D04_19,days,1.6805571321620847,0.2910797918427779,5.7735273256956665,0.004468506134138787,6
82.5,23,B06_19,days,1.76305203178939,0.2413175097694597,7.3059432507558375,0.0018666408621612974,6
82.5,23,E05_19,days,1.6588630301841307,0.1928161749845745,8.603339581426928,0.001003101935525335,6
82.5,23,F10_19,days,1.740361812452837,0.27381404236750473,6.355999120443126,0.0031400958565615104,6
82.5,25,C05_19,days,1.5424172355866121,0.1622060762035765,9.508997885201314,6.827344254044044e-4,6
82.5,25,E03_19,days,1.8077545107409263,0.23860842356553022,7.57623927826024,0.0016274460320955325,6
82.5,25,F02_19,days,1.6069359378155847,0.2746481954019216,5.850888390014674,0.004256863294076099,6
82.5,31,D06_20,days,1.7895195954082017,0.2059218650951229,8.690284514379067,9.652019689370465e-4,6
82.5,32,C04_19,days,1.5611401139374927,0.1641210149491659,9.512128074646828,6.818679270906583e-4,6
82.5,32,D07_19,days,1.627998977197379,0.22980239575617134,7.084342927933375,0.0020958418073698006,6
82.5,32,F07_19,days,1.6172074635195617,0.2142549275105724,7.54805260401659,0.0016505470184915647,6
82.5,33,C03_19,days,1.640989863599157,0.37953963791237133,4.32363236848013,0.012411813807017053,6
82.5,33,E08_19,days,1.7066234848281598,0.3065704210271075,5.566823697832405,0.005100656860140423,6
82.5,33,G03_19,days,1.6300419423921833,0.23435782029621435,6.955355448911016,0.0022453062658420765,6
82.5,35,C04_20,days,1.7891325685160673,0.1012471959656534,17.67093450294667,6.024175399976934e-5,6
82.5,35,D08_20,days,1.725655538805173,0.1296030094196871,13.3149341711431,1.8392385699970862e-4,6
82.5,35,F07_20,days,1.6414727527371562,0.19838744136637196,8.274075926538952,0.001164453901411833,6
82.5,4,D04_20,days,1.6711638380426737,0.2049119931396322,8.155519901189484,0.0012303301967139856,6
82.5,8,B05_19,days,1.8143663040194178,0.1917823898304985,9.46054695440491,6.963225100928024e-4,6
82.5,8,D03_19,days,1.802945801799608,0.21067889972290546,8.557790097493982,0.0010236934846254017,6
82.5,8,F06_19,days,1.6830261582142698,0.19932187537925353,8.443760400166534,0.0010775860472256786,6
82.5,9,D05_20,days,1.7068946060228767,0.14417800435727043,11.838800333185521,2.9143405590372867e-4,6
125,1,C06_22,days,1.6002420045801318,0.2111825007249446,7.577531277860814,0.001626396754975103,6
125,1,E02_22,days,1.3619562170395083,0.11387034329672849,11.960587608754821,2.8000677270742573e-4,6
125,10,C02_24,days,1.6814638225807037,0.1438182082508692,11.691592066337272,3.060321813310931e-4,6
125,10,D05_24,days,1.835040214751395,0.17604558573329862,10.423665024645382,4.784992651602741e-4,6
125,11,C07_22,days,1.6313515994962753,0.18486075515467212,8.824758928044684,9.100120316929819e-4,6
125,14,B04_22,days,1.5821878333762145,0.16995195765103452,9.30961817235992,7.408573795416291e-4,6
125,15,B02_24,days,1.5163830918607277,0.15781198463976318,9.608795525397959,6.557677478226644e-4,6
125,16,E04_24,days,1.6754856456891258,0.1173055758138935,14.283086153954873,1.3957335060610173e-4,6
125,17,B08_23,days,1.7730968534442215,0.16647333498900344,10.650936100735564,4.4004742820343587e-4,6
125,17,E07_23,days,1.7063139479425729,0.1863378957847141,9.157095719884946,7.895092100119104e-4,6
125,17,F05_23,days,1.6424114114207873,0.1252939415999385,13.108466302903773,1.955596569100831e-4,6
125,18,B11_23,days,1.6948374822568382,0.31901833183223727,5.312664863247123,0.006035339008978497,6
125,18,E06_23,days,1.7154873524152958,0.16329933611654057,10.505170401862609,4.642464816420012e-4,6
125,18,E11_23,days,1.7320128135663937,0.17322858759650855,9.998423687438196,5.623467338504485e-4,6
125,2,F09_23,days,1.4939506825896833,0.1881472693679125,7.9403261477493885,0.001362125176412594,6
125,21,E09_23,days,1.7887709360083077,0.13124644670048294,13.629099918342595,1.6782408489014283e-4,6
125,22,E10_23,days,1.976100195600772,0.2043593467570632,9.669732395210218,6.399505665523426e-4,6
125,22,F06_23,days,1.5858191711899758,0.212263710810345,7.470985808812537,0.0017158094838111545,6
125,23,B06_22,days,1.9688268341749258,0.33077492319359475,5.952164738385013,0.00399805246015698,6
125,23,C10_22,days,1.8240013994230757,0.27670281705030275,6.591914816290013,0.0027431411547292495,6
125,23,E05_22,days,1.7506670836752132,0.13933907326044345,12.564078708941757,2.3094382932236426e-4,6
125,23,F10_22,days,1.7122695220795,0.26985742175294264,6.345089606789103,0.0031601077401189723,6
125,24,D02_22,days,1.732413620944776,0.17073801085706977,10.146619444893467,5.311951583573598e-4,6
125,25,C05_22,days,1.7945127916505204,0.28969932614657123,6.194397534575555,0.003453259879254457,6
125,25,F02_22,days,1.4729376033736363,0.1859412216510535,7.921522674180467,0.0013744532099865612,6
125,27,D11_23,days,1.8275282837039817,0.16989533147035196,10.75678930013977,0.00042345144631314013,6
125,3,B03_24,days,1.62645318979677,0.2463506000311051,6.602188870623446,0.0027273017763276785,6
125,3,C10_24,days,1.6976059887197172,0.18064425955597108,9.397508633224675,7.145078709702294e-4,6
125,30,E08_24,days,1.8866796861578194,0.21090752237398927,8.945530557285135,8.637440775985032e-4,6
125,31,D09_23,days,1.832903483623933,0.1954107853511189,9.3797457511392075,7.197382293030118e-4,6
125,31,F08_23,days,1.7714319842168205,0.27724070631603037,6.389508985731488,0.0030795942279373736,6
125,32,C04_22,days,1.7414589592417777,0.28640812239021657,6.080340685551955,0.0036975999698389043,6
125,32,D07_22,days,1.540235576606833,0.22232790613109868,6.927765404755856,0.0022789652647305213,6
125,32,D08_22,days,1.5536025125256314,0.18121378964309762,8.57331285651863,0.0010166177931420493,6
125,32,F07_22,days,1.4573463911707871,0.18108566313818897,8.047828668019212,0.0012942115109534989,6
125,33,E08_22,days,1.7727547112015078,0.34094043088274134,5.199602483670252,0.006517923575395859,6
125,33,G03_22,days,1.5582446144889295,0.2200143404949758,7.082468401756353,0.0020979244405453924,6
125,35,C04_23,days,1.8123054197590172,0.14053054523604697,12.896167283169051,2.084957620111497e-4,6
125,35,D07_23,days,1.6321494280906295,0.11418031914836203,14.294489980973603,1.3913560718068112e-4,6
125,35,D08_23,days,1.6004169606747056,0.10212645276543227,15.670934584897424,9.684406096273465e-5,6
125,35,F07_23,days,1.4684229030797857,0.06556213092381782,22.397424891299984,2.3529311746367403e-5,6
125,6,E09_22,days,1.4916430016005096,0.12362314742842379,12.06604938176446,2.7055860150238784e-4,6
125,8,B05_22,days,1.7105590722682624,0.18054637668042228,9.474347276966142,6.924182895365841e-4,6
125,8,D03_22,days,1.6403619617236276,0.18768032814413146,8.7401912493668,9.4424795577988e-4,6
125,8,E10_22,days,1.6783769902643728,0.14490921391285458,11.582265509174,3.1746580532542306e-4,6
125,8,F06_22,days,1.702596224802012,0.17051698105469956,9.984907158635666,5.65299539554857e-4,6
125,9,E08_23,days,1.6888920499612003,0.1622666506404537,10.408127876524697,4.8127763590102043e-4,6
125,anc2,F10_23,days,1.5842354890299546,0.17181738811028957,9.220460783707374,7.688296810833433e-4,6
125,anc5,E07_22,days,1.627172336347748,0.20677041573891353,7.869463968203065,0.0014093114902678748,6
125,cc1690,C05_24,days,1.6979305263173567,0.16170765770076254,10.500000744920506,4.651346936320101e-4,6
175,1,C06_25,days,1.415103619230421,0.22299684629589167,6.345845884083661,0.0031587154103865115,6
175,10,D11_27,days,1.7087672760488954,0.30228502317995487,5.652834725561776,0.004825103881558219,6
175,11,D11_25,days,1.9433188793046652,0.2264775826647432,8.580623549754934,0.0010133063729632,6
175,14,B04_25,days,1.8194127886822218,0.27141687094081735,6.703388711156965,0.002577148134684193,6
175,14,D06_25,days,1.7515110592485676,0.24407810372468094,7.176026986936381,0.001997021375778889,6
175,14,D09_25,days,1.5726496797063292,0.2009361602015541,7.826613577809206,0.0014388275047298063,6
175,15,B02_27,days,1.6623361158793029,0.24382626154417716,6.817707433774995,0.0024195839450063287,6
175,15,C11_27,days,1.5048945334091628,0.2186183526540514,6.883660567100492,0.0023340743778130046,6
175,16,E11_27,days,1.820004448709071,0.30955660564479764,5.879391411848742,0.004181996719491941,6
175,17,B08_26,days,1.6051551667976585,0.17384969327831068,9.233005457352256,7.648156564805126e-4,6
175,17,C11_26,days,1.8078080919102624,0.2287732727469362,7.902182235728291,0.0013872776099866765,6
175,17,E07_26,days,1.6357709062375967,0.19558540200909455,8.363461124575824,0.0011176560090389886,6
175,17,F05_26,days,1.643085595704361,0.10619710294998184,15.47203784342633,1.0185027046847198e-4,6
175,18,B11_26,days,1.6141872883927357,0.2928224496429045,5.512512071261029,0.005284606248804026,6
175,18,E06_26,days,1.6573935118928111,0.1466290736864003,11.30330752438309,3.491411786004225e-4,6
175,18,E11_26,days,1.7835205362439466,0.3026081272316959,5.893828934998731,0.0041446913329109165,6
175,2,B10_26,days,1.3760505023558702,0.3065082116637195,4.489440902371587,0.010910490968234621,6
175,2,E04_26,days,1.5199887429771939,0.2739978626055436,5.547447445476682,0.0051653696678210115,6
175,22,B05_26,days,1.4447482180338211,0.48168426761932026,2.9993676670702887,0.03996688285464587,6
175,22,D03_26,days,1.795575370207581,0.3280752837342569,5.473058956986253,0.005423339136655569,6
175,22,F06_26,days,1.5977802832030055,0.1228277555727863,13.008299921723959,2.0153471414833816e-4,6
175,23,E05_25,days,1.8160839035179506,0.1880251426685327,9.658729028167809,6.427713488797183e-4,6
175,27,B07_26,days,1.6799656275932915,0.32006113285069043,5.248889837483019,0.006301963561600025,6
175,28,E03_26,days,1.610857019859571,0.2213239529587598,7.278276925406843,0.0018935039814262132,6
175,29,D02_27,days,1.810489987111181,0.14978283719368787,12.087432853004326,2.686915081880497e-4,6
175,29,E06_27,days,1.8952247733777305,0.14683021158775017,12.90759410399056,2.0777284200169472e-4,6
175,29,F04_27,days,1.7705221881497142,0.17570296829572896,10.076791560912705,5.455989377428468e-4,6
175,3,D09_27,days,1.8963816601814574,0.08398166209702526,22.5809017448421,2.277871200878165e-5,6
175,30,E03_27,days,1.8420524871908859,0.14185661045570624,12.985312995096933,2.0293784984124763e-4,6
175,30,E08_27,days,1.8758268722677127,0.2522782140176678,7.43554840663468,0.0017468878048464583,6
175,31,D06_26,days,1.5575278449559697,0.3298238030007683,4.722302728867454,0.009155987779305107,6
175,31,F08_26,days,1.6783635893739421,0.1208710203306095,13.885574762116175,1.5596483935905193e-4,6
175,32,C04_25,days,1.8638680412253816,0.3159069597563352,5.900053745770644,0.004128732957506903,6
175,32,D07_25,days,1.748495815627917,0.24551335584140546,7.121795104122135,0.0020547613941745645,6
175,33,E08_25,days,1.8087672963671892,0.24035924811578457,7.525266077949618,0.0016695189984383455,6
175,35,C04_26,days,1.712931713749427,0.20585717274824106,8.320971724625336,0.0011396052404146618,6
175,35,D08_26,days,1.4711829475869431,0.2332844135050025,6.306391950850996,0.0032323698662728734,6
175,35,F07_26,days,1.5814805713416265,0.09585061004022322,16.499431466090474,7.901582311697169e-5,6
175,4,D04_26,days,1.535977961215026,0.2045789355554793,7.5079966421982265,0.001684077207878413,6
175,4,D10_26,days,1.6082756535185645,0.2872188268617118,5.5994785268477765,0.004993826830808233,6
175,4,F03_26,days,1.6436751221950843,0.24085595416481465,6.824307615290833,0.002410854690317303,6
175,5,D06_27,days,1.509513267050731,0.17430125702638408,8.66036936740069,9.780387225999366e-4,6
175,8,B05_25,days,1.7264461668247266,0.19408117133878913,8.895485094795893,8.825543190985217e-4,6
175,8,E10_25,days,1.7152285764030175,0.20438549434813055,8.39212480256286,0.0011031441451620793,6
175,9,D05_26,days,1.6470255970003407,0.22565081165914114,7.299001430086899,0.0018733366859427956,6
175,9,E08_26,days,1.6814697212258303,0.226670139072628,7.418135128452301,0.0017624138565194094,6
175,anc2,E05_26,days,1.7538382273424462,0.261471838771419,6.707560690218984,0.002571179502473861,6
175,anc5,E07_25,days,1.7051552077408674,0.1949328918342799,8.747396048433359,9.41269677171303e-4,6
175,anc5,F05_25,days,1.6883683628584094,0.21646213985783014,7.799832173733987,0.001457663610202691,6
175,cc1690,E05_27,days,1.7593778563428664,0.15354957574127223,11.458044399337062,3.311095502221314e-4,6
250,1,F11_28,days,1.4434253366962404,0.21552758494023544,6.697172137369302,0.002586073565363826,6
250,15,E07_30,days,1.6187434902558882,0.2577249820625561,6.280894763484666,0.003281094305997481,6
250,15,F02_30,days,1.7313987962614177,0.23918694016437422,7.238684499544852,0.001932782614593837,6
250,18,B11_29,days,1.6286161881942431,0.27890710815496755,5.839278170312334,0.004287829659688799,6
250,18,E11_29,days,1.5891005458606808,0.22301384436378396,7.1255690443527495,0.002050677178928264,6
250,23,F10_28,days,1.4869932006502113,0.160803614997668,9.247262262554086,7.602852950030319e-4,6
250,29,F04_30,days,1.6134982595083993,0.26013055247245853,6.2026480325844435,0.003436366271685479,6
250,35,D07_29,days,1.636346610533317,0.17804307348828155,9.190734458091784,7.784462908055146e-4,6
250,8,F06_28,days,1.6158191915486717,0.25013154548932365,6.459877695105193,0.0029571445811340104,6
0.25,10,D05_3,days,-0.08662465625305905,0.1360195126572607,-0.6368546288747128,0.5522311018193728,7
0.25,10,F08_3,days,0.19269128880580436,0.17212853825830043,1.1194615997763655,0.31381812566302975,7
0.25,11,D11_1,days,0.06602081015884989,0.11364595840320625,0.58093407883995,0.5864851271776697,7
0.25,14,B04_1,days,0.1405006404164282,0.13566460629397775,1.0356469845345737,0.34783361457195433,7
0.25,14,D09_1,days,0.14822908431668247,0.06336933075848909,2.339129710578889,0.06645206482358867,7
0.25,15,C11_3,days,0.17416939869625273,0.0852856779296731,2.042188124949578,0.09659912326078116,7
0.25,15,E07_3,days,0.11303868913793287,0.09957278688313402,1.135236771775841,0.3077471616651393,7
0.25,16,B05_3,days,0.11225126154405903,0.1444563391732069,0.7770601289394912,0.4722670605279231,7
0.25,16,E04_3,days,-0.14587963834199943,0.06295821893849292,-2.3170864869051755,0.0683011243973803,7
0.25,16,E11_3,days,0.08062735830314069,0.07728650830643397,1.0432268201774695,0.34463375141208447,7
0.25,17,B08_2,days,0.1388352601790323,0.07759934244988588,1.7891293379024822,0.13361472248060183,7
0.25,17,F05_2,days,-0.02655740661167207,0.07416893774675633,-0.3580664280557735,0.7349138693868162,7
0.25,18,B11_2,days,0.07189254646748698,0.11281503010786761,0.6372603579394273,0.5519873657069196,7
0.25,19,B03_1,days,0.10696105346269631,0.17369114028485108,0.6158117983869624,0.564967709679602,7
0.25,19,D10_1,days,0.04822658162137082,0.081725549436053,0.5901040978513851,0.5807791692094412,7
0.25,19,F03_1,days,0.12368058739389146,0.10417482753873634,1.187240625360307,0.2884571087053549,7
0.25,2,E04_2,days,-0.10530309094045236,0.07433427708579435,-1.4166155247452632,0.215773618086458,7
0.25,23,B06_1,days,0.05497583953802534,0.10218509987936115,0.5380025033290503,0.613650155463188,7
0.25,23,C10_1,days,0.10242197449645324,0.07774044974159951,1.3174862614879685,0.24481454081049778,7
0.25,23,E05_1,days,0.038842878744542786,0.08556175196482715,0.4539747942574899,0.6688730342651893,7
0.25,24,D02_1,days,0.023063752785738648,0.08338521337885856,0.27659283764075876,0.7931621221732488,7
0.25,25,B02_1,days,0.04266549879729267,0.08095797499992438,0.5270079791068455,0.6207242116734513,7
0.25,25,C05_1,days,0.23217727777235062,0.11292608855297476,2.05601097804281,0.09491380185061639,7
0.25,25,F02_1,days,0.12259351759600805,0.12732240327697986,0.9628589662207012,0.3798399632758624,7
0.25,26,B09_2,days,0.1455229194326912,0.1281911299966254,1.1352027198490413,0.3077601552198529,7
0.25,27,B07_2,days,-0.09111490367949993,0.06342615086909063,-1.4365510508048631,0.21033997113582878,7
0.25,27,C07_2,days,-0.07386481127965665,0.06786575639009883,-1.0883959040414237,0.3260776706541591,7
0.25,27,D11_2,days,-0.01899172131051186,0.09915110264963842,-0.19154321841100694,0.855635584413917,7
0.25,28,C05_2,days,0.005544503458809078,0.13412411351117054,0.04133860283331754,0.9686259018144937,7
0.25,29,B10_3,days,-0.08643779693629215,0.05245033666462621,-1.6479931766498634,0.16026982855173982,7
0.25,29,F04_3,days,0.033918865511577606,0.12619953903695794,0.26877170685737894,0.7988427921345245,7
0.25,30,C03_3,days,0.07279955186891122,0.10394645077328779,0.7003563019933269,0.5149446259588306,7
0.25,31,F08_2,days,-0.1740082224694915,0.08825424278149079,-1.9716697689007372,0.10569802786633546,7
0.25,32,D07_1,days,-0.09921111522250994,0.21999656112595256,-0.45096666381848366,0.6708978049569652,7
0.25,32,D08_1,days,-0.10582311475081979,0.11167373281479771,-0.9476097205984803,0.38684186149019495,7
0.25,32,F07_1,days,0.02675453797470806,0.07640052420342973,0.35018788488243136,0.7404669489758069,7
0.25,35,C04_2,days,0.17562768003076795,0.07184413994368358,2.444565140155302,0.05832506057163352,7
0.25,4,D10_2,days,0.014896831331277014,0.08315512632613037,0.17914507486709075,0.8648569776224859,7
0.25,7,B08_3,days,0.020992640858505943,0.10181377705236783,0.20618664257695102,0.844777890065129,7
0.25,7,F03_3,days,0.03728542465598468,0.1028733813106908,0.36243996436141157,0.7318391218769671,7
0.25,9,D05_2,days,-0.020430565124573214,0.06319769169426445,-0.3232802429463955,0.7595659279265736,7
0.25,anc5,B08_1,days,0.06642650059165,0.1220625726510953,0.5442003977871586,0.6096831443019336,7
0.25,anc5,F05_1,days,0.10831830100093152,0.08785904320183051,1.232864564118936,0.2724266786050593,7
0.25,cc1690,B04_3,days,-0.09991745956505173,0.2005429175133466,-0.49823479584314906,0.6394571413963915,7
0.25,cc1690,C05_3,days,0.17723607237739666,0.058192536666559325,3.0456839060471204,0.02856470400182307,7
1.5,1,E02_4,days,0.037081663139968045,0.07194252100497048,0.5154345805786551,0.6282212219050549,7
1.5,10,D05_6,days,-0.04876381018882302,0.11664327724642311,-0.4180593287498562,0.6932515006584681,7
1.5,11,D11_4,days,0.09133764747397186,0.14111664675516938,0.6472492762135873,0.5460087598543253,7
1.5,11,G02_4,days,0.18398769826552167,0.11916192568201095,1.5440141405275813,0.18323774260092734,7
1.5,14,D09_4,days,0.1550493347155198,0.142571724941798,1.0875181230977988,0.326429980859361,7
1.5,15,B02_6,days,0.17415899133184065,0.10429072085427864,1.6699375544175807,0.1557994907500998,7
1.5,15,C11_6,days,0.1872383942752492,0.06464024176721107,2.8966227408237564,0.03392390417962702,7
1.5,16,C08_6,days,0.18903574260171685,0.06940626319544704,2.7236121626285357,0.041595515470652614,7
1.5,17,B08_5,days,0.11642863863576723,0.05517665004168247,2.1101070570216343,0.08860986089588663,7
1.5,18,B11_5,days,-0.0822354488347331,0.09105793207703167,-0.9031113156091106,0.40786784643940716,7
1.5,18,D02_5,days,0.1739032660397695,0.11315311490808387,1.5368844788853933,0.18492590443234466,7
1.5,19,B03_4,days,-0.025782430918174053,0.1319433771413682,-0.19540526759861515,0.8527683466945538,7
1.5,19,F03_4,days,-0.05981159376498228,0.0975315024635455,-0.6132541000005425,0.5665285028561287,7
1.5,20,D03_6,days,0.11083396797249255,0.10088877124112187,1.09857585347731,0.32201560496689746,7
1.5,22,D03_5,days,0.06772521739507738,0.1143908755371971,0.5920508701155522,0.5795722437882174,7
1.5,22,F06_5,days,-0.22647660775342912,0.10567172979480412,-2.1432090512117745,0.08497166414703468,7
1.5,23,E05_4,days,0.05555564809096678,0.03753245310681674,1.480202957500708,0.19889480674808857,7
1.5,25,C05_4,days,0.19078077187667336,0.07003144934853132,2.7242156724073903,0.04156561870992979,7
1.5,25,F02_4,days,0.20733487485441718,0.07816466424612649,2.6525396974975406,0.04528797469275695,7
1.5,26,B09_5,days,-0.09430474348115028,0.09696982743553462,-0.9725163586976983,0.3754590922791769,7
1.5,26,E02_5,days,-0.005746945016486929,0.07948392737639383,-0.07230323420321744,0.9451637393504555,7
1.5,27,B07_5,days,-0.07395330364904962,0.11020346468728892,-0.6710615120758497,0.5319290217753825,7
1.5,3,B03_6,days,0.17758477295465497,0.19840450272080376,0.8950642274714579,0.41176504423339194,7
1.5,30,C09_6,days,0.09199069373902773,0.04548016524975814,2.022655221982003,0.09903432484703763,7
1.5,31,D06_5,days,-9.05225840964205e-4,0.11522718901491846,-0.007856009060908406,0.9940356864299273,7
1.5,33,D05_4,days,0.03148640898952632,0.10663856728548758,0.29526286587508666,0.7796609570090209,7
1.5,33,E08_4,days,0.1342701929570042,0.06237136709001293,2.152753726934164,0.08395225281494989,7
1.5,33,G03_4,days,-0.11885715660345061,0.10593189879937727,-1.1220147845036959,0.3128285370564648,7
1.5,35,F07_5,days,0.03607905316487823,0.08894422885923348,0.40563680890390663,0.7017845765239663,7
1.5,6,C09_4,days,0.1805586975071743,0.05967790728660559,3.025553437053913,0.029229826886661824,7
1.5,7,F03_6,days,0.23866474759161072,0.1602228852855032,1.4895796388033515,0.19651555347187707,7
1.5,9,C03_5,days,0.10329442689657634,0.14685168112744876,0.7033928798331548,0.5132055534599498,7
1.5,9,G03_5,days,0.2034972010791172,0.148895094013527,1.3667152865401304,0.22996287635191667,7
1.5,anc5,E07_4,days,0.21975513505317143,0.07280706705653925,3.0183214890735512,0.029472996986693364,7
1.5,anc5,F05_4,days,0.16521855132912733,0.09330555419306234,1.7707257918137098,0.13681962620010885,7
1.5,cc1690,B04_6,days,0.03434683437256203,0.22899635595980472,0.14998856304329516,0.886636276424053,7
1.5,cc1690,C05_6,days,0.10702913791498365,0.0876181868554535,1.2215402047927906,0.27632917048783023,7
1.5,cc1690,E05_6,days,0.11523209202013124,0.10161240223769984,1.134035703147448,0.3082057558668061,7
5,1,C06_7,days,0.09506403606387576,0.12665344631547415,0.7505838872089271,0.4867023708946902,7
5,1,F11_7,days,0.05172725229117433,0.07710265155366351,0.6708881114830677,0.5320306666313479,7
5,10,C02_9,days,0.010927499547891779,0.07720466516576992,0.14153936843620538,0.892969909462726,7
5,10,D05_9,days,0.08389280860846564,0.0833482772230316,1.006533205047261,0.3603564110036997,7
5,16,B05_9,days,0.3080814532302213,0.06559352794131154,4.696827002594994,0.005352281802253788,7
5,18,B11_8,days,0.1595922656050888,0.13952314091359466,1.1438408321378226,0.30447935260765546,7
5,18,D02_8,days,0.029354148212423492,0.12423298351313827,0.23628304965660862,0.8225873092945986,7
5,2,B10_8,days,0.23604565808327735,0.12431101771803722,1.8988313539406225,0.11603719763895234,7
5,20,B06_9,days,0.08125486440565455,0.022157654701821263,3.6671238675353015,0.014486762315250349,7
5,22,D03_8,days,0.05686743534466081,0.018228911534030248,3.119628686468694,0.026263250769457836,7
5,24,E11_7,days,0.2928290692521197,0.06777821546115469,4.32040099108167,0.007567734344404619,7
5,26,B09_8,days,-0.17551488616346578,0.2678845131250193,-0.6551886263076154,0.5412872748254904,7
5,26,F11_8,days,0.13247023199843594,0.10640092273871224,1.2450101802570064,0.2682965306286643,7
5,27,C07_8,days,0.09651660381207867,0.07263256892710548,1.3288336794054931,0.2413141493063898,7
5,27,D11_8,days,0.10496786980945688,0.14593781355857047,0.7192643719259864,0.5041818580375023,7
5,27,G02_8,days,0.15144822966395985,0.10333066403688355,1.465665889942417,0.20263834354016963,7
5,28,C05_8,days,0.11309787789071335,0.0495635605371113,2.281875568766493,0.07137048614545674,7
5,29,D02_9,days,0.14784927802971942,0.09923797711070191,1.4898457458961567,0.19644843297338582,7
5,29,F04_9,days,0.17119753179538785,0.11644060891204246,1.4702562395968573,0.20144899918513734,7
5,30,E03_9,days,0.256085064676333,0.09493270101579411,2.697543227319822,0.042909864974546304,7
5,32,C04_7,days,0.13042654502942097,0.05305745547266625,2.4582133437705687,0.057354382241380654,7
5,32,D07_7,days,0.0918157366983434,0.1457082906649823,0.6301339222312985,0.5562786303657121,7
5,32,D08_7,days,0.20234029743301007,0.1816961885554904,1.1136188328530343,0.31609295462331344,7
5,32,F07_7,days,0.06998267881603268,0.12409774866483803,0.5639318969842169,0.5971550493550395,7
5,35,C04_8,days,0.2764982119214449,0.08543719454415132,3.236274475030417,0.023044469071320458,7
5,35,D07_8,days,0.322962790779846,0.1018939764970725,3.169596495128689,0.024826166826470042,7
5,35,D08_8,days,0.3738155885381632,0.06821082713783772,5.480296959055658,0.00275817173823101,7
5,35,F07_8,days,0.29780396383970964,0.19584860734798137,1.520582494163848,0.1888429646594469,7
5,4,D10_8,days,0.18573021993281275,0.042225927771012604,4.3984876055302085,0.007031807213923909,7
5,6,E09_7,days,0.2730641434473431,0.11294499263588473,2.417673746083237,0.06029021240419452,7
5,anc2,F10_8,days,0.19959226108454164,0.09410819270758748,2.1208808217655792,0.08740797252373579,7
5,anc3,C06_9,days,0.13248150850686802,0.12142307041831059,1.0910736159978525,0.3250049477460716,7
5,anc3,D07_9,days,0.05128840070242764,0.051699314123680014,0.9920518593289391,0.3667234494571022,7
5,anc4,D04_9,days,0.24244509946458864,0.10037125890257323,2.415483297862403,0.0604534187301963,7
5,cc1690,B04_9,days,0.01170789863368635,0.08776626827521557,0.13339861502340483,0.8990809060154779,7
5,cc1690,C05_9,days,0.2139815893195042,0.10488477594865422,2.040158711158021,0.09684918644781432,7
5,cc1690,F07_9,days,0.09041372409328295,0.1063667823497331,0.8500184183066042,0.4341194204873302,7
12.5,1,B09_10,days,0.3030501167728514,0.09974772444659348,3.038165717104747,0.028811104754182852,7
12.5,10,D11_12,days,0.1935934707977493,0.09896294896003817,1.9562217257281158,0.10780802797739188,7
12.5,14,B04_10,days,0.5446366832117105,0.07530304747937541,7.232598167569246,7.884135048397524e-4,7
12.5,17,E07_11,days,0.49443984141921515,0.04480120273274044,11.03630731453291,1.0634597650755788e-4,7
12.5,17,F05_11,days,0.5090209370941663,0.06234670436716674,8.164359965147234,4.4802475423884065e-4,7
12.5,18,D02_11,days,0.228468074553448,0.09457011789268314,2.4158590434740748,0.060425388616336576,7
12.5,18,E06_11,days,0.17331790999000643,0.07647798803376472,2.266245679913641,0.07278010512110038,7
12.5,18,E11_11,days,0.3874635961688203,0.10825409359551504,3.5792050286482,0.01588820993205086,7
12.5,19,B03_10,days,0.2122365746880733,0.1344293489455771,1.5787964187343941,0.17521552592027553,7
12.5,19,F03_10,days,0.5567833967661265,0.1323601287984499,4.206579442166931,0.008435949081488087,7
12.5,21,C02_11,days,0.6124368717401258,0.06159005998761337,9.943761572294223,1.7563299095947821e-4,7
12.5,21,C09_11,days,0.6198800389468907,0.03674813409754623,16.868340506798187,1.3388329590966943e-5,7
12.5,21,F04_11,days,0.7846150988042059,0.06381454244731373,12.295239748087141,6.299715033194955e-5,7
