file_name,path,well_plate,well,plate,date_time,cell_size,plate_key,population,acclimation_level,percentage,expt_light_level,multitron,slot,read_at_19_12_18_0900,read_at_19_12_18_1500,start_time,days,light_level,light,cell_count,cells_per_ml
imaging/light-gen5-outputs/Rstar_BF_light_plate1_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_1,D02,1,2019-06-12T13:49:59Z,38.3,1,24,LL,0.001,L1,5,15,1,1,2019-06-12T13:49:59Z,0,1,0.25,295,82089.2764360732
imaging/light-gen5-outputs/Rstar_BF_light_plate10_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_10,B02,10,2019-06-13T12:41:46Z,54.5,1,25,LL,0.05,L4,5,18,1,NA,2019-06-12T09:56:50Z,1.114537037037037,4,12.5,47,13078.63048303539
imaging/light-gen5-outputs/Rstar_BF_light_plate10_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_10,D02,10,2019-06-13T12:41:46Z,37.3,1,24,LL,0.05,L4,5,18,1,NA,2019-06-12T09:56:50Z,1.114537037037037,4,12.5,302,84037.15757184442
imaging/light-gen5-outputs/Rstar_BF_light_plate11_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_11,C02,11,2019-06-12T09:56:50Z,44.6,2,21,LL,0.05,L4,4,9,1,1,2019-06-12T09:56:50Z,0,4,12.5,96,26713.798433433985
imaging/light-gen5-outputs/Rstar_BF_light_plate12_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_12,B02,12,2019-06-12T16:07:13Z,58.7,3,15,LL,0.05,L4,4,1,1,1,2019-06-12T09:56:50Z,0.25721064814814815,4,12.5,35,9739.405678856141
imaging/light-gen5-outputs/Rstar_BF_light_plate12_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_12,F02,12,2019-06-12T16:07:13Z,51.9,3,15,LL,0.05,L4,4,1,1,1,2019-06-12T09:56:50Z,0.25721064814814815,4,12.5,39,10852.480613582557
imaging/light-gen5-outputs/Rstar_BF_light_plate13_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_13,B02,13,2019-06-13T08:54:12Z,56.2,1,25,LL,0.11,L5,6,9,1,NA,2019-06-11T16:33:26Z,1.681087962962963,5,27.5,389,108246.53740214396
imaging/light-gen5-outputs/Rstar_BF_light_plate13_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_13,C02,13,2019-06-13T08:54:12Z,48.2,1,6,LL,0.11,L5,6,9,1,NA,2019-06-11T16:33:26Z,1.681087962962963,5,27.5,776,215936.53733692472
imaging/light-gen5-outputs/Rstar_BF_light_plate13_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_13,D02,13,2019-06-13T08:54:12Z,51.4,1,24,LL,0.11,L5,6,9,1,NA,2019-06-11T16:33:26Z,1.681087962962963,5,27.5,459,127725.34875985625
imaging/light-gen5-outputs/Rstar_BF_light_plate13_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_13,E02,13,2019-06-13T08:54:12Z,59,1,1,LL,0.11,L5,6,9,1,NA,2019-06-11T16:33:26Z,1.681087962962963,5,27.5,219,60940.852676271286
imaging/light-gen5-outputs/Rstar_BF_light_plate13_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_13,F02,13,2019-06-13T08:54:12Z,55.3,1,25,LL,0.11,L5,6,9,1,NA,2019-06-11T16:33:26Z,1.681087962962963,5,27.5,620,172526.6148825945
imaging/light-gen5-outputs/Rstar_BF_light_plate13_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,G02_13,G02,13,2019-06-13T08:54:12Z,49.2,1,11,LL,0.11,L5,6,9,1,NA,2019-06-11T16:33:26Z,1.681087962962963,5,27.5,415,115481.52447786568
imaging/light-gen5-outputs/Rstar_BF_light_plate14_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_14,B02,14,2019-06-11T16:33:26Z,48.7,2,28,LL,0.11,L5,6,2,1,NA,2019-06-11T16:33:26Z,0,5,27.5,632,175865.83968677375
imaging/light-gen5-outputs/Rstar_BF_light_plate14_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_14,C02,14,2019-06-11T16:33:26Z,50.9,2,21,LL,0.11,L5,6,2,1,NA,2019-06-11T16:33:26Z,0,5,27.5,673,187274.8577677195
imaging/light-gen5-outputs/Rstar_BF_light_plate14_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_14,D02,14,2019-06-11T16:33:26Z,37.6,2,18,LL,0.11,L5,6,2,1,NA,2019-06-11T16:33:26Z,0,5,27.5,643,178926.7957572714
imaging/light-gen5-outputs/Rstar_BF_light_plate14_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_14,E02,14,2019-06-11T16:33:26Z,52.5,2,26,LL,0.11,L5,6,2,1,NA,2019-06-11T16:33:26Z,0,5,27.5,79,21983.22996084672
imaging/light-gen5-outputs/Rstar_BF_light_plate14_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_14,F02,14,2019-06-11T16:33:26Z,41.7,2,28,LL,0.11,L5,6,2,1,NA,2019-06-11T16:33:26Z,0,5,27.5,1225,340879.19875996496
imaging/light-gen5-outputs/Rstar_BF_light_plate14_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,G02_14,G02,14,2019-06-11T16:33:26Z,52.2,2,27,LL,0.11,L5,6,2,1,NA,2019-06-11T16:33:26Z,0,5,27.5,131,36453.20411229013
imaging/light-gen5-outputs/Rstar_BF_light_plate15_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_15,B02,15,2019-06-13T14:38:30Z,49.5,3,15,LL,0.11,L5,6,13,1,NA,2019-06-11T16:33:26Z,1.9201851851851852,5,27.5,382,106298.65626637274
imaging/light-gen5-outputs/Rstar_BF_light_plate15_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_15,C02,15,2019-06-13T14:38:30Z,47.5,3,10,LL,0.11,L5,6,13,1,NA,2019-06-11T16:33:26Z,1.9201851851851852,5,27.5,49,13635.167950398598
imaging/light-gen5-outputs/Rstar_BF_light_plate15_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_15,D02,15,2019-06-13T14:38:30Z,62.8,3,29,LL,0.11,L5,6,13,1,NA,2019-06-11T16:33:26Z,1.9201851851851852,5,27.5,374,104072.50639691991
imaging/light-gen5-outputs/Rstar_BF_light_plate15_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_15,E02,15,2019-06-13T14:38:30Z,47.1,3,anc4,LL,0.11,L5,6,13,1,NA,2019-06-11T16:33:26Z,1.9201851851851852,5,27.5,285,79306.58909925715
imaging/light-gen5-outputs/Rstar_BF_light_plate15_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_15,F02,15,2019-06-13T14:38:30Z,51,3,15,LL,0.11,L5,6,13,1,NA,2019-06-11T16:33:26Z,1.9201851851851852,5,27.5,414,115203.25574418408
imaging/light-gen5-outputs/Rstar_BF_light_plate16_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_16,B02,16,2019-06-12T10:43:33Z,51.7,1,25,HL,0.2,L6,4,8,1,1,2019-06-12T08:39:15Z,0.08631944444444445,6,50,896,249328.7853787172
imaging/light-gen5-outputs/Rstar_BF_light_plate16_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_16,C02,16,2019-06-12T10:43:33Z,37.8,1,6,HL,0.2,L6,4,8,1,1,2019-06-12T08:39:15Z,0.08631944444444445,6,50,1136,316113.2814623022
imaging/light-gen5-outputs/Rstar_BF_light_plate16_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_16,D02,16,2019-06-12T10:43:33Z,52.1,1,24,HL,0.2,L6,4,8,1,1,2019-06-12T08:39:15Z,0.08631944444444445,6,50,322,89602.5322454765
imaging/light-gen5-outputs/Rstar_BF_light_plate16_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_16,E02,16,2019-06-12T10:43:33Z,40.4,1,1,HL,0.2,L6,4,8,1,1,2019-06-12T08:39:15Z,0.08631944444444445,6,50,814,226510.74921682567
imaging/light-gen5-outputs/Rstar_BF_light_plate16_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_16,F02,16,2019-06-12T10:43:33Z,52,1,25,HL,0.2,L6,4,8,1,1,2019-06-12T08:39:15Z,0.08631944444444445,6,50,904,251554.93524817005
imaging/light-gen5-outputs/Rstar_BF_light_plate16_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,G02_16,G02,16,2019-06-12T10:43:33Z,56.1,1,11,HL,0.2,L6,4,8,1,1,2019-06-12T08:39:15Z,0.08631944444444445,6,50,348,96837.5193211982
imaging/light-gen5-outputs/Rstar_BF_light_plate17_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_17,B02,17,2019-06-12T08:39:15Z,68.6,2,28,HL,0.2,L6,4,2,1,NA,2019-06-12T08:39:15Z,0,6,50,1845,513405.81364255946
imaging/light-gen5-outputs/Rstar_BF_light_plate17_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_17,C02,17,2019-06-12T08:39:15Z,49,2,21,HL,0.2,L6,4,2,1,NA,2019-06-12T08:39:15Z,0,6,50,882,245433.02310717475
imaging/light-gen5-outputs/Rstar_BF_light_plate17_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_17,D02,17,2019-06-12T08:39:15Z,46.3,2,18,HL,0.2,L6,4,2,1,NA,2019-06-12T08:39:15Z,0,6,50,688,191448.88877294358
imaging/light-gen5-outputs/Rstar_BF_light_plate17_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_17,E02,17,2019-06-12T08:39:15Z,50,2,26,HL,0.2,L6,4,2,1,NA,2019-06-12T08:39:15Z,0,6,50,355,98785.40045696944
imaging/light-gen5-outputs/Rstar_BF_light_plate17_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_17,F02,17,2019-06-12T08:39:15Z,37.3,2,28,HL,0.2,L6,4,2,1,NA,2019-06-12T08:39:15Z,0,6,50,814,226510.74921682567
imaging/light-gen5-outputs/Rstar_BF_light_plate17_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,G02_17,G02,17,2019-06-12T08:39:15Z,63.2,2,27,HL,0.2,L6,4,2,1,NA,2019-06-12T08:39:15Z,0,6,50,275,76523.9017624411
imaging/light-gen5-outputs/Rstar_BF_light_plate18_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_18,B02,18,2019-06-12T15:12:19Z,69.6,3,15,HL,0.2,L6,4,17,1,1,2019-06-12T08:39:15Z,0.27296296296296296,6,50,1490,414620.41318559
imaging/light-gen5-outputs/Rstar_BF_light_plate18_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_18,C02,18,2019-06-12T15:12:19Z,44.9,3,10,HL,0.2,L6,4,17,1,1,2019-06-12T08:39:15Z,0.27296296296296296,6,50,551,153326.07225856383
imaging/light-gen5-outputs/Rstar_BF_light_plate18_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_18,D02,18,2019-06-12T15:12:19Z,42.1,3,29,HL,0.2,L6,4,17,1,1,2019-06-12T08:39:15Z,0.27296296296296296,6,50,1036,288286.4080941418
imaging/light-gen5-outputs/Rstar_BF_light_plate18_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_18,E02,18,2019-06-12T15:12:19Z,49.3,3,anc4,HL,0.2,L6,4,17,1,1,2019-06-12T08:39:15Z,0.27296296296296296,6,50,1030,286616.79569205217
imaging/light-gen5-outputs/Rstar_BF_light_plate18_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_18,F02,18,2019-06-12T15:12:19Z,46.1,3,15,HL,0.2,L6,4,17,1,1,2019-06-12T08:39:15Z,0.27296296296296296,6,50,1097,305260.8008487196
imaging/light-gen5-outputs/Rstar_BF_light_plate19_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_19,B02,19,2019-06-12T12:23:20Z,44.9,1,25,HL,0.33,L7,6,17,1,NA,2019-06-11T17:21:30Z,0.7929398148148148,7,82.5,677,188387.93270244592
imaging/light-gen5-outputs/Rstar_BF_light_plate19_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_19,C02,19,2019-06-12T12:23:20Z,33.6,1,6,HL,0.33,L7,6,17,1,NA,2019-06-11T17:21:30Z,0.7929398148148148,7,82.5,1392,387350.0772847928
imaging/light-gen5-outputs/Rstar_BF_light_plate19_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_19,D02,19,2019-06-12T12:23:20Z,44.9,1,24,HL,0.33,L7,6,17,1,NA,2019-06-11T17:21:30Z,0.7929398148148148,7,82.5,286,79584.85783293875
imaging/light-gen5-outputs/Rstar_BF_light_plate19_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_19,E02,19,2019-06-12T12:23:20Z,46.3,1,1,HL,0.33,L7,6,17,1,NA,2019-06-11T17:21:30Z,0.7929398148148148,7,82.5,535,148873.77251965815
imaging/light-gen5-outputs/Rstar_BF_light_plate19_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_19,F02,19,2019-06-12T12:23:20Z,44.9,1,25,HL,0.33,L7,6,17,1,NA,2019-06-11T17:21:30Z,0.7929398148148148,7,82.5,482,134125.52963453313
imaging/light-gen5-outputs/Rstar_BF_light_plate19_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,G02_19,G02,19,2019-06-12T12:23:20Z,54.7,1,11,HL,0.33,L7,6,17,1,NA,2019-06-11T17:21:30Z,0.7929398148148148,7,82.5,829,230684.78022204974
imaging/light-gen5-outputs/Rstar_BF_light_plate2_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_2,D02,2,2019-06-13T11:00:18Z,26,2,18,LL,0.001,L1,5,16,1,NA,2019-06-12T13:49:59Z,0.8821643518518518,1,0.25,475,132177.6484987619
imaging/light-gen5-outputs/Rstar_BF_light_plate20_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_20,B02,20,2019-06-12T13:20:19Z,117,2,28,HL,0.33,L7,6,6,1,NA,2019-06-11T17:21:30Z,0.8325115740740741,7,82.5,1560,434099.2245433023
imaging/light-gen5-outputs/Rstar_BF_light_plate20_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_20,C02,20,2019-06-12T13:20:19Z,41.8,2,21,HL,0.33,L7,6,6,1,NA,2019-06-11T17:21:30Z,0.8325115740740741,7,82.5,1220,339487.8550915569
imaging/light-gen5-outputs/Rstar_BF_light_plate20_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_20,D02,20,2019-06-12T13:20:19Z,45.9,2,18,HL,0.33,L7,6,6,1,NA,2019-06-11T17:21:30Z,0.8325115740740741,7,82.5,897,249607.05411239882
imaging/light-gen5-outputs/Rstar_BF_light_plate20_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_20,E02,20,2019-06-12T13:20:19Z,51.5,2,26,HL,0.33,L7,6,6,1,NA,2019-06-11T17:21:30Z,0.8325115740740741,7,82.5,369,102681.16272851189
imaging/light-gen5-outputs/Rstar_BF_light_plate20_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_20,F02,20,2019-06-12T13:20:19Z,43.7,2,28,HL,0.33,L7,6,6,1,NA,2019-06-11T17:21:30Z,0.8325115740740741,7,82.5,695,193396.7699087148
imaging/light-gen5-outputs/Rstar_BF_light_plate20_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,G02_20,G02,20,2019-06-12T13:20:19Z,46.4,2,27,HL,0.33,L7,6,6,1,NA,2019-06-11T17:21:30Z,0.8325115740740741,7,82.5,236,65671.42114885856
imaging/light-gen5-outputs/Rstar_BF_light_plate21_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_21,B02,21,2019-06-11T17:21:30Z,39,3,15,HL,0.33,L7,6,1,1,1,2019-06-11T17:21:30Z,0,7,82.5,3581,996480.335313824
imaging/light-gen5-outputs/Rstar_BF_light_plate21_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_21,C02,21,2019-06-11T17:21:30Z,51.3,3,10,HL,0.33,L7,6,1,1,1,2019-06-11T17:21:30Z,0,7,82.5,991,275764.3150784696
imaging/light-gen5-outputs/Rstar_BF_light_plate21_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_21,D02,21,2019-06-11T17:21:30Z,51.1,3,29,HL,0.33,L7,6,1,1,1,2019-06-11T17:21:30Z,0,7,82.5,1064,296077.9326372267
imaging/light-gen5-outputs/Rstar_BF_light_plate21_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_21,E02,21,2019-06-11T17:21:30Z,42.3,3,anc4,HL,0.33,L7,6,1,1,1,2019-06-11T17:21:30Z,0,7,82.5,1193,331974.5992821536
imaging/light-gen5-outputs/Rstar_BF_light_plate21_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_21,F02,21,2019-06-11T17:21:30Z,51.8,3,15,HL,0.33,L7,6,1,1,1,2019-06-11T17:21:30Z,0,7,82.5,436,121325.16788517935
imaging/light-gen5-outputs/Rstar_BF_light_plate22_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_22,B02,22,2019-06-12T10:20:16Z,50.1,1,25,HL,0.5,L8,4,15,1,1,2019-06-12T10:20:16Z,0,8,125,617,171691.80868154968
imaging/light-gen5-outputs/Rstar_BF_light_plate22_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_22,C02,22,2019-06-12T10:20:16Z,40.3,1,6,HL,0.5,L8,4,15,1,1,2019-06-12T10:20:16Z,0,8,125,866,240980.7233682691
imaging/light-gen5-outputs/Rstar_BF_light_plate22_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_22,D02,22,2019-06-12T10:20:16Z,53.5,1,24,HL,0.5,L8,4,15,1,1,2019-06-12T10:20:16Z,0,8,125,659,183379.09549617706
imaging/light-gen5-outputs/Rstar_BF_light_plate22_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_22,E02,22,2019-06-12T10:20:16Z,44.1,1,1,HL,0.5,L8,4,15,1,1,2019-06-12T10:20:16Z,0,8,125,576,160282.7906006039
imaging/light-gen5-outputs/Rstar_BF_light_plate22_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_22,F02,22,2019-06-12T10:20:16Z,52.2,1,25,HL,0.5,L8,4,15,1,1,2019-06-12T10:20:16Z,0,8,125,803,223449.79314632804
imaging/light-gen5-outputs/Rstar_BF_light_plate22_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,G02_22,G02,22,2019-06-12T10:20:16Z,49.2,1,11,HL,0.5,L8,4,15,1,1,2019-06-12T10:20:16Z,0,8,125,722,200910.02571811812
imaging/light-gen5-outputs/Rstar_BF_light_plate23_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_23,B02,23,2019-06-13T13:05:35Z,39.5,2,28,HL,0.5,L8,4,3,1,1,2019-06-12T10:20:16Z,1.1148032407407407,8,125,897,249607.05411239882
imaging/light-gen5-outputs/Rstar_BF_light_plate23_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_23,C02,23,2019-06-13T13:05:35Z,44.2,2,21,HL,0.5,L8,4,3,1,1,2019-06-12T10:20:16Z,1.1148032407407407,8,125,1325,368706.07212812535
imaging/light-gen5-outputs/Rstar_BF_light_plate23_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_23,D02,23,2019-06-13T13:05:35Z,47.3,2,18,HL,0.5,L8,4,3,1,1,2019-06-12T10:20:16Z,1.1148032407407407,8,125,1036,288286.4080941418
imaging/light-gen5-outputs/Rstar_BF_light_plate23_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_23,E02,23,2019-06-13T13:05:35Z,42.5,2,26,HL,0.5,L8,4,3,1,1,2019-06-12T10:20:16Z,1.1148032407407407,8,125,529,147204.16011756854
imaging/light-gen5-outputs/Rstar_BF_light_plate23_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_23,F02,23,2019-06-13T13:05:35Z,37.3,2,28,HL,0.5,L8,4,3,1,1,2019-06-12T10:20:16Z,1.1148032407407407,8,125,698,194231.57610975963
imaging/light-gen5-outputs/Rstar_BF_light_plate23_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,G02_23,G02,23,2019-06-13T13:05:35Z,42.5,2,27,HL,0.5,L8,4,3,1,1,2019-06-12T10:20:16Z,1.1148032407407407,8,125,450,125220.93015672182
imaging/light-gen5-outputs/Rstar_BF_light_plate24_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_24,B02,24,2019-06-12T12:52:37Z,54.2,3,15,HL,0.5,L8,4,16,1,1,2019-06-12T10:20:16Z,0.10579861111111111,8,125,1139,316948.087663347
imaging/light-gen5-outputs/Rstar_BF_light_plate24_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_24,C02,24,2019-06-12T12:52:37Z,51.1,3,10,HL,0.5,L8,4,16,1,1,2019-06-12T10:20:16Z,0.10579861111111111,8,125,599,166682.97147528082
imaging/light-gen5-outputs/Rstar_BF_light_plate24_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_24,D02,24,2019-06-12T12:52:37Z,49.4,3,29,HL,0.5,L8,4,16,1,1,2019-06-12T10:20:16Z,0.10579861111111111,8,125,1097,305260.8008487196
imaging/light-gen5-outputs/Rstar_BF_light_plate24_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_24,E02,24,2019-06-12T12:52:37Z,48.9,3,anc4,HL,0.5,L8,4,16,1,1,2019-06-12T10:20:16Z,0.10579861111111111,8,125,679,188944.47016980915
imaging/light-gen5-outputs/Rstar_BF_light_plate24_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_24,F02,24,2019-06-12T12:52:37Z,51.1,3,15,HL,0.5,L8,4,16,1,1,2019-06-12T10:20:16Z,0.10579861111111111,8,125,1133,315278.4752612574
imaging/light-gen5-outputs/Rstar_BF_light_plate25_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_25,B02,25,2019-06-12T11:32:15Z,53.6,1,25,HL,0.7,L9,6,3,1,NA,2019-06-12T11:07:26Z,0.017233796296296296,9,175,780,217049.61227165116
imaging/light-gen5-outputs/Rstar_BF_light_plate25_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_25,C02,25,2019-06-12T11:32:15Z,40,1,6,HL,0.7,L9,6,3,1,NA,2019-06-12T11:07:26Z,0.017233796296296296,9,175,965,268529.3280027479
imaging/light-gen5-outputs/Rstar_BF_light_plate25_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_25,D02,25,2019-06-12T11:32:15Z,52.2,1,24,HL,0.7,L9,6,3,1,NA,2019-06-12T11:07:26Z,0.017233796296296296,9,175,617,171691.80868154968
imaging/light-gen5-outputs/Rstar_BF_light_plate25_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_25,E02,25,2019-06-12T11:32:15Z,47.9,1,1,HL,0.7,L9,6,3,1,NA,2019-06-12T11:07:26Z,0.017233796296296296,9,175,711,197849.06964762046
imaging/light-gen5-outputs/Rstar_BF_light_plate25_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_25,F02,25,2019-06-12T11:32:15Z,54.7,1,25,HL,0.7,L9,6,3,1,NA,2019-06-12T11:07:26Z,0.017233796296296296,9,175,756,210371.16266329263
imaging/light-gen5-outputs/Rstar_BF_light_plate25_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,G02_25,G02,25,2019-06-12T11:32:15Z,53.6,1,11,HL,0.7,L9,6,3,1,NA,2019-06-12T11:07:26Z,0.017233796296296296,9,175,744,207031.9378591134
imaging/light-gen5-outputs/Rstar_BF_light_plate26_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_26,B02,26,2019-06-12T14:43:27Z,40.6,2,28,HL,0.7,L9,6,10,1,NA,2019-06-12T11:07:26Z,0.15001157407407406,9,175,679,188944.47016980915
imaging/light-gen5-outputs/Rstar_BF_light_plate26_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_26,C02,26,2019-06-12T14:43:27Z,45.3,2,21,HL,0.7,L9,6,10,1,NA,2019-06-12T11:07:26Z,0.15001157407407406,9,175,1119,311382.7129897149
imaging/light-gen5-outputs/Rstar_BF_light_plate26_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_26,D02,26,2019-06-12T14:43:27Z,47.7,2,18,HL,0.7,L9,6,10,1,NA,2019-06-12T11:07:26Z,0.15001157407407406,9,175,906,252111.47271553325
imaging/light-gen5-outputs/Rstar_BF_light_plate26_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_26,E02,26,2019-06-12T14:43:27Z,48.8,2,26,HL,0.7,L9,6,10,1,NA,2019-06-12T11:07:26Z,0.15001157407407406,9,175,440,122438.24281990578
imaging/light-gen5-outputs/Rstar_BF_light_plate26_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_26,F02,26,2019-06-12T14:43:27Z,38.1,2,28,HL,0.7,L9,6,10,1,NA,2019-06-12T11:07:26Z,0.15001157407407406,9,175,763,212319.0437990639
imaging/light-gen5-outputs/Rstar_BF_light_plate26_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,G02_26,G02,26,2019-06-12T14:43:27Z,44.4,2,27,HL,0.7,L9,6,10,1,NA,2019-06-12T11:07:26Z,0.15001157407407406,9,175,311,86541.57617497885
imaging/light-gen5-outputs/Rstar_BF_light_plate27_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_27,B02,27,2019-06-12T11:07:26Z,52.3,3,15,HL,0.7,L9,4,10,1,1,2019-06-12T11:07:26Z,0,9,175,1133,315278.4752612574
imaging/light-gen5-outputs/Rstar_BF_light_plate27_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_27,C02,27,2019-06-12T11:07:26Z,49.6,3,10,HL,0.7,L9,4,10,1,1,2019-06-12T11:07:26Z,0,9,175,730,203136.17558757094
imaging/light-gen5-outputs/Rstar_BF_light_plate27_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D02_27,D02,27,2019-06-12T11:07:26Z,52.1,3,29,HL,0.7,L9,4,10,1,1,2019-06-12T11:07:26Z,0,9,175,1069,297469.2763056347
imaging/light-gen5-outputs/Rstar_BF_light_plate27_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E02_27,E02,27,2019-06-12T11:07:26Z,46.4,3,anc4,HL,0.7,L9,4,10,1,1,2019-06-12T11:07:26Z,0,9,175,808,224841.13681473606
imaging/light-gen5-outputs/Rstar_BF_light_plate27_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F02_27,F02,27,2019-06-12T11:07:26Z,44.8,3,15,HL,0.7,L9,4,10,1,1,2019-06-12T11:07:26Z,0,9,175,1144,318339.431331755
imaging/light-gen5-outputs/Rstar_BF_light_plate28_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B02_28,B02,28,2019-06-13T14:15:01Z,50.6,1,25,HL,1,L10,5,3,1,NA,2019-06-13T09:17:37Z,0.20652777777777778,10,250,622,173083.1523499577
imaging/light-gen5-outputs/Rstar_BF_light_plate28_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,C02_28,C02,28,2019-06-13T14:15:01Z,44.3,1,6,HL,1,L10,5,3,1,NA,2019-06-13T09:17:37Z,0.20652777777777778,10,250,932,259346.45979125495
