population,well_plate,term,estimate,std.error,statistic,p.value,conf.low,conf.high,nitrate_concentration,plate_key,acclimation_level,well,N,nitrate_level,plate,multitron,slot,ancestor_id,treatment,note
27,D11_17,r,2.397932768771723,0.39237630555808406,6.111308799243367,8.756623457551613e-4,1.437822536593168,3.3580430009502784,80,2,HL,D11,N,6,17,4,4,anc3,N,NA
27,D11_2,r,1.112039839383823,0.07862394810890747,14.143780185694308,7.802042552004808e-6,0.9196539689723302,1.3044257097953156,5,2,LL,D11,N,1,2,5,16,anc3,N,NA
27,D11_20,r,1.6545692120442088,0.19665483256555077,8.413570063134314,1.5366541210328836e-4,1.173372171654633,2.1357662524337844,100,2,HL,D11,N,7,20,4,2,anc3,N,NA
27,D11_23,r,2.2170271847435115,0.2193212504544141,10.108583551069623,5.4458683635723246e-5,1.6803674177986716,2.7536869516883513,400,2,HL,D11,N,8,23,6,8,anc3,N,NA
27,D11_26,r,1.3813309946614334,0.0766297415387967,18.026042720789842,1.8751586982235635e-6,1.193824771939976,1.5688372173828908,600,2,HL,D11,N,9,26,4,3,anc3,N,NA
27,D11_29,r,1.7506692933311603,0.1007887899749312,17.36968261814233,1.1588948544004921e-5,1.4915834605858387,2.009755126076482,1e3,2,HL,D11,N,10,29,6,10,anc3,N,NA
27,D11_5,r,0.9609294274094291,0.10624450226793797,9.044509663060603,1.023832995863433e-4,0.7009584956910132,1.2209003591278451,10,2,LL,D11,N,2,5,5,20,anc3,N,NA
27,D11_8,r,0.9464042210901785,0.12053864967498196,7.851458628763838,2.2573122554627302e-4,0.6514567706794535,1.2413516715009036,20,2,LL,D11,N,3,8,5,9,anc3,N,NA
27,G02_11,r,0.8604288647625072,0.19776357168262684,4.350795535506069,0.0048184097648994745,0.37651883748753007,1.3443388920374844,40,2,LL,G02,N,4,11,4,9,anc3,N,NA
27,G02_14,r,0.9221212258904412,0.25372270461614543,3.6343662160054193,0.010908066928959076,0.3012841330606407,1.5429583187202418,60,2,LL,G02,N,5,14,6,2,anc3,N,NA
27,G02_17,r,1.236542918353834,0.07949352467785535,15.555265958641028,4.467930327007379e-6,1.0420292707303047,1.431056565977363,80,2,HL,G02,N,6,17,4,4,anc3,N,NA
27,G02_2,r,1.090584376984238,0.10279740640402132,10.60906510323762,4.13041783608298e-5,0.8390481849872726,1.3421205689812035,5,2,LL,G02,N,1,2,5,16,anc3,N,NA
27,G02_20,r,1.6253813236516688,0.17340783717080122,9.373171075599771,8.367763454143223e-5,1.2010676317970184,2.049695015506319,100,2,HL,G02,N,7,20,4,2,anc3,N,NA
27,G02_23,r,2.5400666285003597,0.628229895366711,4.043211963062772,0.006778011860460874,1.0028434522839909,4.077289804716728,400,2,HL,G02,N,8,23,6,8,anc3,N,NA
27,G02_26,r,1.9262853200500663,0.09164302038977805,21.019443836062457,7.554334310124999e-7,1.7020429273835984,2.150527712716534,600,2,HL,G02,N,9,26,4,3,anc3,N,NA
27,G02_29,r,1.4680394718947558,0.17677282671566047,8.304667064333938,4.135088176165519e-4,1.0136304545053934,1.9224484892841183,1e3,2,HL,G02,N,10,29,6,10,anc3,N,NA
27,G02_5,r,0.7254603167038404,0.12115066551830954,5.98808362793683,9.746467498293659e-4,0.42901531747298866,1.021905315934692,10,2,LL,G02,N,2,5,5,20,anc3,N,NA
27,G02_8,r,0.9120568225903621,0.19304893519682245,4.724485124253482,0.0032429435867077808,0.4396830952063402,1.384430549974384,20,2,LL,G02,N,3,8,5,9,anc3,N,NA
28,B02_11,r,1.2488969625449613,0.05103876865315916,24.46957470765036,3.063210542392665e-7,1.1240095946596997,1.3737843304302229,40,2,LL,B02,N,4,11,4,9,anc5,P,NA
28,B02_14,r,1.6726278648289956,0.2481802275278474,6.739569390721572,5.198123306571361e-4,1.0653527248712509,2.2799030047867404,60,2,LL,B02,N,5,14,6,2,anc5,P,NA
28,B02_17,r,1.9440803401932645,0.21244646859549263,9.150918596321215,9.584223965868149e-5,1.4242425584530563,2.4639181219334727,80,2,HL,B02,N,6,17,4,4,anc5,P,NA
28,B02_2,r,1.231995903765418,0.13833950362685357,8.905597255058177,1.1171459169508072e-4,0.8934913328593577,1.5705004746714784,5,2,LL,B02,N,1,2,5,16,anc5,P,NA
28,B02_20,r,1.4921313932716211,0.12006075446350364,12.428136071102259,1.6572990441098263e-5,1.198353310317468,1.7859094762257743,100,2,HL,B02,N,7,20,4,2,anc5,P,NA
28,B02_23,r,1.8535017681754908,0.0651939806344079,28.43056598383647,1.253599491934421e-7,1.6939778443378426,2.013025692013139,400,2,HL,B02,N,8,23,6,8,anc5,P,NA
28,B02_26,r,1.908913386585757,0.058908999647142864,32.404444109047795,5.7435482932980394e-8,1.7647682572100685,2.0530585159614456,600,2,HL,B02,N,9,26,4,3,anc5,P,NA
28,B02_29,r,1.9079801266361969,0.27437208934092355,6.953987671338606,9.449816914624681e-4,1.202684217570835,2.613276035701559,1e3,2,HL,B02,N,10,29,6,10,anc5,P,NA
28,B02_5,r,1.7360927076214967,0.323662502548691,5.363898177733218,0.001721733565204664,0.944119094363866,2.5280663208791276,10,2,LL,B02,N,2,5,5,20,anc5,P,NA
28,B02_8,r,0.7963169625844144,0.05301776817478036,15.019812979664593,5.487600888038753e-6,0.6665871573162878,0.926046767852541,20,2,LL,B02,N,3,8,5,9,anc5,P,NA
28,C05_11,r,1.1176840159338224,0.08483975842728525,13.174059387401142,1.1809289495857779e-5,0.9100886055898219,1.325279426277823,40,2,LL,C05,N,4,11,4,9,anc5,P,NA
28,C05_14,r,1.7041453162038196,0.12300069607675052,13.854761562816355,8.802525656675161e-6,1.4031734552745383,2.005117177133101,60,2,LL,C05,N,5,14,6,2,anc5,P,NA
28,C05_17,r,2.190874954283438,0.18586923643714995,11.787184346798902,2.2522648267434923e-5,1.7360693168821095,2.6456805916847665,80,2,HL,C05,N,6,17,4,4,anc5,P,NA
28,C05_2,r,1.2228326276282582,0.10054747314712373,12.161743993695168,1.8792021956464728e-5,0.9768018239818806,1.4688634312746358,5,2,LL,C05,N,1,2,5,16,anc5,P,NA
28,C05_20,r,1.8814045591438668,0.12628498037331337,14.898086483303176,5.755749632447882e-6,1.5723963440467965,2.190412774240937,100,2,HL,C05,N,7,20,4,2,anc5,P,NA
28,C05_23,r,1.923218531847193,0.06767426502937417,28.418757573686477,1.2567078661274105e-7,1.7576255707292918,2.0888114929650943,400,2,HL,C05,N,8,23,6,8,anc5,P,NA
28,C05_26,r,2.010954915394823,0.07338506614758127,27.402781260027563,1.5612127977914218e-7,1.831388127341249,2.190521703448397,600,2,HL,C05,N,9,26,4,3,anc5,P,NA
28,C05_29,r,1.5761282299926165,0.042237603747651474,37.315758711341516,2.603194455241381e-7,1.4675530130180994,1.6847034469671336,1e3,2,HL,C05,N,10,29,6,10,anc5,P,NA
28,C05_5,r,1.9989111138651994,0.1679833661017038,11.899458620533768,2.1320841133214986e-5,1.5878706245557164,2.4099516031746826,10,2,LL,C05,N,2,5,5,20,anc5,P,NA
28,C05_8,r,1.1185285261638025,0.10498134309305479,10.654545781266544,4.030317961576616e-5,0.8616484336002908,1.3754086187273142,20,2,LL,C05,N,3,8,5,9,anc5,P,NA
28,E03_11,r,1.4768354605982743,0.061328883973299844,24.0805859314386,3.369493932140347e-7,1.3267690875865121,1.6269018336100365,40,2,LL,E03,N,4,11,4,9,anc5,P,NA
28,E03_14,r,1.6555985965576643,0.1722447011105879,9.611898571525312,7.255380525349043e-5,1.2341309961132438,2.0770661970020847,60,2,LL,E03,N,5,14,6,2,anc5,P,NA
28,E03_17,r,2.3811431152977165,0.2101716699642762,11.329515132569723,2.8308991327841932e-5,1.8668715652871999,2.895414665308233,80,2,HL,E03,N,6,17,4,4,anc5,P,NA
28,E03_2,r,0.8366267259706909,0.07891642527647344,10.601427054503265,4.147509824629874e-5,0.6435251897116916,1.0297282622296902,5,2,LL,E03,N,1,2,5,16,anc5,P,NA
28,E03_20,r,1.6766697758660856,0.15133543328804322,11.079161961196544,3.2197616503315124e-5,1.3063653106554138,2.0469742410767573,100,2,HL,E03,N,7,20,4,2,anc5,P,NA
28,E03_23,r,1.979045314423729,0.07603790868495622,26.027087654703934,2.1217595948167978e-7,1.7929872545262306,2.165103374321227,400,2,HL,E03,N,8,23,6,8,anc5,P,NA
28,E03_26,r,1.8703036874881522,0.03053605866457096,61.24902064254108,1.273171664885973e-9,1.7955846436545555,1.945022731321749,600,2,HL,E03,N,9,26,4,3,anc5,P,NA
28,E03_29,r,1.8282484908332362,0.12266917883343281,14.903894427431815,2.4608306764304116e-5,1.512917327931591,2.1435796537348812,1e3,2,HL,E03,N,10,29,6,10,anc5,P,NA
28,E03_5,r,1.714453095387653,0.4475614238877074,3.8306543054921707,0.008652561520664495,0.6193097431615047,2.809596447613801,10,2,LL,E03,N,2,5,5,20,anc5,P,NA
28,E03_8,r,0.9424940540882776,0.10191159550883373,9.248153258542418,9.028450852565193e-5,0.69312536326862,1.1918627449079353,20,2,LL,E03,N,3,8,5,9,anc5,P,NA
28,F02_11,r,1.8774254732614446,0.1691011963637576,11.102378419741456,3.181202278829426e-5,1.4636497518361735,2.2912011946867157,40,2,LL,F02,N,4,11,4,9,anc5,P,NA
28,F02_14,r,1.8514674088745127,0.16794729152209895,11.0240980494222,3.313402591028845e-5,1.4405151908813898,2.2624196268676355,60,2,LL,F02,N,5,14,6,2,anc5,P,NA
28,F02_17,r,1.7745390418466422,0.1359493921037666,13.052938408817475,1.2461808940452274e-5,1.4418828631519816,2.107195220541303,80,2,HL,F02,N,6,17,4,4,anc5,P,NA
28,F02_2,r,0.7320619217382623,0.04332350645489377,16.897568586708186,2.745645141013775e-6,0.6260531203606272,0.8380707231158975,5,2,LL,F02,N,1,2,5,16,anc5,P,NA
28,F02_20,r,1.6141135098001087,0.22615326955569676,7.137254804987848,3.810641610042875e-4,1.0607363943490915,2.167490625251126,100,2,HL,F02,N,7,20,4,2,anc5,P,NA
28,F02_23,r,1.8937761845333594,0.07872201260328308,24.056501122208097,3.3896028143071294e-7,1.7011503589484025,2.0864020101183165,400,2,HL,F02,N,8,23,6,8,anc5,P,NA
28,F02_26,r,1.65876630521265,0.024576576543350596,67.49379036932804,7.115743509434835e-10,1.598629588808154,1.718903021617146,600,2,HL,F02,N,9,26,4,3,anc5,P,NA
28,F02_29,r,1.9061522000642883,0.1326706871682466,14.367545994896354,2.94516477859485e-5,1.5651113415082059,2.247193058620371,1e3,2,HL,F02,N,10,29,6,10,anc5,P,NA
28,F02_5,r,1.6572905106957212,0.39759943654356267,4.168241597883003,0.0058900598025330535,0.6843997374087157,2.6301812839827265,10,2,LL,F02,N,2,5,5,20,anc5,P,NA
28,F02_8,r,0.9575459559028017,0.09312255917353197,10.28264219111971,4.939784889709278e-5,0.7296832622521376,1.1854086495534657,20,2,LL,F02,N,3,8,5,9,anc5,P,NA
29,B10_12,r,2.0647450872479074,0.046143552536115365,44.74612321259584,8.343725045654945e-9,1.9518358816933563,2.1776542928024587,40,3,LL,B10,N,4,12,4,1,anc3,P,NA
29,B10_15,r,1.6363443529494759,0.22882048118378406,7.151214543750551,3.770304508921033e-4,1.0764408057561803,2.1962479001427715,60,3,LL,B10,N,5,15,6,15,anc3,P,NA
29,B10_18,r,1.8488236343478446,0.06953802432049282,26.587232703460593,1.8690816050526354e-7,1.6786702185328237,2.0189770501628654,80,3,HL,B10,N,6,18,6,4,anc3,P,NA
29,B10_21,r,1.545785179160333,0.06953137794091571,22.23147627642104,5.416708449558477e-7,1.3756480264502664,1.7159223318703996,100,3,HL,B10,N,7,21,4,17,anc3,P,NA
29,B10_24,r,1.7558322424077037,0.05679795689947824,30.913651445512354,7.607924718448139e-8,1.6168526485495494,1.8948118362658581,400,3,HL,B10,N,8,24,6,1,anc3,P,NA
29,B10_27,r,1.851334833497687,0.06639027102277667,27.885634521096396,1.4068802413241815e-7,1.6888836925313282,2.0137859744640454,600,3,HL,B10,N,9,27,4,16,anc3,P,NA
29,B10_3,r,1.400693063407475,0.19186174011837256,7.300533512013871,3.368202257082303e-4,0.9312242977305331,1.870161829084417,5,3,LL,B10,N,1,3,5,17,anc3,P,NA
29,B10_30,r,1.4603879314799764,0.025257424077831648,57.820145355272146,1.7979784492738648e-9,1.3985852411745359,1.5221906217854169,1e3,3,HL,B10,N,10,30,4,10,anc3,P,NA
29,B10_6,r,1.2464465565615102,0.24037237752228133,5.185481665612642,0.0020434253494450933,0.6582765373143474,1.8346165758086728,10,3,LL,B10,N,2,6,5,21,anc3,P,NA
29,B10_9,r,1.3316315451636207,0.3233822005370858,4.117825727427159,0.006231414488517861,0.5403438062200865,2.122919284107155,20,3,LL,B10,N,3,9,5,2,anc3,P,NA
29,D02_12,r,1.4309341612422781,0.04317495298425167,33.142691823294406,5.0207254593187016e-8,1.325288857112486,1.5365794653720704,40,3,LL,D02,N,4,12,4,1,anc3,P,NA
29,D02_15,r,1.78416259262527,0.07790892362076549,22.9006192064721,4.54202827346522e-7,1.5935263241076707,1.9747988611428693,60,3,LL,D02,N,5,15,6,15,anc3,P,NA
29,D02_18,r,1.972929966974971,0.18151737520393832,10.869097047918116,3.594432233364189e-5,1.5287729503997263,2.4170869835502153,80,3,HL,D02,N,6,18,6,4,anc3,P,NA
29,D02_21,r,1.762120703981251,0.11251671145339232,15.6609687682809,4.2936900743351915e-6,1.4868022292740863,2.0374391786884156,100,3,HL,D02,N,7,21,4,17,anc3,P,NA
29,D02_24,r,1.9376632555941582,0.12215244840438558,15.862664080047955,3.982668567988483e-6,1.638766981947093,2.2365595292412235,400,3,HL,D02,N,8,24,6,1,anc3,P,NA
29,D02_27,r,1.619303775694459,0.03822115322717678,42.366690666546106,1.1570494528566407e-8,1.5257799828984524,1.7128275684904657,600,3,HL,D02,N,9,27,4,16,anc3,P,NA
29,D02_3,r,1.6375424841076645,0.16820129419569468,9.735611678483622,6.746764526735768e-5,1.2259687439622977,2.049116224253031,5,3,LL,D02,N,1,3,5,17,anc3,P,NA
29,D02_30,r,1.6040578167061648,0.020614169234517435,77.81336218101126,3.0328403565853756e-10,1.553616761704716,1.6544988717076134,1e3,3,HL,D02,N,10,30,4,10,anc3,P,NA
29,D02_6,r,1.6638743362097952,0.29598828354228485,5.621419592347122,0.001353952939737868,0.9396170974101211,2.3881315750094694,10,3,LL,D02,N,2,6,5,21,anc3,P,NA
29,D02_9,r,1.9280721743944906,0.1512052895030593,12.751354008389239,1.4276992929688755e-5,1.5580861595536488,2.2980581892353324,20,3,LL,D02,N,3,9,5,2,anc3,P,NA
29,E06_12,r,1.3279379633639,0.02850803020071252,46.5811897214389,6.559823251232101e-9,1.2581813264129778,1.397694600314822,40,3,LL,E06,N,4,12,4,1,anc3,P,NA
29,E06_15,r,1.7999109644030369,0.09004522231723697,19.988966855585048,1.017575287997955e-6,1.5795782427760063,2.0202436860300677,60,3,LL,E06,N,5,15,6,15,anc3,P,NA
29,E06_18,r,1.5931696851123776,0.10480100613869181,15.201854865820703,5.1132140793507804e-6,1.336730861179696,1.8496085090450591,80,3,HL,E06,N,6,18,6,4,anc3,P,NA
29,E06_21,r,1.9677778260015222,0.22159825275329134,8.879933851248722,1.1354419722761378e-4,1.4255464351464755,2.510009216856569,100,3,HL,E06,N,7,21,4,17,anc3,P,NA
29,E06_24,r,1.6999657990821624,0.06147874776692232,27.651275616853123,1.4794513136870356e-7,1.549532722577728,1.8503988755865968,400,3,HL,E06,N,8,24,6,1,anc3,P,NA
29,E06_27,r,1.4374627628656018,0.031089252369500695,46.236646213975455,6.8578916388258416e-9,1.3613901027994337,1.51353542293177,600,3,HL,E06,N,9,27,4,16,anc3,P,NA
29,E06_3,r,1.9175498489227714,0.4035957955496384,4.751164085620241,0.003154936714208728,0.9299865137200792,2.9051131841254634,5,3,LL,E06,N,1,3,5,17,anc3,P,NA
29,E06_30,r,1.4404817322772538,0.06093255394230192,23.640593395137692,3.75991542205165e-7,1.2913851439153052,1.5895783206392025,1e3,3,HL,E06,N,10,30,4,10,anc3,P,NA
29,E06_6,r,1.291893761193564,0.03830859683699283,33.72333804578408,4.526070287647962e-8,1.1981560015923916,1.3856315207947363,10,3,LL,E06,N,2,6,5,21,anc3,P,NA
29,E06_9,r,1.8468980359591374,0.28813622345988216,6.409808575200837,6.80095435717622e-4,1.1418540960309969,2.551941975887278,20,3,LL,E06,N,3,9,5,2,anc3,P,NA
29,F04_12,r,1.5624449848106845,0.037630482601450195,41.5207267299429,1.3054286704798534e-8,1.4703665109688915,1.6545234586524775,40,3,LL,F04,N,4,12,4,1,anc3,P,NA
29,F04_15,r,1.6523298706113478,0.1341208153931107,12.319712385943504,1.743730433448934e-5,1.3241480579407188,1.980511683281977,60,3,LL,F04,N,5,15,6,15,anc3,P,NA
29,F04_18,r,1.8132493375829752,0.29388582182678297,6.169910907276463,8.326588277040769e-4,1.0941366372715413,2.5323620378944094,80,3,HL,F04,N,6,18,6,4,anc3,P,NA
29,F04_21,r,1.6610805835789673,0.08221900767668126,20.203121279583122,9.553305490029578e-7,1.4598979193055168,1.8622632478524177,100,3,HL,F04,N,7,21,4,17,anc3,P,NA
29,F04_24,r,1.6199422933904333,0.047785961050641756,33.89996262026999,4.387039109869495e-8,1.5030142589772661,1.7368703278036004,400,3,HL,F04,N,8,24,6,1,anc3,P,NA
29,F04_27,r,1.1884988555317233,0.026324438165219392,45.14811856847157,7.908878770301702e-9,1.124085275810515,1.2529124352529315,600,3,HL,F04,N,9,27,4,16,anc3,P,NA
29,F04_3,r,1.5799866719561708,0.5301171474384325,2.980448151112994,0.024622359507722107,0.28283674139390547,2.877136602518436,5,3,LL,F04,N,1,3,5,17,anc3,P,NA
29,F04_30,r,1.1830874155036988,0.028674858504024226,41.258701079123526,1.3558109380727183e-8,1.112922564400297,1.2532522666071007,1e3,3,HL,F04,N,10,30,4,10,anc3,P,NA
29,F04_6,r,1.218193582425434,0.11598204717988937,10.503294363618215,4.3745623149316696e-5,0.9343957366609077,1.5019914281899602,10,3,LL,F04,N,2,6,5,21,anc3,P,NA
29,F04_9,r,1.7579883772567046,0.2598745653741143,6.764757354094704,5.094697439232805e-4,1.1220982234316366,2.3938785310817727,20,3,LL,F04,N,3,9,5,2,anc3,P,NA
3,B03_12,r,1.8102454044538852,0.16517803336654407,10.959359229303796,3.4275634375523615e-5,1.4060693170604694,2.214421491847301,40,3,LL,B03,N,4,12,4,1,cc1690,N,NA
3,B03_15,r,1.4849308916436974,0.13805653741319218,10.755962154833842,3.817063527550847e-5,1.1471187141193186,1.8227430691680762,60,3,LL,B03,N,5,15,6,15,cc1690,N,NA
3,B03_18,r,2.6497524081866883,0.4780437082645925,5.542908237001785,0.001455633381509012,1.4800215930687688,3.8194832233046077,80,3,HL,B03,N,6,18,6,4,cc1690,N,NA
3,B03_21,r,2.1997089556050664,0.340453846816435,6.461107654310335,6.517877867296787e-4,1.3666484030620378,3.032769508148095,100,3,HL,B03,N,7,21,4,17,cc1690,N,NA
3,B03_24,r,1.7278774667670265,0.09486527146204565,18.21401488803337,1.7637253874749517e-6,1.4957505097644623,1.9600044237695906,400,3,HL,B03,N,8,24,6,1,cc1690,N,NA
3,B03_27,r,1.4949106059622852,0.0913918600270477,16.35715265582582,3.324816891624143e-6,1.27128278056392,1.7185384313606504,600,3,HL,B03,N,9,27,4,16,cc1690,N,NA
3,B03_3,r,1.2265356997087067,0.23845870941234168,5.143597827612943,0.002128521073515723,0.6430482576389135,1.8100231417784998,5,3,LL,B03,N,1,3,5,17,cc1690,N,NA
3,B03_30,r,1.988390629472703,0.16112772477448964,12.340462401834353,1.7267918315721194e-5,1.5941252901739795,2.3826559687714264,1e3,3,HL,B03,N,10,30,4,10,cc1690,N,NA
3,B03_6,r,1.4799806779501123,0.4159412627123751,3.5581482546335503,0.011953843922329382,0.4622090728389989,2.4977522830612258,10,3,LL,B03,N,2,6,5,21,cc1690,N,NA
3,B03_9,r,1.6977510706830954,0.2863261275142694,5.929431188910575,0.0010262164274527092,0.9971362759759841,2.3983658653902067,20,3,LL,B03,N,3,9,5,2,cc1690,N,NA
3,C10_12,r,1.492185838393099,0.12145263020543955,12.286154987907935,1.771533903189517e-5,1.1950019581906817,1.7893697185955164,40,3,LL,C10,N,4,12,4,1,cc1690,N,NA
3,C10_15,r,1.489922612661943,0.09619478353235619,15.488600919412546,4.582049819943623e-6,1.2545424568182957,1.7253027685055902,60,3,LL,C10,N,5,15,6,15,cc1690,N,NA
3,C10_18,r,1.9284945841575185,0.17335754273366158,11.124376555800444,3.145159665160715e-5,1.5043039583571516,2.3526852099578854,80,3,HL,C10,N,6,18,6,4,cc1690,N,NA
3,C10_21,r,2.0460241703180193,0.21692564414343513,9.431914693152422,8.076743794878478e-5,1.5152262408461916,2.576822099789847,100,3,HL,C10,N,7,21,4,17,cc1690,N,NA
3,C10_24,r,1.4649459555947488,0.046784858854519225,31.312394468263765,7.047748690170565e-8,1.350467530009481,1.5794243811800166,400,3,HL,C10,N,8,24,6,1,cc1690,N,NA
3,C10_27,r,1.6591199513722465,0.07381288077684973,22.47737703651046,5.074218515791961e-7,1.4785063386322224,1.8397335641122707,600,3,HL,C10,N,9,27,4,16,cc1690,N,NA
3,C10_3,r,1.683214815739527,0.1318675099853162,12.76443921574736,1.4192122197294234e-5,1.3605466427754793,2.0058829887035747,5,3,LL,C10,N,1,3,5,17,cc1690,N,NA
3,C10_30,r,1.2777730734490793,0.06548153737726506,19.513486161562195,1.1734578201705945e-6,1.1175455236094574,1.4380006232887013,1e3,3,HL,C10,N,10,30,4,10,cc1690,N,NA
3,C10_6,r,1.6054113211184986,0.18431223735872934,8.71028068523668,1.2654881544827087e-4,1.1544155232143793,2.056407119022618,10,3,LL,C10,N,2,6,5,21,cc1690,N,NA
3,C10_9,r,2.041009349064912,0.4097356440605135,4.981283368072018,0.0024985284775412876,1.0384223457767248,3.043596352353099,20,3,LL,C10,N,3,9,5,2,cc1690,N,NA
3,D09_12,r,1.6345814191987265,0.1023271137863062,15.97407919285487,3.82212852974537e-6,1.384195991781554,1.8849668466158989,40,3,LL,D09,N,4,12,4,1,cc1690,N,NA
3,D09_15,r,1.396297905968412,0.06704398284415312,20.826595418923304,7.978653355651809e-7,1.2322471897990939,1.56034862213773,60,3,LL,D09,N,5,15,6,15,cc1690,N,NA
3,D09_18,r,1.5682510387728998,0.1082384512726469,14.488853271029894,6.775820052813108e-6,1.303401089604283,1.8331009879415168,80,3,HL,D09,N,6,18,6,4,cc1690,N,NA
3,D09_21,r,1.731972314081597,0.12255432898014361,14.132281809173898,7.839231481303901e-6,1.4320926740909643,2.0318519540722297,100,3,HL,D09,N,7,21,4,17,cc1690,N,NA
3,D09_24,r,1.3336789641833924,0.053058711057910705,25.13590959131582,2.6107167575463333e-7,1.203848975289314,1.4635089530774708,400,3,HL,D09,N,8,24,6,1,cc1690,N,NA
3,D09_27,r,1.2528283037926062,0.04663678793318262,26.863520394834143,1.757461999131053e-7,1.138712194699567,1.3669444128856454,600,3,HL,D09,N,9,27,4,16,cc1690,N,NA
3,D09_3,r,1.3585784320237024,0.24493844152636798,5.546611726430249,0.001450645697850477,0.7592356566518537,1.9579212073955512,5,3,LL,D09,N,1,3,5,17,cc1690,N,NA
3,D09_30,r,1.3251591361253388,0.04519207441171196,29.3228216092225,1.0426556967400218e-7,1.2145781136694955,1.435740158581182,1e3,3,HL,D09,N,10,30,4,10,cc1690,N,NA
3,D09_6,r,1.8179691073482855,0.3119383571241254,5.827975514485658,0.0011229627929763494,1.0546834444745716,2.5812547702219995,10,3,LL,D09,N,2,6,5,21,cc1690,N,NA
3,D09_9,r,1.7072255402956575,0.19200124529477866,8.891742017998695,1.126980966736479e-4,1.2374154177492716,2.1770356628420435,20,3,LL,D09,N,3,9,5,2,cc1690,N,NA
3,F09_12,r,1.5892581018715162,0.05180106661848996,30.68002660208243,7.960216849522111e-8,1.462505458060783,1.7160107456822493,40,3,LL,F09,N,4,12,4,1,cc1690,N,NA
3,F09_15,r,1.6774967502467562,0.08903193726763982,18.841516895268896,1.4437691203168232e-6,1.4596434478161728,1.8953500526773395,60,3,LL,F09,N,5,15,6,15,cc1690,N,NA
3,F09_18,r,1.6313674425823876,0.10270692107539645,15.88371480228496,3.951744161551434e-6,1.3800526602083891,1.8826822249563862,80,3,HL,F09,N,6,18,6,4,cc1690,N,NA
3,F09_21,r,1.605410655448197,0.0847820297188614,18.935742170501992,1.4018034915517335e-6,1.3979565021649902,1.8128648087314039,100,3,HL,F09,N,7,21,4,17,cc1690,N,NA
3,F09_24,r,1.2117194690263111,0.0743762245987631,16.29175822735243,3.4041211136196994e-6,1.0297274036121777,1.3937115344404445,400,3,HL,F09,N,8,24,6,1,cc1690,N,NA
3,F09_27,r,1.2567768424564676,0.05035164918564829,24.959993620520503,2.7221298828679854e-7,1.133570795339411,1.3799828895735242,600,3,HL,F09,N,9,27,4,16,cc1690,N,NA
3,F09_3,r,1.5969222091920372,0.21903234297354282,7.290805492524597,3.39284375572798e-4,1.060969373386026,2.1328750449980483,5,3,LL,F09,N,1,3,5,17,cc1690,N,NA
3,F09_30,r,1.1601190455559653,0.07018265620095485,16.52999627478023,3.125345409558288e-6,0.988388272353016,1.3318498187589147,1e3,3,HL,F09,N,10,30,4,10,cc1690,N,NA
3,F09_6,r,2.227003279736614,0.18844127793593224,11.818022591068228,2.218488984544439e-5,1.7659040835102786,2.6881024759629497,10,3,LL,F09,N,2,6,5,21,cc1690,N,NA
3,F09_9,r,1.726345086244942,0.17431440461011383,9.903628389783563,6.120657746844414e-5,1.2998131037791754,2.152877068710709,20,3,LL,F09,N,3,9,5,2,cc1690,N,NA
30,B09_24,r,1.2245731891496214,0.02581203598505628,47.44194490735177,5.878868446008784e-9,1.1614134123956068,1.287732965903636,400,3,HL,B09,N,8,24,6,1,anc5,C,NA
30,C03_12,r,1.369319996836517,0.07789025540806123,17.580119485585865,2.1739403516992994e-6,1.1787294077898236,1.5599105858832105,40,3,LL,C03,N,4,12,4,1,anc5,N,NA
30,C03_15,r,1.8614319542937954,0.23213647723349595,8.01869648612554,2.008455346484684e-4,1.2934144570681099,2.429449451519481,60,3,LL,C03,N,5,15,6,15,anc5,N,NA
30,C03_18,r,1.9999397839717374,0.13014728748811658,15.36674196267323,4.79953355296069e-6,1.6814808438226936,2.3183987241207813,80,3,HL,C03,N,6,18,6,4,anc5,N,NA
30,C03_21,r,1.9793425488152938,0.10801965897426742,18.32391036604564,1.70215247843267e-6,1.7150279651145208,2.243657132516067,100,3,HL,C03,N,7,21,4,17,anc5,N,NA
30,C03_27,r,1.5398819768327279,0.060997054353853324,25.24518590520183,2.5441845968954686e-7,1.3906275616493504,1.6891363920161053,600,3,HL,C03,N,9,27,4,16,anc5,N,NA
30,C03_3,r,1.8709481252888733,0.5174585851526032,3.615648051789717,0.011155170928781601,0.6047725808022606,3.137123669775486,5,3,LL,C03,N,1,3,5,17,anc5,N,NA
30,C03_30,r,1.6069952130896006,0.034344260928018205,46.790793269876616,6.385887350588568e-9,1.5229578340060177,1.6910325921731835,1e3,3,HL,C03,N,10,30,4,10,anc5,N,NA
30,C03_6,r,1.5460383006970753,0.28379978057910876,5.4476374067037705,0.0015909106054907492,0.8516052542457123,2.2404713471484383,10,3,LL,C03,N,2,6,5,21,anc5,N,NA
30,C03_9,r,1.4980423242691931,0.37521593864534863,3.9924805158267325,0.00718024742964579,0.5799219972594061,2.41616265127898,20,3,LL,C03,N,3,9,5,2,anc5,N,NA
30,C04_24,r,1.7926445971711027,0.05464123932260308,32.807539129690845,5.334872167351955e-8,1.6589423011113769,1.9263468932308285,400,3,HL,C04,N,8,24,6,1,anc5,C,NA
