file_name,path,well_plate,well,plate,date_time,RFU,population,temperature,round,days,start_time
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate13,data-raw/globe-chlamy-RFU/globe-2018-10-10-,C05_13,C05,13,2018-10-10T23:11:29Z,10,2,28,single,0.10952546296296296,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate13,data-raw/globe-chlamy-RFU/globe-2018-10-10-,D05_13,D05,13,2018-10-10T23:11:29Z,6,9,28,single,0.10952546296296296,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate13,data-raw/globe-chlamy-RFU/globe-2018-10-10-,E05_13,E05,13,2018-10-10T23:11:29Z,6,15,28,single,0.10952546296296296,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate13,data-raw/globe-chlamy-RFU/globe-2018-10-10-,F05_13,F05,13,2018-10-10T23:11:29Z,6,14,28,single,0.10952546296296296,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate13,data-raw/globe-chlamy-RFU/globe-2018-10-10-,G05_13,G05,13,2018-10-10T23:11:29Z,17,4,28,single,0.10952546296296296,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-10-,B05_19,B05,19,2018-10-10T22:05:38Z,10,6,34,single,0.0637962962962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-10-,C05_19,C05,19,2018-10-10T22:05:38Z,7,2,34,single,0.0637962962962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-10-,D05_19,D05,19,2018-10-10T22:05:38Z,21,9,34,single,0.0637962962962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-10-,E05_19,E05,19,2018-10-10T22:05:38Z,4,15,34,single,0.0637962962962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-10-,F05_19,F05,19,2018-10-10T22:05:38Z,15,14,34,single,0.0637962962962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-10-,G05_19,G05,19,2018-10-10T22:05:38Z,21,4,34,single,0.0637962962962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-10-,B05_23,B05,23,2018-10-11T09:32:17Z,62,6,40,single,0.5406365740740741,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-10-,C05_23,C05,23,2018-10-11T09:32:17Z,13,2,40,single,0.5406365740740741,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-10-,D05_23,D05,23,2018-10-11T09:32:17Z,69,9,40,single,0.5406365740740741,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-10-,E05_23,E05,23,2018-10-11T09:32:17Z,6,15,40,single,0.5406365740740741,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-10-,F05_23,F05,23,2018-10-11T09:32:17Z,26,14,40,single,0.5406365740740741,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-10-,G05_23,G05,23,2018-10-11T09:32:17Z,58,4,40,single,0.5406365740740741,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate25,data-raw/globe-chlamy-RFU/globe-2018-10-10-,B05_25,B05,25,2018-10-10T20:33:46Z,15,6,20,single,0,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate25,data-raw/globe-chlamy-RFU/globe-2018-10-10-,C05_25,C05,25,2018-10-10T20:33:46Z,6,2,20,single,0,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate25,data-raw/globe-chlamy-RFU/globe-2018-10-10-,D05_25,D05,25,2018-10-10T20:33:46Z,17,9,20,single,0,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate25,data-raw/globe-chlamy-RFU/globe-2018-10-10-,E05_25,E05,25,2018-10-10T20:33:46Z,5,15,20,single,0,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate25,data-raw/globe-chlamy-RFU/globe-2018-10-10-,F05_25,F05,25,2018-10-10T20:33:46Z,13,14,20,single,0,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate25,data-raw/globe-chlamy-RFU/globe-2018-10-10-,G05_25,G05,25,2018-10-10T20:33:46Z,15,4,20,single,0,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate6,data-raw/globe-chlamy-RFU/globe-2018-10-10-,B05_6,B05,6,2018-10-10T21:45:37Z,18,6,16,single,0.049895833333333334,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate6,data-raw/globe-chlamy-RFU/globe-2018-10-10-,C05_6,C05,6,2018-10-10T21:45:37Z,7,2,16,single,0.049895833333333334,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate6,data-raw/globe-chlamy-RFU/globe-2018-10-10-,D05_6,D05,6,2018-10-10T21:45:37Z,16,9,16,single,0.049895833333333334,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate6,data-raw/globe-chlamy-RFU/globe-2018-10-10-,E05_6,E05,6,2018-10-10T21:45:37Z,6,15,16,single,0.049895833333333334,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate6,data-raw/globe-chlamy-RFU/globe-2018-10-10-,F05_6,F05,6,2018-10-10T21:45:37Z,16,14,16,single,0.049895833333333334,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate6,data-raw/globe-chlamy-RFU/globe-2018-10-10-,G05_6,G05,6,2018-10-10T21:45:37Z,11,4,16,single,0.049895833333333334,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate7,data-raw/globe-chlamy-RFU/globe-2018-10-10-,B05_7,B05,7,2018-10-10T20:47:05Z,14,6,16,single,0.009247685185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate7,data-raw/globe-chlamy-RFU/globe-2018-10-10-,C05_7,C05,7,2018-10-10T20:47:05Z,7,2,16,single,0.009247685185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate7,data-raw/globe-chlamy-RFU/globe-2018-10-10-,D05_7,D05,7,2018-10-10T20:47:05Z,19,9,16,single,0.009247685185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate7,data-raw/globe-chlamy-RFU/globe-2018-10-10-,E05_7,E05,7,2018-10-10T20:47:05Z,6,15,16,single,0.009247685185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate7,data-raw/globe-chlamy-RFU/globe-2018-10-10-,F05_7,F05,7,2018-10-10T20:47:05Z,14,14,16,single,0.009247685185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate7,data-raw/globe-chlamy-RFU/globe-2018-10-10-,G05_7,G05,7,2018-10-10T20:47:05Z,15,4,16,single,0.009247685185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate9,data-raw/globe-chlamy-RFU/globe-2018-10-10-,B05_9,B05,9,2018-10-10T23:02:42Z,15,6,22,single,0.10342592592592592,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate9,data-raw/globe-chlamy-RFU/globe-2018-10-10-,C05_9,C05,9,2018-10-10T23:02:42Z,7,2,22,single,0.10342592592592592,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate9,data-raw/globe-chlamy-RFU/globe-2018-10-10-,D05_9,D05,9,2018-10-10T23:02:42Z,18,9,22,single,0.10342592592592592,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate9,data-raw/globe-chlamy-RFU/globe-2018-10-10-,E05_9,E05,9,2018-10-10T23:02:42Z,5,15,22,single,0.10342592592592592,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate9,data-raw/globe-chlamy-RFU/globe-2018-10-10-,F05_9,F05,9,2018-10-10T23:02:42Z,14,14,22,single,0.10342592592592592,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-10-plate9,data-raw/globe-chlamy-RFU/globe-2018-10-10-,G05_9,G05,9,2018-10-10T23:02:42Z,11,4,22,single,0.10342592592592592,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate1,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_1,B05,1,2018-10-11T18:25:52Z,9,6,10,single,0.9111805555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate1,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_1,C05,1,2018-10-11T18:25:52Z,4,2,10,single,0.9111805555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate1,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_1,D05,1,2018-10-11T18:25:52Z,12,9,10,single,0.9111805555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate1,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_1,E05,1,2018-10-11T18:25:52Z,5,15,10,single,0.9111805555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate1,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_1,F05,1,2018-10-11T18:25:52Z,9,14,10,single,0.9111805555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate1,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_1,G05,1,2018-10-11T18:25:52Z,10,4,10,single,0.9111805555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_10,B05,10,2018-10-11T14:21:58Z,24,6,22,single,0.7418055555555556,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_10,C05,10,2018-10-11T14:21:58Z,10,2,22,single,0.7418055555555556,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_10,D05,10,2018-10-11T14:21:58Z,11,9,22,single,0.7418055555555556,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_10,E05,10,2018-10-11T14:21:58Z,9,15,22,single,0.7418055555555556,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_10,F05,10,2018-10-11T14:21:58Z,18,14,22,single,0.7418055555555556,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_10,G05,10,2018-10-11T14:21:58Z,55,4,22,single,0.7418055555555556,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_11,B05,11,2018-10-11T14:29:58Z,10,6,22,single,0.7473611111111111,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_11,C05,11,2018-10-11T14:29:58Z,10,2,22,single,0.7473611111111111,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_11,D05,11,2018-10-11T14:29:58Z,10,9,22,single,0.7473611111111111,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_11,E05,11,2018-10-11T14:29:58Z,12,15,22,single,0.7473611111111111,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_11,F05,11,2018-10-11T14:29:58Z,4,14,22,single,0.7473611111111111,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_11,G05,11,2018-10-11T14:29:58Z,32,4,22,single,0.7473611111111111,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_12,B05,12,2018-10-11T14:37:48Z,11,6,22,repeat,0.752800925925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_12,C05,12,2018-10-11T14:37:48Z,9,2,22,repeat,0.752800925925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_12,D05,12,2018-10-11T14:37:48Z,13,9,22,repeat,0.752800925925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_12,E05,12,2018-10-11T14:37:48Z,4,15,22,repeat,0.752800925925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_12,F05,12,2018-10-11T14:37:48Z,5,14,22,repeat,0.752800925925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_12,G05,12,2018-10-11T14:37:48Z,64,4,22,repeat,0.752800925925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate13,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_13,B05,13,2018-10-11T13:49:59Z,23,6,28,single,0.7195949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate13,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_13,C05,13,2018-10-11T13:49:59Z,18,2,28,single,0.7195949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate13,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_13,D05,13,2018-10-11T13:49:59Z,15,9,28,single,0.7195949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate13,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_13,E05,13,2018-10-11T13:49:59Z,10,15,28,single,0.7195949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate13,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_13,F05,13,2018-10-11T13:49:59Z,15,14,28,single,0.7195949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate13,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_13,G05,13,2018-10-11T13:49:59Z,111,4,28,single,0.7195949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_15,B05,15,2018-10-11T13:57:53Z,30,6,28,single,0.7250810185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_15,C05,15,2018-10-11T13:57:53Z,16,2,28,single,0.7250810185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_15,D05,15,2018-10-11T13:57:53Z,17,9,28,single,0.7250810185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_15,E05,15,2018-10-11T13:57:53Z,8,15,28,single,0.7250810185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_15,F05,15,2018-10-11T13:57:53Z,11,14,28,single,0.7250810185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_15,G05,15,2018-10-11T13:57:53Z,46,4,28,single,0.7250810185185185,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_16,B05,16,2018-10-11T14:05:44Z,40,6,28,repeat,0.7305324074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_16,C05,16,2018-10-11T14:05:44Z,12,2,28,repeat,0.7305324074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_16,D05,16,2018-10-11T14:05:44Z,14,9,28,repeat,0.7305324074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_16,E05,16,2018-10-11T14:05:44Z,8,15,28,repeat,0.7305324074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_16,F05,16,2018-10-11T14:05:44Z,7,14,28,repeat,0.7305324074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_16,G05,16,2018-10-11T14:05:44Z,130,4,28,repeat,0.7305324074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate17,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_17,B05,17,2018-10-11T13:18:09Z,69,6,34,single,0.697488425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate17,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_17,C05,17,2018-10-11T13:18:09Z,23,2,34,single,0.697488425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate17,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_17,D05,17,2018-10-11T13:18:09Z,47,9,34,single,0.697488425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate17,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_17,E05,17,2018-10-11T13:18:09Z,8,15,34,single,0.697488425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate17,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_17,F05,17,2018-10-11T13:18:09Z,44,14,34,single,0.697488425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate17,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_17,G05,17,2018-10-11T13:18:09Z,94,4,34,single,0.697488425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate18,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_18,B05,18,2018-10-11T13:26:19Z,58,6,34,single,0.7031597222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate18,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_18,C05,18,2018-10-11T13:26:19Z,17,2,34,single,0.7031597222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate18,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_18,D05,18,2018-10-11T13:26:19Z,67,9,34,single,0.7031597222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate18,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_18,E05,18,2018-10-11T13:26:19Z,18,15,34,single,0.7031597222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate18,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_18,F05,18,2018-10-11T13:26:19Z,37,14,34,single,0.7031597222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate18,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_18,G05,18,2018-10-11T13:26:19Z,170,4,34,single,0.7031597222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_19,B05,19,2018-10-11T13:34:14Z,78,6,34,single,0.7086574074074075,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_19,C05,19,2018-10-11T13:34:14Z,43,2,34,single,0.7086574074074075,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_19,D05,19,2018-10-11T13:34:14Z,127,9,34,single,0.7086574074074075,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_19,E05,19,2018-10-11T13:34:14Z,8,15,34,single,0.7086574074074075,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_19,F05,19,2018-10-11T13:34:14Z,64,14,34,single,0.7086574074074075,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_19,G05,19,2018-10-11T13:34:14Z,67,4,34,single,0.7086574074074075,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate2,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_2,B05,2,2018-10-11T18:33:58Z,6,6,10,single,0.9168055555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate2,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_2,C05,2,2018-10-11T18:33:58Z,7,2,10,single,0.9168055555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate2,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_2,D05,2,2018-10-11T18:33:58Z,7,9,10,single,0.9168055555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate2,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_2,E05,2,2018-10-11T18:33:58Z,6,15,10,single,0.9168055555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate2,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_2,F05,2,2018-10-11T18:33:58Z,5,14,10,single,0.9168055555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate2,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_2,G05,2,2018-10-11T18:33:58Z,8,4,10,single,0.9168055555555555,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_20,B05,20,2018-10-11T13:42:03Z,52,6,34,repeat,0.7140856481481481,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_20,C05,20,2018-10-11T13:42:03Z,21,2,34,repeat,0.7140856481481481,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_20,D05,20,2018-10-11T13:42:03Z,51,9,34,repeat,0.7140856481481481,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_20,E05,20,2018-10-11T13:42:03Z,10,15,34,repeat,0.7140856481481481,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_20,F05,20,2018-10-11T13:42:03Z,47,14,34,repeat,0.7140856481481481,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_20,G05,20,2018-10-11T13:42:03Z,56,4,34,repeat,0.7140856481481481,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate21,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_21,B05,21,2018-10-11T09:50:00Z,29,6,40,single,0.5529398148148148,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate21,data-raw/globe-chlamy-RFU/globe-2018-10-11-,C05_21,C05,21,2018-10-11T09:50:00Z,11,2,40,single,0.5529398148148148,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate21,data-raw/globe-chlamy-RFU/globe-2018-10-11-,D05_21,D05,21,2018-10-11T09:50:00Z,44,9,40,single,0.5529398148148148,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate21,data-raw/globe-chlamy-RFU/globe-2018-10-11-,E05_21,E05,21,2018-10-11T09:50:00Z,5,15,40,single,0.5529398148148148,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate21,data-raw/globe-chlamy-RFU/globe-2018-10-11-,F05_21,F05,21,2018-10-11T09:50:00Z,9,14,40,single,0.5529398148148148,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate21,data-raw/globe-chlamy-RFU/globe-2018-10-11-,G05_21,G05,21,2018-10-11T09:50:00Z,30,4,40,single,0.5529398148148148,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-11-plate22,data-raw/globe-chlamy-RFU/globe-2018-10-11-,B05_22,B05,22,2018-10-11T09:24:40Z,22,6,40,single,0.5353472222222222,2018-10-10T20:33:46Z
