file_name,path,well_plate,well,plate,date_time,RFU,population,temperature,round,start_time,days
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate24,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,G03_24,G03,24,2018-10-30T11:37:40Z,1144,11,28,repeat,2018-10-27T16:10:33Z,2.8104976851851853
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,B03_30,B03,30,2018-10-30T11:30:01Z,1037,10,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,C03_30,C03,30,2018-10-30T11:30:01Z,1181,12,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,D03_30,D03,30,2018-10-30T11:30:01Z,1378,3,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,E03_30,E03,30,2018-10-30T11:30:01Z,2114,5,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,F03_30,F03,30,2018-10-30T11:30:01Z,756,2,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,G03_30,G03,30,2018-10-30T11:30:01Z,798,11,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,B03_36,B03,36,2018-10-30T11:20:44Z,56,10,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,C03_36,C03,36,2018-10-30T11:20:44Z,3,12,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,D03_36,D03,36,2018-10-30T11:20:44Z,33,3,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,E03_36,E03,36,2018-10-30T11:20:44Z,5,5,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,F03_36,F03,36,2018-10-30T11:20:44Z,46,2,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,G03_36,G03,36,2018-10-30T11:20:44Z,2,11,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_1,B04,1,2018-10-27T16:41:56Z,12,13,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_1,C04,1,2018-10-27T16:41:56Z,24,4,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_1,D04,1,2018-10-27T16:41:56Z,12,1,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_1,E04,1,2018-10-27T16:41:56Z,20,4,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_1,F04,1,2018-10-27T16:41:56Z,12,3,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_1,G04,1,2018-10-27T16:41:56Z,23,10,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_10,B04,10,2018-10-27T17:49:37Z,14,13,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_10,C04,10,2018-10-27T17:49:37Z,19,4,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_10,D04,10,2018-10-27T17:49:37Z,14,1,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_10,E04,10,2018-10-27T17:49:37Z,19,4,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_10,F04,10,2018-10-27T17:49:37Z,30,3,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_10,G04,10,2018-10-27T17:49:37Z,27,10,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_11,B04,11,2018-10-27T17:56:49Z,17,13,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_11,C04,11,2018-10-27T17:56:49Z,22,4,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_11,D04,11,2018-10-27T17:56:49Z,18,1,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_11,E04,11,2018-10-27T17:56:49Z,19,4,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_11,F04,11,2018-10-27T17:56:49Z,22,3,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_11,G04,11,2018-10-27T17:56:49Z,27,10,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_12,B04,12,2018-10-27T18:04:01Z,17,13,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_12,C04,12,2018-10-27T18:04:01Z,25,4,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_12,D04,12,2018-10-27T18:04:01Z,15,1,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_12,E04,12,2018-10-27T18:04:01Z,19,4,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_12,F04,12,2018-10-27T18:04:01Z,24,3,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_12,G04,12,2018-10-27T18:04:01Z,24,10,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_13,B04,13,2018-10-27T18:11:12Z,32,13,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_13,C04,13,2018-10-27T18:11:12Z,5,4,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_13,D04,13,2018-10-27T18:11:12Z,102,1,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_13,E04,13,2018-10-27T18:11:12Z,3,4,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_13,F04,13,2018-10-27T18:11:12Z,5,3,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_13,G04,13,2018-10-27T18:11:12Z,32,10,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_14,B04,14,2018-10-27T18:18:37Z,28,13,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_14,C04,14,2018-10-27T18:18:37Z,4,4,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_14,D04,14,2018-10-27T18:18:37Z,117,1,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_14,E04,14,2018-10-27T18:18:37Z,3,4,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_14,F04,14,2018-10-27T18:18:37Z,3,3,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_14,G04,14,2018-10-27T18:18:37Z,23,10,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_15,B04,15,2018-10-27T18:25:47Z,29,13,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_15,C04,15,2018-10-27T18:25:47Z,3,4,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_15,D04,15,2018-10-27T18:25:47Z,86,1,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_15,E04,15,2018-10-27T18:25:47Z,4,4,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_15,F04,15,2018-10-27T18:25:47Z,4,3,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_15,G04,15,2018-10-27T18:25:47Z,27,10,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_16,B04,16,2018-10-27T18:32:56Z,33,13,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_16,C04,16,2018-10-27T18:32:56Z,2,4,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_16,D04,16,2018-10-27T18:32:56Z,125,1,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_16,E04,16,2018-10-27T18:32:56Z,2,4,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_16,F04,16,2018-10-27T18:32:56Z,3,3,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_16,G04,16,2018-10-27T18:32:56Z,26,10,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_17,B04,17,2018-10-27T18:40:04Z,36,13,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_17,C04,17,2018-10-27T18:40:04Z,4,4,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_17,D04,17,2018-10-27T18:40:04Z,122,1,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_17,E04,17,2018-10-27T18:40:04Z,2,4,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_17,F04,17,2018-10-27T18:40:04Z,4,3,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_17,G04,17,2018-10-27T18:40:04Z,27,10,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_18,B04,18,2018-10-27T18:47:22Z,31,13,22,repeat,2018-10-27T16:10:33Z,0.10890046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_18,C04,18,2018-10-27T18:47:22Z,4,4,22,repeat,2018-10-27T16:10:33Z,0.10890046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_18,D04,18,2018-10-27T18:47:22Z,111,1,22,repeat,2018-10-27T16:10:33Z,0.10890046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_18,E04,18,2018-10-27T18:47:22Z,3,4,22,repeat,2018-10-27T16:10:33Z,0.10890046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_18,F04,18,2018-10-27T18:47:22Z,3,3,22,repeat,2018-10-27T16:10:33Z,0.10890046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_18,G04,18,2018-10-27T18:47:22Z,24,10,22,repeat,2018-10-27T16:10:33Z,0.10890046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate19,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_19,B04,19,2018-10-27T18:54:31Z,9,13,28,single,2018-10-27T16:10:33Z,0.11386574074074074
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate19,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_19,C04,19,2018-10-27T18:54:31Z,65,4,28,single,2018-10-27T16:10:33Z,0.11386574074074074
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate19,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_19,D04,19,2018-10-27T18:54:31Z,16,1,28,single,2018-10-27T16:10:33Z,0.11386574074074074
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate19,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_19,E04,19,2018-10-27T18:54:31Z,57,4,28,single,2018-10-27T16:10:33Z,0.11386574074074074
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate19,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_19,F04,19,2018-10-27T18:54:31Z,58,3,28,single,2018-10-27T16:10:33Z,0.11386574074074074
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate19,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_19,G04,19,2018-10-27T18:54:31Z,25,10,28,single,2018-10-27T16:10:33Z,0.11386574074074074
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate2,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_2,B04,2,2018-10-27T16:51:30Z,12,13,10,single,2018-10-27T16:10:33Z,0.0284375
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate2,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_2,C04,2,2018-10-27T16:51:30Z,28,4,10,single,2018-10-27T16:10:33Z,0.0284375
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate2,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_2,D04,2,2018-10-27T16:51:30Z,10,1,10,single,2018-10-27T16:10:33Z,0.0284375
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate2,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_2,E04,2,2018-10-27T16:51:30Z,23,4,10,single,2018-10-27T16:10:33Z,0.0284375
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate2,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_2,F04,2,2018-10-27T16:51:30Z,20,3,10,single,2018-10-27T16:10:33Z,0.0284375
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate2,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_2,G04,2,2018-10-27T16:51:30Z,23,10,10,single,2018-10-27T16:10:33Z,0.0284375
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate20,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_20,B04,20,2018-10-27T19:01:42Z,6,13,28,single,2018-10-27T16:10:33Z,0.11885416666666666
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate20,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_20,C04,20,2018-10-27T19:01:42Z,69,4,28,single,2018-10-27T16:10:33Z,0.11885416666666666
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate20,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_20,D04,20,2018-10-27T19:01:42Z,15,1,28,single,2018-10-27T16:10:33Z,0.11885416666666666
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate20,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_20,E04,20,2018-10-27T19:01:42Z,74,4,28,single,2018-10-27T16:10:33Z,0.11885416666666666
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate20,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_20,F04,20,2018-10-27T19:01:42Z,49,3,28,single,2018-10-27T16:10:33Z,0.11885416666666666
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate20,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_20,G04,20,2018-10-27T19:01:42Z,28,10,28,single,2018-10-27T16:10:33Z,0.11885416666666666
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate21,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_21,B04,21,2018-10-27T19:08:58Z,7,13,28,single,2018-10-27T16:10:33Z,0.12390046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate21,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_21,C04,21,2018-10-27T19:08:58Z,66,4,28,single,2018-10-27T16:10:33Z,0.12390046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate21,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_21,D04,21,2018-10-27T19:08:58Z,14,1,28,single,2018-10-27T16:10:33Z,0.12390046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate21,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_21,E04,21,2018-10-27T19:08:58Z,64,4,28,single,2018-10-27T16:10:33Z,0.12390046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate21,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_21,F04,21,2018-10-27T19:08:58Z,48,3,28,single,2018-10-27T16:10:33Z,0.12390046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate21,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G04_21,G04,21,2018-10-27T19:08:58Z,27,10,28,single,2018-10-27T16:10:33Z,0.12390046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate22,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B04_22,B04,22,2018-10-27T19:16:38Z,8,13,28,single,2018-10-27T16:10:33Z,0.12922453703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate22,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C04_22,C04,22,2018-10-27T19:16:38Z,60,4,28,single,2018-10-27T16:10:33Z,0.12922453703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate22,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D04_22,D04,22,2018-10-27T19:16:38Z,13,1,28,single,2018-10-27T16:10:33Z,0.12922453703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate22,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E04_22,E04,22,2018-10-27T19:16:38Z,57,4,28,single,2018-10-27T16:10:33Z,0.12922453703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate22,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F04_22,F04,22,2018-10-27T19:16:38Z,67,3,28,single,2018-10-27T16:10:33Z,0.12922453703703704
